Id,Label,timeset,type,indegree,outdegree,Degree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
小鱼(1945),小鱼,,author,0,15,181,383,0.794559,4,0.570984,0.651391,3031.671013
屠西(1945),屠西,,author,0,3,6,15,0.001571,5,0.316667,0.329976,35.060484
左拉(1945),左拉,,author,0,46,77,103,0.303412,4,0.500454,0.547641,2191.315325
引流(1945),引流,,author,0,25,117,273,0.444394,4,0.527778,0.588929,1665.251081
张一凡(1945),张一凡,,author,0,16,91,233,0.392504,4,0.512558,0.56337,1381.826541
张君劢(1945),张君劢,,author,0,4,32,71,0.156502,4,0.456504,0.488506,29.466895
张申府(1945),张申府,,author,0,7,78,137,0.409294,4,0.498643,0.546884,198.220246
张礼千(1945),张礼千,,author,0,10,71,94,0.363357,3,0.500909,0.543557,109.410234
徐植(1945),徐植,,author,0,3,36,86,0.159767,4,0.464979,0.498336,0
徐相任(1945),徐相任,,author,0,6,34,42,0.166949,4,0.474182,0.503327,29.615888
思慕(1945),思慕,,author,0,18,91,148,0.40642,4,0.512082,0.56337,1233.57304
慕英(1945),慕英,,author,0,3,83,197,0.466246,4,0.495058,0.548094,675.177771
戚陈德珍(1945),戚陈德珍,,author,0,7,115,216,0.645156,3,0.530829,0.588929,219.802789
拾风(1945),拾风,,author,0,4,0,0,0,0,0,0,0
施艾(1945),施艾,,author,0,7,87,149,0.377039,4,0.512082,0.560799,617.339066
施贻(1945),施贻,,author,0,3,83,125,0.489052,4,0.496844,0.549304,99.900302
曾守约(1945),曾守约,,author,0,6,124,271,0.661604,4,0.534433,0.596945,349.699571
曾琦(1945),曾琦,,author,0,7,25,64,0.118027,4,0.461088,0.488052,0
李战林(1945),李战林,,author,0,7,102,268,0.558245,4,0.516886,0.573351,216.41892
柳诒(1945),柳诒,,author,0,12,94,214,0.51776,4,0.515435,0.567604,340.488319
沈志远(1945),沈志远,,author,0,20,123,255,0.52965,3,0.535471,0.596491,1430.375588
潘大逵(1945),潘大逵,,author,0,3,56,99,0.256725,4,0.478299,0.519661,106.464473
澹庐(1945),澹庐,,author,0,21,55,80,0.224505,4,0.479965,0.520569,284.46734
灕流(1945),灕流,,author,0,3,72,186,0.456834,4,0.488909,0.537205,0
燕士(1945),燕士,,author,0,5,29,37,0.141752,4,0.465765,0.494102,550
王以中(1945),王以中,,author,0,2,2,4,0.00836,5,0.367333,0.387054,0
王伯祥(1945),王伯祥,,author,0,11,27,47,0.07138,4,0.447604,0.479129,291.500255
王立果(1945),王立果,,author,0,14,108,182,0.473366,4,0.52178,0.579855,1162.65084
田禾(1945),田禾,,author,0,3,8,15,0.014232,4,0.373306,0.396249,383.497119
申迟(1945),申迟,,author,0,1,3,6,0.000738,5,0.291534,0.302843,0
箫明(1945),箫明,,author,0,10,56,77,0.257405,4,0.48291,0.522686,241.465205
罗守信(1945),罗守信,,author,0,7,20,20,0.069813,4,0.431142,0.46098,121.463545
罗涵先(1945),罗涵先,,author,0,23,98,178,0.35667,4,0.518344,0.571537,1205.393438
胡剑(1945),胡剑,,author,0,8,25,56,0.07296,4,0.446154,0.476407,114.93826
胡曲园(1945),胡曲园,,author,0,14,77,104,0.37158,4,0.501821,0.548397,1172.169552
胡钊(1945),胡钊,,author,0,18,111,237,0.457695,3,0.523764,0.582275,1688.722493
艾秋飙(1945),艾秋飙,,author,0,21,116,199,0.576007,4,0.524263,0.586509,1438.458356
苏尔齐伯格(1945),苏尔齐伯格,,author,0,6,34,60,0.141732,4,0.465765,0.496975,111.846797
范华农(1945),范华农,,author,0,13,99,231,0.546206,4,0.513993,0.56957,223.689142
茅盾(1945),茅盾,,author,0,16,36,51,0.113396,4,0.456126,0.491682,599.427096
谈兵(1945),谈兵,,author,0,3,2,4,0.008584,5,0.370047,0.390744,65.303304
费孝通(1945),费孝通,,author,0,18,113,211,0.474785,4,0.525262,0.584543,1248.50287
费稳(1945),费稳,,author,0,6,34,60,0.141732,4,0.465765,0.496975,111.846797
邓初民(1945),邓初民,,author,0,45,258,702,1,3,0.63847,0.728373,5966.171388
郑初民(1945),郑初民,,author,0,3,95,231,0.534908,4,0.511606,0.565789,153.960395
郑振铎(1945),郑振铎,,author,0,66,212,463,0.862549,4,0.600218,0.684211,4425.840989
郑森禹(1945),郑森禹,,author,0,5,24,40,0.085384,4,0.448332,0.477919,594.906975
郭沫若(1945),郭沫若,,author,0,6,0,0,0,0,0,0,0
阿特里(1945),阿特里,,author,0,5,13,34,0.066877,4,0.427463,0.453569,0
陈康成(1945),陈康成,,author,0,4,69,172,0.362324,4,0.496844,0.54023,1065.050812
陈正飞(1945),陈正飞,,author,0,14,45,105,0.160129,4,0.469336,0.506352,496.064517
陈辛(1945),陈辛,,author,0,2,15,46,0.034038,5,0.398409,0.427677,0
陈鼎龢(1945),陈鼎龢,,author,0,5,72,187,0.456834,4,0.488909,0.537205,0
陶大镛(1945),陶大镛,,author,0,23,100,237,0.360978,4,0.515435,0.570932,863.872869
顾均正(1945),顾均正,,author,0,8,12,23,0.033893,4,0.402778,0.429371,36.285757
马丁(1945),马丁,,author,0,5,72,186,0.456834,4,0.488909,0.537205,0
马星野(1945),马星野,,author,0,5,57,152,0.334508,4,0.485035,0.524803,0
高扬(1945),高扬,,author,0,14,120,221,0.527087,4,0.53134,0.59271,1978.859592
黄大能(1945),黄大能,,author,0,3,2,4,0.00642,5,0.344806,0.360315,0
黄裳(1945),黄裳,,author,0,4,21,52,0.061764,4,0.431142,0.461283,63.156027
黎平(1945),黎平,,author,0,5,51,90,0.174916,4,0.47582,0.514973,312.317343
黎舫(1945),黎舫,,author,0,6,43,87,0.167359,4,0.472556,0.507713,330.889593
Bercovici，K.(1945),Bercovici，K.,,author,0,2,1,2,0.000112,1,1,1,0
Clark，B.(1945),Clark，B.,,author,0,3,3,5,0.00052,6,0.248646,0.256594,0
F._Geyrasi(1945),F._Geyrasi,,author,0,4,1,4,0.004736,5,0.328955,0.342438,0
Hogg，P.(1945),Hogg，P.,,author,0,1,2,2,0.010333,5,0.337416,0.351633,0
Milner，I.(1945),Milner，I.,,author,0,6,4,9,0.002392,5,0.323547,0.336116,1.877698
一学生(1945),一学生,,author,0,3,0,0,0,0,0,0,0
一民(1945),一民,,author,0,9,47,59,0.179374,4,0.479965,0.515124,151.547798
一生(1945),一生,,author,0,6,5,8,0.021426,4,0.418058,0.439353,2.068136
丁一(1945),丁一,,author,0,7,20,32,0.092069,4,0.433176,0.462795,4.33888
丁易(1945),丁易,,author,0,3,4,5,0.011253,4,0.372046,0.393073,0
丁玲(1945),丁玲,,author,0,2,11,14,0.040727,4,0.397547,0.424985,0
丁聪(1945),丁聪,,author,0,6,98,138,0.551015,4,0.517371,0.571234,308.434081
丁西林(1945),丁西林,,author,0,6,18,18,0.069518,4,0.445793,0.471869,54.097451
万英(1945),万英,,author,0,4,16,30,0.038974,5,0.400145,0.429794,3.39743
不耳(1945),不耳,,author,0,4,22,27,0.054644,4,0.435229,0.465366,187.346624
丘八大(1945),丘八大,,author,0,2,1,1,0.000112,1,1,1,0
东方晦之(1945),东方晦之,,author,0,5,9,11,0.055294,4,0.434886,0.457502,7.242435
严亚明(1945),严亚明,,author,0,3,15,24,0.034038,5,0.398409,0.427677,0
严信民(1945),严信民,,author,0,3,29,33,0.173497,4,0.464195,0.49274,0
严克(1945),严克,,author,0,1,0,0,0,0,0,0,0
严奇(1945),严奇,,author,0,3,0,0,0,0,0,0,0
严延(1945),严延,,author,0,12,89,129,0.495577,4,0.503196,0.557169,582.394693
严景矅(1945),严景矅,,author,0,4,23,29,0.096375,4,0.448697,0.477011,12.358885
丹尼尔(1945),丹尼尔,,author,0,3,7,9,0.036747,4,0.402778,0.4268,550
于蒪(1945),于蒪,,author,0,4,41,66,0.214673,4,0.471747,0.505747,61.284679
亚槐(1945),亚槐,,author,0,7,3,3,0.006336,5,0.349176,0.366062,584.699187
以君(1945),以君,,author,0,2,37,43,0.159891,4,0.465372,0.499244,550
任华(1945),任华,,author,0,3,0,0,0,0,0,0,0
任四维(1945),任四维,,author,0,2,6,6,0.016171,4,0.39726,0.420599,0
伊利奥特(1945),伊利奥特,,author,0,4,59,77,0.341502,4,0.485891,0.526618,5.209557
伍同伐(1945),伍同伐,,author,0,1,0,0,0,0,0,0,0
伍启元(1945),伍启元,,author,0,3,22,22,0.103534,4,0.44186,0.471264,0.4475
伯伟(1945),伯伟,,author,0,3,2,3,0.01657,4,0.396688,0.417272,0
伯华(1945),伯华,,author,0,7,31,40,0.140991,4,0.469736,0.497731,590.613259
伯韩(1945),伯韩,,author,0,3,89,119,0.496552,4,0.509713,0.56095,411.432232
何其芳(1945),何其芳,,author,0,3,3,6,0.018862,4,0.396688,0.417574,0
何惧(1945),何惧,,author,0,2,0,0,0,0,0,0,0
何方(1945),何方,,author,0,4,3,3,0.006285,5,0.346977,0.363975,3.614471
何达(1945),何达,,author,0,1,3,3,0.028683,4,0.404552,0.426346,0
余伯约(1945),余伯约,,author,0,3,6,6,0.019079,5,0.38885,0.413218,2.384639
余剡溪(1945),余剡溪,,author,0,2,0,0,0,0,0,0,0
侯外卢(1945),侯外卢,,author,0,7,31,42,0.149907,4,0.465372,0.494707,161.277689
侯外庐(1945),侯外庐,,author,0,5,113,178,0.642004,4,0.528791,0.586963,156.386915
俊生(1945),俊生,,author,0,3,61,76,0.350264,4,0.489343,0.530248,28.817039
俞焕文(1945),俞焕文,,author,0,2,4,4,0.021123,5,0.383438,0.405293,0
傅彬然(1945),傅彬然,,author,0,8,42,68,0.170104,4,0.472556,0.506806,49.661423
傅雷(1945),傅雷,,author,0,3,2,2,0.006008,5,0.348073,0.36346,0
光涛(1945),光涛,,author,0,2,1,1,0.004707,5,0.337003,0.350363,0
克士(1945),克士,,author,0,14,49,112,0.172823,4,0.477056,0.514519,1951.871637
全杨(1945),全杨,,author,0,6,19,22,0.06457,4,0.436955,0.464761,495.455449
公健(1945),公健,,author,0,3,64,87,0.355965,4,0.492404,0.53418,69.016475
公孙未央(1945),公孙未央,,author,0,1,1,1,0.001603,5,0.317946,0.3268,0
其良(1945),其良,,author,0,3,10,10,0.027123,4,0.398121,0.424682,0
再生侯北人(1945),再生侯北人,,author,0,3,9,10,0.037811,4,0.421899,0.445856,2.555245
冯乃超(1945),冯乃超,,author,0,8,45,67,0.180376,4,0.470137,0.507713,85.420013
冯克(1945),冯克,,author,0,9,25,73,0.068521,4,0.438694,0.470508,35.347083
冯少山(1945),冯少山,,author,0,3,60,78,0.250931,4,0.48291,0.525862,92.839876
冶人(1945),冶人,,author,0,3,1,1,0.005086,5,0.343088,0.357774,0
冷红(1945),冷红,,author,0,4,30,38,0.117331,4,0.435918,0.470811,30.806174
冷遹(1945),冷遹,,author,0,4,23,29,0.1076,4,0.4509,0.478978,7.054832
冷风(1945),冷风,,author,0,4,11,15,0.013077,5,0.362978,0.386993,8.3334
凤子(1945),凤子,,author,0,4,35,41,0.147158,4,0.467345,0.498639,0
刘尊棋(1945),刘尊棋,,author,0,3,23,35,0.114172,4,0.446515,0.474894,1.888874
刘清扬(1945),刘清扬,,author,0,7,82,118,0.485769,4,0.49417,0.546884,49.983522
刘瑞林(1945),刘瑞林,,author,0,4,72,109,0.351908,4,0.498643,0.542801,127.63794
刘逸(1945),刘逸,,author,0,7,66,88,0.365913,4,0.493286,0.535995,88.224462
刘铁华(1945),刘铁华,,author,0,7,38,45,0.155148,4,0.472556,0.504386,15.587299
力扬(1945),力扬,,author,0,14,93,214,0.326675,4,0.512558,0.565185,1257.750716
劳莹(1945),劳莹,,author,0,3,18,19,0.068122,4,0.435229,0.463702,33.694815
北人(1945),北人,,author,0,4,63,155,0.348885,4,0.491087,0.532668,586.662221
千里(1945),千里,,author,0,8,30,35,0.128171,4,0.444355,0.477919,175.989639
华心(1945),华心,,author,0,4,18,28,0.035897,5,0.405445,0.436298,53.244053
华臣(1945),华臣,,author,0,2,3,3,0.013459,5,0.371544,0.392075,0
华阳(1945),华阳,,author,0,6,9,10,0.008176,5,0.356634,0.379189,214.487629
卢剑公(1945),卢剑公,,author,0,3,5,8,0.028975,4,0.419011,0.440714,0
卢铎(1945),卢铎,,author,0,3,2,2,0.000314,6,0.260028,0.268512,0
友非(1945),友非,,author,0,3,19,22,0.076145,4,0.442926,0.469752,0
反对内战(1945),反对内战,,author,0,6,88,118,0.443096,4,0.507834,0.558984,1195.432904
叔伟(1945),叔伟,,author,0,4,92,128,0.445994,4,0.509713,0.562613,647.212029
史国卫(1945),史国卫,,author,0,2,8,8,0.025825,4,0.406342,0.430278,0
史笃(1945),史笃,,author,0,2,43,52,0.191755,4,0.472151,0.507713,35.830398
叶君(1945),叶君,,author,0,1,13,16,0.066877,4,0.427463,0.453569,0
叶圣陶(1945),叶圣陶,,author,0,10,14,16,0.042744,4,0.429462,0.455687,641.993112
叶文雄(1945),叶文雄,,author,0,3,30,38,0.117458,4,0.434886,0.470206,16.07921
司马星(1945),司马星,,author,0,4,7,8,0.008327,5,0.352753,0.373351,0
吉人(1945),吉人,,author,0,8,82,105,0.47976,4,0.497742,0.549304,257.941196
吕剑(1945),吕剑,,author,0,1,1,1,0.003354,5,0.333737,0.34634,0
吕德润(1945),吕德润,,author,0,2,0,0,0,0,0,0,0
君山(1945),君山,,author,0,14,158,263,0.760656,4,0.556566,0.629915,1011.052384
吴世昌(1945),吴世昌,,author,0,2,4,5,0.007831,5,0.335158,0.349758,5.116479
吴大琨(1945),吴大琨,,author,0,1,2,2,0.000342,5,0.284021,0.293315,0
吴斐丹(1945),吴斐丹,,author,0,12,129,235,0.62784,4,0.539667,0.602843,784.066909
吴晓(1945),吴晓,,author,0,6,79,114,0.468661,4,0.495058,0.545675,288.717841
吴清友(1945),吴清友,,author,0,20,106,219,0.395686,4,0.519811,0.577435,1456.438635
吴王琨(1945),吴王琨,,author,0,2,15,16,0.065163,4,0.427132,0.454174,21.016199
吴祖光(1945),吴祖光,,author,0,3,5,5,0.01148,4,0.373813,0.394434,35.778831
吴纪(1945),吴纪,,author,0,2,5,6,0.02903,4,0.394134,0.417272,0.282608
吴荣甲(1945),吴荣甲,,author,0,3,2,3,0.001005,5,0.304588,0.314822,0.5625
吴藻溪(1945),吴藻溪,,author,0,7,100,166,0.536517,4,0.517857,0.572595,404.802033
吴铁(1945),吴铁,,author,0,2,15,26,0.034038,5,0.398409,0.427677,0
周予同(1945),周予同,,author,0,9,32,48,0.136403,4,0.450531,0.484725,73.217616
周伯棣(1945),周伯棣,,author,0,5,67,89,0.328331,4,0.488043,0.532517,130.440293
周依维(1945),周依维,,author,0,4,4,4,0.012599,5,0.377915,0.399607,21.925085
周先庚(1945),周先庚,,author,0,3,72,94,0.456834,4,0.488909,0.537205,0
周振甫(1945),周振甫,,author,0,2,13,13,0.042146,4,0.421899,0.448276,19.506353
周斧冰(1945),周斧冰,,author,0,3,31,37,0.127919,4,0.453125,0.48533,27.289167
周新民(1945),周新民,,author,0,9,42,50,0.199062,4,0.477884,0.510889,64.605072
周波(1945),周波,,author,0,5,106,189,0.571763,4,0.520302,0.577889,222.497591
周煦良(1945),周煦良,,author,0,2,2,3,0.006387,5,0.352077,0.370327,0
周知(1945),周知,,author,0,6,25,29,0.081896,4,0.426801,0.45977,133.229128
唐庆增(1945),唐庆增,,author,0,5,60,90,0.290315,4,0.485463,0.526467,588.310128
唐弢(1945),唐弢,,author,0,1,35,41,0.147158,4,0.467345,0.498639,0
唐言(1945),唐言,,author,0,10,74,104,0.457225,4,0.489778,0.53902,672.655821
坦宁保姆(1945),坦宁保姆,,author,0,3,2,4,0.01382,5,0.373559,0.392892,0
夏炎德(1945),夏炎德,,author,0,8,80,121,0.403756,4,0.5,0.549002,218.527453
夏衍(1945),夏衍,,author,0,3,4,4,0.010262,4,0.396118,0.418179,1646
夏迪蒙(1945),夏迪蒙,,author,0,3,1,1,0.001029,5,0.309725,0.319389,0
外卢(1945),外卢,,author,0,9,22,25,0.075861,4,0.443282,0.472172,621.309827
大愿(1945),大愿,,author,0,4,42,56,0.163765,4,0.472961,0.507108,65.928824
大荒(1945),大荒,,author,0,2,0,0,0,0,0,0,0
天凡(1945),天凡,,author,0,5,77,116,0.414632,4,0.496844,0.54507,63.018767
天父(1945),天父,,author,0,3,20,29,0.093456,4,0.435918,0.465064,20.045932
天顽(1945),天顽,,author,0,1,1,1,0.000225,5,0.283874,0.292408,0
夷初(1945),夷初,,author,0,4,1,1,0.008164,5,0.367089,0.386146,0
奥凯(1945),奥凯,,author,0,2,23,26,0.076994,4,0.445432,0.474289,574.746703
奴齐(1945),奴齐,,author,0,4,1,1,0.00049,5,0.287278,0.296279,0
姚苏凤(1945),姚苏凤,,author,0,2,1,1,0.000112,1,1,1,0
姜庆湘(1945),姜庆湘,,author,0,7,67,120,0.330441,4,0.489343,0.534029,160.692593
姜鹏翊(1945),姜鹏翊,,author,0,4,7,7,0.019491,4,0.381051,0.404567,6.979889
娄立齐(1945),娄立齐,,author,0,6,12,17,0.050203,4,0.434886,0.458106,46.293423
子冈(1945),子冈,,author,0,6,88,124,0.480478,4,0.499547,0.554144,597.27876
子敬(1945),子敬,,author,0,10,50,84,0.257004,4,0.483758,0.519964,60.316417
存真(1945),存真,,author,0,3,26,28,0.068083,4,0.438345,0.471264,204.190011
孙亚夫(1945),孙亚夫,,author,0,6,113,190,0.594216,4,0.525763,0.585451,865.014642
孙起孟(1945),孙起孟,,author,0,5,15,19,0.065768,4,0.421576,0.449637,1.338172
孟心坚(1945),孟心坚,,author,0,8,67,94,0.329013,3,0.495058,0.537205,175.954907
孟昌(1945),孟昌,,author,0,1,4,4,0.016154,4,0.376881,0.398367,0
安约吾(1945),安约吾,,author,0,3,30,37,0.117458,4,0.434886,0.470206,16.07921
安逸(1945),安逸,,author,0,3,37,44,0.154262,4,0.472151,0.503479,122.314032
宣谛之(1945),宣谛之,,author,0,4,69,101,0.347337,4,0.49595,0.539171,75.430207
宦乡(1945),宦乡,,author,0,3,59,75,0.343704,4,0.488475,0.528433,19.783793
宧乡(1945),宧乡,,author,0,2,13,14,0.047485,4,0.421254,0.447671,0
寿生(1945),寿生,,author,0,10,19,21,0.076439,4,0.442215,0.469601,364.033825
尊立(1945),尊立,,author,0,2,1,1,0.001903,5,0.318129,0.328554,0
小羽(1945),小羽,,author,0,2,0,0,0,0,0,0,0
少之(1945),少之,,author,0,5,62,89,0.274192,4,0.495058,0.534936,105.90333
尔咸(1945),尔咸,,author,0,5,98,135,0.529854,4,0.517371,0.570932,304.436482
尚丁(1945),尚丁,,author,0,11,136,210,0.635393,4,0.540726,0.607985,1265.310204
尚钺(1945),尚钺,,author,0,8,74,117,0.289505,4,0.498192,0.544162,340.960096
尚铖(1945),尚铖,,author,0,8,74,117,0.289505,4,0.498192,0.544162,340.960096
尚青禾(1945),尚青禾,,author,0,4,2,2,0.003416,5,0.335362,0.349062,0
左舜生(1945),左舜生,,author,0,2,12,21,0.062243,4,0.417108,0.443134,0
巴尔契斯基(1945),巴尔契斯基,,author,0,1,4,4,0.016154,4,0.376881,0.398367,0
巴金(1945),巴金,,author,0,2,1,1,0.000189,6,0.260643,0.268058,0
师陀(1945),师陀,,author,0,7,55,76,0.225245,4,0.488043,0.525862,89.308263
庄圻泰(1945),庄圻泰,,author,0,5,20,41,0.056753,4,0.434886,0.464156,2.519598
庄永(1945),庄永,,author,0,3,10,16,0.02752,4,0.412425,0.437538,0
张东皋(1945),张东皋,,author,0,3,3,5,0.014993,4,0.371795,0.391712,0
张东荪(1945),张东荪,,author,0,5,27,53,0.114204,4,0.455372,0.484574,77.024789
张凤举(1945),张凤举,,author,0,2,57,78,0.300142,4,0.484183,0.523745,23.837169
张刚(1945),张刚,,author,0,2,0,0,0,0,0,0,0
张大任(1945),张大任,,author,0,4,1,1,0.008279,5,0.362262,0.380399,0
张子毅(1945),张子毅,,author,0,5,21,22,0.087217,4,0.439394,0.468693,44.310974
张宏(1945),张宏,,author,0,3,29,38,0.144774,4,0.467742,0.495312,6.747716
张志让(1945),张志让,,author,0,3,122,176,0.663957,3,0.534951,0.595584,311.151303
张志龢(1945),张志龢,,author,0,7,71,101,0.389893,4,0.497742,0.542045,85.839244
张恨水(1945),张恨水,,author,0,1,0,0,0,0,0,0,0
张时俊(1945),张时俊,,author,0,3,32,37,0.119146,4,0.437997,0.474138,175.93719
张明养(1945),张明养,,author,0,5,24,26,0.089829,4,0.440096,0.471264,579.875578
张栋举(1945),张栋举,,author,0,3,3,5,0.014993,4,0.371795,0.391712,0
张淦(1945),张淦,,author,0,2,0,0,0,0,0,0,0
张澜(1945),张澜,,author,0,4,30,40,0.137396,4,0.460702,0.490623,21.004048
张珏(1945),张珏,,author,0,4,10,17,0.047436,4,0.41997,0.444797,0.942454
张竞存(1945),张竞存,,author,0,3,6,6,0.016171,4,0.39726,0.420599,0
张若达(1945),张若达,,author,0,6,23,33,0.130536,4,0.45955,0.485481,24.995831
张西曼(1945),张西曼,,author,0,9,157,275,0.746444,4,0.560529,0.631276,965.103945
张远昕(1945),张远昕,,author,0,4,10,24,0.016303,5,0.345238,0.365457,0
张雪澄(1945),张雪澄,,author,0,5,15,19,0.070568,4,0.427132,0.454628,1.431441
张鸿增(1945),张鸿增,,author,0,2,15,24,0.034038,5,0.398409,0.427677,0
彭松(1945),彭松,,author,0,5,27,35,0.130351,4,0.465372,0.492438,3.375884
徐修(1945),徐修,,author,0,2,3,4,0.010433,4,0.395265,0.416667,0
徐如免(1945),徐如免,,author,0,4,5,5,0.032319,4,0.400727,0.422868,0.43113
徐撤(1945),徐撤,,author,0,2,35,41,0.147158,4,0.467345,0.498639,0
徐系(1945),徐系,,author,0,2,0,0,0,0,0,0,0
徐调孚(1945),徐调孚,,author,0,5,29,31,0.139607,4,0.457261,0.48775,15.608395
徐郎(1945),徐郎,,author,0,2,37,48,0.161757,4,0.465372,0.499244,2.907004
徐铸成(1945),徐铸成,,author,0,4,75,98,0.467379,4,0.499094,0.545523,124.883629
戎戈(1945),戎戈,,author,0,4,30,50,0.135513,4,0.464979,0.494102,25.749718
戴寒波(1945),戴寒波,,author,0,3,19,29,0.039874,4,0.412117,0.442831,62.280409
房龙(1945),房龙,,author,0,3,22,41,0.112418,4,0.446154,0.473987,0
托尔斯泰(1945),托尔斯泰,,author,0,2,2,3,0.002122,5,0.323547,0.335209,0
抱贞(1945),抱贞,,author,0,3,8,12,0.016701,5,0.39245,0.417604,7.963589
拉铁摩尔(1945),拉铁摩尔,,author,0,2,4,4,0.031331,4,0.41997,0.440411,0
振寰(1945),振寰,,author,0,3,4,4,0.025647,4,0.413353,0.434664,0
敏之(1945),敏之,,author,0,4,79,110,0.393578,4,0.498192,0.546733,146.072853
文宜(1945),文宜,,author,0,3,60,78,0.346597,4,0.49065,0.530551,74.559532
斯诺(1945),斯诺,,author,0,2,3,4,0.023042,4,0.402778,0.424077,0
新武(1945),新武,,author,0,2,4,5,0.01622,5,0.38995,0.412039,14.584834
方与严(1945),方与严,,author,0,3,57,73,0.334508,4,0.485035,0.524803,0
