Id,Label,type,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
时事,时事,notion,"#FFFF00",0,9,9,0,110,110,0.06447,4,0.399019,0.437003,51264.945185
《国讯》,《国讯》,journal,"#00EB00",2508,0,2508,5592,0,5592,1,3,0.395071,0.489308,14465569.807724
解剖,解剖,notion,"#FFFF00",0,3,3,0,11,11,0.02807,4,0.314771,0.352925,5222.529433
会议,会议,notion,"#FFFF00",0,16,16,0,95,95,0.096753,4,0.485665,0.493164,139034.086151
流亡,流亡,notion,"#FFFF00",0,5,5,0,15,15,0.022545,4,0.295363,0.326909,5489.075877
《民主(上海)》,《民主(上海)》,journal,"#00EB00",1165,0,1165,2143,0,2143,0.495068,3,0.359546,0.405944,5304682.124943
生活,生活,notion,"#FFFF00",0,16,16,0,175,175,0.093992,4,0.477248,0.488625,133523.481724
韬奋,韬奋,notion,"#FFFF00",0,6,6,0,22,22,0.044006,4,0.346496,0.389401,20504.090577
南行,南行,notion,"#FFFF00",0,3,3,0,7,7,0.026409,4,0.312955,0.350621,6354.596485
《周报(上海1945)》,《周报(上海1945)》,journal,"#00EB00",1468,0,1468,2380,0,2380,0.571703,3,0.366991,0.424752,7761854.72796
徒步,徒步,notion,"#FFFF00",0,1,1,0,5,5,0.00728,4,0.268473,0.284365,0
《民主周刊(昆明)》,《民主周刊(昆明)》,journal,"#00EB00",814,0,814,1423,0,1423,0.36851,3,0.35129,0.384156,3065178.564446
民主,民主,notion,"#FFFF00",0,19,19,0,386,386,0.103455,3,0.500419,0.500869,170199.675092
津浦路,津浦路,notion,"#FFFF00",0,1,1,0,5,5,0.00728,4,0.268473,0.284365,0
经济,经济,notion,"#FFFF00",0,19,19,0,302,302,0.103424,4,0.498283,0.499798,168598.283137
世界,世界,notion,"#FFFF00",0,18,18,0,167,167,0.102481,4,0.496533,0.498875,159680.025747
中国,中国,notion,"#FFFF00",0,19,19,0,578,578,0.10414,4,0.4987,0.500008,166445.584593
之页,之页,notion,"#FFFF00",0,1,1,0,11,11,0.012494,4,0.283198,0.308574,0
以后,以后,notion,"#FFFF00",0,17,17,0,54,54,0.099647,4,0.491129,0.496066,149520.182216
先生,先生,notion,"#FFFF00",0,18,18,0,293,293,0.101935,4,0.495296,0.498246,158462.095088
《民主(重庆)》,《民主(重庆)》,journal,"#00EB00",577,0,577,899,0,899,0.24733,3,0.345927,0.369444,2385808.881861
印度,印度,notion,"#FFFF00",0,11,11,0,32,32,0.079593,4,0.438941,0.465573,77346.820853
安定,安定,notion,"#FFFF00",0,4,4,0,10,10,0.038404,4,0.340693,0.383178,12969.086254
旧金山,旧金山,notion,"#FFFF00",0,5,5,0,17,17,0.034006,4,0.321461,0.361266,9668.419721
自己,自己,notion,"#FFFF00",0,13,13,0,31,31,0.082069,4,0.438761,0.465534,96674.508749
重庆,重庆,notion,"#FFFF00",0,10,10,0,61,61,0.076092,4,0.431499,0.460622,66774.496845
一二,一二,notion,"#FFFF00",0,6,6,0,10,10,0.04597,4,0.352779,0.395826,22188.843513
《再生》,《再生》,journal,"#00EB00",1893,0,1893,4596,0,4596,0.755672,3,0.377969,0.451133,10383777.089774
冯友兰,冯友兰,notion,"#FFFF00",0,1,1,0,3,3,0.00728,4,0.268473,0.284365,0
前后,前后,notion,"#FFFF00",0,14,14,0,43,43,0.092443,4,0.473963,0.486732,115717.703618
半月,半月,notion,"#FFFF00",0,3,3,0,7,7,0.014402,4,0.282142,0.306999,2065.750903
团结,团结,notion,"#FFFF00",0,9,9,0,35,35,0.064996,4,0.397278,0.43563,47948.01472
国际,国际,notion,"#FFFF00",0,16,16,0,100,100,0.097405,4,0.486281,0.49349,139672.710611
国难,国难,notion,"#FFFF00",0,1,1,0,3,3,0.003103,4,0.257024,0.263625,0
大事记,大事记,notion,"#FFFF00",0,1,1,0,4,4,0.006099,4,0.264467,0.277312,0
大会,大会,notion,"#FFFF00",0,11,11,0,31,31,0.073073,4,0.412474,0.4473,63201.172639
太平洋战争,太平洋战争,notion,"#FFFF00",0,1,1,0,4,4,0.006099,4,0.264467,0.277312,0
延安,延安,notion,"#FFFF00",0,4,4,0,11,11,0.039523,4,0.343526,0.386204,12394.489216
战后,战后,notion,"#FFFF00",0,13,13,0,39,39,0.083277,4,0.443142,0.46835,95364.765927
日记,日记,notion,"#FFFF00",0,11,11,0,24,24,0.070736,4,0.413905,0.448347,72731.053992
柏林,柏林,notion,"#FFFF00",0,8,8,0,18,18,0.068334,4,0.415763,0.449581,51817.263706
理学,理学,notion,"#FFFF00",0,3,3,0,5,5,0.02821,4,0.318657,0.357767,7036.944404
瞭望,瞭望,notion,"#FFFF00",0,1,1,0,3,3,0.009476,4,0.274301,0.294258,0
社会,社会,notion,"#FFFF00",0,12,12,0,71,71,0.083406,4,0.457021,0.476878,98773.893894
纪念,纪念,notion,"#FFFF00",0,17,17,0,99,99,0.100076,4,0.490949,0.495973,146865.476933
《中华论坛》,《中华论坛》,journal,"#00EB00",389,0,389,590,0,590,0.188342,3,0.341788,0.357775,1217852.130805
美国,美国,notion,"#FFFF00",0,18,18,0,491,491,0.102513,4,0.498654,0.499946,161243.172479
胜利,胜利,notion,"#FFFF00",0,12,12,0,102,102,0.087243,4,0.46349,0.480695,98666.169846
航讯,航讯,notion,"#FFFF00",0,3,3,0,18,18,0.026111,4,0.309992,0.346803,4381.105411
英国,英国,notion,"#FFFF00",0,15,15,0,79,79,0.092044,4,0.464292,0.481277,115982.845414
诗词,诗词,notion,"#FFFF00",0,5,5,0,18,18,0.039231,4,0.34206,0.384683,15090.643515
谈屑,谈屑,notion,"#FFFF00",0,1,1,0,3,3,0.003103,4,0.257024,0.263625,0
遭难,遭难,notion,"#FFFF00",0,3,3,0,17,17,0.016251,4,0.284097,0.310048,2556.934637
野记,野记,notion,"#FFFF00",0,1,1,0,3,3,0.003103,4,0.257024,0.263625,0
问题,问题,notion,"#FFFF00",0,20,20,0,423,423,0.105082,2,0.500466,0.500931,175510.266994
一些,一些,notion,"#FFFF00",0,5,5,0,6,6,0.036508,4,0.330584,0.371997,15232.17304
一次,一次,notion,"#FFFF00",0,9,9,0,25,25,0.064832,4,0.40688,0.443056,55303.089631
三十一日,三十一日,notion,"#FFFF00",0,1,1,0,2,2,0.012494,4,0.283198,0.308574,0
不怕,不怕,notion,"#FFFF00",0,2,2,0,3,3,0.02247,4,0.306384,0.342016,2597.459321
不要,不要,notion,"#FFFF00",0,15,15,0,33,33,0.092266,4,0.473545,0.486538,121933.697271
云南,云南,notion,"#FFFF00",0,5,5,0,13,13,0.047114,4,0.362789,0.405563,21173.903947
五千万,五千万,notion,"#FFFF00",0,1,1,0,2,2,0.003103,4,0.257024,0.263625,0
人为,人为,notion,"#FFFF00",0,1,1,0,3,3,0.006099,4,0.264467,0.277312,0
人民,人民,notion,"#FFFF00",0,17,17,0,177,177,0.100308,4,0.49525,0.498184,153368.645341
人间,人间,notion,"#FFFF00",0,4,4,0,7,7,0.027319,4,0.307331,0.34335,6820.42675
介绍,介绍,notion,"#FFFF00",0,9,9,0,21,21,0.061674,4,0.394911,0.433745,48830.575556
伦敦,伦敦,notion,"#FFFF00",0,7,7,0,21,21,0.05093,4,0.360839,0.403779,24363.443163
保障,保障,notion,"#FFFF00",0,11,11,0,29,29,0.068647,4,0.4027,0.439944,61008.689286
信条,信条,notion,"#FFFF00",0,1,1,0,2,2,0.012494,4,0.283198,0.308574,0
八一,八一,notion,"#FFFF00",0,5,5,0,11,11,0.035889,4,0.330157,0.371508,11303.917865
八年,八年,notion,"#FFFF00",0,4,4,0,14,14,0.027891,4,0.315215,0.353523,10676.327487
内战,内战,notion,"#FFFF00",0,17,17,0,127,127,0.095425,4,0.470516,0.484916,129942.312505
农村,农村,notion,"#FFFF00",0,13,13,0,70,70,0.088438,4,0.469611,0.484249,114052.091009
准备,准备,notion,"#FFFF00",0,9,9,0,14,14,0.055205,4,0.365928,0.408675,34926.874191
几个,几个,notion,"#FFFF00",0,9,9,0,24,24,0.070194,4,0.419367,0.452204,63198.225664
动态,动态,notion,"#FFFF00",0,5,5,0,11,11,0.041268,4,0.344894,0.387686,16942.500209
努力,努力,notion,"#FFFF00",0,11,11,0,26,26,0.072567,4,0.417185,0.450722,74129.239949
十月革命,十月革命,notion,"#FFFF00",0,4,4,0,5,5,0.026981,4,0.307895,0.344095,6363.221454
华沙,华沙,notion,"#FFFF00",0,1,1,0,2,2,0.004463,4,0.259973,0.269142,0
协调,协调,notion,"#FFFF00",0,1,1,0,2,2,0.012494,4,0.283198,0.308574,0
危机,危机,notion,"#FFFF00",0,14,14,0,43,43,0.091306,4,0.470557,0.484823,115166.965378
历史,历史,notion,"#FFFF00",0,15,15,0,108,108,0.093632,4,0.475937,0.487865,125141.380797
原子弹,原子弹,notion,"#FFFF00",0,7,7,0,17,17,0.044091,4,0.343658,0.38646,24970.750794
原子能,原子能,notion,"#FFFF00",0,6,6,0,9,9,0.04827,4,0.36186,0.404718,24323.609069
参政会,参政会,notion,"#FFFF00",0,7,7,0,15,15,0.057348,4,0.385029,0.425543,33422.873988
各界,各界,notion,"#FFFF00",0,5,5,0,12,12,0.042007,4,0.348339,0.391271,18586.138659
名辩,名辩,notion,"#FFFF00",0,1,1,0,2,2,0.002288,4,0.254732,0.259249,0
和平,和平,notion,"#FFFF00",0,20,20,0,234,234,0.105082,2,0.500466,0.500931,175510.266994
四万,四万,notion,"#FFFF00",0,1,1,0,2,2,0.003103,4,0.257024,0.263625,0
国内,国内,notion,"#FFFF00",0,14,14,0,35,35,0.088312,4,0.462771,0.480354,110742.414028
国大,国大,notion,"#FFFF00",0,12,12,0,29,29,0.082499,4,0.441068,0.466985,79693.028323
国民大会,国民大会,notion,"#FFFF00",0,8,8,0,17,17,0.047341,4,0.347258,0.39027,27323.195091
地理,地理,notion,"#FFFF00",0,2,2,0,3,3,0.016434,4,0.289988,0.318948,2024.76603
外长,外长,notion,"#FFFF00",0,6,6,0,20,20,0.04092,4,0.334559,0.376529,16034.827698
失业,失业,notion,"#FFFF00",0,5,5,0,9,9,0.042612,4,0.347708,0.390619,17037.063731
对华政策,对华政策,notion,"#FFFF00",0,12,12,0,44,44,0.076172,4,0.418518,0.451715,71283.623588
对策,对策,notion,"#FFFF00",0,5,5,0,9,9,0.042649,4,0.349928,0.3929,18578.419806
展望,展望,notion,"#FFFF00",0,12,12,0,182,182,0.079398,4,0.434783,0.462888,91059.705289
工作,工作,notion,"#FFFF00",0,14,14,0,195,195,0.088548,4,0.461301,0.479493,107820.034688
平底,平底,notion,"#FFFF00",0,1,1,0,2,2,0.004463,4,0.259973,0.269142,0
应否,应否,notion,"#FFFF00",0,2,2,0,3,3,0.008501,4,0.268272,0.284055,739.027733
开发,开发,notion,"#FFFF00",0,4,4,0,6,6,0.037863,4,0.341256,0.383783,13962.903296
待续,待续,notion,"#FFFF00",0,3,3,0,20,20,0.02925,4,0.320215,0.359676,6666.582817
思想,思想,notion,"#FFFF00",0,16,16,0,45,45,0.088865,4,0.453279,0.474775,112817.759929
思潮,思潮,notion,"#FFFF00",0,4,4,0,8,8,0.028095,4,0.316739,0.355431,7391.222965
恢复,恢复,notion,"#FFFF00",0,8,8,0,15,15,0.058827,4,0.386053,0.426443,41897.273816
成功,成功,notion,"#FFFF00",0,9,9,0,15,15,0.064234,4,0.399762,0.437585,55255.980863
成都,成都,notion,"#FFFF00",0,13,13,0,34,34,0.083461,4,0.444536,0.469235,89537.983992
战局,战局,notion,"#FFFF00",0,11,11,0,118,118,0.07545,4,0.426597,0.457332,69267.073586
批判,批判,notion,"#FFFF00",0,8,8,0,13,13,0.054435,4,0.368945,0.411429,34427.660213
推进,推进,notion,"#FFFF00",0,2,2,0,4,4,0.010563,4,0.271871,0.290223,584.266094
提议,提议,notion,"#FFFF00",0,4,4,0,6,6,0.020047,4,0.289566,0.318397,3892.688995
提高,提高,notion,"#FFFF00",0,4,4,0,6,6,0.024888,4,0.304267,0.339254,6258.354624
改造,改造,notion,"#FFFF00",0,11,11,0,26,26,0.059501,4,0.380069,0.421462,54698.129695
政治,政治,notion,"#FFFF00",0,20,20,0,284,284,0.105082,2,0.500466,0.500931,175510.266994
政治协商会议,政治协商会议,notion,"#FFFF00",0,7,7,0,51,51,0.044575,4,0.343372,0.386158,21075.331255
教育,教育,notion,"#FFFF00",0,17,17,0,117,117,0.100653,4,0.494248,0.497672,149576.629822
文学,文学,notion,"#FFFF00",0,7,7,0,35,35,0.037617,4,0.327239,0.368211,16894.223988
文学遗产,文学遗产,notion,"#FFFF00",0,1,1,0,2,2,0.00728,4,0.268473,0.284365,0
新闻记者,新闻记者,notion,"#FFFF00",0,1,1,0,2,2,0.012494,4,0.283198,0.308574,0
方式,方式,notion,"#FFFF00",0,6,6,0,11,11,0.050693,4,0.371781,0.413935,30647.519902
旅途,旅途,notion,"#FFFF00",0,2,2,0,6,6,0.019775,4,0.299214,0.332239,2302.815633
无表情,无表情,notion,"#FFFF00",0,1,1,0,2,2,0.00728,4,0.268473,0.284365,0
日寇,日寇,notion,"#FFFF00",0,2,2,0,6,6,0.016957,4,0.290113,0.319134,1117.463432
日本,日本,notion,"#FFFF00",0,16,16,0,117,117,0.09229,4,0.460905,0.479337,115680.089352
昆明,昆明,notion,"#FFFF00",0,11,11,0,63,63,0.075004,4,0.420879,0.453352,69892.089162
最后,最后,notion,"#FFFF00",0,14,14,0,27,27,0.088741,4,0.454931,0.475698,99517.123321
有感,有感,notion,"#FFFF00",0,8,8,0,13,13,0.0513,4,0.366128,0.408822,39611.306125
未来,未来,notion,"#FFFF00",0,9,9,0,19,19,0.056707,4,0.37708,0.418777,41069.920952
杂志,杂志,notion,"#FFFF00",0,4,4,0,7,7,0.031158,4,0.317921,0.356898,8090.574697
杂感,杂感,notion,"#FFFF00",0,8,8,0,32,32,0.044928,4,0.342737,0.385521,26318.123808
杂记,杂记,notion,"#FFFF00",0,6,6,0,27,27,0.047572,4,0.364711,0.407418,31070.912341
架沙,架沙,notion,"#FFFF00",0,1,1,0,2,2,0.004463,4,0.259973,0.269142,0
检讨,检讨,notion,"#FFFF00",0,14,14,0,37,37,0.082038,4,0.440489,0.46669,101832.408134
欧战,欧战,notion,"#FFFF00",0,2,2,0,3,3,0.013939,4,0.281373,0.30575,922.299402
欧洲,欧洲,notion,"#FFFF00",0,10,10,0,48,48,0.068607,4,0.405988,0.442419,54454.43376
武训,武训,notion,"#FFFF00",0,2,2,0,3,3,0.010383,4,0.273728,0.293343,929.295788
殖民地,殖民地,notion,"#FFFF00",0,3,3,0,6,6,0.026933,4,0.31312,0.35083,4914.3353
民生,民生,notion,"#FFFF00",0,4,4,0,10,10,0.028234,4,0.317245,0.35606,9693.505288
清末,清末,notion,"#FFFF00",0,3,3,0,4,4,0.011026,4,0.272727,0.291705,1791.22334
清理,清理,notion,"#FFFF00",0,1,1,0,12,12,0.00728,4,0.268473,0.284365,0
湘西,湘西,notion,"#FFFF00",0,4,4,0,6,6,0.03451,4,0.329145,0.370306,9394.918914
物价,物价,notion,"#FFFF00",0,12,12,0,57,57,0.080935,4,0.440236,0.466449,80571.425046
特务,特务,notion,"#FFFF00",0,6,6,0,10,10,0.023847,4,0.294392,0.325551,7486.282407
独立运动,独立运动,notion,"#FFFF00",0,4,4,0,7,7,0.021003,4,0.296341,0.328267,4635.3549
生产,生产,notion,"#FFFF00",0,11,11,0,26,26,0.070047,4,0.413937,0.448371,74499.034245
研究,研究,notion,"#FFFF00",0,12,12,0,55,55,0.082577,4,0.454661,0.475458,99048.418597
福斯,福斯,notion,"#FFFF00",0,3,3,0,7,7,0.019551,4,0.294182,0.325132,4797.032277
第八,第八,notion,"#FFFF00",0,2,2,0,7,7,0.019775,4,0.299214,0.332239,2302.815633
管见,管见,notion,"#FFFF00",0,1,1,0,3,3,0.006099,4,0.264467,0.277312,0
职业,职业,notion,"#FFFF00",0,7,7,0,17,17,0.059462,4,0.392343,0.431595,38307.635733
苏联,苏联,notion,"#FFFF00",0,14,14,0,88,88,0.091072,4,0.472711,0.486034,118519.746655
范先生,范先生,notion,"#FFFF00",0,1,1,0,2,2,0.003103,4,0.257024,0.263625,0
莫斯科,莫斯科,notion,"#FFFF00",0,9,9,0,20,20,0.059769,4,0.379908,0.421245,39160.097338
萧条,萧条,notion,"#FFFF00",0,3,3,0,7,7,0.02925,4,0.320215,0.359676,6666.582817
褫下,褫下,notion,"#FFFF00",0,1,1,0,2,2,0.004463,4,0.259973,0.269142,0
讲话,讲话,notion,"#FFFF00",0,4,4,0,11,11,0.023409,4,0.298782,0.331712,5624.690502
诚实,诚实,notion,"#FFFF00",0,2,2,0,3,3,0.013939,4,0.281373,0.30575,922.299402
读史,读史,notion,"#FFFF00",0,3,3,0,7,7,0.018664,4,0.289067,0.317613,2962.699706
读报,读报,notion,"#FFFF00",0,5,5,0,7,7,0.032681,4,0.323221,0.363385,12879.506667
谈判,谈判,notion,"#FFFF00",0,5,5,0,8,8,0.02575,4,0.303013,0.337593,7519.684211
贫困,贫困,notion,"#FFFF00",0,6,6,0,9,9,0.037126,4,0.332117,0.373782,18596.210225
贵阳,贵阳,notion,"#FFFF00",0,3,3,0,5,5,0.028411,4,0.318034,0.356999,5366.855038
越南,越南,notion,"#FFFF00",0,9,9,0,18,18,0.062889,4,0.389328,0.429205,44952.274051
运动史,运动史,notion,"#FFFF00",0,3,3,0,8,8,0.019224,4,0.290726,0.320081,2684.443471
逻辑,逻辑,notion,"#FFFF00",0,6,6,0,8,8,0.037382,4,0.330563,0.372013,16345.686375
阶段,阶段,notion,"#FFFF00",0,12,12,0,28,28,0.085447,4,0.461142,0.479322,97838.99112
陪都,陪都,notion,"#FFFF00",0,5,5,0,21,21,0.038953,4,0.338566,0.380912,16004.996289
青年,青年,notion,"#FFFF00",0,16,16,0,78,78,0.097788,4,0.486854,0.493793,138194.211722
青年运动,青年运动,notion,"#FFFF00",0,1,1,0,2,2,0.009476,4,0.274301,0.294258,0
香港,香港,notion,"#FFFF00",0,9,9,0,60,60,0.063945,4,0.396896,0.435327,48354.637594
高等教育,高等教育,notion,"#FFFF00",0,4,4,0,7,7,0.028078,4,0.312282,0.349798,6770.304329
鲁迅,鲁迅,notion,"#FFFF00",0,8,8,0,44,44,0.045585,4,0.34496,0.387872,28888.303568
200,200,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
Challenge,Challenge,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
China,China,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
Red,Red,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
The,The,notion,"#FFFF00",0,3,3,0,4,4,0.010365,4,0.269389,0.286026,985.93713
一九四四年,一九四四年,notion,"#FFFF00",0,1,1,0,2,2,0.012494,4,0.283198,0.308574,0
一二一,一二一,notion,"#FFFF00",0,2,2,0,3,3,0.007102,4,0.264924,0.278166,474.339434
一二九,一二九,notion,"#FFFF00",0,4,4,0,5,5,0.031706,4,0.324217,0.364533,7967.505006
一位,一位,notion,"#FFFF00",0,7,7,0,13,13,0.055133,4,0.383106,0.423914,37355.046861
一党,一党,notion,"#FFFF00",0,3,3,0,4,4,0.019841,4,0.295982,0.327716,3335.2228
一切,一切,notion,"#FFFF00",0,9,9,0,14,14,0.051277,4,0.362128,0.40509,40394.247491
一半,一半,notion,"#FFFF00",0,1,1,0,1,1,0.012494,4,0.283198,0.308574,0
一周年,一周年,notion,"#FFFF00",0,3,3,0,3,3,0.026932,4,0.311232,0.348409,4550.171026
一块,一块,notion,"#FFFF00",0,1,1,0,1,1,0.004463,4,0.259973,0.269142,0
一大,一大,notion,"#FFFF00",0,1,1,0,2,2,0.00728,4,0.268473,0.284365,0
一定,一定,notion,"#FFFF00",0,3,3,0,3,3,0.024532,4,0.309421,0.346058,5687.111687
一家,一家,notion,"#FFFF00",0,1,1,0,1,1,0.004463,4,0.259973,0.269142,0
一封信,一封信,notion,"#FFFF00",0,6,6,0,7,7,0.05351,4,0.382915,0.423712,35963.400143
一席,一席,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
一律,一律,notion,"#FFFF00",0,4,4,0,4,4,0.032031,4,0.324275,0.364603,10114.618407
一批,一批,notion,"#FFFF00",0,4,4,0,4,4,0.022826,4,0.300184,0.333667,6127.219643
一支,一支,notion,"#FFFF00",0,3,3,0,3,3,0.017915,4,0.290553,0.319825,4220.563078
一方,一方,notion,"#FFFF00",0,1,1,0,1,1,0.012494,4,0.283198,0.308574,0
一条,一条,notion,"#FFFF00",0,8,8,0,15,15,0.058767,4,0.385831,0.426257,37402.333247
一段,一段,notion,"#FFFF00",0,4,4,0,6,6,0.035661,4,0.334205,0.376055,11746.718887
一点,一点,notion,"#FFFF00",0,8,8,0,16,16,0.059058,4,0.388961,0.428864,39642.27324
一百零七,一百零七,notion,"#FFFF00",0,1,1,0,1,1,0.003103,4,0.257024,0.263625,0
一种,一种,notion,"#FFFF00",0,11,11,0,16,16,0.072603,4,0.420056,0.45277,77045.985301
一等,一等,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
一筹,一筹,notion,"#FFFF00",0,1,1,0,1,1,0.004463,4,0.259973,0.269142,0
一线,一线,notion,"#FFFF00",0,2,2,0,2,2,0.010383,4,0.273728,0.293343,929.295788
一线希望,一线希望,notion,"#FFFF00",0,2,2,0,2,2,0.02197,4,0.304008,0.338827,2312.117782
一羣,一羣,notion,"#FFFF00",0,1,1,0,1,1,0.003103,4,0.257024,0.263625,0
一群,一群,notion,"#FFFF00",0,4,4,0,5,5,0.032581,4,0.328601,0.369677,13934.900089
一般,一般,notion,"#FFFF00",0,5,5,0,6,6,0.047271,4,0.365455,0.408077,24373.863317
一角,一角,notion,"#FFFF00",0,4,4,0,6,6,0.034058,4,0.333685,0.375473,14630.322161
一课,一课,notion,"#FFFF00",0,2,2,0,2,2,0.019775,4,0.299214,0.332239,2302.815633
一週,一週,notion,"#FFFF00",0,1,1,0,4,4,0.003103,4,0.257024,0.263625,0
一週年,一週年,notion,"#FFFF00",0,1,1,0,1,1,0.003103,4,0.257024,0.263625,0
一部,一部,notion,"#FFFF00",0,2,2,0,2,2,0.016957,4,0.290113,0.319134,1117.463432
一醒,一醒,notion,"#FFFF00",0,1,1,0,1,1,0.004463,4,0.259973,0.269142,0
一首,一首,notion,"#FFFF00",0,3,3,0,6,6,0.024032,4,0.30691,0.342753,5108.768888
七七,七七,notion,"#FFFF00",0,6,6,0,15,15,0.039844,4,0.33508,0.37711,18426.899061
七则,七则,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
万岁,万岁,notion,"#FFFF00",0,3,3,0,5,5,0.020656,4,0.298101,0.330718,4153.104862
万花筒,万花筒,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
万骨,万骨,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
三个,三个,notion,"#FFFF00",0,8,8,0,11,11,0.057647,4,0.379318,0.420694,38326.139785
三件,三件,notion,"#FFFF00",0,1,1,0,1,1,0.012494,4,0.283198,0.308574,0
三八,三八,notion,"#FFFF00",0,3,3,0,4,4,0.023057,4,0.300571,0.334164,3250.196367
三国,三国,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
三才,三才,notion,"#FFFF00",0,2,2,0,2,2,0.010383,4,0.273728,0.293343,929.295788
三百年,三百年,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
三种,三种,notion,"#FFFF00",0,3,3,0,6,6,0.018736,4,0.293362,0.323945,4835.539242
三章,三章,notion,"#FFFF00",0,3,3,0,3,3,0.027747,4,0.314145,0.352134,5194.682307
三首,三首,notion,"#FFFF00",0,3,3,0,4,4,0.022877,4,0.304232,0.339168,4662.452872
上境,上境,notion,"#FFFF00",0,1,1,0,1,1,0.003103,4,0.257024,0.263625,0
上期,上期,notion,"#FFFF00",0,4,4,0,5,5,0.033714,4,0.326444,0.367163,9551.730741
上海,上海,notion,"#FFFF00",0,15,15,0,91,91,0.095314,4,0.48058,0.490402,126921.907247
上海市,上海市,notion,"#FFFF00",0,5,5,0,7,7,0.043462,4,0.351624,0.394623,19406.377827
上演,上演,notion,"#FFFF00",0,2,2,0,2,2,0.017256,4,0.292691,0.322928,2252.81383
上略,上略,notion,"#FFFF00",0,1,1,0,1,1,0.012494,4,0.283198,0.308574,0
下乡,下乡,notion,"#FFFF00",0,3,3,0,7,7,0.023129,4,0.304871,0.340029,5154.207106
下期,下期,notion,"#FFFF00",0,5,5,0,13,13,0.049857,4,0.371292,0.413454,23277.324524
不会,不会,notion,"#FFFF00",0,8,8,0,10,10,0.057319,4,0.380959,0.422114,39311.501414
不准,不准,notion,"#FFFF00",0,1,1,0,1,1,0.004463,4,0.259973,0.269142,0
不列颠,不列颠,notion,"#FFFF00",0,1,1,0,1,1,0.002288,4,0.254732,0.259249,0
不受,不受,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
不可,不可,notion,"#FFFF00",0,6,6,0,9,9,0.035129,4,0.328581,0.369732,16909.500387
不宜,不宜,notion,"#FFFF00",0,1,1,0,1,1,0.006099,4,0.264467,0.277312,0
不容忽视,不容忽视,notion,"#FFFF00",0,1,1,0,1,1,0.012494,4,0.283198,0.308574,0
不幸,不幸,notion,"#FFFF00",0,5,5,0,5,5,0.043986,4,0.350294,0.393273,16380.96334
不应,不应,notion,"#FFFF00",0,8,8,0,9,9,0.042476,4,0.343416,0.386243,29463.090699
不忍,不忍,notion,"#FFFF00",0,3,3,0,4,4,0.019536,4,0.295039,0.326366,4217.741303
不拢,不拢,notion,"#FFFF00",0,1,1,0,1,1,0.009476,4,0.274301,0.294258,0
不是,不是,notion,"#FFFF00",0,13,13,0,23,23,0.083334,4,0.44568,0.469957,91635.747102
不肖,不肖,notion,"#FFFF00",0,1,1,0,1,1,0.012494,4,0.283198,0.308574,0
不能,不能,notion,"#FFFF00",0,11,11,0,26,26,0.074322,4,0.421375,0.453701,67093.04997
不见,不见,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
不许,不许,notion,"#FFFF00",0,2,2,0,2,2,0.013939,4,0.281373,0.30575,922.299402
与其,与其,notion,"#FFFF00",0,2,2,0,3,3,0.01476,4,0.284052,0.309939,1221.382416
与术力,与术力,notion,"#FFFF00",0,1,1,0,1,1,0.002288,4,0.254732,0.259249,0
丑剧,丑剧,notion,"#FFFF00",0,2,2,0,2,2,0.016434,4,0.289988,0.318948,2024.76603
专员,专员,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
专家,专家,notion,"#FFFF00",0,5,5,0,6,6,0.03813,4,0.334976,0.376955,14892.052739
世纪,世纪,notion,"#FFFF00",0,5,5,0,6,6,0.026961,4,0.306945,0.342877,9451.162139
东京,东京,notion,"#FFFF00",0,6,6,0,11,11,0.048537,4,0.362519,0.405346,24744.960552
东北,东北,notion,"#FFFF00",0,15,15,0,83,83,0.08862,4,0.454199,0.475295,106880.937245
东南,东南,notion,"#FFFF00",0,4,4,0,8,8,0.034241,4,0.330096,0.3714,12111.486384
东南亚,东南亚,notion,"#FFFF00",0,4,4,0,13,13,0.02987,4,0.320329,0.359854,8802.864361
东方,东方,notion,"#FFFF00",0,6,6,0,7,7,0.04432,4,0.354128,0.397176,26562.610059
东条,东条,notion,"#FFFF00",0,1,1,0,1,1,0.00728,4,0.268473,0.284365,0
