Id,Label,timeset,type,type2,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
秋虹(1949),秋虹,,author,author,"#B4B4B4",0,1,131,0,3,678,0.693232,3,0.505022,0.627367,0
程文熙(1949),程文熙,,author,author,"#B4B4B4",0,1,12,0,3,84,0.001313,1,1,1,0
笪移今(1949),笪移今,,author,author,"#B4B4B4",0,2,74,0,4,205,0.052851,3,0.509407,0.576231,7210
罗子为(1949),罗子为,,author,author,"#B4B4B4",0,1,61,0,3,264,0.043953,4,0.37972,0.481534,0
罗森泰(1949),罗森泰,,author,author,"#B4B4B4",0,1,141,0,3,693,1,1,1,1,0
舒翰(1949),舒翰,,author,author,"#B4B4B4",0,1,131,0,3,678,0.693232,3,0.505022,0.627367,0
茀之(1949),茀之,,author,author,"#B4B4B4",0,1,141,0,3,693,1,1,1,1,0
萧贤(1949),萧贤,,author,author,"#B4B4B4",0,1,96,0,3,591,0.180773,4,0.408827,0.531013,0
蓝川(1949),蓝川,,author,author,"#B4B4B4",0,1,131,0,3,678,0.693232,3,0.505022,0.627367,0
许涤新(1949),许涤新,,author,author,"#B4B4B4",0,1,131,0,3,678,0.693232,3,0.505022,0.627367,0
陆诒(1949),陆诒,,author,author,"#B4B4B4",0,1,61,0,3,264,0.043953,4,0.37972,0.481534,0
黄药眠(1949),黄药眠,,author,author,"#B4B4B4",0,1,61,0,3,264,0.043953,4,0.37972,0.481534,0
G·柯志洛夫(1949),G·柯志洛夫,,author,author,"#B4B4B4",0,1,131,0,2,454,0.693232,3,0.505022,0.627367,0
仲冰(1949),仲冰,,author,author,"#B4B4B4",0,1,131,0,2,454,0.693232,3,0.505022,0.627367,0
佛蓝采夫(1949),佛蓝采夫,,author,author,"#B4B4B4",0,1,141,0,2,464,1,1,1,1,0
储安平(1949),储安平,,author,author,"#B4B4B4",0,1,36,0,2,90,0.02385,3,0.482853,0.522254,0
全真(1949),全真,,author,author,"#B4B4B4",0,1,96,0,2,396,0.180773,4,0.408827,0.531013,0
冰洋(1949),冰洋,,author,author,"#B4B4B4",0,1,61,0,2,178,0.043953,4,0.37972,0.481534,0
冰菱(1949),冰菱,,author,author,"#B4B4B4",0,1,96,0,2,396,0.180773,4,0.408827,0.531013,0
刘尊棋(1949),刘尊棋,,author,author,"#B4B4B4",0,1,131,0,2,454,0.693232,3,0.505022,0.627367,0
同父(1949),同父,,author,author,"#B4B4B4",0,1,96,0,2,396,0.180773,4,0.408827,0.531013,0
孙大雨(1949),孙大雨,,author,author,"#B4B4B4",0,2,127,0,3,307,0.194195,4,0.424096,0.575047,340.318182
季方(1949),季方,,author,author,"#B4B4B4",0,1,131,0,2,454,0.693232,3,0.505022,0.627367,0
小云(1949),小云,,author,author,"#B4B4B4",0,1,131,0,2,454,0.693232,3,0.505022,0.627367,0
张弦(1949),张弦,,author,author,"#B4B4B4",0,1,61,0,2,178,0.043953,4,0.37972,0.481534,0
怀湘(1949),怀湘,,author,author,"#B4B4B4",0,1,131,0,2,454,0.693232,3,0.505022,0.627367,0
朝晴(1949),朝晴,,author,author,"#B4B4B4",0,1,38,0,2,108,0.029639,4,0.383025,0.448627,0
李卫明(1949),李卫明,,author,author,"#B4B4B4",0,1,131,0,2,454,0.693232,3,0.505022,0.627367,0
李慧(1949),李慧,,author,author,"#B4B4B4",0,1,61,0,2,178,0.043953,4,0.37972,0.481534,0
杨奎章(1949),杨奎章,,author,author,"#B4B4B4",0,1,61,0,2,178,0.043953,4,0.37972,0.481534,0
林枫(1949),林枫,,author,author,"#B4B4B4",0,1,131,0,2,454,0.693232,3,0.505022,0.627367,0
查斯拉夫斯基(1949),查斯拉夫斯基,,author,author,"#B4B4B4",0,1,141,0,2,464,1,1,1,1,0
桐庐(1949),桐庐,,author,author,"#B4B4B4",0,1,131,0,2,454,0.693232,3,0.505022,0.627367,0
樊弘(1949),樊弘,,author,author,"#B4B4B4",0,1,36,0,2,90,0.02385,3,0.482853,0.522254,0
横眉(1949),横眉,,author,author,"#B4B4B4",0,1,96,0,2,396,0.180773,4,0.408827,0.531013,0
潘震亚(1949),潘震亚,,author,author,"#B4B4B4",0,1,38,0,2,108,0.029639,4,0.383025,0.448627,0
王厚生(1949),王厚生,,author,author,"#B4B4B4",0,1,12,0,2,58,0.001313,1,1,1,0
田夫之(1949),田夫之,,author,author,"#B4B4B4",0,1,96,0,2,396,0.180773,4,0.408827,0.531013,0
艾苦鋆(1949),艾苦鋆,,author,author,"#B4B4B4",0,1,96,0,2,396,0.180773,4,0.408827,0.531013,0
苏·尤琴(1949),苏·尤琴,,author,author,"#B4B4B4",0,1,131,0,2,454,0.693232,3,0.505022,0.627367,0
谷新(1949),谷新,,author,author,"#B4B4B4",0,1,61,0,2,178,0.043953,4,0.37972,0.481534,0
辛圭(1949),辛圭,,author,author,"#B4B4B4",0,1,38,0,2,108,0.029639,4,0.383025,0.448627,0
逖甫(1949),逖甫,,author,author,"#B4B4B4",0,1,131,0,2,454,0.693232,3,0.505022,0.627367,0
金日成(1949),金日成,,author,author,"#B4B4B4",0,1,141,0,2,464,1,1,1,1,0
阿弗林(1949),阿弗林,,author,author,"#B4B4B4",0,1,141,0,2,464,1,1,1,1,0
陈若群(1949),陈若群,,author,author,"#B4B4B4",0,1,61,0,2,178,0.043953,4,0.37972,0.481534,0
颜孙(1949),颜孙,,author,author,"#B4B4B4",0,1,131,0,2,454,0.693232,3,0.505022,0.627367,0
高天(1949),高天,,author,author,"#B4B4B4",0,1,61,0,2,178,0.043953,4,0.37972,0.481534,0
高梁(1949),高梁,,author,author,"#B4B4B4",0,1,131,0,2,454,0.693232,3,0.505022,0.627367,0
黄朗(1949),黄朗,,author,author,"#B4B4B4",0,1,61,0,2,178,0.043953,4,0.37972,0.481534,0
龚祥瑞(1949),龚祥瑞,,author,author,"#B4B4B4",0,1,36,0,2,90,0.02385,3,0.482853,0.522254,0
（美）艾伦(1949),（美）艾伦,,author,author,"#B4B4B4",0,1,131,0,2,454,0.693232,3,0.505022,0.627367,0
（苏）华西列夫斯基(1949),（苏）华西列夫斯基,,author,author,"#B4B4B4",0,1,141,0,2,464,1,1,1,1,0
Arthur_Cleeg(1949),Arthur_Cleeg,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
Doru(1949),Doru,,author,author,"#B4B4B4",0,1,36,0,1,46,0.02385,3,0.482853,0.522254,0
Levy，H.(1949),Levy，H.,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
一之(1949),一之,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
丁兄(1949),丁兄,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
丁正伟(1949),丁正伟,,author,author,"#B4B4B4",0,1,8,0,1,8,0.00076,1,1,1,0
万异(1949),万异,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
万殊(1949),万殊,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
丘克辉(1949),丘克辉,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
严学易(1949),严学易,,author,author,"#B4B4B4",0,1,38,0,1,55,0.029639,4,0.383025,0.448627,0
之谷(1949),之谷,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
乌尔巴诺维奇(1949),乌尔巴诺维奇,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
习门(1949),习门,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
了然(1949),了然,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
于辅大(1949),于辅大,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
云应霖(1949),云应霖,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
亚历山大罗夫(1949),亚历山大罗夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
亚记(1949),亚记,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
亢箕陀夫(1949),亢箕陀夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
人立(1949),人立,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
今吾(1949),今吾,,author,author,"#B4B4B4",0,1,7,0,1,7,0.000642,1,1,1,0
以空(1949),以空,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
仲川(1949),仲川,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
伊奥丹斯基(1949),伊奥丹斯基,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
何友悌(1949),何友悌,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
何旭(1949),何旭,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
何矩(1949),何矩,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
余园(1949),余园,,author,author,"#B4B4B4",0,1,12,0,1,30,0.001313,1,1,1,0
余慧(1949),余慧,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
余枝(1949),余枝,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
倍尔金(1949),倍尔金,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
倍莱兹珂夫(1949),倍莱兹珂夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
傅啓民(1949),傅啓民,,author,author,"#B4B4B4",0,1,8,0,1,8,0.00076,1,1,1,0
儒柯夫(1949),儒柯夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
允直(1949),允直,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
光华(1949),光华,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
克拉斯诺夫(1949),克拉斯诺夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
克里莫夫(1949),克里莫夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
冯契(1949),冯契,,author,author,"#B4B4B4",0,1,38,0,1,55,0.029639,4,0.383025,0.448627,0
冯文彬(1949),冯文彬,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
冯素陶(1949),冯素陶,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
列昂尼陀夫(1949),列昂尼陀夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
刘伯承(1949),刘伯承,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
刘伯陶(1949),刘伯陶,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
刘士伟(1949),刘士伟,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
别尔金(1949),别尔金,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
别烈淑夫(1949),别烈淑夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
别葛洛夫(1949),别葛洛夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
勃林诺夫(1949),勃林诺夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
千家驹(1949),千家驹,,author,author,"#B4B4B4",0,1,36,0,1,46,0.02385,3,0.482853,0.522254,0
华维洛夫(1949),华维洛夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
华辰(1949),华辰,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
南人(1949),南人,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
卜一(1949),卜一,,author,author,"#B4B4B4",0,1,36,0,1,46,0.02385,3,0.482853,0.522254,0
卡什卡洛夫(1949),卡什卡洛夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
卡尔洛夫(1949),卡尔洛夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
卡波夫(1949),卡波夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
卢于道(1949),卢于道,,author,author,"#B4B4B4",0,1,36,0,1,46,0.02385,3,0.482853,0.522254,0
卢心远(1949),卢心远,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
卢蕾谷(1949),卢蕾谷,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
古元(1949),古元,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
古托罗维奇(1949),古托罗维奇,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
古罗派特金(1949),古罗派特金,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
可扬(1949),可扬,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
史大林(1949),史大林,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
史密斯(1949),史密斯,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
史特洛冈诺夫(1949),史特洛冈诺夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
史米尔诺夫(1949),史米尔诺夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
史靖(1949),史靖,,author,author,"#B4B4B4",0,1,7,0,1,7,0.000642,1,1,1,0
叶健铁(1949),叶健铁,,author,author,"#B4B4B4",0,1,7,0,1,7,0.000642,1,1,1,0
叶剑英(1949),叶剑英,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
叶夫斯塔非也夫(1949),叶夫斯塔非也夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
叶成林(1949),叶成林,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
叶籁士(1949),叶籁士,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
叶菲莫夫(1949),叶菲莫夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
叶高希娜(1949),叶高希娜,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
吉辛斯基(1949),吉辛斯基,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
向阳(1949),向阳,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
吕梁(1949),吕梁,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
吕飞(1949),吕飞,,author,author,"#B4B4B4",0,1,38,0,1,55,0.029639,4,0.383025,0.448627,0
吴四维(1949),吴四维,,author,author,"#B4B4B4",0,1,36,0,1,46,0.02385,3,0.482853,0.522254,0
吴多文(1949),吴多文,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
吴大琨(1949),吴大琨,,author,author,"#B4B4B4",0,1,36,0,1,46,0.02385,3,0.482853,0.522254,0
吴广(1949),吴广,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
吴方高(1949),吴方高,,author,author,"#B4B4B4",0,1,36,0,1,46,0.02385,3,0.482853,0.522254,0
吴明(1949),吴明,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
吴明石(1949),吴明石,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
吴玉章(1949),吴玉章,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
周伯棣(1949),周伯棣,,author,author,"#B4B4B4",0,1,38,0,1,55,0.029639,4,0.383025,0.448627,0
周太玄(1949),周太玄,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
周新民(1949),周新民,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
周谷城(1949),周谷城,,author,author,"#B4B4B4",0,1,38,0,1,55,0.029639,4,0.383025,0.448627,0
和乃(1949),和乃,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
哈拉哈许扬(1949),哈拉哈许扬,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
哈里斯(1949),哈里斯,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
塔斯社(1949),塔斯社,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
塔腊索娃(1949),塔腊索娃,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
夏合德(1949),夏合德,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
夏康农(1949),夏康农,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
夏炎德(1949),夏炎德,,author,author,"#B4B4B4",0,2,127,0,2,254,0.194195,4,0.424096,0.575047,340.318182
夷白(1949),夷白,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
契巧特金娜(1949),契巧特金娜,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
契普拉柯夫(1949),契普拉柯夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
奚永伟(1949),奚永伟,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
奥波夫(1949),奥波夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
威康·福斯特(1949),威康·福斯特,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
子冈(1949),子冈,,author,author,"#B4B4B4",0,1,36,0,1,46,0.02385,3,0.482853,0.522254,0
孙冰如(1949),孙冰如,,author,author,"#B4B4B4",0,1,36,0,1,46,0.02385,3,0.482853,0.522254,0
孙执中(1949),孙执中,,author,author,"#B4B4B4",0,1,36,0,1,46,0.02385,3,0.482853,0.522254,0
孟南(1949),孟南,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
季羡林(1949),季羡林,,author,author,"#B4B4B4",0,1,36,0,1,46,0.02385,3,0.482853,0.522254,0
学尧(1949),学尧,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
守素(1949),守素,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
安东诺娃(1949),安东诺娃,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
宋允一(1949),宋允一,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
宋恩泽(1949),宋恩泽,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
宋越伦(1949),宋越伦,,author,author,"#B4B4B4",0,1,38,0,1,55,0.029639,4,0.383025,0.448627,0
宫本显治(1949),宫本显治,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
寒梅(1949),寒梅,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
寿秋情(1949),寿秋情,,author,author,"#B4B4B4",0,1,38,0,1,55,0.029639,4,0.383025,0.448627,0
封淑(1949),封淑,,author,author,"#B4B4B4",0,1,7,0,1,7,0.000642,1,1,1,0
小泉(1949),小泉,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
小鱼(1949),小鱼,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
少峯(1949),少峯,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
山民(1949),山民,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
岁奇(1949),岁奇,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
崔柯夫(1949),崔柯夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
左尔宁(1949),左尔宁,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
希茨(1949),希茨,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
广志(1949),广志,,author,author,"#B4B4B4",0,1,131,0,1,228,0.693232,3,0.505022,0.627367,0
庄嘉农(1949),庄嘉农,,author,author,"#B4B4B4",0,1,61,0,1,90,0.043953,4,0.37972,0.481534,0
库兹聂卓夫(1949),库兹聂卓夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
库得里亚甫采夫(1949),库得里亚甫采夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
库得里雅夫采夫(1949),库得里雅夫采夫,,author,author,"#B4B4B4",0,1,141,0,1,233,1,1,1,1,0
府师(1949),府师,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
康遂(1949),康遂,,author,author,"#B4B4B4",0,1,96,0,1,199,0.180773,4,0.408827,0.531013,0
