Id,Label,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
纪念(1945),纪念,notion,0,9,9,0,29,29,0.168393,4,0.489216,0.495602,37344.544338
《中华论坛》,《中华论坛》,journal,136,0,136,186,0,186,0.221637,3,0.344098,0.364117,155863.700747
续完(1945),续完,notion,0,3,3,0,19,19,0.060504,4,0.325506,0.36626,4588.087598
缅甸(1945),缅甸,notion,0,1,1,0,3,3,0.027763,4,0.283899,0.309703,0
罗马尼亚(1945),罗马尼亚,notion,0,1,1,0,3,3,0.019823,4,0.275133,0.295675,0
美军(1945),美军,notion,0,3,3,0,6,6,0.065334,4,0.325718,0.366511,3353.677415
美国(1945),美国,notion,0,9,9,0,46,46,0.168393,4,0.489216,0.495602,37344.544338
胜利(1945),胜利,notion,0,9,9,0,82,82,0.169763,4,0.493896,0.498024,39041.948398
航讯(1945),航讯,notion,0,1,1,0,4,4,0.022529,4,0.275792,0.29676,0
英国(1945),英国,notion,0,9,9,0,26,26,0.16136,4,0.474034,0.487419,34946.66946
莫斯科(1945),莫斯科,notion,0,4,4,0,11,11,0.06438,4,0.32487,0.365648,5611.720506
西线(1945),西线,notion,0,1,1,0,3,3,0.027763,4,0.283899,0.309703,0
西行漫记(1945),西行漫记,notion,0,1,1,0,3,3,0.019823,4,0.275133,0.295675,0
观察(1945),观察,notion,0,2,2,0,7,7,0.045462,4,0.308088,0.344411,2089.102612
解放运动(1945),解放运动,notion,0,2,2,0,4,4,0.034073,4,0.291586,0.321448,1416.423069
诗词(1945),诗词,notion,0,3,3,0,7,7,0.065494,4,0.32793,0.369099,3785.503859
谈屑(1945),谈屑,notion,0,1,1,0,3,3,0.015042,4,0.267513,0.282732,0
资本主义国家(1945),资本主义国家,notion,0,1,1,0,3,3,0.019823,4,0.275133,0.295675,0
运动(1945),运动,notion,0,6,6,0,18,18,0.100242,4,0.365568,0.408762,11761.92776
进入(1945),进入,notion,0,3,3,0,5,5,0.06504,4,0.326856,0.367847,3761.166422
道路(1945),道路,notion,0,6,6,0,10,10,0.105694,4,0.384043,0.425212,15355.179897
遭难(1945),遭难,notion,0,2,2,0,4,4,0.04017,4,0.296965,0.329214,1019.109091
野记(1945),野记,notion,0,1,1,0,3,3,0.015042,4,0.267513,0.282732,0
青年(1945),青年,notion,0,7,7,0,38,38,0.124301,4,0.399306,0.437792,18183.393843
000(1945),000,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
一些(1945),一些,notion,0,4,4,0,5,5,0.085388,4,0.349277,0.392535,6119.570252
一次(1945),一次,notion,0,3,3,0,4,4,0.06504,4,0.326856,0.367847,3761.166422
三十一日(1945),三十一日,notion,0,1,1,0,2,2,0.022688,4,0.276352,0.297679,0
不可(1945),不可,notion,0,3,3,0,6,6,0.062628,4,0.330099,0.371604,4920.953559
不怕(1945),不怕,notion,0,1,1,0,2,2,0.022688,4,0.276352,0.297679,0
不要(1945),不要,notion,0,6,6,0,8,8,0.105765,4,0.373038,0.415609,11695.439819
两月记(1945),两月记,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
义务劳动(1945),义务劳动,notion,0,1,1,0,2,2,0.027763,4,0.283899,0.309703,0
书报(1945),书报,notion,0,1,1,0,8,8,0.027763,4,0.283899,0.309703,0
二十八年(1945),二十八年,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
二十周年(1945),二十周年,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
二百(1945),二百,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
云南(1945),云南,notion,0,1,1,0,2,2,0.022688,4,0.276352,0.297679,0
五千万(1945),五千万,notion,0,1,1,0,2,2,0.015042,4,0.267513,0.282732,0
人为(1945),人为,notion,0,1,1,0,3,3,0.01453,4,0.266797,0.28148,0
人民(1945),人民,notion,0,10,10,0,51,51,0.175891,2,0.500836,0.50167,42758.406859
人间(1945),人间,notion,0,2,2,0,4,4,0.048169,4,0.306825,0.342741,1293.018732
今后(1945),今后,notion,0,4,4,0,7,7,0.083588,4,0.352983,0.396293,6999.908632
介绍(1945),介绍,notion,0,3,3,0,5,5,0.056579,4,0.313836,0.351982,2224.560608
从军(1945),从军,notion,0,2,2,0,3,3,0.050451,4,0.309042,0.345664,1226.217052
伟大(1945),伟大,notion,0,3,3,0,9,9,0.061836,4,0.32865,0.369934,4780.887589
伦敦(1945),伦敦,notion,0,3,3,0,4,4,0.059748,4,0.314959,0.353401,2419.27404
保加利亚(1945),保加利亚,notion,0,1,1,0,3,3,0.019823,4,0.275133,0.295675,0
保障(1945),保障,notion,0,4,4,0,6,6,0.058807,4,0.31318,0.351286,3976.670516
信条(1945),信条,notion,0,1,1,0,2,2,0.022688,4,0.276352,0.297679,0
信箱(1945),信箱,notion,0,3,3,0,4,4,0.065494,4,0.32793,0.369099,3785.503859
假如(1945),假如,notion,0,3,3,0,4,4,0.068445,4,0.335124,0.377282,4467.611809
克制性(1945),克制性,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
克里米亚(1945),克里米亚,notion,0,5,5,0,8,8,0.086605,4,0.345568,0.388833,6781.666638
全世界(1945),全世界,notion,0,2,2,0,13,13,0.047586,4,0.310131,0.347083,1936.844476
全貌(1945),全貌,notion,0,1,1,0,6,6,0.019823,4,0.275133,0.295675,0
八一(1945),八一,notion,0,1,1,0,7,7,0.022688,4,0.276352,0.297679,0
八年(1945),八年,notion,0,4,4,0,12,12,0.090182,4,0.362119,0.405227,7762.54584
内战(1945),内战,notion,0,8,8,0,41,41,0.128305,4,0.40016,0.438599,19933.091324
写作(1945),写作,notion,0,4,4,0,5,5,0.076242,4,0.341158,0.384018,5957.131644
农村(1945),农村,notion,0,4,4,0,8,8,0.07451,4,0.331708,0.37358,5011.630481
准备(1945),准备,notion,0,1,1,0,2,2,0.022529,4,0.275792,0.29676,0
几个(1945),几个,notion,0,4,4,0,10,10,0.085388,4,0.349277,0.392535,6119.570252
列宁(1945),列宁,notion,0,1,1,0,4,4,0.019823,4,0.275133,0.295675,0
制度(1945),制度,notion,0,7,7,0,12,12,0.147735,4,0.456681,0.477121,26872.67231
加里宁(1945),加里宁,notion,0,1,1,0,3,3,0.019823,4,0.275133,0.295675,0
动态(1945),动态,notion,0,2,2,0,3,3,0.050451,4,0.309042,0.345664,1226.217052
助手(1945),助手,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
努力(1945),努力,notion,0,4,4,0,12,12,0.092803,4,0.364855,0.407816,8061.518063
劳动阶级(1945),劳动阶级,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
势力(1945),势力,notion,0,1,1,0,3,3,0.019823,4,0.275133,0.295675,0
十月革命(1945),十月革命,notion,0,3,3,0,9,9,0.049395,4,0.310323,0.347473,3866.964628
华沙(1945),华沙,notion,0,1,1,0,2,2,0.022529,4,0.275792,0.29676,0
协调(1945),协调,notion,0,1,1,0,2,2,0.022688,4,0.276352,0.297679,0
卫国战争(1945),卫国战争,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
危机(1945),危机,notion,0,7,7,0,13,13,0.122931,4,0.395822,0.435037,17033.291864
历史(1945),历史,notion,0,8,8,0,19,19,0.14063,4,0.431039,0.460978,26289.550033
原因(1945),原因,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
原子弹(1945),原子弹,notion,0,4,4,0,11,11,0.071586,4,0.33475,0.377004,6229.2963
原子能(1945),原子能,notion,0,3,3,0,4,4,0.06337,4,0.324729,0.365342,3462.3311
参政会(1945),参政会,notion,0,2,2,0,6,6,0.045218,4,0.29958,0.332888,840.873971
双周刊(1945),双周刊,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
各界(1945),各界,notion,0,2,2,0,6,6,0.040682,4,0.29726,0.329631,964.470432
名辩(1945),名辩,notion,0,1,1,0,2,2,0.006127,4,0.256029,0.261774,0
吕宋(1945),吕宋,notion,0,1,1,0,2,2,0.027763,4,0.283899,0.309703,0
和平(1945),和平,notion,0,10,10,0,48,48,0.175891,2,0.500836,0.50167,42758.406859
四万(1945),四万,notion,0,1,1,0,2,2,0.015042,4,0.267513,0.282732,0
四十二年(1945),四十二年,notion,0,1,1,0,2,2,0.027763,4,0.283899,0.309703,0
国内(1945),国内,notion,0,6,6,0,9,9,0.107064,4,0.387523,0.428134,16402.331852
国大(1945),国大,notion,0,1,1,0,2,2,0.022688,4,0.276352,0.297679,0
国民大会(1945),国民大会,notion,0,2,2,0,3,3,0.048169,4,0.306825,0.342741,1293.018732
国际局势(1945),国际局势,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
圣人(1945),圣人,notion,0,1,1,0,2,2,0.027763,4,0.283899,0.309703,0
地理(1945),地理,notion,0,1,1,0,2,2,0.02564,4,0.281338,0.305695,0
复兴(1945),复兴,notion,0,3,3,0,7,7,0.056579,4,0.313836,0.351982,2224.560608
复员(1945),复员,notion,0,8,8,0,29,29,0.153863,4,0.463181,0.481101,30060.755705
外长(1945),外长,notion,0,4,4,0,7,7,0.079865,4,0.342798,0.385772,6191.175773
大陆(1945),大陆,notion,0,3,3,0,6,6,0.072981,4,0.333259,0.375195,3204.381136
失业(1945),失业,notion,0,3,3,0,5,5,0.062858,4,0.323047,0.363338,3174.178551
委託(1945),委託,notion,0,1,1,0,2,2,0.027763,4,0.283899,0.309703,0
学习(1945),学习,notion,0,4,4,0,7,7,0.071644,4,0.333482,0.375585,6461.545098
学术(1945),学术,notion,0,3,3,0,4,4,0.070274,4,0.338076,0.380539,4715.640469
学术研究(1945),学术研究,notion,0,1,1,0,5,5,0.027763,4,0.283899,0.309703,0
对华政策(1945),对华政策,notion,0,6,6,0,12,12,0.11468,4,0.386422,0.427216,13846.800683
对外(1945),对外,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
对於(1945),对於,notion,0,1,1,0,7,7,0.027763,4,0.283899,0.309703,0
对策(1945),对策,notion,0,2,2,0,4,4,0.050292,4,0.308278,0.344662,1137.290112
展望(1945),展望,notion,0,5,5,0,11,11,0.098631,4,0.372759,0.415219,11046.325432
工业(1945),工业,notion,0,5,5,0,8,8,0.110005,4,0.396661,0.435426,14572.629507
工作(1945),工作,notion,0,4,4,0,12,12,0.080478,4,0.34108,0.383935,5221.791338
巴尔干(1945),巴尔干,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
布达佩斯(1945),布达佩斯,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
希特勒(1945),希特勒,notion,0,4,4,0,8,8,0.069614,4,0.336253,0.378674,6958.205656
希腊(1945),希腊,notion,0,2,2,0,5,5,0.047586,4,0.310131,0.347083,1936.844476
平底(1945),平底,notion,0,1,1,0,2,2,0.022529,4,0.275792,0.29676,0
应否(1945),应否,notion,0,1,1,0,2,2,0.022529,4,0.275792,0.29676,0
建国(1945),建国,notion,0,7,7,0,21,21,0.132192,4,0.430791,0.460671,24525.308037
建设(1945),建设,notion,0,8,8,0,24,24,0.154721,4,0.466355,0.482938,31354.302446
廿四(1945),廿四,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
开发(1945),开发,notion,0,2,2,0,3,3,0.053403,4,0.31743,0.356352,2053.546849
归来(1945),归来,notion,0,2,2,0,4,4,0.047586,4,0.310131,0.347083,1936.844476
待续(1945),待续,notion,0,3,3,0,4,4,0.068151,4,0.336329,0.378618,5029.849942
必须(1945),必须,notion,0,2,2,0,5,5,0.050292,4,0.308278,0.344662,1137.290112
思想(1945),思想,notion,0,4,4,0,11,11,0.07378,4,0.339918,0.382682,5997.450821
思潮(1945),思潮,notion,0,1,1,0,2,2,0.006127,4,0.256029,0.261774,0
恢复(1945),恢复,notion,0,4,4,0,6,6,0.09862,4,0.371648,0.414078,7939.115106
恩格斯(1945),恩格斯,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
成功(1945),成功,notion,0,4,4,0,5,5,0.083588,4,0.352983,0.396293,6999.908632
成都(1945),成都,notion,0,6,6,0,7,7,0.11468,4,0.386422,0.427216,13846.800683
我国(1945),我国,notion,0,2,2,0,5,5,0.050451,4,0.309042,0.345664,1226.217052
战争(1945),战争,notion,0,6,6,0,16,16,0.117662,4,0.40924,0.445252,18657.691342
战地(1945),战地,notion,0,3,3,0,5,5,0.062116,4,0.328289,0.369517,4713.389492
战局(1945),战局,notion,0,5,5,0,11,11,0.09893,4,0.369812,0.412547,9986.311072
战斗员(1945),战斗员,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
战时(1945),战时,notion,0,2,2,0,12,12,0.050292,4,0.308278,0.344662,1137.290112
战略(1945),战略,notion,0,3,3,0,7,7,0.070115,4,0.336253,0.378535,4441.848098
报酬(1945),报酬,notion,0,1,1,0,2,2,0.027763,4,0.283899,0.309703,0
掠夺者(1945),掠夺者,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
推进(1945),推进,notion,0,2,2,0,4,4,0.050292,4,0.308278,0.344662,1137.290112
提议(1945),提议,notion,0,1,1,0,2,2,0.01453,4,0.266797,0.28148,0
提高(1945),提高,notion,0,1,1,0,2,2,0.022529,4,0.275792,0.29676,0
改造(1945),改造,notion,0,2,2,0,3,3,0.042352,4,0.300784,0.334558,1367.71351
改革(1945),改革,notion,0,2,2,0,4,4,0.050292,4,0.308278,0.344662,1137.290112
政治协商会议(1945),政治协商会议,notion,0,6,6,0,28,28,0.11468,4,0.386422,0.427216,13846.800683
政策(1945),政策,notion,0,8,8,0,18,18,0.122488,4,0.396032,0.435343,21575.595431
教育(1945),教育,notion,0,7,7,0,23,23,0.133528,4,0.418624,0.452238,19363.99512
文学(1945),文学,notion,0,4,4,0,5,5,0.079073,4,0.342328,0.385271,6215.700634
文学遗产(1945),文学遗产,notion,0,1,1,0,2,2,0.02564,4,0.281338,0.305695,0
新闻记者(1945),新闻记者,notion,0,1,1,0,2,2,0.022688,4,0.276352,0.297679,0
方式(1945),方式,notion,0,2,2,0,4,4,0.050292,4,0.308278,0.344662,1137.290112
方面(1945),方面,notion,0,3,3,0,6,6,0.076091,4,0.344693,0.387636,4667.932291
旅途(1945),旅途,notion,0,1,1,0,2,2,0.02564,4,0.281338,0.305695,0
无表情(1945),无表情,notion,0,1,1,0,2,2,0.02564,4,0.281338,0.305695,0
日寇(1945),日寇,notion,0,3,3,0,7,7,0.072981,4,0.333259,0.375195,3204.381136
昆明(1945),昆明,notion,0,5,5,0,23,23,0.10043,4,0.368356,0.411211,9751.477945
春秋(1945),春秋,notion,0,2,2,0,9,9,0.03389,4,0.28894,0.317524,588.834092
普鲁士(1945),普鲁士,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
智识(1945),智识,notion,0,2,2,0,3,3,0.050292,4,0.308278,0.344662,1137.290112
最后(1945),最后,notion,0,5,5,0,8,8,0.10493,4,0.383453,0.424571,12717.119595
有感(1945),有感,notion,0,2,2,0,4,4,0.040682,4,0.29726,0.329631,964.470432
未来(1945),未来,notion,0,4,4,0,6,6,0.09862,4,0.371648,0.414078,7939.115106
本土(1945),本土,notion,0,2,2,0,3,3,0.050292,4,0.308278,0.344662,1137.290112
杂志(1945),杂志,notion,0,2,2,0,4,4,0.04017,4,0.296965,0.329214,1019.109091
杂感(1945),杂感,notion,0,3,3,0,8,8,0.063211,4,0.322838,0.363087,3024.281938
杂记(1945),杂记,notion,0,2,2,0,4,4,0.053403,4,0.31743,0.356352,2053.546849
来的我(1945),来的我,notion,0,1,1,0,3,3,0.027763,4,0.283899,0.309703,0
架沙(1945),架沙,notion,0,1,1,0,2,2,0.022529,4,0.275792,0.29676,0
梵蒂冈(1945),梵蒂冈,notion,0,1,1,0,4,4,0.019823,4,0.275133,0.295675,0
检讨(1945),检讨,notion,0,7,7,0,19,19,0.116143,4,0.401448,0.439462,20622.549557
欧战(1945),欧战,notion,0,3,3,0,4,4,0.049849,4,0.307771,0.344133,2730.774879
武训(1945),武训,notion,0,2,2,0,3,3,0.040682,4,0.29726,0.329631,964.470432
殖民地(1945),殖民地,notion,0,3,3,0,5,5,0.070115,4,0.336253,0.378535,4441.848098
民族(1945),民族,notion,0,5,5,0,16,16,0.092022,4,0.365836,0.408873,11236.901315
民生(1945),民生,notion,0,3,3,0,5,5,0.054455,4,0.312265,0.349978,2376.380002
法则(1945),法则,notion,0,2,2,0,3,3,0.042352,4,0.300784,0.334558,1367.71351
法国(1945),法国,notion,0,6,6,0,10,10,0.132693,4,0.432159,0.461451,20498.638128
活动(1945),活动,notion,0,2,2,0,5,5,0.045462,4,0.308088,0.344411,2089.102612
清末(1945),清末,notion,0,1,1,0,2,2,0.015042,4,0.267513,0.282732,0
清理(1945),清理,notion,0,1,1,0,12,12,0.02564,4,0.281338,0.305695,0
湘西(1945),湘西,notion,0,3,3,0,5,5,0.059748,4,0.314959,0.353401,2419.27404
满意(1945),满意,notion,0,1,1,0,2,2,0.01425,4,0.26637,0.280728,0
爱好(1945),爱好,notion,0,1,1,0,11,11,0.019823,4,0.275133,0.295675,0
物价(1945),物价,notion,0,5,5,0,21,21,0.099638,4,0.367723,0.410627,9665.923375
特写(1945),特写,notion,0,3,3,0,5,5,0.057056,4,0.317161,0.356157,3426.184187
特务(1945),特务,notion,0,1,1,0,2,2,0.022529,4,0.275792,0.29676,0
特稿(1945),特稿,notion,0,1,1,0,31,31,0.01425,4,0.26637,0.280728,0
独立运动(1945),独立运动,notion,0,2,2,0,3,3,0.037571,4,0.291359,0.321114,766.792774
现阶段(1945),现阶段,notion,0,1,1,0,2,2,0.027763,4,0.283899,0.309703,0
琉球(1945),琉球,notion,0,2,2,0,3,3,0.050292,4,0.308278,0.344662,1137.290112
生产(1945),生产,notion,0,4,4,0,10,10,0.071109,4,0.329808,0.371409,4568.178327
生命(1945),生命,notion,0,2,2,0,3,3,0.042352,4,0.300784,0.334558,1367.71351
电贺(1945),电贺,notion,0,1,1,0,11,11,0.019823,4,0.275133,0.295675,0
登陆(1945),登陆,notion,0,3,3,0,6,6,0.065334,4,0.325718,0.366511,3353.677415
监狱(1945),监狱,notion,0,2,2,0,3,3,0.053403,4,0.31743,0.356352,2053.546849
直捣(1945),直捣,notion,0,1,1,0,8,8,0.019823,4,0.275133,0.295675,0
真理报(1945),真理报,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
研究(1945),研究,notion,0,4,4,0,16,16,0.088268,4,0.367362,0.410154,10028.073452
社论(1945),社论,notion,0,1,1,0,8,8,0.027763,4,0.283899,0.309703,0
福斯(1945),福斯,notion,0,2,2,0,3,3,0.03989,4,0.296436,0.328462,1023.938527
第三(1945),第三,notion,0,1,1,0,2,2,0.019823,4,0.275133,0.295675,0
第八(1945),第八,notion,0,1,1,0,6,6,0.022688,4,0.276352,0.297679,0
