Id,Label,timeset,type,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
严学易(1949),严学易,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
之谷(1949),之谷,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
习门(1949),习门,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
了然(1949),了然,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
于辅大(1949),于辅大,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
云应霖(1949),云应霖,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
人立(1949),人立,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
今吾(1949),今吾,,author,"#B4B4B4",0,1,7,0,1,7,0.001051,1,1,1,0
何友悌(1949),何友悌,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
何旭(1949),何旭,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
何矩(1949),何矩,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
余园(1949),余园,,author,"#B4B4B4",0,1,12,0,1,30,0.002315,1,1,1,0
傅啓民(1949),傅啓民,,author,"#B4B4B4",0,1,8,0,1,8,0.001264,1,1,1,0
光华(1949),光华,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
冯契(1949),冯契,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
冯素陶(1949),冯素陶,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
刘伯陶(1949),刘伯陶,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
刘士伟(1949),刘士伟,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
千家驹(1949),千家驹,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
华辰(1949),华辰,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
南人(1949),南人,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
卜一(1949),卜一,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
卢于道(1949),卢于道,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
卢心远(1949),卢心远,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
卢蕾谷(1949),卢蕾谷,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
可扬(1949),可扬,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
史靖(1949),史靖,,author,"#B4B4B4",0,1,7,0,1,7,0.001051,1,1,1,0
叶健铁(1949),叶健铁,,author,"#B4B4B4",0,1,7,0,1,7,0.001051,1,1,1,0
叶成林(1949),叶成林,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
吕飞(1949),吕飞,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
吴四维(1949),吴四维,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
吴大琨(1949),吴大琨,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
吴方高(1949),吴方高,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
吴明(1949),吴明,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
吴明石(1949),吴明石,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
周伯棣(1949),周伯棣,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
周新民(1949),周新民,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
周谷城(1949),周谷城,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
夏康农(1949),夏康农,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
夏炎德(1949),夏炎德,,author,"#B4B4B4",0,2,127,0,2,254,1,2,0.829016,0.896875,340.318182
奚永伟(1949),奚永伟,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
子冈(1949),子冈,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
孙冰如(1949),孙冰如,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
孙执中(1949),孙执中,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
孟南(1949),孟南,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
季羡林(1949),季羡林,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
学尧(1949),学尧,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
宋越伦(1949),宋越伦,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
寿秋情(1949),寿秋情,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
封淑(1949),封淑,,author,"#B4B4B4",0,1,7,0,1,7,0.001051,1,1,1,0
小泉(1949),小泉,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
小鱼(1949),小鱼,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
岁奇(1949),岁奇,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
庄嘉农(1949),庄嘉农,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
府师(1949),府师,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
康遂(1949),康遂,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
张敬亭(1949),张敬亭,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
张文琦(1949),张文琦,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
张明养(1949),张明养,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
张殊明(1949),张殊明,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
张江帆(1949),张江帆,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
彝瀛(1949),彝瀛,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
徐革陈(1949),徐革陈,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
德明(1949),德明,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
戎文佐(1949),戎文佐,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
成纪(1949),成纪,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
扬群(1949),扬群,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
文骊(1949),文骊,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
方淳(1949),方淳,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
星覆(1949),星覆,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
春畦(1949),春畦,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
曹锡珍(1949),曹锡珍,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
曾伟(1949),曾伟,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
曾昭抡(1949),曾昭抡,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
朝月(1949),朝月,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
木枫(1949),木枫,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
未明(1949),未明,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
本初(1949),本初,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
朱启贤(1949),朱启贤,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
朱绍文(1949),朱绍文,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
李一民(1949),李一民,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
李世浩(1949),李世浩,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
李中严(1949),李中严,,author,"#B4B4B4",0,1,8,0,1,8,0.001264,1,1,1,0
李乡樸(1949),李乡樸,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
李伯球(1949),李伯球,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
李宗瀛(1949),李宗瀛,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
李显仁(1949),李显仁,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
李树动(1949),李树动,,author,"#B4B4B4",0,1,8,0,1,8,0.001264,1,1,1,0
李桦(1949),李桦,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
李梅(1949),李梅,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
李相符(1949),李相符,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
李维林(1949),李维林,,author,"#B4B4B4",0,1,8,0,1,8,0.001264,1,1,1,0
李辉(1949),李辉,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
村彬(1949),村彬,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
杜渐(1949),杜渐,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
杨卫玉(1949),杨卫玉,,author,"#B4B4B4",0,2,127,0,2,254,1,2,0.829016,0.896875,340.318182
杨戎(1949),杨戎,,author,"#B4B4B4",0,1,8,0,1,8,0.001264,1,1,1,0
杨琛(1949),杨琛,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
杨诚(1949),杨诚,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
林焕平(1949),林焕平,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
林穆光(1949),林穆光,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
梁敬錞(1949),梁敬錞,,author,"#B4B4B4",0,1,12,0,1,30,0.002315,1,1,1,0
梁漱溟(1949),梁漱溟,,author,"#B4B4B4",0,1,12,0,1,30,0.002315,1,1,1,0
梁若尘(1949),梁若尘,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
楼邦彦(1949),楼邦彦,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
欧阳澄(1949),欧阳澄,,author,"#B4B4B4",0,1,8,0,1,8,0.001264,1,1,1,0
欧阳澄节(1949),欧阳澄节,,author,"#B4B4B4",0,1,8,0,1,8,0.001264,1,1,1,0
武石(1949),武石,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
求是(1949),求是,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
汤德明(1949),汤德明,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
汪超伦(1949),汪超伦,,author,"#B4B4B4",0,1,7,0,1,7,0.001051,1,1,1,0
汪铭德(1949),汪铭德,,author,"#B4B4B4",0,1,7,0,1,7,0.001051,1,1,1,0
沈伯任(1949),沈伯任,,author,"#B4B4B4",0,1,12,0,1,30,0.002315,1,1,1,0
沈叔平(1949),沈叔平,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
洛羊(1949),洛羊,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
流金(1949),流金,,author,"#B4B4B4",0,2,127,0,2,254,1,2,0.829016,0.896875,340.318182
湘女(1949),湘女,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
焦敏之(1949),焦敏之,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
王小石(1949),王小石,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
王速之(1949),王速之,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
王造时(1949),王造时,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
王铁崖(1949),王铁崖,,author,"#B4B4B4",0,2,130,0,2,245,0.983131,2,0.842105,0.90625,1019.818182
瑞仁(1949),瑞仁,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
田寿(1949),田寿,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
由中(1949),由中,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
瞿士良(1949),瞿士良,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
矛林(1949),矛林,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
石童(1949),石童,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
石闻(1949),石闻,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
秀英(1949),秀英,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
秋明(1949),秋明,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
秋田(1949),秋田,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
秦牧(1949),秦牧,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
章靳以(1949),章靳以,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
童大勇(1949),童大勇,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
素武(1949),素武,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
绍声(1949),绍声,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
绍猷(1949),绍猷,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
罗梦册(1949),罗梦册,,author,"#B4B4B4",0,1,8,0,1,8,0.001264,1,1,1,0
罗涵先(1949),罗涵先,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
羊群(1949),羊群,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
翁独健(1949),翁独健,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
胡仲持(1949),胡仲持,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
胡守愚(1949),胡守愚,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
胡绳(1949),胡绳,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
胡遇复(1949),胡遇复,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
苏复洛夫(1949),苏复洛夫,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
董冰如(1949),董冰如,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
蒋生(1949),蒋生,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
蒙若(1949),蒙若,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
蕾谷(1949),蕾谷,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
谷新之(1949),谷新之,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
费孝通(1949),费孝通,,author,"#B4B4B4",0,2,130,0,2,245,0.983131,2,0.842105,0.90625,1019.818182
赵志华(1949),赵志华,,author,"#B4B4B4",0,1,7,0,1,7,0.001051,1,1,1,0
辛斤(1949),辛斤,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
辽远(1949),辽远,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
邵二(1949),邵二,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
邹风(1949),邹风,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
郑铁村(1949),郑铁村,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
郑铁邨(1949),郑铁邨,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
郭梅荪(1949),郭梅荪,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
郭沫若(1949),郭沫若,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
郭绍虞(1949),郭绍虞,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
钱塘令(1949),钱塘令,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
钱端升(1949),钱端升,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
阮富乙(1949),阮富乙,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
陈惠生(1949),陈惠生,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
陈旭麓(1949),陈旭麓,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
陈望道(1949),陈望道,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
陈正兴(1949),陈正兴,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
陈涛(1949),陈涛,,author,"#B4B4B4",0,1,7,0,1,7,0.001051,1,1,1,0
陈福悲(1949),陈福悲,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
陈行健(1949),陈行健,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
陈途(1949),陈途,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
陈震亚(1949),陈震亚,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
陶大镛(1949),陶大镛,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
静远(1949),静远,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
非汎(1949),非汎,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
靳以(1949),靳以,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
顾新(1949),顾新,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
马梁(1949),马梁,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
马霍京(1949),马霍京,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
驻青(1949),驻青,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
高山(1949),高山,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
高朗(1949),高朗,,author,"#B4B4B4",0,1,38,0,1,55,0.136395,2,0.567376,0.61875,0
黄一中(1949),黄一中,,author,"#B4B4B4",0,1,61,0,1,90,0.120287,1,1,1,0
黎玄(1949),黎玄,,author,"#B4B4B4",0,1,12,0,1,30,0.002315,1,1,1,0
默文(1949),默文,,author,"#B4B4B4",0,1,96,0,1,199,0.946821,2,0.714286,0.8,0
（罗马尼亚）Doru(1949),（罗马尼亚）Doru,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
（苏）叶菲莫夫(1949),（苏）叶菲莫夫,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
（苏）库克里尼克希(1949),（苏）库克里尼克希,,author,"#B4B4B4",0,1,36,0,1,46,0.067079,2,0.56338,0.6125,0
