Id,Label,timeset,type,type2,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
南薰(1946),南薰,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
史大林(1946),史大林,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
司徒凡操(1946),司徒凡操,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
司徒尚德(1946),司徒尚德,,author,author,"#B4B4B4",0,1,1,0,3,3,0.006999,6,0.230275,0.243839,0
向凡(1946),向凡,,author,author,"#B4B4B4",0,1,1,0,3,3,0.002536,6,0.213618,0.224643,0
君衡(1946),君衡,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
吴祖光(1946),吴祖光,,author,author,"#B4B4B4",0,2,2,0,5,5,0.017678,6,0.259831,0.275149,7617.148296
唐旻(1946),唐旻,,author,author,"#B4B4B4",0,2,2,0,4,4,0.014157,6,0.257279,0.270378,10879.097054
唐达聪(1946),唐达聪,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
基里庆珂(1946),基里庆珂,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
基雅柯夫(1946),基雅柯夫,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
夏孟辉(1946),夏孟辉,,author,author,"#B4B4B4",0,1,1,0,3,3,0.007577,6,0.251389,0.259803,0
夏枫(1946),夏枫,,author,author,"#B4B4B4",0,1,1,0,3,3,0.011202,6,0.251544,0.263832,0
大绶(1946),大绶,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
姚璋(1946),姚璋,,author,author,"#B4B4B4",0,1,1,0,3,3,0.010679,6,0.2543,0.264639,0
子午(1946),子午,,author,author,"#B4B4B4",0,3,3,0,6,6,0.022325,6,0.263173,0.281306,22043.48688
孙值範(1946),孙值範,,author,author,"#B4B4B4",0,1,1,0,3,3,0.000591,8,0.189309,0.198172,0
《解放》,《解放》,,journal(c),journal,"#FF0000",24,0,24,26,0,26,0.009039,7,0.23351,0.251303,131103.765294
孙起孟(1946),孙起孟,,author,author,"#B4B4B4",0,2,2,0,5,5,0.012224,6,0.257545,0.269198,78612.834892
孟猛(1946),孟猛,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
安特洛波夫(1946),安特洛波夫,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
客尔纳(1946),客尔纳,,author,author,"#B4B4B4",0,1,1,0,3,3,0.005694,6,0.245264,0.253891,0
尊闻(1946),尊闻,,author,author,"#B4B4B4",0,2,2,0,4,4,0.011646,6,0.233115,0.250499,3015.752102
尚铖(1946),尚铖,,author,author,"#B4B4B4",0,1,1,0,3,3,0.003478,6,0.224651,0.23551,0
巴希基罗夫(1946),巴希基罗夫,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
平沙(1946),平沙,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
幼农(1946),幼农,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
张云川(1946),张云川,,author,author,"#B4B4B4",0,1,1,0,3,3,0.001908,8,0.196388,0.206885,0
张志和(1946),张志和,,author,author,"#B4B4B4",0,1,1,0,3,3,0.001982,8,0.195539,0.206615,0
彭斐(1946),彭斐,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
慧年(1946),慧年,,author,author,"#B4B4B4",0,1,1,0,3,3,0.004646,8,0.215852,0.229276,0
方治平(1946),方治平,,author,author,"#B4B4B4",0,3,3,0,6,6,0.017862,6,0.259966,0.275446,25728.777875
无意(1946),无意,,author,author,"#B4B4B4",0,1,1,0,3,3,0.010679,6,0.2543,0.264639,0
晨曦(1946),晨曦,,author,author,"#B4B4B4",0,2,2,0,4,4,0.014948,6,0.25965,0.272922,17053.082887
曹靖华(1946),曹靖华,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
曾昭抡(1946),曾昭抡,,author,author,"#B4B4B4",0,2,2,0,4,4,0.00472,6,0.225273,0.237091,1769.503957
朱晨(1946),朱晨,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
李健吾(1946),李健吾,,author,author,"#B4B4B4",0,1,1,0,3,3,0.006999,6,0.230275,0.243839,0
杜迈之(1946),杜迈之,,author,author,"#B4B4B4",0,1,1,0,3,3,0.010679,6,0.2543,0.264639,0
杨潮(1946),杨潮,,author,author,"#B4B4B4",0,1,1,0,3,3,0.010679,6,0.2543,0.264639,0
林汉达(1946),林汉达,,author,author,"#B4B4B4",0,1,1,0,3,3,0.006999,6,0.230275,0.243839,0
查斯拉夫斯基(1946),查斯拉夫斯基,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
柯尔尼夫(1946),柯尔尼夫,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
树繁(1946),树繁,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
梁秋水(1946),梁秋水,,author,author,"#B4B4B4",0,1,1,0,3,3,0.005694,6,0.245264,0.253891,0
梓英(1946),梓英,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
毅夫(1946),毅夫,,author,author,"#B4B4B4",0,1,1,0,3,3,0.006999,6,0.230275,0.243839,0
汪洋(1946),汪洋,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
沈定一(1946),沈定一,,author,author,"#B4B4B4",0,1,1,0,3,3,0.004239,6,0.206499,0.220344,0
洪涛(1946),洪涛,,author,author,"#B4B4B4",0,1,1,0,3,3,0.001982,8,0.195539,0.206615,0
炽冈(1946),炽冈,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
王之枚(1946),王之枚,,author,author,"#B4B4B4",0,1,1,0,3,3,0.001982,8,0.195539,0.206615,0
王向凡(1946),王向凡,,author,author,"#B4B4B4",0,1,1,0,3,3,0.001982,8,0.195539,0.206615,0
移山(1946),移山,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
穆欣(1946),穆欣,,author,author,"#B4B4B4",0,1,1,0,3,3,0.011202,6,0.251544,0.263832,0
米丁(1946),米丁,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
米哈伊洛夫(1946),米哈伊洛夫,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
罗凉(1946),罗凉,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
罗稷南(1946),罗稷南,,author,author,"#B4B4B4",0,1,1,0,3,3,0.004646,8,0.215852,0.229276,0
耶戈(1946),耶戈,,author,author,"#B4B4B4",0,1,1,0,3,3,0.006999,6,0.230275,0.243839,0
胡冈(1946),胡冈,,author,author,"#B4B4B4",0,3,3,0,7,7,0.015399,6,0.258035,0.271847,25155.672537
舒模(1946),舒模,,author,author,"#B4B4B4",0,1,1,0,3,3,0.010679,6,0.2543,0.264639,0
英典(1946),英典,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
范登堡(1946),范登堡,,author,author,"#B4B4B4",0,1,1,0,3,3,0.005694,6,0.245264,0.253891,0
荃麟(1946),荃麟,,author,author,"#B4B4B4",0,1,1,0,3,3,0.010679,6,0.2543,0.264639,0
草婴(1946),草婴,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
莫斯(1946),莫斯,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
莫洛托夫(1946),莫洛托夫,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
萧明(1946),萧明,,author,author,"#B4B4B4",0,1,1,0,3,3,0.002536,6,0.213618,0.224643,0
萧曙(1946),萧曙,,author,author,"#B4B4B4",0,1,1,0,3,3,0.003478,6,0.224651,0.23551,0
萧白(1946),萧白,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
萧秋(1946),萧秋,,author,author,"#B4B4B4",0,1,1,0,3,3,0.006999,6,0.230275,0.243839,0
蒋匀田(1946),蒋匀田,,author,author,"#B4B4B4",0,2,2,0,4,4,0.007676,6,0.247022,0.257565,82579.814284
薛汕(1946),薛汕,,author,author,"#B4B4B4",0,3,3,0,5,5,0.015123,6,0.257634,0.271094,27953.196234
虫豸(1946),虫豸,,author,author,"#B4B4B4",0,1,1,0,3,3,0.010679,6,0.2543,0.264639,0
裴仁(1946),裴仁,,author,author,"#B4B4B4",0,1,1,0,3,3,0.006999,6,0.230275,0.243839,0
许品(1946),许品,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
费青(1946),费青,,author,author,"#B4B4B4",0,1,1,0,3,3,0.005694,6,0.245264,0.253891,0
赤峰(1946),赤峰,,author,author,"#B4B4B4",0,1,1,0,3,3,0.007577,6,0.251389,0.259803,0
赵铭(1946),赵铭,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
邹云涛(1946),邹云涛,,author,author,"#B4B4B4",0,1,1,0,3,3,0.004239,6,0.206499,0.220344,0
郭冠杰(1946),郭冠杰,,author,author,"#B4B4B4",0,1,1,0,3,3,0.001908,8,0.196388,0.206885,0
醒华(1946),醒华,,author,author,"#B4B4B4",0,1,1,0,3,3,0.011202,6,0.251544,0.263832,0
野笋(1946),野笋,,author,author,"#B4B4B4",0,1,1,0,3,3,0.001982,8,0.195539,0.206615,0
金华(1946),金华,,author,author,"#B4B4B4",0,1,1,0,3,3,0.001982,8,0.195539,0.206615,0
钱塘江(1946),钱塘江,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
闻静(1946),闻静,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
阿华林(1946),阿华林,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
陈健夫(1946),陈健夫,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
陈原(1946),陈原,,author,author,"#B4B4B4",0,2,2,0,4,4,0.027485,6,0.26356,0.285286,29216.915963
陈瘦竹(1946),陈瘦竹,,author,author,"#B4B4B4",0,1,1,0,3,3,0.015181,6,0.256542,0.270746,0
陈白尘(1946),陈白尘,,author,author,"#B4B4B4",0,2,2,0,4,4,0.017678,6,0.259831,0.275149,7617.148296
陈眉__(1946),陈眉__,,author,author,"#B4B4B4",0,1,1,0,3,3,0.011202,6,0.251544,0.263832,0
雅姆泊尔斯基(1946),雅姆泊尔斯基,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
雷耳(1946),雷耳,,author,author,"#B4B4B4",0,1,1,0,3,3,0.019878,6,0.242254,0.265231,0
雾城(1946),雾城,,author,author,"#B4B4B4",0,3,3,0,5,5,0.022325,6,0.263173,0.281306,22043.48688
韩北屏(1946),韩北屏,,author,author,"#B4B4B4",0,1,1,0,3,3,0.010679,6,0.2543,0.264639,0
饶燄(1946),饶燄,,author,author,"#B4B4B4",0,1,1,0,3,3,0.011202,6,0.251544,0.263832,0
鹤龄(1946),鹤龄,,author,author,"#B4B4B4",0,1,1,0,3,3,0.025577,6,0.26185,0.282143,0
黄炎培(1946),黄炎培,,author,author,"#B4B4B4",0,1,1,0,3,3,0.007577,6,0.251389,0.259803,0
黎冰鸿(1946),黎冰鸿,,author,author,"#B4B4B4",0,1,1,0,3,3,0.010679,6,0.2543,0.264639,0
（美）克拉仑斯·戴(1946),（美）克拉仑斯·戴,,author,author,"#B4B4B4",0,1,1,0,3,3,0.010679,6,0.2543,0.264639,0
Vayo，J.A.D.(1946),Vayo，J.A.D.,,author,author,"#B4B4B4",0,1,1,0,2,2,0.025577,6,0.26185,0.282143,0
丁一(1946),丁一,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
万歌(1946),万歌,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
中大(1946),中大,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
乔峯(1946),乔峯,,author,author,"#B4B4B4",0,1,1,0,2,2,0.004646,8,0.215852,0.229276,0
于仲(1946),于仲,,author,author,"#B4B4B4",0,1,1,0,2,2,0.003478,6,0.224651,0.23551,0
于潮(1946),于潮,,author,author,"#B4B4B4",0,1,1,0,2,2,0.004646,8,0.215852,0.229276,0
以中(1946),以中,,author,author,"#B4B4B4",0,1,1,0,2,2,0.004646,8,0.215852,0.229276,0
伏士聂辛斯基(1946),伏士聂辛斯基,,author,author,"#B4B4B4",0,1,1,0,2,2,0.025577,6,0.26185,0.282143,0
伯涛(1946),伯涛,,author,author,"#B4B4B4",0,1,1,0,2,2,0.003478,6,0.224651,0.23551,0
何为(1946),何为,,author,author,"#B4B4B4",0,2,2,0,3,3,0.009536,6,0.231968,0.247848,3849.012349
何家槐(1946),何家槐,,author,author,"#B4B4B4",0,3,3,0,4,4,0.022325,6,0.263173,0.281306,22043.48688
何干之(1946),何干之,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
佚名(1946),佚名,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
作周(1946),作周,,author,author,"#B4B4B4",0,1,1,0,2,2,0.001982,8,0.195539,0.206615,0
兆均(1946),兆均,,author,author,"#B4B4B4",0,1,1,0,2,2,0.004646,8,0.215852,0.229276,0
光未然(1946),光未然,,author,author,"#B4B4B4",0,1,1,0,2,2,0.001243,6,0.200807,0.210556,0
冯友兰(1946),冯友兰,,author,author,"#B4B4B4",0,1,1,0,2,2,0.015181,6,0.256542,0.270746,0
冯放民(1946),冯放民,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
冰夫(1946),冰夫,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
冷眉(1946),冷眉,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
刘土笃(1946),刘土笃,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
刘文茵(1946),刘文茵,,author,author,"#B4B4B4",0,1,1,0,2,2,0.002536,6,0.213618,0.224643,0
刘白羽(1946),刘白羽,,author,author,"#B4B4B4",0,3,3,0,4,4,0.02888,6,0.270433,0.294057,220900.154416
刘移山(1946),刘移山,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
刘西渭(1946),刘西渭,,author,author,"#B4B4B4",0,1,1,0,2,2,0.006999,6,0.230275,0.243839,0
力扬(1946),力扬,,author,author,"#B4B4B4",0,2,2,0,3,3,0.008242,6,0.231011,0.245616,4782.945214
加拉(1946),加拉,,author,author,"#B4B4B4",0,1,1,0,2,2,0.025577,6,0.26185,0.282143,0
勾适生(1946),勾适生,,author,author,"#B4B4B4",0,1,1,0,2,2,0.001908,8,0.196388,0.206885,0
十宜(1946),十宜,,author,author,"#B4B4B4",0,1,1,0,2,2,0.025577,6,0.26185,0.282143,0
华莱士(1946),华莱士,,author,author,"#B4B4B4",0,2,2,0,3,3,0.036256,6,0.275913,0.301298,23781.746708
卞之琳(1946),卞之琳,,author,author,"#B4B4B4",0,1,1,0,2,2,0.015181,6,0.256542,0.270746,0
卢敬珂(1946),卢敬珂,,author,author,"#B4B4B4",0,1,1,0,2,2,0.025577,6,0.26185,0.282143,0
友梅(1946),友梅,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
古方(1946),古方,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
古琹(1946),古琹,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
史国衡(1946),史国衡,,author,author,"#B4B4B4",0,2,2,0,3,3,0.012694,6,0.255387,0.268607,30260.824433
史洛波德斯柯伊(1946),史洛波德斯柯伊,,author,author,"#B4B4B4",0,1,1,0,2,2,0.025577,6,0.26185,0.282143,0
右江(1946),右江,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
叶圣陶(1946),叶圣陶,,author,author,"#B4B4B4",0,3,3,0,6,6,0.022325,6,0.263173,0.281306,22043.48688
叶笃义(1946),叶笃义,,author,author,"#B4B4B4",0,1,1,0,2,2,0.005694,6,0.245264,0.253891,0
司徒必登(1946),司徒必登,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
吴玉章(1946),吴玉章,,author,author,"#B4B4B4",0,1,1,0,2,2,0.011202,6,0.251544,0.263832,0
吴语(1946),吴语,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
周冠羣(1946),周冠羣,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
周冬(1946),周冬,,author,author,"#B4B4B4",0,1,1,0,2,2,0.025577,6,0.26185,0.282143,0
周哲(1946),周哲,,author,author,"#B4B4B4",0,1,1,0,2,2,0.002536,6,0.213618,0.224643,0
周子亚(1946),周子亚,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
周鲸文(1946),周鲸文,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
唐弢(1946),唐弢,,author,author,"#B4B4B4",0,3,3,0,4,4,0.037223,6,0.276731,0.302684,55999.022515
培雷维尔泰洛(1946),培雷维尔泰洛,,author,author,"#B4B4B4",0,1,1,0,2,2,0.025577,6,0.26185,0.282143,0
声扬(1946),声扬,,author,author,"#B4B4B4",0,1,1,0,2,2,0.025577,6,0.26185,0.282143,0
夏衍(1946),夏衍,,author,author,"#B4B4B4",0,4,4,0,7,7,0.044498,6,0.283186,0.313026,146049.655292
孙宗明(1946),孙宗明,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
孟宪扬(1946),孟宪扬,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
孟浪(1946),孟浪,,author,author,"#B4B4B4",0,1,1,0,2,2,0.001982,8,0.195539,0.206615,0
安娥(1946),安娥,,author,author,"#B4B4B4",0,1,1,0,2,2,0.006999,6,0.230275,0.243839,0
小玲(1946),小玲,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
小诃(1946),小诃,,author,author,"#B4B4B4",0,1,1,0,2,2,0.025577,6,0.26185,0.282143,0
少之(1946),少之,,author,author,"#B4B4B4",0,1,1,0,2,2,0.007577,6,0.251389,0.259803,0
尚钺(1946),尚钺,,author,author,"#B4B4B4",0,3,3,0,4,4,0.015399,6,0.258035,0.271847,25155.672537
岳光(1946),岳光,,author,author,"#B4B4B4",0,2,2,0,3,3,0.017678,6,0.259831,0.275149,7617.148296
巴金(1946),巴金,,author,author,"#B4B4B4",0,2,2,0,3,3,0.032577,6,0.272821,0.296164,26512.896159
希苓(1946),希苓,,author,author,"#B4B4B4",0,1,1,0,2,2,0.004646,8,0.215852,0.229276,0
平心(1946),平心,,author,author,"#B4B4B4",0,2,2,0,4,4,0.011646,6,0.233115,0.250499,3015.752102
应理仁(1946),应理仁,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
庸园(1946),庸园,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
建人(1946),建人,,author,author,"#B4B4B4",0,1,1,0,2,2,0.004646,8,0.215852,0.229276,0
式如(1946),式如,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
张中府(1946),张中府,,author,author,"#B4B4B4",0,1,1,0,2,2,0.004646,8,0.215852,0.229276,0
张印堂(1946),张印堂,,author,author,"#B4B4B4",0,1,1,0,2,2,0.015181,6,0.256542,0.270746,0
张大雷(1946),张大雷,,author,author,"#B4B4B4",0,1,1,0,2,2,0.004646,8,0.215852,0.229276,0
张学良(1946),张学良,,author,author,"#B4B4B4",0,1,1,0,2,2,0.006999,6,0.230275,0.243839,0
张文元(1946),张文元,,author,author,"#B4B4B4",0,2,2,0,4,4,0.008907,6,0.231584,0.246955,8888.087475
张絅伯(1946),张絅伯,,author,author,"#B4B4B4",0,2,2,0,3,3,0.015325,6,0.258005,0.271745,11410.586481
张若达(1946),张若达,,author,author,"#B4B4B4",0,1,1,0,2,2,0.006999,6,0.230275,0.243839,0
张西超(1946),张西超,,author,author,"#B4B4B4",0,1,1,0,2,2,0.001982,8,0.195539,0.206615,0
张铁生(1946),张铁生,,author,author,"#B4B4B4",0,3,3,0,5,5,0.019594,6,0.263467,0.279944,59186.47389
张锡昌(1946),张锡昌,,author,author,"#B4B4B4",0,1,1,0,2,2,0.001982,8,0.195539,0.206615,0
彭泽民(1946),彭泽民,,author,author,"#B4B4B4",0,1,1,0,2,2,0.001908,8,0.196388,0.206885,0
彼得洛夫(1946),彼得洛夫,,author,author,"#B4B4B4",0,1,1,0,2,2,0.025577,6,0.26185,0.282143,0
徐寅初(1946),徐寅初,,author,author,"#B4B4B4",0,1,1,0,2,2,0.001982,8,0.195539,0.206615,0
徐调孚(1946),徐调孚,,author,author,"#B4B4B4",0,2,2,0,3,3,0.011646,6,0.233115,0.250499,3015.752102
怀湘(1946),怀湘,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
怀瑾(1946),怀瑾,,author,author,"#B4B4B4",0,1,1,0,2,2,0.003478,6,0.224651,0.23551,0
思粤(1946),思粤,,author,author,"#B4B4B4",0,1,1,0,2,2,0.015181,6,0.256542,0.270746,0
戴镏龄(1946),戴镏龄,,author,author,"#B4B4B4",0,1,1,0,2,2,0.015181,6,0.256542,0.270746,0
拉斯基(1946),拉斯基,,author,author,"#B4B4B4",0,1,1,0,2,2,0.005694,6,0.245264,0.253891,0
拾风(1946),拾风,,author,author,"#B4B4B4",0,1,1,0,2,2,0.006999,6,0.230275,0.243839,0
摩斯(1946),摩斯,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
文安(1946),文安,,author,author,"#B4B4B4",0,1,1,0,2,2,0.011202,6,0.251544,0.263832,0
文幼章(1946),文幼章,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
斯维尔特洛夫(1946),斯维尔特洛夫,,author,author,"#B4B4B4",0,1,1,0,2,2,0.025577,6,0.26185,0.282143,0
昆明一记者(1946),昆明一记者,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
普森(1946),普森,,author,author,"#B4B4B4",0,1,1,0,2,2,0.004646,8,0.215852,0.229276,0
曹增之(1946),曹增之,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
曾彦修(1946),曾彦修,,author,author,"#B4B4B4",0,1,1,0,2,2,0.011202,6,0.251544,0.263832,0
曾资生(1946),曾资生,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
木天(1946),木天,,author,author,"#B4B4B4",0,1,1,0,2,2,0.001982,8,0.195539,0.206615,0
李俞(1946),李俞,,author,author,"#B4B4B4",0,2,2,0,3,3,0.011268,6,0.256837,0.267649,29851.090128
李启(1946),李启,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
李存傑(1946),李存傑,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
李宗黄(1946),李宗黄,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
李广田(1946),李广田,,author,author,"#B4B4B4",0,1,1,0,2,2,0.015181,6,0.256542,0.270746,0
李浩培(1946),李浩培,,author,author,"#B4B4B4",0,1,1,0,2,2,0.015181,6,0.256542,0.270746,0
李清悚(1946),李清悚,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
李瑛(1946),李瑛,,author,author,"#B4B4B4",0,1,1,0,2,2,0.011202,6,0.251544,0.263832,0
李鼎芳(1946),李鼎芳,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
杜守素(1946),杜守素,,author,author,"#B4B4B4",0,1,1,0,2,2,0.001908,8,0.196388,0.206885,0
杜律斯(1946),杜律斯,,author,author,"#B4B4B4",0,1,1,0,2,2,0.005694,6,0.245264,0.253891,0
杨刚(1946),杨刚,,author,author,"#B4B4B4",0,2,2,0,3,3,0.02586,4,0.273054,0.292187,93358.631636
杨增福(1946),杨增福,,author,author,"#B4B4B4",0,1,1,0,2,2,0.003478,6,0.224651,0.23551,0
杨宁(1946),杨宁,,author,author,"#B4B4B4",0,1,1,0,2,2,0.003478,6,0.224651,0.23551,0
杨弘(1946),杨弘,,author,author,"#B4B4B4",0,1,1,0,2,2,0.001982,8,0.195539,0.206615,0
杨毓滋(1946),杨毓滋,,author,author,"#B4B4B4",0,1,1,0,2,2,0.005694,6,0.245264,0.253891,0
林慧(1946),林慧,,author,author,"#B4B4B4",0,1,1,0,2,2,0.001243,6,0.200807,0.210556,0
林焕平(1946),林焕平,,author,author,"#B4B4B4",0,2,2,0,4,4,0.012587,6,0.255722,0.26742,14482.350636
林砺儒(1946),林砺儒,,author,author,"#B4B4B4",0,2,2,0,4,4,0.012661,6,0.256146,0.268229,83903.884207
林莽(1946),林莽,,author,author,"#B4B4B4",0,1,1,0,2,2,0.006999,6,0.230275,0.243839,0
林萼(1946),林萼,,author,author,"#B4B4B4",0,1,1,0,2,2,0.001908,8,0.196388,0.206885,0
林间(1946),林间,,author,author,"#B4B4B4",0,1,1,0,2,2,0.011202,6,0.251544,0.263832,0
柯席夫尼柯夫(1946),柯席夫尼柯夫,,author,author,"#B4B4B4",0,1,1,0,2,2,0.025577,6,0.26185,0.282143,0
柯灵(1946),柯灵,,author,author,"#B4B4B4",0,1,1,0,2,2,0.006999,6,0.230275,0.243839,0
柳亚子(1946),柳亚子,,author,author,"#B4B4B4",0,3,3,0,4,4,0.043256,6,0.282187,0.311417,57911.791164
柳梢月(1946),柳梢月,,author,author,"#B4B4B4",0,1,1,0,2,2,0.011202,6,0.251544,0.263832,0
梁筱中(1946),梁筱中,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
梁香(1946),梁香,,author,author,"#B4B4B4",0,1,1,0,2,2,0.025577,6,0.26185,0.282143,0
梁鼎(1946),梁鼎,,author,author,"#B4B4B4",0,1,1,0,2,2,0.011202,6,0.251544,0.263832,0
梅湜(1946),梅湜,,author,author,"#B4B4B4",0,1,1,0,2,2,0.004646,8,0.215852,0.229276,0
梅滨(1946),梅滨,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
梅郎(1946),梅郎,,author,author,"#B4B4B4",0,1,1,0,2,2,0.019878,6,0.242254,0.265231,0
欧阳山尊(1946),欧阳山尊,,author,author,"#B4B4B4",0,1,1,0,2,2,0.010679,6,0.2543,0.264639,0
武子(1946),武子,,author,author,"#B4B4B4",0,1,1,0,2,2,0.001982,8,0.195539,0.206615,0
