Source,Target,Type,Id,Label,timeset,Weight,year,place
得之(1946),《中央周刊》,Directed,11801,,"<[1946.0, 1946.0]>",12,1946,南京
申由(1946),《文萃》,Directed,11802,,"<[1946.0, 1946.0]>",12,1946,上海
郑学稼(1946),《中央周刊》,Directed,11803,,"<[1946.0, 1946.0]>",12,1946,南京
郑振铎(1946),《周报(上海1945)》,Directed,11804,,"<[1946.0, 1946.0]>",12,1946,上海
黄春生(1946),《民主:桂林版》,Directed,11805,,"<[1946.0, 1946.0]>",12,1946,桂林
（美）Lamont，C.(1946),《时代杂志》,Directed,11806,,"<[1946.0, 1946.0]>",12,1946,上海
俞同(1946),《正报》,Directed,11807,,"<[1946.0, 1946.0]>",11,1946,香港
华叔甫(1946),《再生》,Directed,11808,,"<[1946.0, 1946.0]>",11,1946,上海
崔嵬(1946),《正报》,Directed,11809,,"<[1946.0, 1946.0]>",11,1946,香港
李南山(1946),《文萃》,Directed,11810,,"<[1946.0, 1946.0]>",11,1946,上海
白寒(1946),《时代杂志》,Directed,11811,,"<[1946.0, 1946.0]>",11,1946,上海
黄药眠(1946),《光明报》,Directed,11812,,"<[1946.0, 1946.0]>",11,1946,香港
关夫(1946),《再生》,Directed,11813,,"<[1946.0, 1946.0]>",10,1946,上海
戈宝权(1946),《时代杂志》,Directed,11814,,"<[1946.0, 1946.0]>",10,1946,上海
萧扬(1946),《时代杂志》,Directed,11815,,"<[1946.0, 1946.0]>",10,1946,上海
许若明(1946),《周报(上海1945)》,Directed,11816,,"<[1946.0, 1946.0]>",10,1946,上海
项康(1946),《正报》,Directed,11817,,"<[1946.0, 1946.0]>",10,1946,香港
侯北人(1946),《再生》,Directed,11818,,"<[1946.0, 1946.0]>",9,1946,上海
公曼(1946),《正报》,Directed,11819,,"<[1946.0, 1946.0]>",9,1946,香港
崔明(1946),《正报》,Directed,11820,,"<[1946.0, 1946.0]>",9,1946,香港
施维卓夫(1946),《时代杂志》,Directed,11821,,"<[1946.0, 1946.0]>",9,1946,上海
汪叔棣(1946),《中央周刊》,Directed,11822,,"<[1946.0, 1946.0]>",9,1946,南京
清涟(1946),《文萃》,Directed,11823,,"<[1946.0, 1946.0]>",9,1946,上海
田汉(1946),《文萃》,Directed,11824,,"<[1946.0, 1946.0]>",9,1946,上海
葆荃(1946),《时代杂志》,Directed,11825,,"<[1946.0, 1946.0]>",9,1946,上海
金大均(1946),《中建》,Directed,11826,,"<[1946.0, 1946.0]>",9,1946,上海
陆诒(1946),《民主(上海)》,Directed,11827,,"<[1946.0, 1946.0]>",9,1946,上海
马叙伦(1946),《文萃》,Directed,11828,,"<[1946.0, 1946.0]>",9,1946,上海
马戈(1946),《周报(上海1945)》,Directed,11829,,"<[1946.0, 1946.0]>",9,1946,上海
丁聪(1946),《文萃》,Directed,11830,,"<[1946.0, 1946.0]>",8,1946,上海
丁静(1946),《民主(上海)》,Directed,11831,,"<[1946.0, 1946.0]>",8,1946,上海
何歌(1946),《时代杂志》,Directed,11832,,"<[1946.0, 1946.0]>",8,1946,上海
司马星(1946),《民主(重庆)》,Directed,11833,,"<[1946.0, 1946.0]>",8,1946,重庆
周琦(1946),《民主:桂林版》,Directed,11834,,"<[1946.0, 1946.0]>",8,1946,桂林
唐思礼(1946),《中建》,Directed,11835,,"<[1946.0, 1946.0]>",8,1946,上海
方舟(1946),《时代杂志》,Directed,11836,,"<[1946.0, 1946.0]>",8,1946,上海
朱树锦(1946),《中建》,Directed,11837,,"<[1946.0, 1946.0]>",8,1946,上海
瓦尔加(1946),《时代杂志》,Directed,11838,,"<[1946.0, 1946.0]>",8,1946,上海
甘草(1946),《周报(上海1945)》,Directed,11839,,"<[1946.0, 1946.0]>",8,1946,上海
葛达(1946),《时代杂志》,Directed,11840,,"<[1946.0, 1946.0]>",8,1946,上海
许虚(1946),《民主:桂林版》,Directed,11841,,"<[1946.0, 1946.0]>",8,1946,桂林
邓初民(1946),《文萃》,Directed,11842,,"<[1946.0, 1946.0]>",8,1946,上海
静远(1946),《周报(上海1945)》,Directed,11843,,"<[1946.0, 1946.0]>",8,1946,上海
马凡陀(1946),《文萃》,Directed,11844,,"<[1946.0, 1946.0]>",8,1946,上海
黄安思(1946),《正报》,Directed,11845,,"<[1946.0, 1946.0]>",8,1946,香港
严信民(1946),《中华论坛》,Directed,11846,,"<[1946.0, 1946.0]>",7,1946,重庆
农慕之(1946),《文萃》,Directed,11847,,"<[1946.0, 1946.0]>",7,1946,上海
吴晗(1946),《周报(上海1945)》,Directed,11848,,"<[1946.0, 1946.0]>",7,1946,上海
张东荪(1946),《观察》,Directed,11849,,"<[1946.0, 1946.0]>",7,1946,上海
方艾(1946),《再生》,Directed,11850,,"<[1946.0, 1946.0]>",7,1946,上海
易水(1946),《中央周刊》,Directed,11851,,"<[1946.0, 1946.0]>",7,1946,南京
曹庸(1946),《时代杂志》,Directed,11852,,"<[1946.0, 1946.0]>",7,1946,上海
曾正权(1946),《中央周刊》,Directed,11853,,"<[1946.0, 1946.0]>",7,1946,南京
林植(1946),《中央周刊》,Directed,11854,,"<[1946.0, 1946.0]>",7,1946,南京
欧振文(1946),《民主:桂林版》,Directed,11855,,"<[1946.0, 1946.0]>",7,1946,桂林
江风(1946),《正报》,Directed,11856,,"<[1946.0, 1946.0]>",7,1946,香港
潘大逵(1946),《民主周刊(昆明)》,Directed,11857,,"<[1946.0, 1946.0]>",7,1946,昆明
爱伦堡(1946),《时代杂志》,Directed,11858,,"<[1946.0, 1946.0]>",7,1946,上海
王坪(1946),《文萃》,Directed,11859,,"<[1946.0, 1946.0]>",7,1946,上海
白晋(1946),《中央周刊》,Directed,11860,,"<[1946.0, 1946.0]>",7,1946,南京
蔡尚思(1946),《民主(上海)》,Directed,11861,,"<[1946.0, 1946.0]>",7,1946,上海
赵志华(1946),《中建》,Directed,11862,,"<[1946.0, 1946.0]>",7,1946,上海
邓初民(1946),《民主(重庆)》,Directed,11863,,"<[1946.0, 1946.0]>",7,1946,重庆
郑森禹(1946),《民主(上海)》,Directed,11864,,"<[1946.0, 1946.0]>",7,1946,上海
阿尔古斯(1946),《时代杂志》,Directed,11865,,"<[1946.0, 1946.0]>",7,1946,上海
高克奇(1946),《民主(重庆)》,Directed,11866,,"<[1946.0, 1946.0]>",7,1946,重庆
（匈）乔其利(1946),《时代杂志》,Directed,11867,,"<[1946.0, 1946.0]>",7,1946,上海
（匈）沙利(1946),《时代杂志》,Directed,11868,,"<[1946.0, 1946.0]>",7,1946,上海
不移(1946),《再生》,Directed,11869,,"<[1946.0, 1946.0]>",6,1946,上海
严艺英(1946),《周报(上海1945)》,Directed,11870,,"<[1946.0, 1946.0]>",6,1946,上海
伯奇(1946),《中华论坛》,Directed,11871,,"<[1946.0, 1946.0]>",6,1946,重庆
余园(1946),《再生》,Directed,11872,,"<[1946.0, 1946.0]>",6,1946,上海
俞颂华(1946),《国讯》,Directed,11873,,"<[1946.0, 1946.0]>",6,1946,上海
吴晗(1946),《民主周刊(北平)》,Directed,11874,,"<[1946.0, 1946.0]>",6,1946,北平
夏汉(1946),《时代杂志》,Directed,11875,,"<[1946.0, 1946.0]>",6,1946,上海
左拉(1946),《周报(上海1945)》,Directed,11876,,"<[1946.0, 1946.0]>",6,1946,上海
施复亮(1946),《周报(上海1945)》,Directed,11877,,"<[1946.0, 1946.0]>",6,1946,上海
星星(1946),《正报》,Directed,11878,,"<[1946.0, 1946.0]>",6,1946,香港
李超(1946),《正报》,Directed,11879,,"<[1946.0, 1946.0]>",6,1946,香港
柳迈之(1946),《文萃》,Directed,11880,,"<[1946.0, 1946.0]>",6,1946,上海
段德澍(1946),《中央周刊》,Directed,11881,,"<[1946.0, 1946.0]>",6,1946,南京
潘光旦(1946),《观察》,Directed,11882,,"<[1946.0, 1946.0]>",6,1946,上海
潘静(1946),《中建》,Directed,11883,,"<[1946.0, 1946.0]>",6,1946,上海
王新命(1946),《中央周刊》,Directed,11884,,"<[1946.0, 1946.0]>",6,1946,南京
王艮仲(1946),《中建》,Directed,11885,,"<[1946.0, 1946.0]>",6,1946,上海
石啸冲(1946),《中华论坛》,Directed,11886,,"<[1946.0, 1946.0]>",6,1946,重庆
费孝通(1946),《文萃》,Directed,11887,,"<[1946.0, 1946.0]>",6,1946,上海
费孝通(1946),《民主周刊(昆明)》,Directed,11888,,"<[1946.0, 1946.0]>",6,1946,昆明
赵则诚(1946),《文萃》,Directed,11889,,"<[1946.0, 1946.0]>",6,1946,上海
辛苹(1946),《文萃》,Directed,11890,,"<[1946.0, 1946.0]>",6,1946,上海
金子(1946),《时代杂志》,Directed,11891,,"<[1946.0, 1946.0]>",6,1946,上海
钱穆(1946),《中央周刊》,Directed,11892,,"<[1946.0, 1946.0]>",6,1946,南京
陈士华(1946),《中建》,Directed,11893,,"<[1946.0, 1946.0]>",6,1946,上海
骆宾基(1946),《文萃》,Directed,11894,,"<[1946.0, 1946.0]>",6,1946,上海
高祖文(1946),《中建》,Directed,11895,,"<[1946.0, 1946.0]>",6,1946,上海
黎纬北(1946),《周报(上海1945)》,Directed,11896,,"<[1946.0, 1946.0]>",6,1946,上海
一波(1946),《观察》,Directed,11897,,"<[1946.0, 1946.0]>",5,1946,上海
丁静(1946),《文萃》,Directed,11898,,"<[1946.0, 1946.0]>",5,1946,上海
丁静(1946),《时代杂志》,Directed,11899,,"<[1946.0, 1946.0]>",5,1946,上海
严景耀(1946),《民主(上海)》,Directed,11900,,"<[1946.0, 1946.0]>",5,1946,上海
冯泽芳(1946),《中央周刊》,Directed,11901,,"<[1946.0, 1946.0]>",5,1946,南京
千家驹(1946),《光明报》,Directed,11902,,"<[1946.0, 1946.0]>",5,1946,香港
史刚(1946),《民主周刊(昆明)》,Directed,11903,,"<[1946.0, 1946.0]>",5,1946,昆明
吴世昌(1946),《观察》,Directed,11904,,"<[1946.0, 1946.0]>",5,1946,上海
吴晗(1946),《民主(上海)》,Directed,11905,,"<[1946.0, 1946.0]>",5,1946,上海
吴泽(1946),《中华论坛》,Directed,11906,,"<[1946.0, 1946.0]>",5,1946,重庆
周公南(1946),《中建》,Directed,11907,,"<[1946.0, 1946.0]>",5,1946,上海
夏康农(1946),《文萃》,Directed,11908,,"<[1946.0, 1946.0]>",5,1946,上海
寒松(1946),《民主(上海)》,Directed,11909,,"<[1946.0, 1946.0]>",5,1946,上海
小芒(1946),《民主:桂林版》,Directed,11910,,"<[1946.0, 1946.0]>",5,1946,桂林
小鱼(1946),《文萃》,Directed,11911,,"<[1946.0, 1946.0]>",5,1946,上海
张一凡(1946),《周报(上海1945)》,Directed,11912,,"<[1946.0, 1946.0]>",5,1946,上海
施复亮(1946),《民主(上海)》,Directed,11913,,"<[1946.0, 1946.0]>",5,1946,上海
更生(1946),《再生》,Directed,11914,,"<[1946.0, 1946.0]>",5,1946,上海
李普(1946),《文萃》,Directed,11915,,"<[1946.0, 1946.0]>",5,1946,上海
杨光明(1946),《民主周刊(昆明)》,Directed,11916,,"<[1946.0, 1946.0]>",5,1946,昆明
梁纯夫(1946),《民主(上海)》,Directed,11917,,"<[1946.0, 1946.0]>",5,1946,上海
法兰茜丝·潘金斯(1946),《文萃》,Directed,11918,,"<[1946.0, 1946.0]>",5,1946,上海
湘渔(1946),《民主(上海)》,Directed,11919,,"<[1946.0, 1946.0]>",5,1946,上海
潘光旦(1946),《再生》,Directed,11920,,"<[1946.0, 1946.0]>",5,1946,上海
瞿康祖(1946),《中建》,Directed,11921,,"<[1946.0, 1946.0]>",5,1946,上海
石啸冲(1946),《民主(上海)》,Directed,11922,,"<[1946.0, 1946.0]>",5,1946,上海
端木蕻良(1946),《文萃》,Directed,11923,,"<[1946.0, 1946.0]>",5,1946,上海
胡先驌(1946),《观察》,Directed,11924,,"<[1946.0, 1946.0]>",5,1946,上海
胡愈之(1946),《民主(上海)》,Directed,11925,,"<[1946.0, 1946.0]>",5,1946,上海
范蕙(1946),《周报(上海1945)》,Directed,11926,,"<[1946.0, 1946.0]>",5,1946,上海
茅盾(1946),《文萃》,Directed,11927,,"<[1946.0, 1946.0]>",5,1946,上海
许寿裳(1946),《民主(上海)》,Directed,11928,,"<[1946.0, 1946.0]>",5,1946,上海
费孝通(1946),《再生》,Directed,11929,,"<[1946.0, 1946.0]>",5,1946,上海
赵渢(1946),《光明报》,Directed,11930,,"<[1946.0, 1946.0]>",5,1946,香港
邓初民(1946),《民主(上海)》,Directed,11931,,"<[1946.0, 1946.0]>",5,1946,上海
钱晓义(1946),《中建》,Directed,11932,,"<[1946.0, 1946.0]>",5,1946,上海
陈定闳(1946),《中央周刊》,Directed,11933,,"<[1946.0, 1946.0]>",5,1946,南京
陈梅卿(1946),《中建》,Directed,11934,,"<[1946.0, 1946.0]>",5,1946,上海
顾佩之(1946),《中建》,Directed,11935,,"<[1946.0, 1946.0]>",5,1946,上海
马戈(1946),《民主(上海)》,Directed,11936,,"<[1946.0, 1946.0]>",5,1946,上海
魏明(1946),《再生》,Directed,11937,,"<[1946.0, 1946.0]>",5,1946,上海
鲁宾斯坦(1946),《时代杂志》,Directed,11938,,"<[1946.0, 1946.0]>",5,1946,上海
Donald_Morrow(1946),《观察》,Directed,11939,,"<[1946.0, 1946.0]>",4,1946,上海
丁望(1946),《中央周刊》,Directed,11940,,"<[1946.0, 1946.0]>",4,1946,南京
东方晦之(1946),《周报(上海1945)》,Directed,11941,,"<[1946.0, 1946.0]>",4,1946,上海
东衣(1946),《民主(上海)》,Directed,11942,,"<[1946.0, 1946.0]>",4,1946,上海
于友(1946),《文萃》,Directed,11943,,"<[1946.0, 1946.0]>",4,1946,上海
任钧(1946),《民主(上海)》,Directed,11944,,"<[1946.0, 1946.0]>",4,1946,上海
伊人(1946),《民主:桂林版》,Directed,11945,,"<[1946.0, 1946.0]>",4,1946,桂林
伍啓元(1946),《观察》,Directed,11946,,"<[1946.0, 1946.0]>",4,1946,上海
伍宪子(1946),《再生》,Directed,11947,,"<[1946.0, 1946.0]>",4,1946,上海
何陋之(1946),《民主:桂林版》,Directed,11948,,"<[1946.0, 1946.0]>",4,1946,桂林
侯翔(1946),《时代杂志》,Directed,11949,,"<[1946.0, 1946.0]>",4,1946,上海
信民(1946),《中华论坛》,Directed,11950,,"<[1946.0, 1946.0]>",4,1946,重庆
克士(1946),《民主(上海)》,Directed,11951,,"<[1946.0, 1946.0]>",4,1946,上海
刘信芳(1946),《中央周刊》,Directed,11952,,"<[1946.0, 1946.0]>",4,1946,南京
刘健(1946),《民主:桂林版》,Directed,11953,,"<[1946.0, 1946.0]>",4,1946,桂林
刘士笃(1946),《中央周刊》,Directed,11954,,"<[1946.0, 1946.0]>",4,1946,南京
刘宁(1946),《文萃》,Directed,11955,,"<[1946.0, 1946.0]>",4,1946,上海
刘清扬(1946),《民主周刊(北平)》,Directed,11956,,"<[1946.0, 1946.0]>",4,1946,北平
卢__野(1946),《中央周刊》,Directed,11957,,"<[1946.0, 1946.0]>",4,1946,南京
卢冀野(1946),《中央周刊》,Directed,11958,,"<[1946.0, 1946.0]>",4,1946,南京
卢淑(1946),《再生》,Directed,11959,,"<[1946.0, 1946.0]>",4,1946,上海
吴耀宗(1946),《民主(上海)》,Directed,11960,,"<[1946.0, 1946.0]>",4,1946,上海
吴靓云(1946),《中建》,Directed,11961,,"<[1946.0, 1946.0]>",4,1946,上海
子敬(1946),《再生》,Directed,11962,,"<[1946.0, 1946.0]>",4,1946,上海
守康(1946),《中央周刊》,Directed,11963,,"<[1946.0, 1946.0]>",4,1946,南京
宋宝山(1946),《中建》,Directed,11964,,"<[1946.0, 1946.0]>",4,1946,上海
宦乡(1946),《文萃》,Directed,11965,,"<[1946.0, 1946.0]>",4,1946,上海
小民(1946),《周报(上海1945)》,Directed,11966,,"<[1946.0, 1946.0]>",4,1946,上海
张少微(1946),《中央周刊》,Directed,11967,,"<[1946.0, 1946.0]>",4,1946,南京
张霞飞(1946),《中建》,Directed,11968,,"<[1946.0, 1946.0]>",4,1946,上海
思慕(1946),《光明报》,Directed,11969,,"<[1946.0, 1946.0]>",4,1946,香港
戴文赛(1946),《观察》,Directed,11970,,"<[1946.0, 1946.0]>",4,1946,上海
拉普吉夫(1946),《时代杂志》,Directed,11971,,"<[1946.0, 1946.0]>",4,1946,上海
捷夫(1946),《文萃》,Directed,11972,,"<[1946.0, 1946.0]>",4,1946,上海
新武(1946),《民主(上海)》,Directed,11973,,"<[1946.0, 1946.0]>",4,1946,上海
方素(1946),《中央周刊》,Directed,11974,,"<[1946.0, 1946.0]>",4,1946,南京
木耳(1946),《周报(上海1945)》,Directed,11975,,"<[1946.0, 1946.0]>",4,1946,上海
李战林(1946),《民主(重庆)》,Directed,11976,,"<[1946.0, 1946.0]>",4,1946,重庆
李普曼(1946),《再生》,Directed,11977,,"<[1946.0, 1946.0]>",4,1946,上海
松风(1946),《中央周刊》,Directed,11978,,"<[1946.0, 1946.0]>",4,1946,南京
樊英(1946),《时代杂志》,Directed,11979,,"<[1946.0, 1946.0]>",4,1946,上海
欧阳倩(1946),《民主周刊(昆明)》,Directed,11980,,"<[1946.0, 1946.0]>",4,1946,昆明
永生(1946),《民主(上海)》,Directed,11981,,"<[1946.0, 1946.0]>",4,1946,上海
沈同衡(1946),《周报(上海1945)》,Directed,11982,,"<[1946.0, 1946.0]>",4,1946,上海
沈志远(1946),《民主(上海)》,Directed,11983,,"<[1946.0, 1946.0]>",4,1946,上海
王之德(1946),《再生》,Directed,11984,,"<[1946.0, 1946.0]>",4,1946,上海
王时颖(1946),《民主:桂林版》,Directed,11985,,"<[1946.0, 1946.0]>",4,1946,桂林
王昆生(1946),《中建》,Directed,11986,,"<[1946.0, 1946.0]>",4,1946,上海
王疑始(1946),《中央周刊》,Directed,11987,,"<[1946.0, 1946.0]>",4,1946,南京
田汉(1946),《周报(上海1945)》,Directed,11988,,"<[1946.0, 1946.0]>",4,1946,上海
稽古(1946),《文萃》,Directed,11989,,"<[1946.0, 1946.0]>",4,1946,上海
稽古(1946),《民主(上海)》,Directed,11990,,"<[1946.0, 1946.0]>",4,1946,上海
章伯钧(1946),《中华论坛》,Directed,11991,,"<[1946.0, 1946.0]>",4,1946,重庆
米那叶夫(1946),《时代杂志》,Directed,11992,,"<[1946.0, 1946.0]>",4,1946,上海
肃扬(1946),《时代杂志》,Directed,11993,,"<[1946.0, 1946.0]>",4,1946,上海
若愚(1946),《民主(重庆)》,Directed,11994,,"<[1946.0, 1946.0]>",4,1946,重庆
萧三(1946),《时代杂志》,Directed,11995,,"<[1946.0, 1946.0]>",4,1946,上海
萧公权(1946),《观察》,Directed,11996,,"<[1946.0, 1946.0]>",4,1946,上海
萧扬(1946),《文萃》,Directed,11997,,"<[1946.0, 1946.0]>",4,1946,上海
蔡壬侯(1946),《观察》,Directed,11998,,"<[1946.0, 1946.0]>",4,1946,上海
西谛(1946),《民主(上海)》,Directed,11999,,"<[1946.0, 1946.0]>",4,1946,上海
言如山(1946),《时代杂志》,Directed,12000,,"<[1946.0, 1946.0]>",4,1946,上海
许奴洛夫(1946),《时代杂志》,Directed,12001,,"<[1946.0, 1946.0]>",4,1946,上海
费孝通(1946),《周报(上海1945)》,Directed,12002,,"<[1946.0, 1946.0]>",4,1946,上海
赵心梅(1946),《中建》,Directed,12003,,"<[1946.0, 1946.0]>",4,1946,上海
达生(1946),《正报》,Directed,12004,,"<[1946.0, 1946.0]>",4,1946,香港
迦拉克季奥诺夫(1946),《时代杂志》,Directed,12005,,"<[1946.0, 1946.0]>",4,1946,上海
适夷(1946),《周报(上海1945)》,Directed,12006,,"<[1946.0, 1946.0]>",4,1946,上海
郭沫若(1946),《周报(上海1945)》,Directed,12007,,"<[1946.0, 1946.0]>",4,1946,上海
陈伯达(1946),《正报》,Directed,12008,,"<[1946.0, 1946.0]>",4,1946,香港
陈烟桥(1946),《周报(上海1945)》,Directed,12009,,"<[1946.0, 1946.0]>",4,1946,上海
陈烟桥(1946),《民主(上海)》,Directed,12010,,"<[1946.0, 1946.0]>",4,1946,上海
陶川(1946),《中央周刊》,Directed,12011,,"<[1946.0, 1946.0]>",4,1946,南京
陶行知(1946),《民主(重庆)》,Directed,12012,,"<[1946.0, 1946.0]>",4,1946,重庆
雪峰(1946),《文萃》,Directed,12013,,"<[1946.0, 1946.0]>",4,1946,上海
飞海(1946),《时代杂志》,Directed,12014,,"<[1946.0, 1946.0]>",4,1946,上海
马寅初(1946),《周报(上海1945)》,Directed,12015,,"<[1946.0, 1946.0]>",4,1946,上海
马寅初(1946),《文萃》,Directed,12016,,"<[1946.0, 1946.0]>",4,1946,上海
马思聪(1946),《文萃》,Directed,12017,,"<[1946.0, 1946.0]>",4,1946,上海
高迈(1946),《中央周刊》,Directed,12018,,"<[1946.0, 1946.0]>",4,1946,南京
黎卿(1946),《民主周刊(昆明)》,Directed,12019,,"<[1946.0, 1946.0]>",4,1946,昆明
（美）柯德渣(1946),《中央周刊》,Directed,12020,,"<[1946.0, 1946.0]>",4,1946,南京
一之(1946),《光明报》,Directed,12021,,"<[1946.0, 1946.0]>",3,1946,香港
丁易(1946),《文萃》,Directed,12022,,"<[1946.0, 1946.0]>",3,1946,上海
万武(1946),《再生》,Directed,12023,,"<[1946.0, 1946.0]>",3,1946,上海
乔木(1946),《文萃》,Directed,12024,,"<[1946.0, 1946.0]>",3,1946,上海
云涛(1946),《中建》,Directed,12025,,"<[1946.0, 1946.0]>",3,1946,上海
以平(1946),《民主:桂林版》,Directed,12026,,"<[1946.0, 1946.0]>",3,1946,桂林
任鸿隽(1946),《观察》,Directed,12027,,"<[1946.0, 1946.0]>",3,1946,上海
伊戈斯(1946),《文萃》,Directed,12028,,"<[1946.0, 1946.0]>",3,1946,上海
何兆坤(1946),《民主:桂林版》,Directed,12029,,"<[1946.0, 1946.0]>",3,1946,桂林
何恕(1946),《周报(上海1945)》,Directed,12030,,"<[1946.0, 1946.0]>",3,1946,上海
储安平(1946),《观察》,Directed,12031,,"<[1946.0, 1946.0]>",3,1946,上海
刘兆吉(1946),《中央周刊》,Directed,12032,,"<[1946.0, 1946.0]>",3,1946,南京
北泉(1946),《时代杂志》,Directed,12033,,"<[1946.0, 1946.0]>",3,1946,上海
南薰(1946),《时代杂志》,Directed,12034,,"<[1946.0, 1946.0]>",3,1946,上海
史大林(1946),《时代杂志》,Directed,12035,,"<[1946.0, 1946.0]>",3,1946,上海
司徒凡操(1946),《中央周刊》,Directed,12036,,"<[1946.0, 1946.0]>",3,1946,南京
司徒尚德(1946),《周报(上海1945)》,Directed,12037,,"<[1946.0, 1946.0]>",3,1946,上海
向凡(1946),《民主(重庆)》,Directed,12038,,"<[1946.0, 1946.0]>",3,1946,重庆
君衡(1946),《中央周刊》,Directed,12039,,"<[1946.0, 1946.0]>",3,1946,南京
吴晗(1946),《民主周刊(昆明)》,Directed,12040,,"<[1946.0, 1946.0]>",3,1946,昆明
吴祖光(1946),《周报(上海1945)》,Directed,12041,,"<[1946.0, 1946.0]>",3,1946,上海
周而复(1946),《周报(上海1945)》,Directed,12042,,"<[1946.0, 1946.0]>",3,1946,上海
唐旻(1946),《民主周刊(昆明)》,Directed,12043,,"<[1946.0, 1946.0]>",3,1946,昆明
唐达聪(1946),《中央周刊》,Directed,12044,,"<[1946.0, 1946.0]>",3,1946,南京
基里庆珂(1946),《时代杂志》,Directed,12045,,"<[1946.0, 1946.0]>",3,1946,上海
基雅柯夫(1946),《时代杂志》,Directed,12046,,"<[1946.0, 1946.0]>",3,1946,上海
夏孟辉(1946),《国讯》,Directed,12047,,"<[1946.0, 1946.0]>",3,1946,上海
夏康农(1946),《民主周刊(昆明)》,Directed,12048,,"<[1946.0, 1946.0]>",3,1946,昆明
夏枫(1946),《正报》,Directed,12049,,"<[1946.0, 1946.0]>",3,1946,香港
大绶(1946),《中央周刊》,Directed,12050,,"<[1946.0, 1946.0]>",3,1946,南京
