Source,Target,Type,Id,Label,timeset,Weight,year,place
方方(1949),《群众》,Directed,19935,,"<[1949.0, 1949.0]>",5,1949,香港
杨群(1949),《光明报》,Directed,19936,,"<[1949.0, 1949.0]>",5,1949,香港
许端光(1949),《时代杂志》,Directed,19937,,"<[1949.0, 1949.0]>",5,1949,上海
何歌(1949),《时代杂志》,Directed,19938,,"<[1949.0, 1949.0]>",4,1949,上海
张名(1949),《时代杂志》,Directed,19939,,"<[1949.0, 1949.0]>",4,1949,上海
张君劢(1949),《再生》,Directed,19940,,"<[1949.0, 1949.0]>",4,1949,上海
徐芝(1949),《时代杂志》,Directed,19941,,"<[1949.0, 1949.0]>",4,1949,上海
思慕(1949),《光明报》,Directed,19942,,"<[1949.0, 1949.0]>",4,1949,香港
曹来(1949),《群众》,Directed,19943,,"<[1949.0, 1949.0]>",4,1949,香港
朝新(1949),《群众》,Directed,19944,,"<[1949.0, 1949.0]>",4,1949,香港
柯永(1949),《光明报》,Directed,19945,,"<[1949.0, 1949.0]>",4,1949,香港
欧阳春(1949),《展望》,Directed,19946,,"<[1949.0, 1949.0]>",4,1949,南京
秋枫(1949),《光明报》,Directed,19947,,"<[1949.0, 1949.0]>",4,1949,香港
蔡尚思(1949),《中建:综合版》,Directed,19948,,"<[1949.0, 1949.0]>",4,1949,上海
讷庵(1949),《再生》,Directed,19949,,"<[1949.0, 1949.0]>",4,1949,上海
陈仁炳(1949),《中建:综合版》,Directed,19950,,"<[1949.0, 1949.0]>",4,1949,上海
齐芬(1949),《再生》,Directed,19951,,"<[1949.0, 1949.0]>",4,1949,上海
乌门(1949),《群众》,Directed,19952,,"<[1949.0, 1949.0]>",3,1949,香港
乔木(1949),《群众》,Directed,19953,,"<[1949.0, 1949.0]>",3,1949,香港
任懿斐(1949),《展望》,Directed,19954,,"<[1949.0, 1949.0]>",3,1949,南京
卓士(1949),《时代杂志》,Directed,19955,,"<[1949.0, 1949.0]>",3,1949,上海
南军(1949),《群众》,Directed,19956,,"<[1949.0, 1949.0]>",3,1949,香港
君山(1949),《时代杂志》,Directed,19957,,"<[1949.0, 1949.0]>",3,1949,上海
孟宪章(1949),《展望》,Directed,19958,,"<[1949.0, 1949.0]>",3,1949,南京
张孟闻(1949),《中建:综合版》,Directed,19959,,"<[1949.0, 1949.0]>",3,1949,上海
张肖梅(1949),《再生》,Directed,19960,,"<[1949.0, 1949.0]>",3,1949,上海
思慕(1949),《群众》,Directed,19961,,"<[1949.0, 1949.0]>",3,1949,香港
方亢(1949),《群众》,Directed,19962,,"<[1949.0, 1949.0]>",3,1949,香港
未央(1949),《展望》,Directed,19963,,"<[1949.0, 1949.0]>",3,1949,南京
李昂尼陀夫(1949),《时代杂志》,Directed,19964,,"<[1949.0, 1949.0]>",3,1949,上海
杜埃(1949),《群众》,Directed,19965,,"<[1949.0, 1949.0]>",3,1949,香港
杨博如(1949),《再生》,Directed,19966,,"<[1949.0, 1949.0]>",3,1949,上海
梁纯夫(1949),《光明报》,Directed,19967,,"<[1949.0, 1949.0]>",3,1949,香港
毛泽东(1949),《群众》,Directed,19968,,"<[1949.0, 1949.0]>",3,1949,香港
漆琪生(1949),《中建:综合版》,Directed,19969,,"<[1949.0, 1949.0]>",3,1949,上海
王希和(1949),《再生》,Directed,19970,,"<[1949.0, 1949.0]>",3,1949,上海
秋虹(1949),《群众》,Directed,19971,,"<[1949.0, 1949.0]>",3,1949,香港
程文熙(1949),《再生》,Directed,19972,,"<[1949.0, 1949.0]>",3,1949,上海
笪移今(1949),《中建:综合版》,Directed,19973,,"<[1949.0, 1949.0]>",3,1949,上海
罗子为(1949),《光明报》,Directed,19974,,"<[1949.0, 1949.0]>",3,1949,香港
罗森泰(1949),《时代杂志》,Directed,19975,,"<[1949.0, 1949.0]>",3,1949,上海
舒翰(1949),《群众》,Directed,19976,,"<[1949.0, 1949.0]>",3,1949,香港
茀之(1949),《时代杂志》,Directed,19977,,"<[1949.0, 1949.0]>",3,1949,上海
萧贤(1949),《展望》,Directed,19978,,"<[1949.0, 1949.0]>",3,1949,南京
蓝川(1949),《群众》,Directed,19979,,"<[1949.0, 1949.0]>",3,1949,香港
许涤新(1949),《群众》,Directed,19980,,"<[1949.0, 1949.0]>",3,1949,香港
陆诒(1949),《光明报》,Directed,19981,,"<[1949.0, 1949.0]>",3,1949,香港
黄药眠(1949),《光明报》,Directed,19982,,"<[1949.0, 1949.0]>",3,1949,香港
G·柯志洛夫(1949),《群众》,Directed,19983,,"<[1949.0, 1949.0]>",2,1949,香港
仲冰(1949),《群众》,Directed,19984,,"<[1949.0, 1949.0]>",2,1949,香港
佛蓝采夫(1949),《时代杂志》,Directed,19985,,"<[1949.0, 1949.0]>",2,1949,上海
储安平(1949),《观察》,Directed,19986,,"<[1949.0, 1949.0]>",2,1949,上海
全真(1949),《展望》,Directed,19987,,"<[1949.0, 1949.0]>",2,1949,南京
冰洋(1949),《光明报》,Directed,19988,,"<[1949.0, 1949.0]>",2,1949,香港
冰菱(1949),《展望》,Directed,19989,,"<[1949.0, 1949.0]>",2,1949,南京
刘尊棋(1949),《群众》,Directed,19990,,"<[1949.0, 1949.0]>",2,1949,香港
同父(1949),《展望》,Directed,19991,,"<[1949.0, 1949.0]>",2,1949,南京
孙大雨(1949),《中建:综合版》,Directed,19992,,"<[1949.0, 1949.0]>",2,1949,上海
孟宪章(1949),《中建:综合版》,Directed,19993,,"<[1949.0, 1949.0]>",2,1949,上海
季方(1949),《群众》,Directed,19994,,"<[1949.0, 1949.0]>",2,1949,香港
小云(1949),《群众》,Directed,19995,,"<[1949.0, 1949.0]>",2,1949,香港
张弦(1949),《光明报》,Directed,19996,,"<[1949.0, 1949.0]>",2,1949,香港
怀湘(1949),《群众》,Directed,19997,,"<[1949.0, 1949.0]>",2,1949,香港
朝晴(1949),《中建:综合版》,Directed,19998,,"<[1949.0, 1949.0]>",2,1949,上海
李卫明(1949),《群众》,Directed,19999,,"<[1949.0, 1949.0]>",2,1949,香港
李慧(1949),《光明报》,Directed,20000,,"<[1949.0, 1949.0]>",2,1949,香港
杨奎章(1949),《光明报》,Directed,20001,,"<[1949.0, 1949.0]>",2,1949,香港
林枫(1949),《群众》,Directed,20002,,"<[1949.0, 1949.0]>",2,1949,香港
查斯拉夫斯基(1949),《时代杂志》,Directed,20003,,"<[1949.0, 1949.0]>",2,1949,上海
桐庐(1949),《群众》,Directed,20004,,"<[1949.0, 1949.0]>",2,1949,香港
樊弘(1949),《观察》,Directed,20005,,"<[1949.0, 1949.0]>",2,1949,上海
横眉(1949),《展望》,Directed,20006,,"<[1949.0, 1949.0]>",2,1949,南京
漆琪生(1949),《展望》,Directed,20007,,"<[1949.0, 1949.0]>",2,1949,南京
潘震亚(1949),《中建:综合版》,Directed,20008,,"<[1949.0, 1949.0]>",2,1949,上海
王厚生(1949),《再生》,Directed,20009,,"<[1949.0, 1949.0]>",2,1949,上海
田夫之(1949),《展望》,Directed,20010,,"<[1949.0, 1949.0]>",2,1949,南京
艾苦鋆(1949),《展望》,Directed,20011,,"<[1949.0, 1949.0]>",2,1949,南京
苏·尤琴(1949),《群众》,Directed,20012,,"<[1949.0, 1949.0]>",2,1949,香港
蔡尚思(1949),《展望》,Directed,20013,,"<[1949.0, 1949.0]>",2,1949,南京
谷新(1949),《光明报》,Directed,20014,,"<[1949.0, 1949.0]>",2,1949,香港
辛圭(1949),《中建:综合版》,Directed,20015,,"<[1949.0, 1949.0]>",2,1949,上海
逖甫(1949),《群众》,Directed,20016,,"<[1949.0, 1949.0]>",2,1949,香港
金日成(1949),《时代杂志》,Directed,20017,,"<[1949.0, 1949.0]>",2,1949,上海
阿弗林(1949),《时代杂志》,Directed,20018,,"<[1949.0, 1949.0]>",2,1949,上海
陈若群(1949),《光明报》,Directed,20019,,"<[1949.0, 1949.0]>",2,1949,香港
颜孙(1949),《群众》,Directed,20020,,"<[1949.0, 1949.0]>",2,1949,香港
高天(1949),《光明报》,Directed,20021,,"<[1949.0, 1949.0]>",2,1949,香港
高梁(1949),《群众》,Directed,20022,,"<[1949.0, 1949.0]>",2,1949,香港
黄朗(1949),《光明报》,Directed,20023,,"<[1949.0, 1949.0]>",2,1949,香港
龚祥瑞(1949),《观察》,Directed,20024,,"<[1949.0, 1949.0]>",2,1949,上海
（美）艾伦(1949),《群众》,Directed,20025,,"<[1949.0, 1949.0]>",2,1949,香港
（苏）华西列夫斯基(1949),《时代杂志》,Directed,20026,,"<[1949.0, 1949.0]>",2,1949,上海
Arthur_Cleeg(1949),《群众》,Directed,20027,,"<[1949.0, 1949.0]>",1,1949,香港
Doru(1949),《观察》,Directed,20028,,"<[1949.0, 1949.0]>",1,1949,上海
Levy，H.(1949),《光明报》,Directed,20029,,"<[1949.0, 1949.0]>",1,1949,香港
一之(1949),《群众》,Directed,20030,,"<[1949.0, 1949.0]>",1,1949,香港
丁兄(1949),《展望》,Directed,20031,,"<[1949.0, 1949.0]>",1,1949,南京
丁正伟(1949),《主流》,Directed,20032,,"<[1949.0, 1949.0]>",1,1949,南京
万异(1949),《展望》,Directed,20033,,"<[1949.0, 1949.0]>",1,1949,南京
万殊(1949),《展望》,Directed,20034,,"<[1949.0, 1949.0]>",1,1949,南京
丘克辉(1949),《光明报》,Directed,20035,,"<[1949.0, 1949.0]>",1,1949,香港
严学易(1949),《中建:综合版》,Directed,20036,,"<[1949.0, 1949.0]>",1,1949,上海
之谷(1949),《展望》,Directed,20037,,"<[1949.0, 1949.0]>",1,1949,南京
乌尔巴诺维奇(1949),《时代杂志》,Directed,20038,,"<[1949.0, 1949.0]>",1,1949,上海
习门(1949),《展望》,Directed,20039,,"<[1949.0, 1949.0]>",1,1949,南京
了然(1949),《光明报》,Directed,20040,,"<[1949.0, 1949.0]>",1,1949,香港
于辅大(1949),《光明报》,Directed,20041,,"<[1949.0, 1949.0]>",1,1949,香港
云应霖(1949),《光明报》,Directed,20042,,"<[1949.0, 1949.0]>",1,1949,香港
亚历山大罗夫(1949),《时代杂志》,Directed,20043,,"<[1949.0, 1949.0]>",1,1949,上海
亚记(1949),《群众》,Directed,20044,,"<[1949.0, 1949.0]>",1,1949,香港
亢箕陀夫(1949),《时代杂志》,Directed,20045,,"<[1949.0, 1949.0]>",1,1949,上海
人立(1949),《展望》,Directed,20046,,"<[1949.0, 1949.0]>",1,1949,南京
今吾(1949),《中建》,Directed,20047,,"<[1949.0, 1949.0]>",1,1949,上海
以空(1949),《群众》,Directed,20048,,"<[1949.0, 1949.0]>",1,1949,香港
仲川(1949),《群众》,Directed,20049,,"<[1949.0, 1949.0]>",1,1949,香港
伊奥丹斯基(1949),《时代杂志》,Directed,20050,,"<[1949.0, 1949.0]>",1,1949,上海
何友悌(1949),《展望》,Directed,20051,,"<[1949.0, 1949.0]>",1,1949,南京
何旭(1949),《展望》,Directed,20052,,"<[1949.0, 1949.0]>",1,1949,南京
何矩(1949),《展望》,Directed,20053,,"<[1949.0, 1949.0]>",1,1949,南京
余园(1949),《再生》,Directed,20054,,"<[1949.0, 1949.0]>",1,1949,上海
余慧(1949),《群众》,Directed,20055,,"<[1949.0, 1949.0]>",1,1949,香港
余枝(1949),《时代杂志》,Directed,20056,,"<[1949.0, 1949.0]>",1,1949,上海
倍尔金(1949),《时代杂志》,Directed,20057,,"<[1949.0, 1949.0]>",1,1949,上海
倍莱兹珂夫(1949),《时代杂志》,Directed,20058,,"<[1949.0, 1949.0]>",1,1949,上海
傅啓民(1949),《主流》,Directed,20059,,"<[1949.0, 1949.0]>",1,1949,南京
儒柯夫(1949),《时代杂志》,Directed,20060,,"<[1949.0, 1949.0]>",1,1949,上海
允直(1949),《时代杂志》,Directed,20061,,"<[1949.0, 1949.0]>",1,1949,上海
光华(1949),《展望》,Directed,20062,,"<[1949.0, 1949.0]>",1,1949,南京
克拉斯诺夫(1949),《时代杂志》,Directed,20063,,"<[1949.0, 1949.0]>",1,1949,上海
克里莫夫(1949),《时代杂志》,Directed,20064,,"<[1949.0, 1949.0]>",1,1949,上海
冯契(1949),《中建:综合版》,Directed,20065,,"<[1949.0, 1949.0]>",1,1949,上海
冯文彬(1949),《群众》,Directed,20066,,"<[1949.0, 1949.0]>",1,1949,香港
冯素陶(1949),《光明报》,Directed,20067,,"<[1949.0, 1949.0]>",1,1949,香港
列昂尼陀夫(1949),《时代杂志》,Directed,20068,,"<[1949.0, 1949.0]>",1,1949,上海
刘伯承(1949),《群众》,Directed,20069,,"<[1949.0, 1949.0]>",1,1949,香港
刘伯陶(1949),《展望》,Directed,20070,,"<[1949.0, 1949.0]>",1,1949,南京
刘士伟(1949),《光明报》,Directed,20071,,"<[1949.0, 1949.0]>",1,1949,香港
别尔金(1949),《时代杂志》,Directed,20072,,"<[1949.0, 1949.0]>",1,1949,上海
别烈淑夫(1949),《时代杂志》,Directed,20073,,"<[1949.0, 1949.0]>",1,1949,上海
别葛洛夫(1949),《时代杂志》,Directed,20074,,"<[1949.0, 1949.0]>",1,1949,上海
勃林诺夫(1949),《时代杂志》,Directed,20075,,"<[1949.0, 1949.0]>",1,1949,上海
千家驹(1949),《观察》,Directed,20076,,"<[1949.0, 1949.0]>",1,1949,上海
华维洛夫(1949),《时代杂志》,Directed,20077,,"<[1949.0, 1949.0]>",1,1949,上海
华辰(1949),《展望》,Directed,20078,,"<[1949.0, 1949.0]>",1,1949,南京
南人(1949),《展望》,Directed,20079,,"<[1949.0, 1949.0]>",1,1949,南京
卜一(1949),《观察》,Directed,20080,,"<[1949.0, 1949.0]>",1,1949,上海
卡什卡洛夫(1949),《时代杂志》,Directed,20081,,"<[1949.0, 1949.0]>",1,1949,上海
卡尔洛夫(1949),《时代杂志》,Directed,20082,,"<[1949.0, 1949.0]>",1,1949,上海
卡波夫(1949),《时代杂志》,Directed,20083,,"<[1949.0, 1949.0]>",1,1949,上海
卢于道(1949),《观察》,Directed,20084,,"<[1949.0, 1949.0]>",1,1949,上海
卢心远(1949),《光明报》,Directed,20085,,"<[1949.0, 1949.0]>",1,1949,香港
卢蕾谷(1949),《展望》,Directed,20086,,"<[1949.0, 1949.0]>",1,1949,南京
古元(1949),《群众》,Directed,20087,,"<[1949.0, 1949.0]>",1,1949,香港
古托罗维奇(1949),《时代杂志》,Directed,20088,,"<[1949.0, 1949.0]>",1,1949,上海
古罗派特金(1949),《时代杂志》,Directed,20089,,"<[1949.0, 1949.0]>",1,1949,上海
可扬(1949),《展望》,Directed,20090,,"<[1949.0, 1949.0]>",1,1949,南京
史大林(1949),《时代杂志》,Directed,20091,,"<[1949.0, 1949.0]>",1,1949,上海
史密斯(1949),《时代杂志》,Directed,20092,,"<[1949.0, 1949.0]>",1,1949,上海
史特洛冈诺夫(1949),《时代杂志》,Directed,20093,,"<[1949.0, 1949.0]>",1,1949,上海
史米尔诺夫(1949),《时代杂志》,Directed,20094,,"<[1949.0, 1949.0]>",1,1949,上海
史靖(1949),《中建》,Directed,20095,,"<[1949.0, 1949.0]>",1,1949,上海
叶健铁(1949),《中建》,Directed,20096,,"<[1949.0, 1949.0]>",1,1949,上海
叶剑英(1949),《群众》,Directed,20097,,"<[1949.0, 1949.0]>",1,1949,香港
叶夫斯塔非也夫(1949),《时代杂志》,Directed,20098,,"<[1949.0, 1949.0]>",1,1949,上海
叶成林(1949),《光明报》,Directed,20099,,"<[1949.0, 1949.0]>",1,1949,香港
叶籁士(1949),《群众》,Directed,20100,,"<[1949.0, 1949.0]>",1,1949,香港
叶菲莫夫(1949),《时代杂志》,Directed,20101,,"<[1949.0, 1949.0]>",1,1949,上海
叶高希娜(1949),《时代杂志》,Directed,20102,,"<[1949.0, 1949.0]>",1,1949,上海
吉辛斯基(1949),《时代杂志》,Directed,20103,,"<[1949.0, 1949.0]>",1,1949,上海
向阳(1949),《群众》,Directed,20104,,"<[1949.0, 1949.0]>",1,1949,香港
吕梁(1949),《群众》,Directed,20105,,"<[1949.0, 1949.0]>",1,1949,香港
吕飞(1949),《中建:综合版》,Directed,20106,,"<[1949.0, 1949.0]>",1,1949,上海
吴四维(1949),《观察》,Directed,20107,,"<[1949.0, 1949.0]>",1,1949,上海
吴多文(1949),《群众》,Directed,20108,,"<[1949.0, 1949.0]>",1,1949,香港
吴大琨(1949),《观察》,Directed,20109,,"<[1949.0, 1949.0]>",1,1949,上海
吴广(1949),《群众》,Directed,20110,,"<[1949.0, 1949.0]>",1,1949,香港
吴方高(1949),《观察》,Directed,20111,,"<[1949.0, 1949.0]>",1,1949,上海
吴明(1949),《光明报》,Directed,20112,,"<[1949.0, 1949.0]>",1,1949,香港
吴明石(1949),《光明报》,Directed,20113,,"<[1949.0, 1949.0]>",1,1949,香港
吴玉章(1949),《群众》,Directed,20114,,"<[1949.0, 1949.0]>",1,1949,香港
周伯棣(1949),《中建:综合版》,Directed,20115,,"<[1949.0, 1949.0]>",1,1949,上海
周太玄(1949),《群众》,Directed,20116,,"<[1949.0, 1949.0]>",1,1949,香港
周新民(1949),《光明报》,Directed,20117,,"<[1949.0, 1949.0]>",1,1949,香港
周谷城(1949),《中建:综合版》,Directed,20118,,"<[1949.0, 1949.0]>",1,1949,上海
和乃(1949),《时代杂志》,Directed,20119,,"<[1949.0, 1949.0]>",1,1949,上海
哈拉哈许扬(1949),《时代杂志》,Directed,20120,,"<[1949.0, 1949.0]>",1,1949,上海
哈里斯(1949),《时代杂志》,Directed,20121,,"<[1949.0, 1949.0]>",1,1949,上海
塔斯社(1949),《时代杂志》,Directed,20122,,"<[1949.0, 1949.0]>",1,1949,上海
塔腊索娃(1949),《时代杂志》,Directed,20123,,"<[1949.0, 1949.0]>",1,1949,上海
夏合德(1949),《群众》,Directed,20124,,"<[1949.0, 1949.0]>",1,1949,香港
夏康农(1949),《光明报》,Directed,20125,,"<[1949.0, 1949.0]>",1,1949,香港
夏炎德(1949),《中建:综合版》,Directed,20126,,"<[1949.0, 1949.0]>",1,1949,上海
夏炎德(1949),《展望》,Directed,20127,,"<[1949.0, 1949.0]>",1,1949,南京
夷白(1949),《群众》,Directed,20128,,"<[1949.0, 1949.0]>",1,1949,香港
契巧特金娜(1949),《时代杂志》,Directed,20129,,"<[1949.0, 1949.0]>",1,1949,上海
契普拉柯夫(1949),《时代杂志》,Directed,20130,,"<[1949.0, 1949.0]>",1,1949,上海
奚永伟(1949),《展望》,Directed,20131,,"<[1949.0, 1949.0]>",1,1949,南京
奥波夫(1949),《时代杂志》,Directed,20132,,"<[1949.0, 1949.0]>",1,1949,上海
威康·福斯特(1949),《群众》,Directed,20133,,"<[1949.0, 1949.0]>",1,1949,香港
子冈(1949),《观察》,Directed,20134,,"<[1949.0, 1949.0]>",1,1949,上海
孙冰如(1949),《观察》,Directed,20135,,"<[1949.0, 1949.0]>",1,1949,上海
孙大雨(1949),《展望》,Directed,20136,,"<[1949.0, 1949.0]>",1,1949,南京
孙执中(1949),《观察》,Directed,20137,,"<[1949.0, 1949.0]>",1,1949,上海
孟南(1949),《光明报》,Directed,20138,,"<[1949.0, 1949.0]>",1,1949,香港
季羡林(1949),《观察》,Directed,20139,,"<[1949.0, 1949.0]>",1,1949,上海
学尧(1949),《展望》,Directed,20140,,"<[1949.0, 1949.0]>",1,1949,南京
守素(1949),《群众》,Directed,20141,,"<[1949.0, 1949.0]>",1,1949,香港
安东诺娃(1949),《时代杂志》,Directed,20142,,"<[1949.0, 1949.0]>",1,1949,上海
宋允一(1949),《群众》,Directed,20143,,"<[1949.0, 1949.0]>",1,1949,香港
宋恩泽(1949),《时代杂志》,Directed,20144,,"<[1949.0, 1949.0]>",1,1949,上海
宋越伦(1949),《中建:综合版》,Directed,20145,,"<[1949.0, 1949.0]>",1,1949,上海
宫本显治(1949),《群众》,Directed,20146,,"<[1949.0, 1949.0]>",1,1949,香港
寒梅(1949),《群众》,Directed,20147,,"<[1949.0, 1949.0]>",1,1949,香港
寿秋情(1949),《中建:综合版》,Directed,20148,,"<[1949.0, 1949.0]>",1,1949,上海
封淑(1949),《中建》,Directed,20149,,"<[1949.0, 1949.0]>",1,1949,上海
小泉(1949),《展望》,Directed,20150,,"<[1949.0, 1949.0]>",1,1949,南京
小鱼(1949),《光明报》,Directed,20151,,"<[1949.0, 1949.0]>",1,1949,香港
少峯(1949),《群众》,Directed,20152,,"<[1949.0, 1949.0]>",1,1949,香港
山民(1949),《群众》,Directed,20153,,"<[1949.0, 1949.0]>",1,1949,香港
岁奇(1949),《展望》,Directed,20154,,"<[1949.0, 1949.0]>",1,1949,南京
崔柯夫(1949),《时代杂志》,Directed,20155,,"<[1949.0, 1949.0]>",1,1949,上海
左尔宁(1949),《群众》,Directed,20156,,"<[1949.0, 1949.0]>",1,1949,香港
希茨(1949),《时代杂志》,Directed,20157,,"<[1949.0, 1949.0]>",1,1949,上海
广志(1949),《群众》,Directed,20158,,"<[1949.0, 1949.0]>",1,1949,香港
庄嘉农(1949),《光明报》,Directed,20159,,"<[1949.0, 1949.0]>",1,1949,香港
库兹聂卓夫(1949),《时代杂志》,Directed,20160,,"<[1949.0, 1949.0]>",1,1949,上海
库得里亚甫采夫(1949),《时代杂志》,Directed,20161,,"<[1949.0, 1949.0]>",1,1949,上海
库得里雅夫采夫(1949),《时代杂志》,Directed,20162,,"<[1949.0, 1949.0]>",1,1949,上海
府师(1949),《展望》,Directed,20163,,"<[1949.0, 1949.0]>",1,1949,南京
康遂(1949),《展望》,Directed,20164,,"<[1949.0, 1949.0]>",1,1949,南京
廖盖隆(1949),《群众》,Directed,20165,,"<[1949.0, 1949.0]>",1,1949,香港
张俗(1949),《时代杂志》,Directed,20166,,"<[1949.0, 1949.0]>",1,1949,上海
张六村(1949),《群众》,Directed,20167,,"<[1949.0, 1949.0]>",1,1949,香港
张华(1949),《群众》,Directed,20168,,"<[1949.0, 1949.0]>",1,1949,香港
张天翼(1949),《群众》,Directed,20169,,"<[1949.0, 1949.0]>",1,1949,香港
张如心(1949),《群众》,Directed,20170,,"<[1949.0, 1949.0]>",1,1949,香港
张学思(1949),《群众》,Directed,20171,,"<[1949.0, 1949.0]>",1,1949,香港
张彦(1949),《群众》,Directed,20172,,"<[1949.0, 1949.0]>",1,1949,香港
张敬亭(1949),《观察》,Directed,20173,,"<[1949.0, 1949.0]>",1,1949,上海
张文琦(1949),《观察》,Directed,20174,,"<[1949.0, 1949.0]>",1,1949,上海
张明养(1949),《中建:综合版》,Directed,20175,,"<[1949.0, 1949.0]>",1,1949,上海
张柳生(1949),《群众》,Directed,20176,,"<[1949.0, 1949.0]>",1,1949,香港
张殊明(1949),《光明报》,Directed,20177,,"<[1949.0, 1949.0]>",1,1949,香港
张江帆(1949),《展望》,Directed,20178,,"<[1949.0, 1949.0]>",1,1949,南京
张端纳(1949),《群众》,Directed,20179,,"<[1949.0, 1949.0]>",1,1949,香港
彝瀛(1949),《光明报》,Directed,20180,,"<[1949.0, 1949.0]>",1,1949,香港
彼得罗夫斯基(1949),《时代杂志》,Directed,20181,,"<[1949.0, 1949.0]>",1,1949,上海
彼德洛夫(1949),《时代杂志》,Directed,20182,,"<[1949.0, 1949.0]>",1,1949,上海
徐照林(1949),《群众》,Directed,20183,,"<[1949.0, 1949.0]>",1,1949,香港
徐革陈(1949),《中建:综合版》,Directed,20184,,"<[1949.0, 1949.0]>",1,1949,上海
徒人(1949),《时代杂志》,Directed,20185,,"<[1949.0, 1949.0]>",1,1949,上海
德华(1949),《群众》,Directed,20186,,"<[1949.0, 1949.0]>",1,1949,香港
德捷尔靖斯卡雅(1949),《时代杂志》,Directed,20187,,"<[1949.0, 1949.0]>",1,1949,上海
德明(1949),《展望》,Directed,20188,,"<[1949.0, 1949.0]>",1,1949,南京
戎文佐(1949),《中建:综合版》,Directed,20189,,"<[1949.0, 1949.0]>",1,1949,上海
成纪(1949),《观察》,Directed,20190,,"<[1949.0, 1949.0]>",1,1949,上海
托波列维奇(1949),《时代杂志》,Directed,20191,,"<[1949.0, 1949.0]>",1,1949,上海
扬群(1949),《光明报》,Directed,20192,,"<[1949.0, 1949.0]>",1,1949,香港
拉斯特(1949),《时代杂志》,Directed,20193,,"<[1949.0, 1949.0]>",1,1949,上海
拉脱西尼克(1949),《时代杂志》,Directed,20194,,"<[1949.0, 1949.0]>",1,1949,上海
摩斯克文(1949),《时代杂志》,Directed,20195,,"<[1949.0, 1949.0]>",1,1949,上海
文保(1949),《时代杂志》,Directed,20196,,"<[1949.0, 1949.0]>",1,1949,上海
文华(1949),《群众》,Directed,20197,,"<[1949.0, 1949.0]>",1,1949,香港
文澜(1949),《时代杂志》,Directed,20198,,"<[1949.0, 1949.0]>",1,1949,上海
文飞(1949),《群众》,Directed,20199,,"<[1949.0, 1949.0]>",1,1949,香港
文骊(1949),《展望》,Directed,20200,,"<[1949.0, 1949.0]>",1,1949,南京
文魁(1949),《群众》,Directed,20201,,"<[1949.0, 1949.0]>",1,1949,香港
斯密诺夫(1949),《时代杂志》,Directed,20202,,"<[1949.0, 1949.0]>",1,1949,上海
斯维特罗夫(1949),《时代杂志》,Directed,20203,,"<[1949.0, 1949.0]>",1,1949,上海
方城(1949),《时代杂志》,Directed,20204,,"<[1949.0, 1949.0]>",1,1949,上海
方正(1949),《群众》,Directed,20205,,"<[1949.0, 1949.0]>",1,1949,香港
方淳(1949),《展望》,Directed,20206,,"<[1949.0, 1949.0]>",1,1949,南京
旅人(1949),《群众》,Directed,20207,,"<[1949.0, 1949.0]>",1,1949,香港
星覆(1949),《展望》,Directed,20208,,"<[1949.0, 1949.0]>",1,1949,南京
春畦(1949),《展望》,Directed,20209,,"<[1949.0, 1949.0]>",1,1949,南京
普文(1949),《群众》,Directed,20210,,"<[1949.0, 1949.0]>",1,1949,香港
曹锡珍(1949),《展望》,Directed,20211,,"<[1949.0, 1949.0]>",1,1949,南京
