Id,Label,timeset,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
梁公任,梁公任,,author,0,44,1084,0,64,4036,0.723141,4,0.577605,0.642097,18151.208689
杨明,杨明,,author,0,6,348,0,21,1678,0.258021,4,0.508628,0.537,2549.464811
严景曜,严景曜,,author,0,7,358,0,12,2221,0.291234,4,0.509116,0.538234,389.680059
昭抡,昭抡,,author,0,49,884,0,68,3570,0.516236,4,0.559253,0.614701,22118.216459
柳宗元,柳宗元,,author,0,4,53,0,9,112,0.037903,4,0.46396,0.479111,36.552403
秦柳方,秦柳方,,author,0,38,882,0,48,4306,0.559855,4,0.557993,0.613849,15848.943823
齐纬,齐纬,,author,0,21,589,0,29,2423,0.428004,4,0.53042,0.57207,9827.78314
光军,光军,,author,0,2,16,0,5,30,0.010079,5,0.428967,0.446787,3.31201
光年,光年,,author,0,12,245,0,18,646,0.16123,4,0.498256,0.521002,912.382885
曹刚,曹刚,,author,0,4,541,0,8,1064,0.445754,4,0.527033,0.56572,1327.649964
罗西,罗西,,author,0,8,136,0,15,481,0.08594,4,0.48454,0.501773,1486.283584
罗隆基,罗隆基,,author,0,22,903,0,26,4301,0.681175,4,0.558832,0.616204,5567.581324
陶行知,陶行知,,author,0,45,902,0,60,3755,0.508654,4,0.561027,0.617259,27576.795414
俞颂华,俞颂华,,author,0,73,1446,0,90,6722,0.80926,4,0.615002,0.692133,63904.000082
冬予里,冬予里,,author,0,3,276,0,9,2721,0.235593,4,0.497789,0.523447,20.762675
努生,努生,,author,0,54,1043,0,65,3362,0.621989,4,0.573857,0.636555,25415.696103
孙宝毅,孙宝毅,,author,0,66,1399,0,79,7748,0.838899,4,0.607657,0.684684,37908.610336
平心,平心,,author,0,37,978,0,50,3214,0.636921,4,0.568237,0.62785,10733.688827
愚公,愚公,,author,0,3,29,0,3,32,0.011273,5,0.422526,0.44212,18.613315
景宋,景宋,,author,0,64,1459,0,111,7542,0.844826,4,0.615614,0.693592,60183.560453
曹聚仁,曹聚仁,,author,0,2,176,0,4,292,0.165036,4,0.490556,0.509558,5.85969
柳亚子,柳亚子,,author,0,28,789,0,38,2494,0.511608,4,0.550222,0.601261,14928.106128
石啸冲,石啸冲,,author,0,141,1645,0,205,15238,0.881071,4,0.635524,0.718744,103225.483159
祝世康,祝世康,,author,0,15,918,0,19,3191,0.685151,4,0.55959,0.617955,4733.722003
程澄之,程澄之,,author,0,3,78,0,5,121,0.058111,4,0.474451,0.489208,61.990717
肥遯,肥遯,,author,0,2,16,0,3,20,0.008677,4,0.413586,0.43244,4.700548
胡毅,胡毅,,author,0,5,397,0,11,1987,0.28103,4,0.512347,0.543798,1295.945187
董秋斯,董秋斯,,author,0,31,1002,0,39,3259,0.623488,4,0.568411,0.630093,22173.062958
问梁,问梁,,author,0,8,459,0,13,1533,0.383455,4,0.518281,0.553065,4650.208539
陈曦,陈曦,,author,0,15,471,0,19,927,0.272503,4,0.52119,0.55587,10738.879681
马寅初,马寅初,,author,0,34,1200,0,48,7544,0.775416,4,0.58803,0.657647,25704.760449
黄巨兴,黄巨兴,,author,0,7,407,0,12,1542,0.296681,4,0.514832,0.546244,3201.546702
黄炎培,黄炎培,,author,0,178,1816,0,247,12933,0.906273,4,0.6563,0.742394,153091.32863
万影,万影,,author,0,7,197,0,8,277,0.133314,4,0.494014,0.513822,5199.209499
严景耀,严景耀,,author,0,32,967,0,53,6916,0.647083,4,0.565727,0.625583,13568.343374
严问天,严问天,,author,0,3,196,0,4,596,0.179092,4,0.493293,0.513238,162.775628
丰子恺,丰子恺,,author,0,11,137,0,12,182,0.089797,4,0.48785,0.504151,1627.008177
但维斯,但维斯,,author,0,5,237,0,6,601,0.153006,4,0.499126,0.5208,771.79412
光未然,光未然,,author,0,15,456,0,17,1142,0.320704,4,0.519005,0.553222,5101.644874
农慕之,农慕之,,author,0,10,468,0,12,1254,0.386858,4,0.520898,0.555466,1483.502637
冯玉祥,冯玉祥,,author,0,6,260,0,7,814,0.214938,4,0.498724,0.52264,226.277584
卢蕻,卢蕻,,author,0,3,27,0,6,86,0.012257,5,0.426749,0.445777,47.902973
叔梁,叔梁,,author,0,6,159,0,7,258,0.126793,4,0.488106,0.506327,402.055055
吴晗,吴晗,,author,0,74,1158,0,104,6288,0.638165,4,0.585712,0.652733,54900.534981
周建人,周建人,,author,0,89,1481,0,115,8065,0.832432,4,0.618073,0.696621,53245.552929
周谷城,周谷城,,author,0,27,947,0,40,4844,0.631356,4,0.564438,0.623115,15735.595715
夏孟辉,夏孟辉,,author,0,12,387,0,13,612,0.343846,4,0.513764,0.543731,894.948622
孟南,孟南,,author,0,19,675,0,26,2587,0.46967,4,0.539669,0.585128,6564.973465
宾符,宾符,,author,0,6,83,0,9,281,0.069945,4,0.474148,0.489432,147.546225
尊闻,尊闻,,author,0,27,875,0,29,2122,0.610927,4,0.556905,0.612614,14028.300893
小鱼,小鱼,,author,0,27,922,0,37,4586,0.633684,4,0.561791,0.619458,21067.936835
屠西,屠西,,author,0,10,79,0,13,188,0.036804,4,0.473121,0.4884,1522.235799
左拉,左拉,,author,0,27,388,0,28,597,0.245848,4,0.515046,0.544651,19720.032929
引流,引流,,author,0,22,751,0,25,2038,0.483262,4,0.544894,0.594911,8916.932323
张一凡,张一凡,,author,0,27,729,0,32,1985,0.503495,4,0.545294,0.593183,11345.975784
张君劢,张君劢,,author,0,211,1894,0,398,28985,0.926253,4,0.664996,0.752715,198085.16781
张申府,张申府,,author,0,11,622,0,13,1586,0.499967,4,0.534465,0.577387,2943.804802
张礼千,张礼千,,author,0,10,381,0,11,772,0.336093,4,0.51157,0.541824,1871.367426
徐植,徐植,,author,0,3,154,0,6,414,0.108515,4,0.483594,0.502715,155.506121
徐相任,徐相任,,author,0,6,134,0,7,202,0.098594,4,0.485617,0.502311,323.153647
思慕,思慕,,author,0,47,972,0,51,3365,0.613579,4,0.566763,0.626548,25628.585799
慕英,慕英,,author,0,3,260,0,4,791,0.204078,4,0.498657,0.522595,485.121089
戚陈德珍,戚陈德珍,,author,0,3,498,0,4,1256,0.43024,4,0.521922,0.558787,2866.225752
拾风,拾风,,author,0,6,109,0,12,213,0.079172,4,0.480093,0.496163,473.122991
施艾,施艾,,author,0,7,418,0,8,781,0.292074,4,0.516694,0.548353,2740.223531
施贻,施贻,,author,0,3,303,0,4,622,0.233929,4,0.503457,0.529618,378.052763
曾守约,曾守约,,author,0,6,561,0,7,1665,0.467655,4,0.527257,0.567649,1530.058145
曾琦,曾琦,,author,0,2,206,0,3,582,0.143541,4,0.488363,0.510703,117.958279
李战林,李战林,,author,0,19,822,0,28,4106,0.577944,4,0.553255,0.605928,5616.715639
柳诒,柳诒,,author,0,9,360,0,10,990,0.269314,4,0.510095,0.539041,1315.210938
沈志远,沈志远,,author,0,61,1476,0,87,8446,0.823309,4,0.617046,0.695723,47333.958509
潘大逵,潘大逵,,author,0,16,793,0,28,2518,0.582406,4,0.549246,0.601104,6849.920012
澹庐,澹庐,,author,0,22,497,0,23,1067,0.343704,4,0.523172,0.559437,3855.19515
灕流,灕流,,author,0,2,243,0,3,772,0.204031,4,0.497189,0.520082,12.134543
燕士,燕士,,author,0,5,111,0,7,157,0.084142,4,0.479659,0.495984,3915.191258
王以中,王以中,,author,0,2,50,0,4,63,0.036725,4,0.461653,0.477091,159.774691
王伯祥,王伯祥,,author,0,12,258,0,17,731,0.171831,4,0.503184,0.525332,1491.504469
王立果,王立果,,author,0,21,859,0,23,2546,0.630779,4,0.554163,0.609742,6663.025849
田禾,田禾,,author,0,3,61,0,4,152,0.02563,4,0.436376,0.457346,967.868443
申迟,申迟,,author,0,1,4,0,2,8,0.000255,5,0.327138,0.332588,0
箫明,箫明,,author,0,7,315,0,8,485,0.238099,4,0.507654,0.53341,883.603005
罗守信,罗守信,,author,0,5,83,0,6,89,0.056861,4,0.473061,0.488714,251.617933
罗涵先,罗涵先,,author,0,26,636,0,30,1659,0.402114,4,0.535931,0.579474,10007.245319
胡剑,胡剑,,author,0,7,61,0,8,154,0.029534,4,0.466349,0.481624,3975.259843
胡曲园,胡曲园,,author,0,19,507,0,21,1602,0.416809,4,0.52391,0.560761,5468.389193
胡钊,胡钊,,author,0,33,865,0,51,3574,0.534505,4,0.557825,0.612211,26792.567306
艾秋飙,艾秋飙,,author,0,21,552,0,23,1274,0.371327,4,0.529135,0.568008,5833.951821
苏尔齐伯格,苏尔齐伯格,,author,0,6,214,0,7,380,0.163359,4,0.493555,0.515011,367.127783
范华农,范华农,,author,0,12,339,0,14,976,0.252433,4,0.508907,0.536394,3314.295475
茅盾,茅盾,,author,0,33,675,0,36,1615,0.420549,4,0.539826,0.585218,16751.507302
谈兵,谈兵,,author,0,3,17,0,4,21,0.012128,4,0.447147,0.462484,7528.640893
费孝通,费孝通,,author,0,140,1700,0,242,25898,0.911243,4,0.642894,0.726687,93752.493937
费稳,费稳,,author,0,6,214,0,7,380,0.163359,4,0.493555,0.515011,367.127783
邓初民,邓初民,,author,0,98,1546,0,126,9354,0.857333,4,0.625568,0.705686,57447.855921
郑初民,郑初民,,author,0,3,402,0,4,1166,0.313971,4,0.513764,0.545122,494.546024
郑振铎,郑振铎,,author,0,128,1552,0,162,9924,0.845856,3,0.625568,0.706202,87961.592401
郑森禹,郑森禹,,author,0,21,798,0,26,2563,0.552669,4,0.550304,0.602158,12947.910175
郭沫若,郭沫若,,author,0,51,817,0,58,2042,0.53176,4,0.551857,0.604694,18859.505684
阿特里,阿特里,,author,0,5,64,0,6,163,0.051231,4,0.466642,0.482207,26.686764
陈康成,陈康成,,author,0,4,415,0,8,1432,0.365525,4,0.514904,0.546984,1186.923865
陈正飞,陈正飞,,author,0,13,269,0,14,592,0.17779,4,0.501756,0.525399,1703.705836
陈辛,陈辛,,author,0,2,41,0,3,113,0.013971,4,0.431509,0.451333,3.739672
陈鼎龢,陈鼎龢,,author,0,4,242,0,5,775,0.202113,4,0.496923,0.519812,18.370418
陶大镛,陶大镛,,author,0,38,844,0,40,2116,0.50215,4,0.55309,0.607835,14959.974501
顾均正,顾均正,,author,0,11,159,0,15,568,0.11388,4,0.49088,0.508212,883.685185
马丁,马丁,,author,0,6,311,0,7,867,0.23549,4,0.505719,0.531794,2297.748931
马星野,马星野,,author,0,5,345,0,8,1201,0.33715,4,0.507654,0.53608,2.09643
高扬,高扬,,author,0,11,477,0,15,1003,0.396019,4,0.520533,0.556027,7927.652137
黄大能,黄大能,,author,0,1,9,0,2,38,0.00734,5,0.406257,0.424753,0
黄裳,黄裳,,author,0,24,732,0,45,8912,0.527383,4,0.543857,0.5926,15695.761476
黎平,黎平,,author,0,4,178,0,5,333,0.110326,4,0.491725,0.510456,778.492123
黎舫,黎舫,,author,0,5,261,0,6,450,0.159417,4,0.496989,0.52154,1806.108421
Bercovici，K.,Bercovici，K.,,author,0,2,1,0,2,2,0.000021,1,1,1,0
Clark，B.,Clark，B.,,author,0,3,39,0,3,48,0.025777,5,0.440622,0.459173,44.854285
F._Geyrasi,F._Geyrasi,,author,0,4,27,0,4,33,0.020322,4,0.445751,0.462282,136.425496
Hogg，P.,Hogg，P.,,author,0,1,2,0,1,2,0.001138,5,0.339923,0.347581,0
Milner，I.,Milner，I.,,author,0,6,97,0,6,162,0.067242,4,0.47282,0.489858,104.705045
一学生,一学生,,author,0,2,3,0,2,3,0.002645,4,0.392062,0.409666,0.127424
一民,一民,,author,0,6,123,0,6,220,0.084162,4,0.482025,0.498788,430.323984
一生,一生,,author,0,6,27,0,6,35,0.019736,4,0.450892,0.466433,38.200983
丁一,丁一,,author,0,6,48,0,6,62,0.033097,4,0.440936,0.460061,168.543197
丁易,丁易,,author,0,6,80,0,10,117,0.056862,4,0.468171,0.484765,139.291315
丁玲,丁玲,,author,0,2,25,0,2,43,0.016747,4,0.447147,0.463247,3.586947
丁聪,丁聪,,author,0,34,772,0,36,1536,0.543633,4,0.548435,0.598793,16456.832272
丁西林,丁西林,,author,0,6,153,0,6,189,0.097958,4,0.48753,0.505385,432.550873
万英,万英,,author,0,4,63,0,4,90,0.026238,4,0.466583,0.482027,267.292638
不耳,不耳,,author,0,8,101,0,8,140,0.05924,4,0.479164,0.494705,293.008939
丘八大,丘八大,,author,0,1,9,0,1,9,0.001551,5,0.358252,0.37106,0
东方晦之,东方晦之,,author,0,12,401,0,15,942,0.306981,4,0.513125,0.544628,1945.679918
严亚明,严亚明,,author,0,3,41,0,3,60,0.012962,4,0.430958,0.450839,66.508872
严信民,严信民,,author,0,28,775,0,29,1671,0.51754,4,0.549734,0.599735,12924.910172
严克,严克,,author,0,0,0,0,0,0,0,0,0,0,0
严奇,严奇,,author,0,6,168,0,6,261,0.080573,4,0.488042,0.507068,1717.052743
严延,严延,,author,0,11,365,0,11,608,0.268661,4,0.510095,0.539445,1826.609955
严景矅,严景矅,,author,0,4,75,0,4,121,0.047936,4,0.470961,0.486425,68.359011
丹尼尔,丹尼尔,,author,0,2,54,0,2,73,0.043719,4,0.46977,0.483621,67.686755
于蒪,于蒪,,author,0,4,256,0,4,587,0.202719,4,0.502231,0.524524,266.476798
亚槐,亚槐,,author,0,2,39,0,2,41,0.022976,4,0.465355,0.478931,214.125761
以君,以君,,author,0,2,143,0,2,186,0.102121,4,0.482025,0.500606,396.089746
任华,任华,,author,0,1,1,0,1,1,0.000214,5,0.327311,0.33262,0
任四维,任四维,,author,0,4,73,0,4,89,0.044311,4,0.472099,0.487121,192.750888
伊利奥特,伊利奥特,,author,0,4,362,0,4,624,0.346359,4,0.509535,0.538817,211.240071
伍同伐,伍同伐,,author,0,0,0,0,0,0,0,0,0,0,0
伍启元,伍启元,,author,0,3,98,0,3,110,0.087321,4,0.479473,0.494727,19.771721
伯伟,伯伟,,author,0,3,10,0,3,11,0.007661,5,0.415622,0.43393,23.821517
伯华,伯华,,author,0,6,273,0,6,387,0.194048,4,0.501485,0.525601,589.951744
伯韩,伯韩,,author,0,3,334,0,3,619,0.255033,4,0.506685,0.534509,537.995103
何其芳,何其芳,,author,0,4,227,0,4,337,0.152202,4,0.493752,0.51629,521.749617
何惧,何惧,,author,0,1,2,0,1,2,0.001848,5,0.383836,0.400687,0
何方,何方,,author,0,5,343,0,6,498,0.32143,4,0.508697,0.536551,775.983136
何达,何达,,author,0,2,10,0,3,13,0.010812,4,0.449582,0.463853,6.312062
余伯约,余伯约,,author,0,5,368,0,5,586,0.281021,4,0.510095,0.539737,812.689485
余剡溪,余剡溪,,author,0,2,28,0,4,68,0.00483,5,0.393599,0.413332,6.236692
侯外卢,侯外卢,,author,0,5,193,0,5,326,0.150041,4,0.493949,0.51335,856.25786
侯外庐,侯外庐,,author,0,6,578,0,6,1132,0.479019,4,0.529437,0.570477,1393.466037
俊生,俊生,,author,0,3,374,0,3,640,0.351466,4,0.510656,0.54059,316.451085
俞焕文,俞焕文,,author,0,2,27,0,2,31,0.019099,4,0.453258,0.468385,0.701342
傅彬然,傅彬然,,author,0,8,139,0,8,257,0.100126,4,0.485998,0.503029,153.536776
傅雷,傅雷,,author,0,7,131,0,7,207,0.102429,4,0.486444,0.502603,330.157869
光涛,光涛,,author,0,1,7,0,1,9,0.005697,4,0.431559,0.448326,0
克士,克士,,author,0,19,549,0,23,1500,0.371255,4,0.527332,0.566617,10193.122863
全杨,全杨,,author,0,3,98,0,3,138,0.072859,4,0.475727,0.492012,1386.63409
公健,公健,,author,0,3,375,0,3,651,0.350983,4,0.510796,0.540792,388.601843
公孙未央,公孙未央,,author,0,1,1,0,1,1,0.000182,5,0.324197,0.328954,0
其良,其良,,author,0,2,90,0,2,116,0.04638,4,0.471021,0.487794,149.815591
再生侯北人,再生侯北人,,author,0,3,77,0,3,97,0.054564,4,0.475301,0.489746,56.455688
冯乃超,冯乃超,,author,0,8,203,0,8,288,0.137558,4,0.492247,0.513126,608.937204
冯克,冯克,,author,0,7,119,0,9,290,0.070083,4,0.4819,0.498272,495.117018
冯少山,冯少山,,author,0,3,383,0,3,722,0.295105,4,0.510305,0.541218,476.872778
冶人,冶人,,author,0,1,30,0,1,36,0.027086,5,0.446878,0.463458,0
冷红,冷红,,author,0,4,287,0,4,548,0.237059,4,0.497989,0.524569,1066.95418
冷遹,冷遹,,author,0,6,175,0,6,247,0.124901,4,0.488235,0.507853,896.207371
冷风,冷风,,author,0,4,36,0,4,44,0.021257,4,0.462977,0.476844,55.438158
凤子,凤子,,author,0,13,158,0,13,195,0.101582,4,0.487018,0.50543,1545.891835
刘尊棋,刘尊棋,,author,0,17,637,0,23,3441,0.497139,4,0.534004,0.578487,5055.10073
刘清扬,刘清扬,,author,0,22,400,0,22,685,0.277025,4,0.514404,0.545346,5039.162038
刘瑞林,刘瑞林,,author,0,4,378,0,4,612,0.336868,4,0.511993,0.541779,448.572393
刘逸,刘逸,,author,0,6,427,0,6,749,0.382352,4,0.515977,0.548735,664.535771
刘铁华,刘铁华,,author,0,6,142,0,6,179,0.094106,4,0.4853,0.502737,1171.574257
力扬,力扬,,author,0,27,813,0,37,2281,0.485719,4,0.552021,0.604402,17920.832408
劳莹,劳莹,,author,0,3,177,0,3,279,0.095132,4,0.490038,0.509267,428.068632
北人,北人,,author,0,6,403,0,8,1340,0.367928,4,0.514547,0.545683,660.539782
千里,千里,,author,0,6,54,0,6,62,0.035406,4,0.465997,0.480771,640.338442
华心,华心,,author,0,3,51,0,3,70,0.018079,4,0.439319,0.459074,120.347941
华臣,华臣,,author,0,2,51,0,2,59,0.041888,5,0.460794,0.476584,13.835845
华阳,华阳,,author,0,5,20,0,5,21,0.009685,4,0.44677,0.462484,377.7946
卢剑公,卢剑公,,author,0,2,43,0,2,51,0.031647,4,0.454701,0.470943,14.400273
卢铎,卢铎,,author,0,2,40,0,2,40,0.018662,4,0.453646,0.469934,172.242023
友非,友非,,author,0,1,53,0,1,79,0.036358,4,0.46629,0.480928,0
反对内战,反对内战,,author,0,6,495,0,6,953,0.431291,4,0.52332,0.559348,1247.100928
叔伟,叔伟,,author,0,4,496,0,4,979,0.427779,4,0.521702,0.558472,1089.295176
史国卫,史国卫,,author,0,2,95,0,2,115,0.078985,4,0.474815,0.491047,15.016395
史笃,史笃,,author,0,3,186,0,3,239,0.133397,4,0.489393,0.509671,428.771359
叶君,叶君,,author,0,1,56,0,1,75,0.04545,4,0.452596,0.47045,0
叶圣陶,叶圣陶,,author,0,19,590,0,19,1112,0.3772,4,0.532244,0.573236,5682.558302
叶文雄,叶文雄,,author,0,3,292,0,3,584,0.240233,4,0.49859,0.525422,392.632786
司马星,司马星,,author,0,23,850,0,27,2770,0.650931,4,0.554908,0.609316,4996.903935
吉人,吉人,,author,0,8,303,0,8,475,0.232437,4,0.50462,0.530381,1278.765631
吕剑,吕剑,,author,0,1,6,0,1,6,0.001141,5,0.352539,0.363673,0
吕德润,吕德润,,author,0,1,9,0,1,10,0.001938,5,0.378941,0.395988,0
君山,君山,,author,0,13,800,0,13,1775,0.617612,4,0.549327,0.601799,4112.412696
吴世昌,吴世昌,,author,0,46,1478,0,66,10123,0.879105,4,0.617559,0.69615,38739.212602
吴大琨,吴大琨,,author,0,10,352,0,10,657,0.250372,4,0.509955,0.538234,1566.857797
吴斐丹,吴斐丹,,author,0,11,593,0,11,1353,0.431589,4,0.531027,0.57281,2254.69845
吴晓,吴晓,,author,0,6,269,0,6,483,0.215077,4,0.500674,0.524704,4110.257879
吴清友,吴清友,,author,0,27,762,0,27,1833,0.475705,4,0.547384,0.59729,8326.97959
吴王琨,吴王琨,,author,0,2,32,0,2,35,0.020417,4,0.43317,0.451961,24.942416
吴祖光,吴祖光,,author,0,6,62,0,6,76,0.03523,4,0.470305,0.48472,194.237614
吴纪,吴纪,,author,0,2,12,0,2,15,0.008838,5,0.403783,0.422487,174.792503
吴荣甲,吴荣甲,,author,0,2,5,0,2,6,0.000493,5,0.334263,0.340639,179.675099
吴藻溪,吴藻溪,,author,0,7,357,0,7,665,0.273707,4,0.508141,0.537538,846.877069
吴铁,吴铁,,author,0,2,46,0,2,65,0.016247,4,0.436993,0.456516,31.716718
周予同,周予同,,author,0,10,232,0,10,324,0.154975,4,0.498523,0.519925,1491.27536
周伯棣,周伯棣,,author,0,20,648,0,28,2949,0.472555,4,0.535622,0.580416,5907.731881
周依维,周依维,,author,0,4,18,0,4,23,0.006096,4,0.399785,0.418933,27.774391
周先庚,周先庚,,author,0,3,243,0,3,389,0.202142,4,0.497056,0.519992,3634.295349
周振甫,周振甫,,author,0,2,97,0,2,144,0.06685,4,0.47433,0.490913,85.476844
周斧冰,周斧冰,,author,0,2,65,0,2,95,0.045533,4,0.468112,0.483396,19.291044
周新民,周新民,,author,0,36,803,0,39,1940,0.472309,4,0.552021,0.603505,14373.112308
周波,周波,,author,0,5,435,0,5,866,0.32846,4,0.517126,0.550171,752.799623
周煦良,周煦良,,author,0,1,6,0,1,7,0.006195,4,0.435762,0.451894,0
周知,周知,,author,0,6,198,0,6,454,0.123837,4,0.490686,0.5116,779.54541
唐庆增,唐庆增,,author,0,5,315,0,5,464,0.30562,4,0.504482,0.531345,1329.768072
唐弢,唐弢,,author,0,6,123,0,6,143,0.078583,4,0.479969,0.497307,577.156632
唐言,唐言,,author,0,14,609,0,14,1231,0.446066,4,0.531406,0.57447,5412.083028
坦宁保姆,坦宁保姆,,author,0,3,20,0,3,24,0.018413,4,0.450838,0.465783,0.45787
夏炎德,夏炎德,,author,0,30,1005,0,36,3523,0.71522,4,0.569283,0.630811,12915.43148
夏衍,夏衍,,author,0,7,39,0,8,45,0.030378,4,0.458066,0.473344,3885.656717
夏迪蒙,夏迪蒙,,author,0,3,9,0,4,12,0.007394,5,0.414278,0.432584,0.271352
外卢,外卢,,author,0,7,193,0,7,267,0.13885,4,0.493949,0.513395,497.618215
大愿,大愿,,author,0,4,118,0,4,147,0.080811,4,0.481962,0.498272,1381.654223
大荒,大荒,,author,0,1,1,0,1,2,0.000845,5,0.346488,0.355946,0
天凡,天凡,,author,0,5,473,0,5,945,0.422466,4,0.519223,0.554882,388.398671
天父,天父,,author,0,2,210,0,2,361,0.128222,4,0.49659,0.516694,510.658467
天顽,天顽,,author,0,4,269,0,4,432,0.220561,4,0.499933,0.524233,178.23364
夷初,夷初,,author,0,1,2,0,1,3,0.001886,4,0.399312,0.417003,0
奥凯,奥凯,,author,0,6,91,0,6,126,0.058123,4,0.475727,0.491384,1202.494221
奴齐,奴齐,,author,0,2,20,0,2,24,0.010156,5,0.427831,0.446204,5.366078
姚苏凤,姚苏凤,,author,0,1,1,0,1,1,0.000025,6,0.278515,0.284864,0
姜庆湘,姜庆湘,,author,0,15,847,0,20,3681,0.628024,4,0.55375,0.608441,3814.891497
姜鹏翊,姜鹏翊,,author,0,4,69,0,4,96,0.046634,5,0.456939,0.475148,44.659726
娄立齐,娄立齐,,author,0,5,52,0,7,71,0.032529,4,0.449202,0.467421,3302.342624
子冈,子冈,,author,0,10,381,0,10,610,0.249801,4,0.512205,0.54225,5374.728859
子敬,子敬,,author,0,31,680,0,33,2777,0.460056,4,0.538651,0.584994,6461.226349
存真,存真,,author,0,3,176,0,3,278,0.090907,4,0.489844,0.509042,548.132728
孙亚夫,孙亚夫,,author,0,8,564,0,14,1621,0.405494,4,0.529739,0.569422,2078.274717
孙起孟,孙起孟,,author,0,26,505,0,31,1115,0.303626,4,0.524428,0.560941,6513.421944
孟心坚,孟心坚,,author,0,6,484,0,6,827,0.387666,4,0.523246,0.558338,1757.143941
孟昌,孟昌,,author,0,1,14,0,1,18,0.011787,4,0.447956,0.462888,0
安约吾,安约吾,,author,0,2,283,0,2,573,0.235571,4,0.497322,0.523761,84.040435
安逸,安逸,,author,0,3,164,0,3,212,0.09769,4,0.489522,0.507696,506.483385
宣谛之,宣谛之,,author,0,4,354,0,4,566,0.330974,4,0.508907,0.537695,188.119207
宦乡,宦乡,,author,0,23,831,0,34,4910,0.638574,4,0.551611,0.605838,7520.486238
宧乡,宧乡,,author,0,1,92,0,1,134,0.072929,4,0.471679,0.488512,0
寿生,寿生,,author,0,7,139,0,7,178,0.09813,4,0.486253,0.503253,402.365879
尊立,尊立,,author,0,2,11,0,2,11,0.005098,4,0.405902,0.42443,24.025417
小羽,小羽,,author,0,1,3,0,1,3,0.00087,5,0.345135,0.354093,0
少之,少之,,author,0,7,257,0,8,383,0.170233,4,0.498992,0.52255,1507.720733
尔咸,尔咸,,author,0,5,309,0,5,521,0.238802,4,0.504277,0.530717,635.425282
尚丁,尚丁,,author,0,11,590,0,11,1051,0.380388,4,0.531711,0.572877,6427.477271
尚钺,尚钺,,author,0,20,607,0,21,1340,0.37557,4,0.533085,0.575233,5961.774597
尚铖,尚铖,,author,0,24,942,0,24,2133,0.609356,4,0.562898,0.621836,11501.432127
尚青禾,尚青禾,,author,0,4,19,0,4,21,0.013301,5,0.428275,0.446495,63.942512
左舜生,左舜生,,author,0,2,112,0,2,197,0.075976,4,0.470246,0.489163,5.616579
巴尔契斯基,巴尔契斯基,,author,0,1,14,0,1,18,0.011787,4,0.447956,0.462888,0
巴金,巴金,,author,0,5,45,0,5,65,0.02293,4,0.461366,0.476373,238.86382
师陀,师陀,,author,0,7,281,0,7,403,0.191123,4,0.501689,0.526476,361.247703
庄圻泰,庄圻泰,,author,0,5,58,0,5,106,0.029054,4,0.465997,0.481085,53.522841
庄永,庄永,,author,0,3,64,0,3,84,0.045252,4,0.470901,0.485371,168.840938
张东皋,张东皋,,author,0,3,30,0,3,36,0.026314,4,0.458292,0.472671,0.581172
张东荪,张东荪,,author,0,105,1644,0,184,18366,0.8951,4,0.635741,0.718744,63109.953492
张凤举,张凤举,,author,0,3,350,0,3,538,0.322543,4,0.507654,0.536551,475.600311
张刚,张刚,,author,0,1,2,0,1,2,0.000771,5,0.349783,0.359823,0
张大任,张大任,,author,0,1,8,0,1,9,0.007982,5,0.412988,0.431327,0
张子毅,张子毅,,author,0,5,104,0,5,152,0.089509,4,0.481462,0.496702,200.154237
张宏,张宏,,author,0,5,114,0,5,150,0.087934,4,0.479102,0.495871,79.882345
张志让,张志让,,author,0,21,836,0,32,3347,0.559298,4,0.553915,0.607544,9336.658165
张志龢,张志龢,,author,0,8,384,0,8,683,0.358778,4,0.513338,0.543192,426.856519
张恨水,张恨水,,author,0,0,0,0,0,0,0,0,0,0,0
张时俊,张时俊,,author,0,3,306,0,3,601,0.247277,4,0.500607,0.528002,379.54669
张明养,张明养,,author,0,16,605,0,17,1287,0.450131,4,0.533391,0.575211,5196.967985
张栋举,张栋举,,author,0,3,30,0,3,36,0.026314,4,0.458292,0.472671,0.581172
张淦,张淦,,author,0,2,10,0,2,11,0.009608,4,0.419519,0.437579,101.116258
张澜,张澜,,author,0,14,197,0,16,356,0.153606,4,0.492638,0.512902,1084.316862
张珏,张珏,,author,0,4,41,0,4,51,0.028424,4,0.44893,0.466097,47.596479
张竞存,张竞存,,author,0,3,26,0,3,42,0.018119,4,0.455259,0.469934,4.14621
张若达,张若达,,author,0,11,337,0,12,1030,0.243968,4,0.509465,0.536506,1270.310833
张西曼,张西曼,,author,0,37,901,0,38,2072,0.601865,4,0.560097,0.616676,20005.678173
张远昕,张远昕,,author,0,4,16,0,4,32,0.008672,5,0.41075,0.429779,38.058716
张雪澄,张雪澄,,author,0,6,134,0,6,196,0.093659,4,0.484161,0.501234,181.778425
张鸿增,张鸿增,,author,0,1,40,0,1,57,0.012936,4,0.430858,0.45066,0
彭松,彭松,,author,0,4,215,0,4,323,0.152837,4,0.493686,0.51519,120.036423
徐修,徐修,,author,0,2,64,0,2,86,0.050682,4,0.463035,0.479514,39.581268
徐如免,徐如免,,author,0,3,41,0,3,45,0.031438,4,0.451935,0.468587,13.548882
