Id,Label,timeset,type,indegree,outdegree,Degree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
时事 (n),时事,,notion,3,0,743,2763,0.942958,4,0.511309,0.567133,9759.712286
解剖 (n),解剖,,notion,1,0,28,90,0.004887,5,0.376282,0.396405,0
流亡 (n),流亡,,notion,2,0,0,0,0,0,0,0,0
生活 (n),生活,,notion,41,0,536,2144,0.137934,4,0.493918,0.539315,159765.501063
韬奋 (n),韬奋,,notion,5,0,168,212,0.066791,4,0.4478,0.475689,4963.054596
民主 (n),民主,,notion,53,0,1261,21958,0.984733,4,0.563232,0.638331,293849.898425
南行 (n),南行,,notion,1,0,22,23,0.011849,5,0.37453,0.394528,0
经济 (n),经济,,notion,67,0,1199,5573,0.979421,4,0.559764,0.631496,233622.095472
自己 (n),自己,,notion,5,0,134,165,0.047675,4,0.432874,0.460226,28223.402438
世界 (n),世界,,notion,41,0,1000,7867,0.958834,4,0.543329,0.606667,196232.962276
以后 (n),以后,,notion,11,0,185,290,0.065192,5,0.454516,0.482656,26299.293191
印度 (n),印度,,notion,12,0,172,416,0.087818,4,0.450016,0.477842,9082.55207
重庆 (n),重庆,,notion,3,0,23,85,0.006035,5,0.383423,0.404539,874.068844
中国 (n),中国,,notion,127,0,1589,28169,1,4,0.598369,0.681691,693847.53259
先生 (n),先生,,notion,48,0,820,1799,0.223143,4,0.525972,0.582118,379597.690166
胜利 (n),胜利,,notion,8,0,655,1212,0.928924,4,0.504524,0.555795,27776.839887
美国 (n),美国,,notion,87,0,1244,13527,0.97848,4,0.562929,0.636757,296458.896154
大会 (n),大会,,notion,2,0,618,2252,0.926639,4,0.497798,0.548442,945.692532
纪念 (n),纪念,,notion,21,0,938,7407,0.956234,4,0.533963,0.596306,113317.901929
会议 (n),会议,,notion,16,0,315,734,0.12811,4,0.472222,0.506157,19356.552342
战后 (n),战后,,notion,10,0,134,258,0.058919,4,0.452548,0.476487,14854.725154
柏林 (n),柏林,,notion,3,0,627,1145,0.927478,4,0.499105,0.550036,1907.073125
前后 (n),前后,,notion,7,0,150,194,0.056557,4,0.442119,0.469572,11053.557935
诗词 (n),诗词,,notion,6,0,136,445,0.049042,4,0.431713,0.45937,35724.54666
国际 (n),国际,,notion,18,0,824,1598,0.949359,4,0.519632,0.57873,26828.051012
一二 (n),一二,,notion,1,0,611,1121,0.925943,4,0.497324,0.547565,0
航讯 (n),航讯,,notion,9,0,675,1355,0.932568,4,0.503067,0.556472,19761.26154
问题 (n),问题,,notion,88,0,1505,4990,0.994915,4,0.587855,0.670134,587747.518722
英国 (n),英国,,notion,21,0,426,1188,0.160037,4,0.484757,0.523992,41384.967361
延安 (n),延安,,notion,3,0,6,6,0.001782,5,0.342114,0.356333,4451.443398
日记 (n),日记,,notion,5,0,39,450,0.011553,5,0.400421,0.423099,7270.130559
云南 (n),云南,,notion,3,0,73,205,0.045079,5,0.426387,0.449996,0
政治 (n),政治,,notion,56,0,1227,6783,0.980626,4,0.562172,0.635043,240842.055145
人间 (n),人间,,notion,1,0,33,39,0.010985,5,0.394268,0.416216,0
工作 (n),工作,,notion,40,0,478,3415,0.090399,5,0.481853,0.526435,143235.324031
内战 (n),内战,,notion,24,0,800,4833,0.940507,4,0.520667,0.577475,103209.448982
和平 (n),和平,,notion,37,0,1227,15941,0.980925,4,0.563005,0.635402,258708.600994
物价 (n),物价,,notion,10,0,83,316,0.032358,5,0.431891,0.455615,3318.791391
人民 (n),人民,,notion,24,0,744,4683,0.935894,4,0.51719,0.57074,107824.029285
改造 (n),改造,,notion,6,0,85,162,0.029296,5,0.436534,0.459748,4017.79943
殖民地 (n),殖民地,,notion,3,0,40,47,0.023013,4,0.408279,0.430356,1091.729964
对华政策 (n),对华政策,,notion,6,0,703,2472,0.934091,4,0.509876,0.563008,11901.866944
努力 (n),努力,,notion,6,0,101,150,0.049498,5,0.449871,0.471955,3621.561529
参政会 (n),参政会,,notion,5,0,731,1324,0.940298,4,0.510935,0.565917,11290.933539
青年 (n),青年,,notion,12,0,744,10246,0.935813,4,0.513507,0.568647,88729.563814
文学 (n),文学,,notion,7,0,45,59,0.01129,5,0.406888,0.429452,9378.662414
历史 (n),历史,,notion,13,0,844,2815,0.944684,4,0.523863,0.582895,59054.068818
外长 (n),外长,,notion,3,0,733,1309,0.940654,4,0.511685,0.566555,9946.923235
杂志 (n),杂志,,notion,3,0,636,1169,0.928478,4,0.500539,0.55165,2667.231873
读史 (n),读史,,notion,2,0,9,37,0.00038,5,0.318095,0.32779,0
成都 (n),成都,,notion,3,0,19,24,0.008484,5,0.382232,0.40267,9975.545733
失业 (n),失业,,notion,2,0,138,171,0.054173,4,0.438641,0.465547,4050.557155
社会 (n),社会,,notion,22,0,264,1030,0.097472,5,0.473988,0.503399,32086.106969
萧条 (n),萧条,,notion,3,0,63,205,0.032267,4,0.434313,0.455803,801.21693
贫困 (n),贫困,,notion,3,0,27,29,0.004749,5,0.379595,0.400546,2023.696143
战局 (n),战局,,notion,5,0,119,3576,0.031981,5,0.415541,0.443759,6136.983321
独立运动 (n),独立运动,,notion,2,0,40,150,0.019976,4,0.420936,0.442233,0
越南 (n),越南,,notion,8,0,91,216,0.047409,4,0.442119,0.46467,4654.564782
提议 (n),提议,,notion,1,0,6,7,0.002058,5,0.359247,0.376235,0
欧洲 (n),欧洲,,notion,13,0,347,1060,0.124273,4,0.47631,0.511717,16296.191986
旅途 (n),旅途,,notion,1,0,21,32,0.000494,6,0.299356,0.309553,0
杂记 (n),杂记,,notion,4,0,70,152,0.021247,5,0.408718,0.433923,5880.831762
原子弹 (n),原子弹,,notion,3,0,6,6,0.003437,5,0.365272,0.383365,4203.753318
教育 (n),教育,,notion,25,0,943,2551,0.954331,4,0.535193,0.597421,114689.462377
恢复 (n),恢复,,notion,4,0,26,27,0.014196,5,0.394119,0.415503,462.554368
几个 (n),几个,,notion,3,0,130,380,0.042007,5,0.441046,0.467253,1703.73722
研究 (n),研究,,notion,7,0,260,2218,0.085962,5,0.464718,0.496545,22197.552705
鲁迅 (n),鲁迅,,notion,6,0,23,23,0.009066,5,0.384057,0.404671,9537.578197
苏联 (n),苏联,,notion,25,0,862,1853,0.94975,4,0.528364,0.58702,120159.157934
待续 (n),待续,,notion,5,0,65,120,0.019921,5,0.402115,0.426678,2760.46596
一次 (n),一次,,notion,4,0,116,138,0.03821,5,0.444421,0.469042,6181.3189
不要 (n),不要,,notion,4,0,50,59,0.014942,5,0.423794,0.445772,12133.526439
国内 (n),国内,,notion,3,0,633,1181,0.928133,4,0.499522,0.550793,2725.477795
阶段 (n),阶段,,notion,8,0,300,606,0.103018,5,0.474257,0.506687,12872.494918
保障 (n),保障,,notion,5,0,660,6772,0.929583,4,0.502705,0.555037,14498.873424
有感 (n),有感,,notion,2,0,148,181,0.057726,4,0.440535,0.467878,3271.122066
读报 (n),读报,,notion,1,0,1,1,0.000126,6,0.306239,0.314754,0
高等教育 (n),高等教育,,notion,2,0,10,11,0.002224,5,0.356643,0.373856,731.120949
检讨 (n),检讨,,notion,11,0,816,2630,0.948162,4,0.523077,0.580245,50624.013582
香港 (n),香港,,notion,10,0,681,1269,0.931531,4,0.506234,0.559023,18562.376868
农村 (n),农村,,notion,21,0,342,992,0.092874,5,0.471158,0.507724,95950.506087
运动史 (n),运动史,,notion,1,0,5,30,0.006516,5,0.386221,0.405564,0
十月革命 (n),十月革命,,notion,2,0,130,159,0.055727,4,0.441325,0.467081,786.581194
各界 (n),各界,,notion,1,0,611,2240,0.925943,4,0.497324,0.547565,0
昆明 (n),昆明,,notion,9,0,673,3938,0.932874,4,0.505378,0.557767,18418.291085
思想 (n),思想,,notion,6,0,29,41,0.011302,5,0.408958,0.430484,6202.601144
杂感 (n),杂感,,notion,6,0,64,73,0.023052,5,0.405115,0.429627,16037.740261
贵阳 (n),贵阳,,notion,1,0,1,1,0.000018,1,1,1,0
最后 (n),最后,,notion,6,0,284,386,0.114914,4,0.469413,0.501614,24507.213069
日本 (n),日本,,notion,24,0,839,1744,0.945008,4,0.521707,0.581261,74329.037096
思潮 (n),思潮,,notion,4,0,135,164,0.051143,4,0.439101,0.465527,6190.181277
批判 (n),批判,,notion,2,0,15,25,0.005707,5,0.390258,0.410557,832.876346
危机 (n),危机,,notion,8,0,261,508,0.096679,4,0.464202,0.495855,16993.163854
对策 (n),对策,,notion,5,0,29,45,0.014642,5,0.402619,0.424366,368.833042
动态 (n),动态,,notion,6,0,657,1197,0.928945,4,0.502946,0.554918,29287.01504
展望 (n),展望,,notion,5,0,121,279,0.047281,4,0.446128,0.470409,4836.41631
未来 (n),未来,,notion,2,0,117,146,0.048799,4,0.437036,0.462418,135.391721
莫斯科 (n),莫斯科,,notion,9,0,55,77,0.043583,5,0.427214,0.449203,933.037561
伦敦 (n),伦敦,,notion,2,0,22,38,0.005944,5,0.397793,0.419556,1814.079922
介绍 (n),介绍,,notion,10,0,64,117,0.017033,5,0.420767,0.444377,6939.509767
职业 (n),职业,,notion,6,0,63,73,0.034751,4,0.430734,0.452694,14914.487147
法国 (n),法国,,notion,21,0,362,696,0.138413,4,0.473345,0.5109,58585.804823
秘密 (n),秘密,,notion,2,0,19,19,0.005603,5,0.372064,0.391236,8041.877232
帝国 (n),帝国,,notion,4,0,35,44,0.020743,5,0.399084,0.421062,7343.294352
解放 (n),解放,,notion,3,0,31,51,0.006602,5,0.383705,0.404834,33464.153434
与其 (n),与其,,notion,1,0,7,7,0.001806,5,0.343547,0.358333,0
兴起 (n),兴起,,notion,1,0,6,7,0.001934,5,0.364699,0.382397,0
德国 (n),德国,,notion,6,0,677,1916,0.932456,4,0.506357,0.558744,10018.000358
民族 (n),民族,,notion,14,0,239,570,0.101933,4,0.463431,0.493623,20606.512307
社会主义 (n),社会主义,,notion,24,0,260,1167,0.078828,4,0.465805,0.496951,36113.148459
接收 (n),接收,,notion,1,0,7,7,0.001823,5,0.340804,0.355452,0
庆祝 (n),庆祝,,notion,2,0,614,1126,0.926116,4,0.497502,0.547924,1713.265168
应有 (n),应有,,notion,5,0,626,1142,0.927337,4,0.500718,0.551012,8608.318551
当心 (n),当心,,notion,1,0,39,54,0.008229,5,0.373626,0.395596,0
把戏 (n),把戏,,notion,1,0,123,158,0.054084,5,0.438043,0.46426,0
汉奸 (n),汉奸,,notion,2,0,16,16,0.008936,5,0.400383,0.421074,4181
上海市 (n),上海市,,notion,1,0,98,179,0.034284,5,0.429231,0.454679,0
欢迎 (n),欢迎,,notion,5,0,32,46,0.00584,5,0.364572,0.384106,9610.754823
特使 (n),特使,,notion,1,0,3,3,0.001621,5,0.344056,0.358329,0
人心 (n),人心,,notion,3,0,15,18,0.007225,5,0.40359,0.424255,8761.713419
有关 (n),有关,,notion,1,0,15,16,0.010512,5,0.402077,0.422712,0
民间 (n),民间,,notion,2,0,1,2,0.001541,5,0.336525,0.350219,0
解除 (n),解除,,notion,3,0,17,29,0.011707,5,0.395013,0.415798,17.831811
杂谈 (n),杂谈,,notion,1,0,34,38,0.01667,4,0.402813,0.424677,0
开会 (n),开会,,notion,1,0,611,1121,0.925943,4,0.497324,0.547565,0
之道 (n),之道,,notion,7,0,189,344,0.049822,5,0.449194,0.47875,8450.710459
反对 (n),反对,,notion,9,0,705,14624,0.933934,4,0.509627,0.563008,17432.973673
上海 (n),上海,,notion,10,0,672,2370,0.930463,4,0.507463,0.558923,28428.45892
健全 (n),健全,,notion,15,0,310,775,0.06469,5,0.462867,0.499334,13497.481281
大学 (n),大学,,notion,15,0,188,334,0.063196,4,0.457099,0.484796,21901.011665
应该 (n),应该,,notion,11,0,201,286,0.079321,5,0.460573,0.488534,23974.398155
代表 (n),代表,,notion,2,0,616,3362,0.926112,4,0.49762,0.548163,13500.380356
参议会 (n),参议会,,notion,1,0,2,2,0.000144,6,0.306217,0.314694,0
怒吼 (n),怒吼,,notion,2,0,8,9,0.006267,5,0.351517,0.367197,67.157025
第三次 (n),第三次,,notion,4,0,145,182,0.051502,4,0.43984,0.467081,5627.88947
见闻 (n),见闻,,notion,4,0,29,32,0.018143,5,0.386685,0.408297,448.149624
声音 (n),声音,,notion,2,0,4,4,0.001563,5,0.332591,0.345712,936.20129
游行 (n),游行,,notion,1,0,9,9,0.006309,5,0.350369,0.365834,0
无锡 (n),无锡,,notion,1,0,5,5,0.00015,6,0.296218,0.304978,0
宣言 (n),宣言,,notion,6,0,820,9315,0.948429,4,0.523077,0.580544,25457.245712
对华 (n),对华,,notion,5,0,686,2383,0.934612,4,0.505256,0.558744,5203.405559
时局 (n),时局,,notion,12,0,709,8001,0.93438,4,0.512437,0.565021,28912.724872
杜鲁门 (n),杜鲁门,,notion,14,0,259,570,0.095844,5,0.464254,0.495987,21059.000554
保证 (n),保证,,notion,1,0,49,57,0.012446,5,0.395723,0.419066,0
中苏 (n),中苏,,notion,1,0,611,1121,0.925943,4,0.497324,0.547565,0
大选 (n),大选,,notion,9,0,77,84,0.027785,5,0.41484,0.439582,15004.704341
成立 (n),成立,,notion,1,0,611,5585,0.925943,4,0.497324,0.547565,0
认识 (n),认识,,notion,12,0,207,868,0.062321,5,0.449484,0.480185,12825.788384
开展 (n),开展,,notion,3,0,65,83,0.018083,5,0.412955,0.437869,1887.418719
形式 (n),形式,,notion,1,0,2,2,0.000068,6,0.296701,0.305129,0
澈底 (n),澈底,,notion,1,0,32,40,0.012302,5,0.411695,0.433214,0
全国 (n),全国,,notion,10,0,696,1478,0.931948,4,0.505989,0.559999,41767.464197
之四 (n),之四,,notion,4,0,158,315,0.045216,5,0.450161,0.476777,14405.052782
实施 (n),实施,,notion,3,0,49,60,0.01948,5,0.414799,0.437901,1974.448326
民主运动 (n),民主运动,,notion,4,0,52,57,0.031762,5,0.42643,0.448139,1766.859955
经验 (n),经验,,notion,3,0,153,238,0.042711,5,0.435262,0.464343,2452.707935
现实 (n),现实,,notion,2,0,31,36,0.010488,5,0.40796,0.429551,406.091482
理想 (n),理想,,notion,4,0,148,227,0.04476,5,0.439609,0.467591,1264.287396
战争 (n),战争,,notion,14,0,846,4925,0.951786,4,0.522163,0.582098,57014.789889
摧残 (n),摧残,,notion,4,0,31,70,0.015638,5,0.385722,0.406895,590.686428
文化 (n),文化,,notion,17,0,312,594,0.109821,4,0.475552,0.508409,40567.663496
花瓶 (n),花瓶,,notion,1,0,5,5,0.00009,1,1,1,0
英雄 (n),英雄,,notion,5,0,58,63,0.033617,5,0.40598,0.430149,18082.174167
血泪 (n),血泪,,notion,2,0,2,2,0.001861,5,0.354557,0.370919,0.580846
都市 (n),都市,,notion,1,0,47,144,0.017939,5,0.417365,0.439662,0
两种 (n),两种,,notion,8,0,225,377,0.086738,5,0.461131,0.491141,36088.503456
如此 (n),如此,,notion,8,0,44,50,0.014695,4,0.394379,0.417703,9456.743561
民意 (n),民意,,notion,5,0,161,240,0.059737,4,0.449726,0.476407,18761.519504
愿望 (n),愿望,,notion,1,0,8,8,0.006588,5,0.370285,0.388,0
呼吁 (n),呼吁,,notion,5,0,650,11201,0.929339,4,0.50006,0.552507,8588.988857
军事 (n),军事,,notion,6,0,675,2342,0.931127,4,0.503067,0.556492,12310.058729
情势 (n),情势,,notion,1,0,81,130,0.019056,5,0.388626,0.414407,0
当前 (n),当前,,notion,25,0,874,1777,0.953041,4,0.52617,0.586761,54484.669342
经济恐慌 (n),经济恐慌,,notion,2,0,6,7,0.004969,5,0.37306,0.391647,30.487172
国共两党 (n),国共两党,,notion,1,0,16,17,0.005756,5,0.393897,0.414275,0
一种 (n),一种,,notion,4,0,114,157,0.031269,5,0.439517,0.464582,5151.635456
作家 (n),作家,,notion,3,0,620,1137,0.926435,4,0.498391,0.549,3293.762228
态度 (n),态度,,notion,11,0,209,274,0.083402,4,0.45951,0.488223,27367.648368
看法 (n),看法,,notion,15,0,206,344,0.079386,5,0.460877,0.489032,15050.977102
制度 (n),制度,,notion,12,0,142,972,0.051807,4,0.449436,0.474853,22287.534319
复兴 (n),复兴,,notion,4,0,633,1191,0.92829,4,0.502403,0.552646,9899.585378
重建 (n),重建,,notion,2,0,17,18,0.005743,5,0.381013,0.401769,190.049477
清明 (n),清明,,notion,1,0,98,179,0.034284,5,0.429231,0.454679,0
一定 (n),一定,,notion,2,0,30,42,0.012781,4,0.402774,0.424199,70.486038
眼中 (n),眼中,,notion,1,0,8,12,0.003441,5,0.362109,0.379858,0
罗斯福 (n),罗斯福,,notion,4,0,684,1241,0.932334,4,0.508635,0.560697,12276.368287
时代 (n),时代,,notion,23,0,263,546,0.082791,5,0.46446,0.496385,51108.845192
广州 (n),广州,,notion,5,0,30,33,0.017979,5,0.393785,0.414985,863.99267
商榷 (n),商榷,,notion,3,0,36,95,0.020839,5,0.407801,0.430097,12623.307927
方法 (n),方法,,notion,4,0,126,222,0.039706,5,0.440072,0.466256,14237.496431
生产 (n),生产,,notion,5,0,50,82,0.013287,5,0.407682,0.431209,508.655391
前途 (n),前途,,notion,15,0,277,471,0.113373,4,0.47707,0.506735,31437.808525
感言 (n),感言,,notion,2,0,108,125,0.036244,5,0.439378,0.464164,1642.10922
国家 (n),国家,,notion,10,0,127,244,0.048821,5,0.445225,0.470421,17839.017925
科学 (n),科学,,notion,6,0,630,1175,0.927447,4,0.501078,0.55155,10829.201961
营养 (n),营养,,notion,1,0,2,3,0.000229,6,0.324891,0.335565,0
亚洲 (n),亚洲,,notion,3,0,12,28,0.005628,5,0.377165,0.396318,130.645205
今后 (n),今后,,notion,7,0,662,1210,0.929987,4,0.501559,0.55446,13339.14796
几点 (n),几点,,notion,5,0,152,241,0.049583,5,0.439332,0.467551,1429.629377
制止 (n),制止,,notion,2,0,613,1125,0.926131,4,0.497502,0.547844,914.591247
前夕 (n),前夕,,notion,2,0,47,61,0.03506,5,0.424267,0.445907,3882.999713
反攻 (n),反攻,,notion,1,0,25,28,0.01398,5,0.384977,0.405699,0
反苏 (n),反苏,,notion,2,0,132,168,0.056447,5,0.442119,0.468424,1077.262057
发展 (n),发展,,notion,30,0,991,2547,0.954921,4,0.539335,0.603758,112455.081148
合作 (n),合作,,notion,8,0,250,825,0.073484,5,0.463894,0.494951,30684.119423
尊重 (n),尊重,,notion,1,0,5,5,0.000192,6,0.307387,0.316168,0
希望 (n),希望,,notion,8,0,11,11,0.003571,5,0.363084,0.38038,20946.174097
建国 (n),建国,,notion,2,0,39,44,0.0281,5,0.390659,0.412717,231.258155
意见 (n),意见,,notion,36,0,964,10919,0.952996,4,0.536154,0.599753,126388.573559
机会 (n),机会,,notion,3,0,55,69,0.030098,5,0.415995,0.438921,887.565298
来华 (n),来华,,notion,9,0,812,1482,0.950686,4,0.522097,0.579348,29586.111205
民国 (n),民国,,notion,1,0,12,13,0.010158,5,0.393119,0.413702,0
茅盾 (n),茅盾,,notion,1,0,2,2,0.000503,5,0.34522,0.3588,0
重要 (n),重要,,notion,2,0,715,3540,0.939073,4,0.513381,0.566196,7604.548447
革命 (n),革命,,notion,21,0,246,1083,0.086117,5,0.470999,0.499872,51596.513337
马歇尔 (n),马歇尔,,notion,24,0,933,3005,0.955567,4,0.531588,0.594632,89555.37883
周年纪念 (n),周年纪念,,notion,1,0,611,1121,0.925943,4,0.497324,0.547565,0
我国 (n),我国,,notion,9,0,113,224,0.056946,4,0.444279,0.468337,6197.353158
抗战 (n),抗战,,notion,12,0,271,829,0.058763,5,0.459813,0.493695,23496.610892
还是 (n),还是,,notion,1,0,3,3,0.000067,6,0.279284,0.287414,0
第一 (n),第一,,notion,4,0,88,256,0.033905,5,0.430424,0.454798,2431.249331
力量 (n),力量,,notion,6,0,61,74,0.015535,4,0.402968,0.426769,7473.039947
起来 (n),起来,,notion,11,0,217,307,0.074504,4,0.45795,0.487566,28678.803338
团结 (n),团结,,notion,2,0,149,195,0.069104,5,0.444185,0.471282,953.209512
市侩 (n),市侩,,notion,1,0,27,76,0.009523,5,0.399465,0.4207,0
戏剧 (n),戏剧,,notion,1,0,21,25,0.000706,5,0.323409,0.334366,0
旅行 (n),旅行,,notion,5,0,78,109,0.023633,5,0.415417,0.440945,6657.236399
演出 (n),演出,,notion,4,0,35,38,0.002959,5,0.36681,0.387462,13497.093253
而歌 (n),而歌,,notion,4,0,80,201,0.021149,5,0.405586,0.431879,1269.424094
运动 (n),运动,,notion,45,0,1133,3409,0.974776,4,0.553761,0.623027,187137.372908
第三党 (n),第三党,,notion,1,0,611,2240,0.925943,4,0.497324,0.547565,0
一党 (n),一党,,notion,1,0,3,3,0.000158,6,0.308134,0.316244,0
性格 (n),性格,,notion,4,0,119,853,0.029483,5,0.441,0.466097,13043.663117
方向 (n),方向,,notion,3,0,122,187,0.040094,5,0.437356,0.463506,378.275634
说起 (n),说起,,notion,10,0,281,493,0.094846,5,0.471052,0.502722,41654.632173
书店 (n),书店,,notion,1,0,5,5,0.002006,5,0.359804,0.376698,0
外交政策 (n),外交政策,,notion,8,0,724,2544,0.937324,4,0.508203,0.563686,11254.99105
华北 (n),华北,,notion,4,0,645,1177,0.929202,4,0.500599,0.552467,5273.159038
东北 (n),东北,,notion,12,0,748,2861,0.935389,4,0.51156,0.567691,48884.755
成就 (n),成就,,notion,1,0,2,2,0.001613,5,0.34714,0.362251,0
转捩 (n),转捩,,notion,1,0,123,158,0.054084,5,0.438043,0.46426,0
事件 (n),事件,,notion,11,0,789,3718,0.945642,4,0.514581,0.572912,43025.173595
实现 (n),实现,,notion,4,0,63,73,0.025223,5,0.430646,0.453101,3013.588631
屠杀 (n),屠杀,,notion,1,0,3,3,0.000057,6,0.261342,0.267599,0
联合政府 (n),联合政府,,notion,3,0,50,69,0.030803,5,0.43558,0.456074,55.440074
选辑 (n),选辑,,notion,6,0,36,88,0.009134,5,0.375236,0.396565,642.332706
七七 (n),七七,,notion,1,0,51,63,0.023235,5,0.425476,0.447561,0
举办 (n),举办,,notion,3,0,53,58,0.011344,5,0.41,0.433465,1554.405345
晚会 (n),晚会,,notion,1,0,16,16,0.005548,5,0.371799,0.390678,0
联合 (n),联合,,notion,5,0,769,2597,0.943437,4,0.517831,0.57329,20247.976517
公开信 (n),公开信,,notion,3,0,25,52,0.014859,5,0.386649,0.407696,420.133901
题词 (n),题词,,notion,3,0,29,37,0.016014,5,0.400383,0.422294,0
之间 (n),之间,,notion,3,0,95,237,0.030435,5,0.430203,0.455037,1985.825869
军人 (n),军人,,notion,2,0,612,1123,0.92599,4,0.497383,0.547685,173.724665
的话 (n),的话,,notion,4,0,22,22,0.004928,5,0.395349,0.416703,2426.743153
局势 (n),局势,,notion,6,0,740,3872,0.942573,4,0.510062,0.566176,13656.653214
呼声 (n),呼声,,notion,3,0,621,1139,0.926328,4,0.497976,0.5488,5902.306037
大众 (n),大众,,notion,1,0,11,11,0.000578,5,0.333147,0.344967,0
立法 (n),立法,,notion,3,0,140,227,0.041172,5,0.435625,0.463626,1050.65881
之后 (n),之后,,notion,2,0,10,11,0.003528,5,0.354287,0.370612,365.520906
沉默 (n),沉默,,notion,1,0,11,13,0.00343,5,0.348413,0.363996,0
联合国 (n),联合国,,notion,9,0,652,1197,0.929112,4,0.503189,0.554639,30114.341872
民众 (n),民众,,notion,1,0,11,11,0.005291,5,0.383002,0.403244,0
真的 (n),真的,,notion,1,0,7,7,0.001651,5,0.337612,0.351275,0
要求 (n),要求,,notion,4,0,823,15905,0.951575,4,0.524192,0.58142,28492.332664
中日 (n),中日,,notion,2,0,62,75,0.023971,5,0.422211,0.445349,340.936001
政党 (n),政党,,notion,9,0,281,833,0.105741,5,0.469466,0.501447,18309.972183
北方 (n),北方,,notion,5,0,615,1131,0.926157,4,0.497561,0.548043,6231.39723
四川 (n),四川,,notion,2,0,15,16,0.00841,5,0.382022,0.402112,188.13734
风光 (n),风光,,notion,1,0,5,5,0.000147,6,0.298203,0.30701,0
联合会 (n),联合会,,notion,3,0,622,2272,0.926597,4,0.498272,0.549079,2088.415719
逝世 (n),逝世,,notion,3,0,623,1136,0.926331,4,0.498451,0.549279,14939.641957
三个 (n),三个,,notion,3,0,63,83,0.027287,5,0.428089,0.450773,1930.044228
主张 (n),主张,,notion,4,0,127,171,0.052113,4,0.434268,0.460864,1747.543434
决议 (n),决议,,notion,2,0,622,3371,0.926832,4,0.499701,0.549976,3706.200791
制宪 (n),制宪,,notion,1,0,1,4,0.000018,1,1,1,0
参政员 (n),参政员,,notion,2,0,18,96,0.007026,5,0.381395,0.401929,657.212642
友谊 (n),友谊,,notion,2,0,35,43,0.00712,5,0.384764,0.407162,301.195721
发表 (n),发表,,notion,6,0,637,5644,0.928401,4,0.499642,0.551172,2703.116345
国事 (n),国事,,notion,1,0,611,1121,0.925943,4,0.497324,0.547565,0
学生 (n),学生,,notion,30,0,811,24640,0.942088,4,0.519439,0.577654,103097.726412
惨案 (n),惨案,,notion,4,0,31,46,0.0168,5,0.400498,0.422131,1675.223384
感想 (n),感想,,notion,7,0,668,1201,0.930774,4,0.507956,0.559083,27451.987859
改组 (n),改组,,notion,8,0,106,153,0.07058,5,0.441093,0.465081,1780.716799
政府 (n),政府,,notion,32,0,917,1784,0.952337,4,0.528431,0.591483,117071.702437
教授 (n),教授,,notion,10,0,714,11273,0.934592,4,0.51181,0.56514,38451.482527
期望 (n),期望,,notion,4,0,33,43,0.012373,5,0.411776,0.433373,21.132815
演词 (n),演词,,notion,1,0,98,179,0.034284,5,0.429231,0.454679,0
纳粹 (n),纳粹,,notion,1,0,611,1121,0.925943,4,0.497324,0.547565,0
蒋主席 (n),蒋主席,,notion,2,0,613,4477,0.926113,4,0.497443,0.547804,822.125202
行宪 (n),行宪,,notion,3,0,47,50,0.022446,5,0.409158,0.43201,1252.540378
解散 (n),解散,,notion,4,0,703,1281,0.932272,4,0.507278,0.561374,21221.367618
过去 (n),过去,,notion,3,0,77,101,0.031412,5,0.427826,0.451411,1784.589994
那里 (n),那里,,notion,5,0,104,141,0.050333,5,0.43658,0.461394,5448.804076
外交 (n),外交,,notion,10,0,278,497,0.100662,4,0.464615,0.497589,11025.960835
需要 (n),需要,,notion,19,0,336,531,0.093077,4,0.47458,0.509505,47933.144722
平汉线 (n),平汉线,,notion,1,0,81,130,0.019056,5,0.388626,0.414407,0
河南 (n),河南,,notion,2,0,3,3,0.000167,6,0.31347,0.321692,123.691729
黄金 (n),黄金,,notion,4,0,47,212,0.020335,5,0.414593,0.437402,4099.775811
影响 (n),影响,,notion,2,0,58,69,0.015939,5,0.40484,0.42877,573.430732
保长 (n),保长,,notion,1,0,3,3,0.00201,5,0.376519,0.395222,0
孩子 (n),孩子,,notion,5,0,91,126,0.020709,5,0.424827,0.449876,19752.536338
救救 (n),救救,,notion,1,0,2,2,0.000036,7,0.236686,0.240823,0
浙东 (n),浙东,,notion,1,0,6,7,0.000354,6,0.324186,0.335964,0
现状 (n),现状,,notion,8,0,654,1206,0.929857,4,0.500958,0.553403,20059.917488
政策 (n),政策,,notion,18,0,774,8080,0.936823,4,0.518859,0.574287,92426.424165
迎接 (n),迎接,,notion,3,0,46,65,0.018484,5,0.410806,0.433158,966.567666
劳工 (n),劳工,,notion,3,0,20,23,0.01534,5,0.408199,0.428878,1041.189182
图书 (n),图书,,notion,2,0,42,55,0.017358,5,0.404214,0.427387,129.107832
创造 (n),创造,,notion,5,0,81,99,0.037709,5,0.430114,0.453997,2639.503131
宪法 (n),宪法,,notion,8,0,200,1604,0.082426,4,0.46164,0.48908,10350.284231
农民 (n),农民,,notion,4,0,150,190,0.04553,5,0.451962,0.477575,9664.976733
现象 (n),现象,,notion,2,0,8,8,0.003467,5,0.367325,0.385617,55.149024
自杀 (n),自杀,,notion,2,0,10,10,0.00337,5,0.34821,0.363929,251.481421
无题 (n),无题,,notion,2,0,5,9,0.000092,7,0.230807,0.235263,0
