"Id","Label"
"李沛(1946)","李沛"
"李济深(1946)","李济深"
"李淬中(1946)","李淬中"
"李源(1946)","李源"
"李漫(1946)","李漫"
"李澈庐(1946)","李澈庐"
"李瑞麟(1946)","李瑞麟"
"李章达(1946)","李章达"
"李苓(1946)","李苓"
"杜呈祥(1946)","杜呈祥"
"杜威(1946)","杜威"
"杜宁(1946)","杜宁"
"杜岩(1946)","杜岩"
"杜德(1946)","杜德"
"杜洛甫(1946)","杜洛甫"
"杜若(1946)","杜若"
"杨伙(1946)","杨伙"
"杨伯恺(1946)","杨伯恺"
"杨伯铎(1946)","杨伯铎"
"杨允元(1946)","杨允元"
"杨元(1946)","杨元"
"杨卫玉(1946)","杨卫玉"
"杨培新(1946)","杨培新"
"杨声远(1946)","杨声远"
"杨大成(1946)","杨大成"
"杨春福(1946)","杨春福"
"杨林(1946)","杨林"
"杨深(1946)","杨深"
"杨清河(1946)","杨清河"
"杨源(1946)","杨源"
"杨甯(1946)","杨甯"
"杨真为(1946)","杨真为"
"杨荣国(1946)","杨荣国"
"杨西孟(1946)","杨西孟"
"杨贵(1946)","杨贵"
"杨赓(1946)","杨赓"
"杨选堂(1946)","杨选堂"
"杭人(1946)","杭人"
"杰列维扬柯(1946)","杰列维扬柯"
"杰尔札文(1946)","杰尔札文"
"杰米多夫(1946)","杰米多夫"
"松平(1946)","松平"
"林丁(1946)","林丁"
"林东(1946)","林东"
"林乃(1946)","林乃"
"林亨元(1946)","林亨元"
"林以孩(1946)","林以孩"
"林冰(1946)","林冰"
"林啸(1946)","林啸"
"林房(1946)","林房"
"林敏(1946)","林敏"
"林日(1946)","林日"
"林月斜(1946)","林月斜"
"林枋(1946)","林枋"
"林白(1946)","林白"
"林红(1946)","林红"
"林荫青(1946)","林荫青"
"林赛(1946)","林赛"
"林辰(1946)","林辰"
"林达(1946)","林达"
"林运元(1946)","林运元"
"林陵(1946)","林陵"
"林雷(1946)","林雷"
"柏寒(1946)","柏寒"
"柏德森(1946)","柏德森"
"柏罗特(1946)","柏罗特"
"查尔金(1946)","查尔金"
"柯华列夫斯基(1946)","柯华列夫斯基"
"柯卿(1946)","柯卿"
"柯根(1946)","柯根"
"柯澈尔根(1946)","柯澈尔根"
"柯里亚勃斯卡雅(1946)","柯里亚勃斯卡雅"
"柯里昂诺夫(1946)","柯里昂诺夫"
"柳映光(1946)","柳映光"
"柳湜(1946)","柳湜"
"柳燕(1946)","柳燕"
"柴志明(1946)","柴志明"
"树柯夫(1946)","树柯夫"
"桂涛声(1946)","桂涛声"
"桓圭(1946)","桓圭"
"梁则任(1946)","梁则任"
"梁国冠(1946)","梁国冠"
"梁夫(1946)","梁夫"
"梁文元(1946)","梁文元"
"梁文江(1946)","梁文江"
"梁漱溟(1946)","梁漱溟"
"梁潄溟(1946)","梁潄溟"
"梁瓯第(1946)","梁瓯第"
"梁纯失(1946)","梁纯失"
"梅农(1946)","梅农"
"梅朵(1946)","梅朵"
"梵平(1946)","梵平"
"楚图南(1946)","楚图南"
"樊昌(1946)","樊昌"
"欧阳云珠(1946)","欧阳云珠"
"正光(1946)","正光"
"正非(1946)","正非"
"武思光(1946)","武思光"
"武文琴(1946)","武文琴"
"段遇乾(1946)","段遇乾"
"比克萨诺夫(1946)","比克萨诺夫"
"毕来(1946)","毕来"
"毕莱(1946)","毕莱"
"毛及(1946)","毛及"
"毛礼锐(1946)","毛礼锐"
"毛谦尹(1946)","毛谦尹"
"毛起鵕(1946)","毛起鵕"
"民盾(1946)","民盾"
"水石(1946)","水石"
"水金(1946)","水金"
"永平(1946)","永平"
"汀明(1946)","汀明"
"汉夫(1946)","汉夫"
"江世禄(1946)","江世禄"
"江之洄(1946)","江之洄"
"江士傑(1946)","江士傑"
"江声(1946)","江声"
"江子诚(1946)","江子诚"
"江河(1946)","江河"
"江海潮(1946)","江海潮"
"池莲(1946)","池莲"
"汪明海(1946)","汪明海"
"汪留照(1946)","汪留照"
"汪重(1946)","汪重"
"沈丹风(1946)","沈丹风"
"沈义(1946)","沈义"
"沈体兰(1946)","沈体兰"
"沈兹九(1946)","沈兹九"
"沈国璋(1946)","沈国璋"
"沈志(1946)","沈志"
"沈思远(1946)","沈思远"
"沈济远(1946)","沈济远"
"沈浮(1946)","沈浮"
"沈若谷(1946)","沈若谷"
"沈茂坊(1946)","沈茂坊"
"沈默(1946)","沈默"
"沉诸(1946)","沉诸"
"沙丘(1946)","沙丘"
"沙国(1946)","沙国"
"沙学浚(1946)","沙学浚"
"沙梅(1946)","沙梅"
"沙特洛夫(1946)","沙特洛夫"
"法朱(1946)","法朱"
"泗蒂(1946)","泗蒂"
"波人(1946)","波人"
"波列伏伊(1946)","波列伏伊"
"波尔(1946)","波尔"
"波尔托拉茨基(1946)","波尔托拉茨基"
"波痕(1946)","波痕"
"波立特(1946)","波立特"
"波里亚克(1946)","波里亚克"
"波里梭夫(1946)","波里梭夫"
"泰格尔(1946)","泰格尔"
"洁泯(1946)","洁泯"
"洋场记者(1946)","洋场记者"
"洗星海(1946)","洗星海"
"洛思(1946)","洛思"
"洛扬(1946)","洛扬"
"洛波(1946)","洛波"
"洪冰(1946)","洪冰"
"洪钟(1946)","洪钟"
"活火(1946)","活火"
"浚明(1946)","浚明"
"浪舟(1946)","浪舟"
"海湼(1946)","海湼"
"海琴格尔(1946)","海琴格尔"
"淑雨(1946)","淑雨"
"湘子(1946)","湘子"
"湘汀(1946)","湘汀"
"漓流(1946)","漓流"
"漫步(1946)","漫步"
"潇湘(1946)","潇湘"
"潘大远(1946)","潘大远"
"潘懿(1946)","潘懿"
"潜伏(1946)","潜伏"
"潮声(1946)","潮声"
"澄之(1946)","澄之"
"澄波(1946)","澄波"
"澹庐(1946)","澹庐"
"炤寰(1946)","炤寰"
"烛西(1946)","烛西"
"烽火(1946)","烽火"
"焦敏之(1946)","焦敏之"
"爱仑堡(1946)","爱仑堡"
"爱文斯(1946)","爱文斯"
"牧梓(1946)","牧梓"
"特列基扬可夫(1946)","特列基扬可夫"
"特奥斯(1946)","特奥斯"
"特拉伊宁(1946)","特拉伊宁"
"狄斯(1946)","狄斯"
"王__嘉(1946)","王__嘉"
"王亚平(1946)","王亚平"
"王令(1946)","王令"
"王以中(1946)","王以中"
"王任叔(1946)","王任叔"
"王伯祥(1946)","王伯祥"
"王佛苏(1946)","王佛苏"
"王健(1946)","王健"
"王兴(1946)","王兴"
"王卓然(1946)","王卓然"
"王原(1946)","王原"
"王和(1946)","王和"
"王城(1946)","王城"
"王少燕(1946)","王少燕"
"王崐生(1946)","王崐生"
"王念默(1946)","王念默"
"王慕酝(1946)","王慕酝"
"王文新(1946)","王文新"
"王榆(1946)","王榆"
"王次通(1946)","王次通"
"王琦(1946)","王琦"
"王琪(1946)","王琪"
"王璞(1946)","王璞"
"王申叔(1946)","王申叔"
"王祥(1946)","王祥"
"王立果(1946)","王立果"
"王良嘉(1946)","王良嘉"
"王芸生(1946)","王芸生"
"王觉源(1946)","王觉源"
"王还(1946)","王还"
"王青(1946)","王青"
"玛拉克诺夫(1946)","玛拉克诺夫"
"玻痕(1946)","玻痕"
"琴之(1946)","琴之"
"甘松筠(1946)","甘松筠"
"甘祠森(1946)","甘祠森"
"田垄(1946)","田垄"
"田宗(1946)","田宗"
"田家英(1946)","田家英"
"田永(1946)","田永"
"田炯锦(1946)","田炯锦"
"田直(1946)","田直"
"田苗(1946)","田苗"
"田莊(1946)","田莊"
"田边(1946)","田边"
"申伯纯(1946)","申伯纯"
"申芷(1946)","申芷"
"白修德(1946)","白修德"
"白奋(1946)","白奋"
"白崇禧(1946)","白崇禧"
"白惠生(1946)","白惠生"
"白拉斯拉符士基(1946)","白拉斯拉符士基"
"白林(1946)","白林"
"白玉纹(1946)","白玉纹"
"白苇(1946)","白苇"
"白苹(1946)","白苹"
"白蕾(1946)","白蕾"
"白薇(1946)","白薇"
"白邦(1946)","白邦"
"白雁峰(1946)","白雁峰"
"益智(1946)","益智"
"盖斯勋(1946)","盖斯勋"
"直言(1946)","直言"
"真民(1946)","真民"
"瞿秋白(1946)","瞿秋白"
"知更(1946)","知更"
"知白(1946)","知白"
"石东(1946)","石东"
"石君(1946)","石君"
"石夫(1946)","石夫"
"石碣(1946)","石碣"
"石鹤冈(1946)","石鹤冈"
"磊然(1946)","磊然"
"礼一(1946)","礼一"
"秉刚(1946)","秉刚"
"秉持(1946)","秉持"
"秉英(1946)","秉英"
"科冈(1946)","科冈"
"秦今(1946)","秦今"
"秦伶(1946)","秦伶"
"秦似(1946)","秦似"
"秦晓芳(1946)","秦晓芳"
"秦楚(1946)","秦楚"
"秦芳晓(1946)","秦芳晓"
"移模(1946)","移模"
"程婴(1946)","程婴"
"程造之(1946)","程造之"
"空了(1946)","空了"
"窦季良(1946)","窦季良"
"章__若(1946)","章__若"
"章仪(1946)","章仪"
"章士谷(1946)","章士谷"
"章左(1946)","章左"
"章廷(1946)","章廷"
"章育材(1946)","章育材"
"章英(1946)","章英"
"竹江(1946)","竹江"
"笑白(1946)","笑白"
"符唐祖(1946)","符唐祖"
"符拉其米洛夫(1946)","符拉其米洛夫"
"符拉季米洛夫(1946)","符拉季米洛夫"
"符拉斯米洛夫(1946)","符拉斯米洛夫"
"笪移今(1946)","笪移今"
"筱宾(1946)","筱宾"
"简贯三(1946)","简贯三"
"米海叶夫(1946)","米海叶夫"
"粟显扬(1946)","粟显扬"
"粟显运(1946)","粟显运"
"素风(1946)","素风"
"索科洛夫(1946)","索科洛夫"
"絮中(1946)","絮中"
"约翰·赫而塞(1946)","约翰·赫而塞"
"约翰、赫而塞(1946)","约翰、赫而塞"
"约达(1946)","约达"
"纪希(1946)","纪希"
"纪玄冰(1946)","纪玄冰"
"纲宙(1946)","纲宙"
"纳非(1946)","纳非"
"练钢(1946)","练钢"
"绍芬(1946)","绍芬"
"绍荃(1946)","绍荃"
"维辛斯基(1946)","维辛斯基"
"缪云台(1946)","缪云台"
"罗丹(1946)","罗丹"
"罗勃次(1946)","罗勃次"
"罗又玄(1946)","罗又玄"
"罗士培(1946)","罗士培"
"罗夫(1946)","罗夫"
"罗家衡(1946)","罗家衡"
"罗尔鲍伏(1946)","罗尔鲍伏"
"罗志渊(1946)","罗志渊"
"罗忠恕(1946)","罗忠恕"
"罗戈维赤(1946)","罗戈维赤"
"罗斯(1946)","罗斯"
"罗果夫(1946)","罗果夫"
"罗根泽(1946)","罗根泽"
"罗泅(1946)","罗泅"
"罗涵先(1946)","罗涵先"
"罗盈(1946)","罗盈"
"罗纲(1946)","罗纲"
"罗荪(1946)","罗荪"
"罗辛格(1946)","罗辛格"
"罗迪(1946)","罗迪"
"罗隆基(1946)","罗隆基"
"羣锋(1946)","羣锋"
"群力(1946)","群力"
"羽章(1946)","羽章"
"翁师益(1946)","翁师益"
"翟元(1946)","翟元"
"翦伯赞(1946)","翦伯赞"
"翰斯(1946)","翰斯"
"翼程(1946)","翼程"
"翼青(1946)","翼青"
"老辛(1946)","老辛"
"耿德垠(1946)","耿德垠"
"耿济之(1946)","耿济之"
"耿章(1946)","耿章"
"聂乃凡(1946)","聂乃凡"
"聂维洛夫(1946)","聂维洛夫"
"聂龙(1946)","聂龙"
"联文(1946)","联文"
"肖白(1946)","肖白"
"肯耐狄(1946)","肯耐狄"
"胜咸(1946)","胜咸"
"胡一奇(1946)","胡一奇"
"胡乾(1946)","胡乾"
"胡仲持(1946)","胡仲持"
"胡光(1946)","胡光"
"胡克(1946)","胡克"
"胡庆钧(1946)","胡庆钧"
"胡明树(1946)","胡明树"
"胡炎汉(1946)","胡炎汉"
"胡秋原(1946)","胡秋原"
"胡郁天(1946)","胡郁天"
"臧克家(1946)","臧克家"
"舒宜(1946)","舒宜"
"舒群(1946)","舒群"
"艾思奇(1946)","艾思奇"
"艾柏林(1946)","艾柏林"
"艾森(1946)","艾森"
"艾秋飙(1946)","艾秋飙"
"艾芜(1946)","艾芜"
"艾草(1946)","艾草"
"艾青(1946)","艾青"
"芜江(1946)","芜江"
"芝峰(1946)","芝峰"
"芮鹤九(1946)","芮鹤九"
"花西里(1946)","花西里"
"苏儒(1946)","苏儒"
"苏玲(1946)","苏玲"
"苏秋宝(1946)","苏秋宝"
"茂荪(1946)","茂荪"
"范华农(1946)","范华农"
"范樸齐(1946)","范樸齐"
"范长江(1946)","范长江"
"茅尔飞(1946)","茅尔飞"
"荒烟(1946)","荒烟"
"荒芜(1946)","荒芜"
"荘严(1946)","荘严"
"荘予(1946)","荘予"
"莎吉孃(1946)","莎吉孃"
"莫奇(1946)","莫奇"
"莫宁(1946)","莫宁"
"莫思(1946)","莫思"
"莫道川(1946)","莫道川"
"获河(1946)","获河"
"菱代(1946)","菱代"
"菲定(1946)","菲定"
"菲立浦·约但(1946)","菲立浦·约但"
"萧乾(1946)","萧乾"
"萧南(1946)","萧南"
"萧思明(1946)","萧思明"
"萧格洛夫(1946)","萧格洛夫"
"萧英(1946)","萧英"
"萧賛育(1946)","萧賛育"
"萧高列夫(1946)","萧高列夫"
"萧鲲(1946)","萧鲲"
"萨皮纳(1946)","萨皮纳"
"萨空了(1946)","萨空了"
"萨高老夫(1946)","萨高老夫"
"葛一(1946)","葛一"
"葛一虹(1946)","葛一虹"
"葛之茎(1946)","葛之茎"
"葛利高列夫(1946)","葛利高列夫"
"葛礍(1946)","葛礍"
"葛鲁兹杰夫(1946)","葛鲁兹杰夫"
"董伯干(1946)","董伯干"
"董密士(1946)","董密士"
"董时进(1946)","董时进"
"董致白(1946)","董致白"
"葭水(1946)","葭水"
"蒋万里(1946)","蒋万里"
"蒋克仁(1946)","蒋克仁"
"蒋敦(1946)","蒋敦"
"蒋烈(1946)","蒋烈"
"蒲特(1946)","蒲特"
"蒲青(1946)","蒲青"
"蓝夫(1946)","蓝夫"
"蔓夫(1946)","蔓夫"
"蔡仪(1946)","蔡仪"
"蔡兆雪(1946)","蔡兆雪"
"蔡磊(1946)","蔡磊"
"蔡维藩(1946)","蔡维藩"
"蕙芬(1946)","蕙芬"
"蕙芳(1946)","蕙芳"
"蕙风(1946)","蕙风"
"薛建才(1946)","薛建才"
"薛笃弼(1946)","薛笃弼"
"虞岫(1946)","虞岫"
"蝶媒(1946)","蝶媒"
"街头人(1946)","街头人"
"袁尘影(1946)","袁尘影"
"袁晴晖(1946)","袁晴晖"
"袁水拍(1946)","袁水拍"
"袁水柏(1946)","袁水柏"
"袁西华(1946)","袁西华"
"裴格洛夫(1946)","裴格洛夫"
"西方朔(1946)","西方朔"
"西溪(1946)","西溪"
"西陀林柯(1946)","西陀林柯"
"觉夫(1946)","觉夫"
"解斯(1946)","解斯"
"记者(1946)","记者"
"许之玢(1946)","许之玢"
"许伦(1946)","许伦"
"许君远(1946)","许君远"
"许声鹗(1946)","许声鹗"
"许寿真(1946)","许寿真"
"许幸之(1946)","许幸之"
"许杰(1946)","许杰"
"许涤新(1946)","许涤新"
"许狄恩(1946)","许狄恩"
"许诺(1946)","许诺"
"许述之(1946)","许述之"
"诸葛子明(1946)","诸葛子明"
"诸葛玻(1946)","诸葛玻"
"诺佛(1946)","诺佛"
"诺维柯夫(1946)","诺维柯夫"
"谌小岑(1946)","谌小岑"
"谛西(1946)","谛西"
"谢列克脱(1946)","谢列克脱"
"谢列静(1946)","谢列静"
"谢妙秋克(1946)","谢妙秋克"
"谢廖静(1946)","谢廖静"
"谢肖良(1946)","谢肖良"
"谢默衣(1946)","谢默衣"
"谭戒父(1946)","谭戒父"
"谭煜南(1946)","谭煜南"
"谭英侣(1946)","谭英侣"
"谭辅之(1946)","谭辅之"
"谭道平(1946)","谭道平"
"谷新笵(1946)","谷新笵"
"谷虹(1946)","谷虹"
"谷遗(1946)","谷遗"
"贝奋(1946)","贝奋"
"贝尔纳斯(1946)","贝尔纳斯"
"贝文(1946)","贝文"
"贝里(1946)","贝里"
"费尔德(1946)","费尔德"
"费德林(1946)","费德林"
"费正(1946)","费正"
"贺依(1946)","贺依"
"贺公符(1946)","贺公符"
"贺兰(1946)","贺兰"
"贾安娜(1946)","贾安娜"
"赛尔格叶夫(1946)","赛尔格叶夫"
"赛尔盖叶娃(1946)","赛尔盖叶娃"
"赛珍珠(1946)","赛珍珠"
"赫利亚皮奇(1946)","赫利亚皮奇"
"赫里亚比奇(1946)","赫里亚比奇"
"走卒(1946)","走卒"
"赵克文（Jordan，P.）(1946)","赵克文（Jordan，P.）"
"赵天岗(1946)","赵天岗"
"赵子骅(1946)","赵子骅"
"赵希文(1946)","赵希文"
"赵怀春(1946)","赵怀春"
"赵沨(1946)","赵沨"
"赵超构(1946)","赵超构"
"赵陵(1946)","赵陵"
"赵飞廉(1946)","赵飞廉"
"路平(1946)","路平"
"辛弟(1946)","辛弟"
"辛斤(1946)","辛斤"
"辛朴生(1946)","辛朴生"
"达卫陀夫(1946)","达卫陀夫"
"迈之(1946)","迈之"
"远流(1946)","远流"
"迺新(1946)","迺新"
"通人(1946)","通人"
"逸文(1946)","逸文"
"邑君(1946)","邑君"
"邓之诚(1946)","邓之诚"
"邓学稼(1946)","邓学稼"
"邓既夫(1946)","邓既夫"
"邓晋和(1946)","邓晋和"
"邓梅(1946)","邓梅"
"邓洛夫(1946)","邓洛夫"
"邓演达(1946)","邓演达"
"邓颖超(1946)","邓颖超"
"邱去耳(1946)","邱去耳"
"邵云涛(1946)","邵云涛"
"邵力子(1946)","邵力子"
"邵眉(1946)","邵眉"
"邵秉铨(1946)","邵秉铨"
"邵翰齐(1946)","邵翰齐"
"邹光炎(1946)","邹光炎"
"邹文海(1946)","邹文海"
"邹秉文(1946)","邹秉文"
"邹邵谟(1946)","邹邵谟"
"邹鲁(1946)","邹鲁"
"郁达夫(1946)","郁达夫"
"郁青(1946)","郁青"
"郑万川(1946)","郑万川"
"郑丹(1946)","郑丹"
"郑尚武(1946)","郑尚武"
"郑德墇(1946)","郑德墇"
"郑敬源(1946)","郑敬源"
"郑日升(1946)","郑日升"
"郑源(1946)","郑源"
"郭启蒙(1946)","郭启蒙"
"郭大力(1946)","郭大力"
"郭扫(1946)","郭扫"
"郭方仑(1946)","郭方仑"
"郭有守(1946)","郭有守"
"郭根(1946)","郭根"
"郭沬若(1946)","郭沬若"
"郭瓦尔斯基(1946)","郭瓦尔斯基"
"郭绍虞(1946)","郭绍虞"
"醒牛(1946)","醒牛"
"采石(1946)","采石"
"里西花(1946)","里西花"
"重光(1946)","重光"
"野火(1946)","野火"
"野蓬(1946)","野蓬"
"金人(1946)","金人"
"金大钧(1946)","金大钧"
"金斧(1946)","金斧"
"金沙(1946)","金沙"
"金烽(1946)","金烽"
"金颂颐(1946)","金颂颐"
"钟仲梅(1946)","钟仲梅"
"钟平(1946)","钟平"
"钟灵(1946)","钟灵"
"钟绍锟(1946)","钟绍锟"
"钟行(1946)","钟行"
"钢鸣(1946)","钢鸣"
"钱俊瑞(1946)","钱俊瑞"
"钱尤(1946)","钱尤"
"钱振先(1946)","钱振先"
"钱纳水(1946)","钱纳水"
"钱能欣(1946)","钱能欣"
"钱苹(1946)","钱苹"
"钱金元(1946)","钱金元"
"钱锺书(1946)","钱锺书"
"铁汉(1946)","铁汉"
"铁马(1946)","铁马"
"铙云普(1946)","铙云普"
"锡民(1946)","锡民"
"锡金(1946)","锡金"
"锦明(1946)","锦明"
"锦棠(1946)","锦棠"
"锺人羣(1946)","锺人羣"
"锺俊儒(1946)","锺俊儒"
"长江(1946)","长江"
"闻家驷(1946)","闻家驷"
"闻展民(1946)","闻展民"
"闻洛(1946)","闻洛"
"闻立鵰(1946)","闻立鵰"
"阎宝航(1946)","阎宝航"
"阜东(1946)","阜东"
"阮春芳(1946)","阮春芳"
"阳云(1946)","阳云"
"阳干(1946)","阳干"
"阳阡(1946)","阳阡"
"阿勃拉莫夫(1946)","阿勃拉莫夫"
"阿勇绰克图(1946)","阿勇绰克图"
"阿尔卡吉耶夫(1946)","阿尔卡吉耶夫"
"阿尔吉尔(1946)","阿尔吉尔"
"阿文(1946)","阿文"
"阿沙普(1946)","阿沙普"
"阿索普(1946)","阿索普"
"阿索浦兄弟(1946)","阿索浦兄弟"
"阿莫索夫(1946)","阿莫索夫"
"阿萍(1946)","阿萍"
"阿齐翔(1946)","阿齐翔"
"陆云(1946)","陆云"
"陆怀(1946)","陆怀"
"陆重甲(1946)","陆重甲"
"陆野农(1946)","陆野农"
"陆钦墀(1946)","陆钦墀"
"陈之迈(1946)","陈之迈"
"陈光敬(1946)","陈光敬"
"陈光荣(1946)","陈光荣"
"陈冬野(1946)","陈冬野"
"陈剑如(1946)","陈剑如"
"陈北鸥(1946)","陈北鸥"
"陈孝威(1946)","陈孝威"
"陈学文(1946)","陈学文"
"陈守实(1946)","陈守实"
"陈定__(1946)","陈定__"
"陈家康(1946)","陈家康"
"陈尔夀(1946)","陈尔夀"
"陈尔强(1946)","陈尔强"
"陈希贤(1946)","陈希贤"
"陈平(1946)","陈平"
"陈思鹰(1946)","陈思鹰"
"陈意(1946)","陈意"
"陈文川(1946)","陈文川"
"陈曦(1946)","陈曦"
"陈柏心(1946)","陈柏心"
"陈梅卿等(1946)","陈梅卿等"
"陈正非(1946)","陈正非"
"陈永年(1946)","陈永年"
"陈汝棠(1946)","陈汝棠"
"陈潮(1946)","陈潮"
"陈玉鸣(1946)","陈玉鸣"
"陈瑾昆(1946)","陈瑾昆"
"陈立复(1946)","陈立复"
"陈立夫(1946)","陈立夫"
"陈章甫(1946)","陈章甫"
"陈竺同(1946)","陈竺同"
"陈绍新(1946)","陈绍新"
"陈翰笙(1946)","陈翰笙"
"陈肇育(1946)","陈肇育"
"陈茹玄(1946)","陈茹玄"
"陈虞孙(1946)","陈虞孙"
"陈言(1946)","陈言"
"陈铭枢(1946)","陈铭枢"
"陈震中(1946)","陈震中"
"陈霞飞(1946)","陈霞飞"
"陟崔(1946)","陟崔"
"陶大镛(1946)","陶大镛"
"陶孟和(1946)","陶孟和"
"隐扬(1946)","隐扬"
"雅洛伏伊(1946)","雅洛伏伊"
"雅洛斯拉夫斯基(1946)","雅洛斯拉夫斯基"
"雇均正(1946)","雇均正"
"雪明(1946)","雪明"
"雷剑锋(1946)","雷剑锋"
"雷天鸣(1946)","雷天鸣"
"雷洁琼(1946)","雷洁琼"
"雷洛夫(1946)","雷洛夫"
"雷海宗(1946)","雷海宗"
"霞玲(1946)","霞玲"
"靑云(1946)","靑云"
"青之(1946)","青之"
"青山(1946)","青山"
"青水(1946)","青水"
"青萍(1946)","青萍"
"静之(1946)","静之"
"静宜(1946)","静宜"
"靳为霖(1946)","靳为霖"
"靳以(1946)","靳以"
"韦行余(1946)","韦行余"
"韩德培(1946)","韩德培"
"韩泽芳(1946)","韩泽芳"
"韩静(1946)","韩静"
"韬盦(1946)","韬盦"
"项念青(1946)","项念青"
"项藜(1946)","项藜"
"顾七赋(1946)","顾七赋"
"顾保之(1946)","顾保之"
"顾均正(1946)","顾均正"
"顾家樑(1946)","顾家樑"
"顾尔那柯夫(1946)","顾尔那柯夫"
"顾斯(1946)","顾斯"
"风亭(1946)","风亭"
"香光(1946)","香光"
"香汀(1946)","香汀"
"香泉(1946)","香泉"
"马丁(1946)","马丁"
"马博庵(1946)","马博庵"
"马尔可夫(1946)","马尔可夫"
"马尔柯夫(1946)","马尔柯夫"
"马敍伦(1946)","马敍伦"
"马歇尔(1946)","马歇尔"
"马碧莲(1946)","马碧莲"
"马继曾(1946)","马继曾"
"骆闻(1946)","骆闻"
"高梁(1946)","高梁"
"高歌(1946)","高歌"
"高荘(1946)","高荘"
"高莫野(1946)","高莫野"
"高言弘(1946)","高言弘"
"魏伯(1946)","魏伯"
"魏易诚(1946)","魏易诚"
"魏福康(1946)","魏福康"
"魏金枝(1946)","魏金枝"
"鲁亮(1946)","鲁亮"
"鲁声(1946)","鲁声"
"鲁大昭(1946)","鲁大昭"
"鲁山(1946)","鲁山"
"鲁狄诺夫(1946)","鲁狄诺夫"
"鲁迅(1946)","鲁迅"
"鲁逵(1946)","鲁逵"
"鲁风(1946)","鲁风"
"鸿震(1946)","鸿震"
"鹤父(1946)","鹤父"
"麦浪(1946)","麦浪"
"麦浪场(1946)","麦浪场"
"麦逸(1946)","麦逸"
"黄冲(1946)","黄冲"
"黄培国(1946)","黄培国"
"黄德馨(1946)","黄德馨"
"黄明(1946)","黄明"
"黄正清(1946)","黄正清"
"黄永柱(1946)","黄永柱"
"黄秋(1946)","黄秋"
"黄纯之(1946)","黄纯之"
"黄花(1946)","黄花"
"黄醒华(1946)","黄醒华"
"黄静(1946)","黄静"
"黄齐生(1946)","黄齐生"
"黎堡(1946)","黎堡"
"黎宾(1946)","黎宾"
"黎望(1946)","黎望"
"黎民子(1946)","黎民子"
"黎沛如(1946)","黎沛如"
"黎洛(1946)","黎洛"
"黎澍(1946)","黎澍"
"黎端(1946)","黎端"
"黎紫(1946)","黎紫"
"黎群(1946)","黎群"
"黔首(1946)","黔首"
"齐人(1946)","齐人"
"龙之介(1946)","龙之介"
"龙潜(1946)","龙潜"
"龚澎(1946)","龚澎"
"（德）马尔苦赛(1946)","（德）马尔苦赛"
"（意）Fenoaltea，S.(1946)","（意）Fenoaltea，S."
"（法）皮杜尔(1946)","（法）皮杜尔"
"（法）罗曼罗兰(1946)","（法）罗曼罗兰"
"（美）Field，M.(1946)","（美）Field，M."
"（美）Lindsay，M.(1946)","（美）Lindsay，M."
"（美）Rubington(1946)","（美）Rubington"
"（美）Stein，G.(1946)","（美）Stein，G."
"（美）克勒西(1946)","（美）克勒西"
"（美）密伦(1946)","（美）密伦"
"（美）李普曼(1946)","（美）李普曼"
"（美）杰克·伦敦(1946)","（美）杰克·伦敦"
"（美）爱泼斯坦(1946)","（美）爱泼斯坦"
"（美）罗辛格(1946)","（美）罗辛格"
"（美）菲尔德(1946)","（美）菲尔德"
"（美）贝尔纳斯(1946)","（美）贝尔纳斯"
"（苏）Dolmatovsky，E.(1946)","（苏）Dolmatovsky，E."
"（苏）伊丝(1946)","（苏）伊丝"
"（苏）密哈洛夫(1946)","（苏）密哈洛夫"
"（苏）弗郎斯基(1946)","（苏）弗郎斯基"
"（苏）泰根(1946)","（苏）泰根"
"（苏）爱伦堡(1946)","（苏）爱伦堡"
"（苏）达尔莱(1946)","（苏）达尔莱"
"（苏）高龙斯基(1946)","（苏）高龙斯基"
"（英）Linasay，M.(1946)","（英）Linasay，M."
"（英）Lindsay，M.(1946)","（英）Lindsay，M."
"（英）曼特斯特(1946)","（英）曼特斯特"
"（英）索莱(1946)","（英）索莱"
"（英）马克尼斯(1946)","（英）马克尼斯"
"何歌(1947)","何歌"
"汪老吉(1947)","汪老吉"
"石啸冲(1947)","石啸冲"
"厚安(1947)","厚安"
"黄炎培(1947)","黄炎培"
"朝新(1947)","朝新"
"还俗(1947)","还俗"
"潮声(1947)","潮声"
"张君劢(1947)","张君劢"
"舒翰(1947)","舒翰"
"梁香(1947)","梁香"
"祖立(1947)","祖立"
"王民(1947)","王民"
"白旭(1947)","白旭"
"林植(1947)","林植"
"余园(1947)","余园"
"王艮仲(1947)","王艮仲"
"叶菲(1947)","叶菲"
"尚天(1947)","尚天"
"江问渔(1947)","江问渔"
"特伟(1947)","特伟"
"费孝通(1947)","费孝通"
"崔嵬(1947)","崔嵬"
"移模(1947)","移模"
"王厚生(1947)","王厚生"
"金大均(1947)","金大均"
"卫玉(1947)","卫玉"
"吴世昌(1947)","吴世昌"
"文骊(1947)","文骊"
"梓英(1947)","梓英"
"申铭(1947)","申铭"
"罗凉(1947)","罗凉"
"储安平(1947)","储安平"
"程梯云(1947)","程梯云"
"草婴(1947)","草婴"
"许涤新(1947)","许涤新"
"抱一(1947)","抱一"
"方成(1947)","方成"
"陈安仁(1947)","陈安仁"
"黛英(1947)","黛英"
