Source,Target,Type,Id,Label,timeset,Weight,year,place,journal,MMNT-EdgeType
张肖梅(1948),王岑(1948),Undirected,232392,author-author,,33,,,,author<--->author
张肖梅(1948),申铭(1948),Undirected,232393,author-author,,1,,,,author<--->author
张肖梅(1948),碧遥(1948),Undirected,232394,author-author,,1,,,,author<--->author
张肖梅(1948),翁独健(1948),Undirected,232395,author-author,,33,,,,author<--->author
张肖梅(1948),赵德洁(1948),Undirected,232396,author-author,,33,,,,author<--->author
张肖梅(1948),赵超构(1948),Undirected,232397,author-author,,33,,,,author<--->author
张肖梅(1948),陈仁炳(1948),Undirected,232398,author-author,,33,,,,author<--->author
张肖梅(1948),龚祥瑞(1948),Undirected,232399,author-author,,33,,,,author<--->author
张肖梅(1948),Brinton，C.(1948),Undirected,232400,author-author,,1,,,,author<--->author
张肖梅(1948),乐知先(1948),Undirected,232401,author-author,,33,,,,author<--->author
张肖梅(1948),冯善基(1948),Undirected,232402,author-author,,33,,,,author<--->author
张肖梅(1948),冰若(1948),Undirected,232403,author-author,,1,,,,author<--->author
张肖梅(1948),千家驹(1948),Undirected,232404,author-author,,33,,,,author<--->author
张肖梅(1948),华萍(1948),Undirected,232405,author-author,,1,,,,author<--->author
张肖梅(1948),叶克嵎(1948),Undirected,232406,author-author,,33,,,,author<--->author
张肖梅(1948),叶翰蜚(1948),Undirected,232407,author-author,,33,,,,author<--->author
张肖梅(1948),吕汉(1948),Undirected,232408,author-author,,1,,,,author<--->author
张肖梅(1948),周一志(1948),Undirected,232409,author-author,,33,,,,author<--->author
张肖梅(1948),周玲(1948),Undirected,232410,author-author,,1,,,,author<--->author
张肖梅(1948),喻淦邨(1948),Undirected,232411,author-author,,33,,,,author<--->author
张肖梅(1948),城北(1948),Undirected,232412,author-author,,1,,,,author<--->author
张肖梅(1948),张弢(1948),Undirected,232413,author-author,,33,,,,author<--->author
张肖梅(1948),文其昌(1948),Undirected,232414,author-author,,2,,,,author<--->author
张肖梅(1948),方东旭(1948),Undirected,232415,author-author,,1,,,,author<--->author
张肖梅(1948),杨文华(1948),Undirected,232416,author-author,,33,,,,author<--->author
张肖梅(1948),柳京(1948),Undirected,232417,author-author,,1,,,,author<--->author
张肖梅(1948),水嘉明(1948),Undirected,232418,author-author,,33,,,,author<--->author
张肖梅(1948),秋枫(1948),Undirected,232419,author-author,,33,,,,author<--->author
张肖梅(1948),罗塔(1948),Undirected,232420,author-author,,1,,,,author<--->author
张肖梅(1948),胡国安(1948),Undirected,232421,author-author,,33,,,,author<--->author
张肖梅(1948),芮沐(1948),Undirected,232422,author-author,,33,,,,author<--->author
张肖梅(1948),许少甫(1948),Undirected,232423,author-author,,33,,,,author<--->author
张肖梅(1948),赵守愚(1948),Undirected,232424,author-author,,66,,,,author<--->author
张肖梅(1948),陈述昆(1948),Undirected,232425,author-author,,33,,,,author<--->author
张肖梅(1948),靳巩(1948),Undirected,232426,author-author,,33,,,,author<--->author
杨博如(1948),丁蕾(1948),Undirected,232427,author-author,,33,,,,author<--->author
杨博如(1948),柏苍(1948),Undirected,232428,author-author,,33,,,,author<--->author
杨博如(1948),M.H.(1948),Undirected,232429,author-author,,165,,,,author<--->author
杨博如(1948),陈振汉(1948),Undirected,232430,author-author,,33,,,,author<--->author
杨博如(1948),陈达(1948),Undirected,232431,author-author,,33,,,,author<--->author
杨博如(1948),蒋硕傑(1948),Undirected,232432,author-author,,33,,,,author<--->author
杨博如(1948),吴景超(1948),Undirected,232433,author-author,,66,,,,author<--->author
杨博如(1948),黄撼石(1948),Undirected,232434,author-author,,33,,,,author<--->author
杨博如(1948),刘大中(1948),Undirected,232435,author-author,,99,,,,author<--->author
杨博如(1948),张君劢(1948),Undirected,232436,author-author,,33,,,,author<--->author
杨博如(1948),储安平(1948),Undirected,232437,author-author,,66,,,,author<--->author
杨博如(1948),吴思毅(1948),Undirected,232438,author-author,,99,,,,author<--->author
杨博如(1948),陈涛(1948),Undirected,232439,author-author,,1,,,,author<--->author
杨博如(1948),不已(1948),Undirected,232440,author-author,,33,,,,author<--->author
杨博如(1948),严仁赓(1948),Undirected,232441,author-author,,34,,,,author<--->author
杨博如(1948),俞寰澄(1948),Undirected,232442,author-author,,33,,,,author<--->author
杨博如(1948),常能明(1948),Undirected,232443,author-author,,33,,,,author<--->author
杨博如(1948),张絅伯(1948),Undirected,232444,author-author,,33,,,,author<--->author
杨博如(1948),戴世光(1948),Undirected,232445,author-author,,33,,,,author<--->author
杨博如(1948),文琪(1948),Undirected,232446,author-author,,2,,,,author<--->author
杨博如(1948),李维林(1948),Undirected,232447,author-author,,1,,,,author<--->author
杨博如(1948),楼邦彦(1948),Undirected,232448,author-author,,66,,,,author<--->author
杨博如(1948),王岑(1948),Undirected,232449,author-author,,33,,,,author<--->author
杨博如(1948),申铭(1948),Undirected,232450,author-author,,1,,,,author<--->author
杨博如(1948),碧遥(1948),Undirected,232451,author-author,,1,,,,author<--->author
杨博如(1948),翁独健(1948),Undirected,232452,author-author,,33,,,,author<--->author
杨博如(1948),赵德洁(1948),Undirected,232453,author-author,,33,,,,author<--->author
杨博如(1948),赵超构(1948),Undirected,232454,author-author,,33,,,,author<--->author
杨博如(1948),陈仁炳(1948),Undirected,232455,author-author,,33,,,,author<--->author
杨博如(1948),龚祥瑞(1948),Undirected,232456,author-author,,33,,,,author<--->author
杨博如(1948),Brinton，C.(1948),Undirected,232457,author-author,,1,,,,author<--->author
杨博如(1948),乐知先(1948),Undirected,232458,author-author,,33,,,,author<--->author
杨博如(1948),冯善基(1948),Undirected,232459,author-author,,33,,,,author<--->author
杨博如(1948),冰若(1948),Undirected,232460,author-author,,1,,,,author<--->author
杨博如(1948),千家驹(1948),Undirected,232461,author-author,,33,,,,author<--->author
杨博如(1948),华萍(1948),Undirected,232462,author-author,,1,,,,author<--->author
杨博如(1948),叶克嵎(1948),Undirected,232463,author-author,,33,,,,author<--->author
杨博如(1948),叶翰蜚(1948),Undirected,232464,author-author,,33,,,,author<--->author
杨博如(1948),吕汉(1948),Undirected,232465,author-author,,1,,,,author<--->author
杨博如(1948),周一志(1948),Undirected,232466,author-author,,33,,,,author<--->author
杨博如(1948),周玲(1948),Undirected,232467,author-author,,1,,,,author<--->author
杨博如(1948),喻淦邨(1948),Undirected,232468,author-author,,33,,,,author<--->author
杨博如(1948),城北(1948),Undirected,232469,author-author,,1,,,,author<--->author
杨博如(1948),张弢(1948),Undirected,232470,author-author,,33,,,,author<--->author
杨博如(1948),文其昌(1948),Undirected,232471,author-author,,2,,,,author<--->author
杨博如(1948),方东旭(1948),Undirected,232472,author-author,,1,,,,author<--->author
杨博如(1948),杨文华(1948),Undirected,232473,author-author,,33,,,,author<--->author
杨博如(1948),柳京(1948),Undirected,232474,author-author,,1,,,,author<--->author
杨博如(1948),水嘉明(1948),Undirected,232475,author-author,,33,,,,author<--->author
杨博如(1948),秋枫(1948),Undirected,232476,author-author,,33,,,,author<--->author
杨博如(1948),罗塔(1948),Undirected,232477,author-author,,1,,,,author<--->author
杨博如(1948),胡国安(1948),Undirected,232478,author-author,,33,,,,author<--->author
杨博如(1948),芮沐(1948),Undirected,232479,author-author,,33,,,,author<--->author
杨博如(1948),许少甫(1948),Undirected,232480,author-author,,33,,,,author<--->author
杨博如(1948),赵守愚(1948),Undirected,232481,author-author,,66,,,,author<--->author
杨博如(1948),陈述昆(1948),Undirected,232482,author-author,,33,,,,author<--->author
杨博如(1948),靳巩(1948),Undirected,232483,author-author,,33,,,,author<--->author
波光(1948),丁蕾(1948),Undirected,232484,author-author,,568,,,,author<--->author
波光(1948),柏苍(1948),Undirected,232485,author-author,,379,,,,author<--->author
波光(1948),M.H.(1948),Undirected,232486,author-author,,10,,,,author<--->author
波光(1948),潮声(1948),Undirected,232487,author-author,,454,,,,author<--->author
波光(1948),张绍贤(1948),Undirected,232488,author-author,,405,,,,author<--->author
波光(1948),文青(1948),Undirected,232489,author-author,,351,,,,author<--->author
波光(1948),陈达(1948),Undirected,232490,author-author,,1,,,,author<--->author
波光(1948),章明(1948),Undirected,232491,author-author,,244,,,,author<--->author
波光(1948),费孝通(1948),Undirected,232492,author-author,,2,,,,author<--->author
波光(1948),林海(1948),Undirected,232493,author-author,,1,,,,author<--->author
波光(1948),仲亨(1948),Undirected,232494,author-author,,3,,,,author<--->author
波光(1948),牛纵(1948),Undirected,232495,author-author,,1,,,,author<--->author
波光(1948),伟夫(1948),Undirected,232496,author-author,,3,,,,author<--->author
波光(1948),张君劢(1948),Undirected,232497,author-author,,3,,,,author<--->author
波光(1948),施复亮(1948),Undirected,232498,author-author,,1,,,,author<--->author
波光(1948),杨卫玉(1948),Undirected,232499,author-author,,1,,,,author<--->author
波光(1948),林一荣(1948),Undirected,232500,author-author,,3,,,,author<--->author
波光(1948),燕然(1948),Undirected,232501,author-author,,4,,,,author<--->author
波光(1948),胡光(1948),Undirected,232502,author-author,,1,,,,author<--->author
波光(1948),冠__(1948),Undirected,232503,author-author,,41,,,,author<--->author
波光(1948),凌华(1948),Undirected,232504,author-author,,7,,,,author<--->author
波光(1948),刘绪贻(1948),Undirected,232505,author-author,,2,,,,author<--->author
波光(1948),吴允曾(1948),Undirected,232506,author-author,,1,,,,author<--->author
波光(1948),张东荪(1948),Undirected,232507,author-author,,5,,,,author<--->author
波光(1948),张仁光(1948),Undirected,232508,author-author,,4,,,,author<--->author
波光(1948),杨微(1948),Undirected,232509,author-author,,4,,,,author<--->author
波光(1948),梦觉(1948),Undirected,232510,author-author,,1,,,,author<--->author
波光(1948),沈志远(1948),Undirected,232511,author-author,,1,,,,author<--->author
波光(1948),莫邪(1948),Undirected,232512,author-author,,33,,,,author<--->author
波光(1948),补斋(1948),Undirected,232513,author-author,,1,,,,author<--->author
波光(1948),郑铁邨(1948),Undirected,232514,author-author,,27,,,,author<--->author
波光(1948),黄炎培(1948),Undirected,232515,author-author,,1,,,,author<--->author
波光(1948),丁汀(1948),Undirected,232516,author-author,,7,,,,author<--->author
波光(1948),严庄(1948),Undirected,232517,author-author,,27,,,,author<--->author
波光(1948),冀民(1948),Undirected,232518,author-author,,54,,,,author<--->author
波光(1948),叶君健(1948),Undirected,232519,author-author,,1,,,,author<--->author
波光(1948),唐龙(1948),Undirected,232520,author-author,,29,,,,author<--->author
波光(1948),小草(1948),Undirected,232521,author-author,,2,,,,author<--->author
波光(1948),张志让(1948),Undirected,232522,author-author,,27,,,,author<--->author
波光(1948),张西曼(1948),Undirected,232523,author-author,,1,,,,author<--->author
波光(1948),戴文赛(1948),Undirected,232524,author-author,,1,,,,author<--->author
波光(1948),文琪(1948),Undirected,232525,author-author,,30,,,,author<--->author
波光(1948),木尊(1948),Undirected,232526,author-author,,29,,,,author<--->author
波光(1948),李兆琏(1948),Undirected,232527,author-author,,27,,,,author<--->author
波光(1948),李维林(1948),Undirected,232528,author-author,,2,,,,author<--->author
波光(1948),杜渐(1948),Undirected,232529,author-author,,31,,,,author<--->author
波光(1948),杨戎(1948),Undirected,232530,author-author,,27,,,,author<--->author
波光(1948),杨珉华(1948),Undirected,232531,author-author,,1,,,,author<--->author
波光(1948),林柏苍(1948),Undirected,232532,author-author,,27,,,,author<--->author
波光(1948),林沧白(1948),Undirected,232533,author-author,,27,,,,author<--->author
波光(1948),欧阳革辛(1948),Undirected,232534,author-author,,1,,,,author<--->author
波光(1948),汪迪民(1948),Undirected,232535,author-author,,27,,,,author<--->author
波光(1948),浮生(1948),Undirected,232536,author-author,,1,,,,author<--->author
波光(1948),王民(1948),Undirected,232537,author-author,,29,,,,author<--->author
波光(1948),章秦(1948),Undirected,232538,author-author,,28,,,,author<--->author
波光(1948),笪移今(1948),Undirected,232539,author-author,,1,,,,author<--->author
波光(1948),罗君(1948),Undirected,232540,author-author,,29,,,,author<--->author
波光(1948),艾原(1948),Undirected,232541,author-author,,3,,,,author<--->author
波光(1948),蕴平(1948),Undirected,232542,author-author,,2,,,,author<--->author
波光(1948),虞人(1948),Undirected,232543,author-author,,27,,,,author<--->author
波光(1948),裴仁(1948),Undirected,232544,author-author,,4,,,,author<--->author
波光(1948),费善通(1948),Undirected,232545,author-author,,1,,,,author<--->author
波光(1948),辛斤(1948),Undirected,232546,author-author,,27,,,,author<--->author
波光(1948),金苗(1948),Undirected,232547,author-author,,31,,,,author<--->author
波光(1948),陈一(1948),Undirected,232548,author-author,,2,,,,author<--->author
波光(1948),陈陆(1948),Undirected,232549,author-author,,2,,,,author<--->author
波光(1948),黄野雄(1948),Undirected,232550,author-author,,27,,,,author<--->author
波光(1948),BP(1948),Undirected,232551,author-author,,1,,,,author<--->author
波光(1948),Fuller，H.(1948),Undirected,232552,author-author,,27,,,,author<--->author
波光(1948),GM(1948),Undirected,232553,author-author,,1,,,,author<--->author
波光(1948),Henry_J._Taylor(1948),Undirected,232554,author-author,,1,,,,author<--->author
波光(1948),Lee，F.(1948),Undirected,232555,author-author,,1,,,,author<--->author
波光(1948),Michael_Straight(1948),Undirected,232556,author-author,,1,,,,author<--->author
波光(1948),Schlesinger，A.M.(1948),Undirected,232557,author-author,,1,,,,author<--->author
波光(1948),丁溪阳(1948),Undirected,232558,author-author,,1,,,,author<--->author
波光(1948),严凌(1948),Undirected,232559,author-author,,1,,,,author<--->author
波光(1948),严景耀(1948),Undirected,232560,author-author,,2,,,,author<--->author
波光(1948),之谷(1948),Undirected,232561,author-author,,2,,,,author<--->author
波光(1948),乡少(1948),Undirected,232562,author-author,,1,,,,author<--->author
波光(1948),亚尔撲提（Gordon_W._Allport）(1948),Undirected,232563,author-author,,2,,,,author<--->author
波光(1948),何经(1948),Undirected,232564,author-author,,4,,,,author<--->author
波光(1948),公羽(1948),Undirected,232565,author-author,,29,,,,author<--->author
波光(1948),冯秀凡(1948),Undirected,232566,author-author,,1,,,,author<--->author
波光(1948),北人(1948),Undirected,232567,author-author,,1,,,,author<--->author
波光(1948),北民(1948),Undirected,232568,author-author,,1,,,,author<--->author
波光(1948),华人(1948),Undirected,232569,author-author,,27,,,,author<--->author
波光(1948),华廉(1948),Undirected,232570,author-author,,3,,,,author<--->author
波光(1948),南极(1948),Undirected,232571,author-author,,2,,,,author<--->author
波光(1948),司田(1948),Undirected,232572,author-author,,1,,,,author<--->author
波光(1948),吴辉宗(1948),Undirected,232573,author-author,,27,,,,author<--->author
波光(1948),周子豪(1948),Undirected,232574,author-author,,1,,,,author<--->author
波光(1948),周炳琳(1948),Undirected,232575,author-author,,1,,,,author<--->author
波光(1948),季明(1948),Undirected,232576,author-author,,32,,,,author<--->author
波光(1948),宫恺(1948),Undirected,232577,author-author,,1,,,,author<--->author
波光(1948),密特尔(1948),Undirected,232578,author-author,,1,,,,author<--->author
波光(1948),富苪叶（Gilberts_Freyre）(1948),Undirected,232579,author-author,,2,,,,author<--->author
波光(1948),常寿之(1948),Undirected,232580,author-author,,1,,,,author<--->author
波光(1948),平凡(1948),Undirected,232581,author-author,,1,,,,author<--->author
波光(1948),平子(1948),Undirected,232582,author-author,,1,,,,author<--->author
波光(1948),张山川(1948),Undirected,232583,author-author,,1,,,,author<--->author
波光(1948),张曼西(1948),Undirected,232584,author-author,,1,,,,author<--->author
波光(1948),张誉闻(1948),Undirected,232585,author-author,,1,,,,author<--->author
波光(1948),张青萍(1948),Undirected,232586,author-author,,3,,,,author<--->author
波光(1948),徐卿(1948),Undirected,232587,author-author,,1,,,,author<--->author
波光(1948),徐晴(1948),Undirected,232588,author-author,,1,,,,author<--->author
波光(1948),徐良弼(1948),Undirected,232589,author-author,,1,,,,author<--->author
波光(1948),拂晓(1948),Undirected,232590,author-author,,2,,,,author<--->author
波光(1948),文其昌(1948),Undirected,232591,author-author,,27,,,,author<--->author
波光(1948),望月(1948),Undirected,232592,author-author,,2,,,,author<--->author
波光(1948),朱仲琴(1948),Undirected,232593,author-author,,1,,,,author<--->author
波光(1948),李正文(1948),Undirected,232594,author-author,,27,,,,author<--->author
波光(1948),李洛(1948),Undirected,232595,author-author,,2,,,,author<--->author
波光(1948),杨思愼(1948),Undirected,232596,author-author,,1,,,,author<--->author
波光(1948),杨星森(1948),Undirected,232597,author-author,,3,,,,author<--->author
波光(1948),杨白俊(1948),Undirected,232598,author-author,,1,,,,author<--->author
波光(1948),柳逢仙(1948),Undirected,232599,author-author,,4,,,,author<--->author
波光(1948),江汉(1948),Undirected,232600,author-author,,1,,,,author<--->author
波光(1948),沈音(1948),Undirected,232601,author-author,,1,,,,author<--->author
波光(1948),洛林(1948),Undirected,232602,author-author,,3,,,,author<--->author
波光(1948),洪涛(1948),Undirected,232603,author-author,,4,,,,author<--->author
波光(1948),洪荒(1948),Undirected,232604,author-author,,1,,,,author<--->author
波光(1948),潘静(1948),Undirected,232605,author-author,,1,,,,author<--->author
波光(1948),王大衞(1948),Undirected,232606,author-author,,2,,,,author<--->author
波光(1948),王缅(1948),Undirected,232607,author-author,,1,,,,author<--->author
波光(1948),甬民(1948),Undirected,232608,author-author,,1,,,,author<--->author
波光(1948),石仲子(1948),Undirected,232609,author-author,,4,,,,author<--->author
