Id,Label,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
协会(1946),协会,notion,0,2,2,0,6,6,0.030933,4,0.297215,0.329524,889.008042
哲学(1946),哲学,notion,0,2,2,0,4,4,0.030933,4,0.297215,0.329524,889.008042
国庆(1946),国庆,notion,0,1,1,0,15,15,0.008866,4,0.265851,0.279789,0
国父(1946),国父,notion,0,2,2,0,4,4,0.033482,4,0.301077,0.334919,836.107939
地位(1946),地位,notion,0,2,2,0,7,7,0.031855,4,0.30404,0.338965,2304.896465
外长(1946),外长,notion,0,3,3,0,7,7,0.045709,4,0.320707,0.360449,3241.440601
大会(1946),大会,notion,0,5,5,0,9,9,0.07653,4,0.373806,0.416051,10558.500824
失踪(1946),失踪,notion,0,1,1,0,3,3,0.023553,4,0.28798,0.315919,0
孔子(1946),孔子,notion,0,1,1,0,3,3,0.007457,4,0.262679,0.27411,0
实施(1946),实施,notion,0,3,3,0,16,16,0.044309,4,0.322291,0.362365,5013.086613
宪政(1946),宪政,notion,0,4,4,0,7,7,0.051806,4,0.327445,0.368588,4622.985028
寒山(1946),寒山,notion,0,1,1,0,3,3,0.016314,4,0.276235,0.297464,0
山水(1946),山水,notion,0,2,2,0,4,4,0.031855,4,0.30404,0.338965,2304.896465
庐山(1946),庐山,notion,0,5,5,0,7,7,0.066508,4,0.355829,0.399158,11241.566695
开国元勋(1946),开国元勋,notion,0,1,1,0,3,3,0.024398,4,0.290354,0.319468,0
异端(1946),异端,notion,0,1,1,0,3,3,0.007457,4,0.262679,0.27411,0
徐州(1946),徐州,notion,0,1,1,0,4,4,0.023553,4,0.28798,0.315919,0
思想(1946),思想,notion,0,8,8,0,13,13,0.105048,4,0.428989,0.459422,28598.439069
惨案(1946),惨案,notion,0,6,6,0,14,14,0.088022,4,0.390379,0.430366,14051.922279
成功(1946),成功,notion,0,4,4,0,7,7,0.065683,4,0.35547,0.398684,7475.970357
抗议(1946),抗议,notion,0,3,3,0,9,9,0.057035,4,0.338199,0.380608,3141.24244
报告书(1946),报告书,notion,0,2,2,0,5,5,0.030846,4,0.297768,0.330305,979.393787
报载(1946),报载,notion,0,1,1,0,3,3,0.01189,4,0.268773,0.2849,0
拾得(1946),拾得,notion,0,1,1,0,3,3,0.016314,4,0.276235,0.297464,0
改造(1946),改造,notion,0,4,4,0,7,7,0.05028,4,0.328177,0.36944,6520.894798
政治(1946),政治,notion,0,10,10,0,51,51,0.117858,4,0.452467,0.474778,41016.368568
政治协商会议(1946),政治协商会议,notion,0,7,7,0,26,26,0.091131,4,0.393696,0.433182,17569.332589
政策(1946),政策,notion,0,7,7,0,18,18,0.098539,4,0.417893,0.451566,24433.910634
散记(1946),散记,notion,0,3,3,0,6,6,0.040557,4,0.31787,0.35697,4906.70374
文化(1946),文化,notion,0,7,7,0,21,21,0.098321,4,0.430352,0.460226,32087.374311
文化史(1946),文化史,notion,0,1,1,0,3,3,0.007457,4,0.262679,0.27411,0
旅行(1946),旅行,notion,0,1,1,0,5,5,0.008866,4,0.265851,0.279789,0
机器(1946),机器,notion,0,1,1,0,3,3,0.016314,4,0.276235,0.297464,0
机构(1946),机构,notion,0,4,4,0,7,7,0.04166,4,0.312789,0.3507,4624.972703
杂记(1946),杂记,notion,0,2,2,0,7,7,0.040712,4,0.316841,0.355574,1732.863311
李闻(1946),李闻,notion,0,4,4,0,7,7,0.050961,4,0.32922,0.370646,5662.806885
流亡(1946),流亡,notion,0,1,1,0,3,3,0.023553,4,0.28798,0.315919,0
浦熙修(1946),浦熙修,notion,0,1,1,0,3,3,0.024398,4,0.290354,0.319468,0
满洲(1946),满洲,notion,0,1,1,0,3,3,0.024398,4,0.290354,0.319468,0
片断(1946),片断,notion,0,2,2,0,40,40,0.020756,4,0.284767,0.31114,1731.759741
真相(1946),真相,notion,0,2,2,0,4,4,0.028205,4,0.293745,0.324555,1094.448702
稿篇(1946),稿篇,notion,0,1,1,0,3,3,0.00738,4,0.261121,0.271271,0
章太炎(1946),章太炎,notion,0,1,1,0,3,3,0.024398,4,0.290354,0.319468,0
笔下(1946),笔下,notion,0,1,1,0,3,3,0.023553,4,0.28798,0.315919,0
经济(1946),经济,notion,0,10,10,0,36,36,0.118183,4,0.456336,0.47712,42210.629033
联合国(1946),联合国,notion,0,4,4,0,11,11,0.052296,4,0.332327,0.374196,6561.817891
联总(1946),联总,notion,0,2,2,0,4,4,0.035443,4,0.304566,0.339674,1075.76684
英雄(1946),英雄,notion,0,3,3,0,6,6,0.05533,4,0.337356,0.379685,3718.598855
评论(1946),评论,notion,0,1,1,0,4,4,0.009084,4,0.263111,0.274891,0
边区(1946),边区,notion,0,1,1,0,3,3,0.023553,4,0.28798,0.315919,0
还乡(1946),还乡,notion,0,3,3,0,5,5,0.04045,4,0.308514,0.345045,1946.09878
透视(1946),透视,notion,0,3,3,0,5,5,0.034047,4,0.302266,0.33667,2892.849127
领袖(1946),领袖,notion,0,2,2,0,4,4,0.01927,4,0.278551,0.301344,693.820202
一件(1946),一件,notion,0,2,2,0,14,14,0.032419,4,0.304724,0.339887,2205.560032
一页(1946),一页,notion,0,2,2,0,8,8,0.033264,4,0.307545,0.343649,2548.338915
三人(1946),三人,notion,0,1,1,0,3,3,0.023553,4,0.28798,0.315919,0
上海滩(1946),上海滩,notion,0,1,1,0,2,2,0.009084,4,0.263111,0.274891,0
下手(1946),下手,notion,0,1,1,0,2,2,0.016314,4,0.276235,0.297464,0
不得(1946),不得,notion,0,2,2,0,4,4,0.031691,4,0.300153,0.333641,1065.785193
不得了(1946),不得了,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
东欧各国(1946),东欧各国,notion,0,1,1,0,2,2,0.01189,4,0.268773,0.2849,0
两大(1946),两大,notion,0,1,1,0,2,2,0.016314,4,0.276235,0.297464,0
严正(1946),严正,notion,0,1,1,0,2,2,0.00738,4,0.261121,0.271271,0
中国民主社会党(1946),中国民主社会党,notion,0,1,1,0,4,4,0.016314,4,0.276235,0.297464,0
中建(1946),中建,notion,0,1,1,0,14,14,0.008866,4,0.265851,0.279789,0
中立(1946),中立,notion,0,3,3,0,5,5,0.029536,4,0.294137,0.325241,2429.893074
中苏关系(1946),中苏关系,notion,0,2,2,0,4,4,0.047951,4,0.326716,0.3675,1513.970214
主义(1946),主义,notion,0,3,3,0,7,7,0.051758,4,0.329961,0.37138,3452.467169
主角(1946),主角,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
乌鸦(1946),乌鸦,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
书后(1946),书后,notion,0,1,1,0,2,2,0.016314,4,0.276235,0.297464,0
事件(1946),事件,notion,0,5,5,0,11,11,0.069067,4,0.359095,0.402352,9736.38896
人们(1946),人们,notion,0,2,2,0,3,3,0.047951,4,0.326716,0.3675,1513.970214
代表(1946),代表,notion,0,7,7,0,14,14,0.093539,4,0.398867,0.437299,18441.567999
保障(1946),保障,notion,0,4,4,0,10,10,0.064003,4,0.346517,0.389599,5070.647885
修正案(1946),修正案,notion,0,1,1,0,3,3,0.016314,4,0.276235,0.297464,0
停战(1946),停战,notion,0,6,6,0,15,15,0.078676,4,0.368102,0.410988,11535.994121
偶记(1946),偶记,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
光绪(1946),光绪,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
兜奇(1946),兜奇,notion,0,1,1,0,2,2,0.016314,4,0.276235,0.297464,0
全文(1946),全文,notion,0,1,1,0,3,3,0.016314,4,0.276235,0.297464,0
全面(1946),全面,notion,0,2,2,0,4,4,0.035443,4,0.304566,0.339674,1075.76684
八年(1946),八年,notion,0,1,1,0,7,7,0.008866,4,0.265851,0.279789,0
公仆(1946),公仆,notion,0,2,2,0,3,3,0.040712,4,0.316841,0.355574,1732.863311
公平(1946),公平,notion,0,1,1,0,2,2,0.005842,4,0.259123,0.26758,0
兰州(1946),兰州,notion,0,1,1,0,2,2,0.004972,4,0.257343,0.264244,0
共同纲领(1946),共同纲领,notion,0,1,1,0,10,10,0.005842,4,0.259123,0.26758,0
军事(1946),军事,notion,0,2,2,0,4,4,0.017733,4,0.277323,0.299356,912.237678
冯玉祥(1946),冯玉祥,notion,0,1,1,0,2,2,0.016314,4,0.276235,0.297464,0
几个(1946),几个,notion,0,2,2,0,3,3,0.029395,4,0.296116,0.327962,1073.026226
刀兵(1946),刀兵,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
努力(1946),努力,notion,0,4,4,0,8,8,0.062877,4,0.347886,0.391018,6118.258248
北平(1946),北平,notion,0,6,6,0,14,14,0.073189,4,0.369647,0.412408,15565.896676
华北(1946),华北,notion,0,2,2,0,4,4,0.016052,4,0.270715,0.288354,250.806043
南京(1946),南京,notion,0,7,7,0,15,15,0.09999,4,0.419485,0.452702,23645.201425
南通(1946),南通,notion,0,4,4,0,11,11,0.073349,4,0.366646,0.409403,6836.179628
参观(1946),参观,notion,0,1,1,0,2,2,0.008866,4,0.265851,0.279789,0
双十节(1946),双十节,notion,0,3,3,0,5,5,0.038303,4,0.310966,0.34824,3655.186794
发展(1946),发展,notion,0,5,5,0,10,10,0.046077,4,0.318157,0.357562,8206.145197
叛徒(1946),叛徒,notion,0,1,1,0,2,2,0.00738,4,0.261121,0.271271,0
台湾(1946),台湾,notion,0,3,3,0,6,6,0.023834,4,0.284905,0.311471,2337.920364
名教(1946),名教,notion,0,1,1,0,2,2,0.00738,4,0.261121,0.271271,0
周未(1946),周未,notion,0,1,1,0,2,2,0.01189,4,0.268773,0.2849,0
呼吁(1946),呼吁,notion,0,3,3,0,7,7,0.052922,4,0.333649,0.375568,3444.878097
四起(1946),四起,notion,0,1,1,0,2,2,0.005842,4,0.259123,0.26758,0
回忆(1946),回忆,notion,0,3,3,0,6,6,0.040557,4,0.31787,0.35697,4906.70374
团体(1946),团体,notion,0,1,1,0,2,2,0.008866,4,0.265851,0.279789,0
国共合作(1946),国共合作,notion,0,1,1,0,2,2,0.016314,4,0.276235,0.297464,0
国大(1946),国大,notion,0,8,8,0,19,19,0.10688,4,0.423114,0.455376,23904.953704
国家(1946),国家,notion,0,6,6,0,10,10,0.073562,4,0.365125,0.40822,14581.865311
国是(1946),国是,notion,0,2,2,0,3,3,0.029395,4,0.296116,0.327962,1073.026226
国民(1946),国民,notion,0,2,2,0,4,4,0.032637,4,0.29888,0.331866,791.164287
国民党(1946),国民党,notion,0,6,6,0,16,16,0.08761,4,0.387288,0.427811,13159.882439
国际(1946),国际,notion,0,8,8,0,16,16,0.101321,4,0.42109,0.453956,28589.947413
土地改革(1946),土地改革,notion,0,1,1,0,2,2,0.01189,4,0.268773,0.2849,0
基本(1946),基本,notion,0,7,7,0,8,8,0.075345,4,0.369415,0.412313,19938.639314
壬午(1946),壬午,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
外交(1946),外交,notion,0,7,7,0,14,14,0.098375,4,0.41193,0.447236,20708.398322
外交政策(1946),外交政策,notion,0,4,4,0,8,8,0.056331,4,0.333523,0.375544,4914.437828
外海(1946),外海,notion,0,1,1,0,2,2,0.008866,4,0.265851,0.279789,0
太平洋(1946),太平洋,notion,0,2,2,0,3,3,0.013299,4,0.271341,0.289419,997.361738
妇女(1946),妇女,notion,0,6,6,0,9,9,0.090503,4,0.398146,0.436613,15387.891026
学习(1946),学习,notion,0,3,3,0,17,17,0.038261,4,0.313513,0.351505,4524.671366
学校(1946),学校,notion,0,3,3,0,5,5,0.0429,4,0.318157,0.357325,4031.517026
官僚(1946),官僚,notion,0,2,2,0,4,4,0.040712,4,0.316841,0.355574,1732.863311
客座(1946),客座,notion,0,1,1,0,2,2,0.007457,4,0.262679,0.27411,0
宪草(1946),宪草,notion,0,4,4,0,13,13,0.039659,4,0.304093,0.339272,3279.746679
对华政策(1946),对华政策,notion,0,7,7,0,15,15,0.097591,4,0.409344,0.44532,19423.306964
对策(1946),对策,notion,0,2,2,0,3,3,0.040712,4,0.316841,0.355574,1732.863311
将军(1946),将军,notion,0,4,4,0,11,11,0.076155,4,0.37508,0.417069,8171.505431
局面(1946),局面,notion,0,2,2,0,3,3,0.039867,4,0.312345,0.349896,1282.251627
工运(1946),工运,notion,0,1,1,0,2,2,0.024398,4,0.290354,0.319468,0
已经(1946),已经,notion,0,1,1,0,2,2,0.016314,4,0.276235,0.297464,0
巴黎(1946),巴黎,notion,0,3,3,0,10,10,0.035662,4,0.306474,0.342348,3658.99604
希望(1946),希望,notion,0,7,7,0,15,15,0.099694,4,0.425157,0.456677,27292.357145
干些(1946),干些,notion,0,1,1,0,2,2,0.01189,4,0.268773,0.2849,0
干训团(1946),干训团,notion,0,1,1,0,3,3,0.008866,4,0.265851,0.279789,0
广州(1946),广州,notion,0,5,5,0,11,11,0.07653,4,0.373806,0.416051,10558.500824
底蕴(1946),底蕴,notion,0,1,1,0,2,2,0.024398,4,0.290354,0.319468,0
延安(1946),延安,notion,0,2,2,0,4,4,0.039867,4,0.312345,0.349896,1282.251627
建国(1946),建国,notion,0,9,9,0,12,12,0.113338,4,0.446162,0.470755,37234.833118
建议(1946),建议,notion,0,5,5,0,7,7,0.059547,4,0.346654,0.389859,12083.778654
张学良(1946),张学良,notion,0,2,2,0,4,4,0.047951,4,0.326716,0.3675,1513.970214
当前(1946),当前,notion,0,11,11,0,30,30,0.127049,4,0.488353,0.495197,59522.371276
心理(1946),心理,notion,0,3,3,0,4,4,0.040721,4,0.322232,0.362294,6901.478582
总结(1946),总结,notion,0,4,4,0,5,5,0.045554,4,0.324071,0.364613,7598.058233
战争(1946),战争,notion,0,8,8,0,9,9,0.105755,4,0.425465,0.457008,26005.614376
所谓(1946),所谓,notion,0,5,5,0,7,7,0.049884,4,0.326837,0.367996,8205.313937
抗敌(1946),抗敌,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
控制(1946),控制,notion,0,2,2,0,4,4,0.023771,4,0.288263,0.316463,1314.18053
改组(1946),改组,notion,0,5,5,0,16,16,0.079192,4,0.376846,0.418749,10699.358185
政协(1946),政协,notion,0,6,6,0,12,12,0.092533,4,0.400227,0.438245,15131.56864
政局(1946),政局,notion,0,2,2,0,4,4,0.032637,4,0.29888,0.331866,791.164287
政府(1946),政府,notion,0,8,8,0,29,29,0.105429,4,0.422403,0.454879,24996.450095
政纲(1946),政纲,notion,0,1,1,0,2,2,0.016314,4,0.276235,0.297464,0
教育(1946),教育,notion,0,10,10,0,30,30,0.119267,4,0.460633,0.479675,45093.057622
文化教育(1946),文化教育,notion,0,1,1,0,3,3,0.005842,4,0.259123,0.26758,0
文灏(1946),文灏,notion,0,1,1,0,2,2,0.024398,4,0.290354,0.319468,0
文艺界(1946),文艺界,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
斗争(1946),斗争,notion,0,5,5,0,11,11,0.064469,4,0.349197,0.392485,8596.134322
新闻自由(1946),新闻自由,notion,0,2,2,0,3,3,0.047951,4,0.326716,0.3675,1513.970214
方案(1946),方案,notion,0,4,4,0,7,7,0.052651,4,0.332264,0.374125,5356.704689
旅途(1946),旅途,notion,0,1,1,0,3,3,0.024398,4,0.290354,0.319468,0
日本(1946),日本,notion,0,7,7,0,14,14,0.095963,4,0.414158,0.448869,23850.946375
时代(1946),时代,notion,0,6,6,0,10,10,0.073923,4,0.37588,0.418015,21086.336006
时局(1946),时局,notion,0,11,11,0,38,38,0.125151,4,0.467481,0.483769,48161.489002
时评(1946),时评,notion,0,1,1,0,10,10,0.006968,4,0.260195,0.269567,0
时速(1946),时速,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
明代(1946),明代,notion,0,1,1,0,2,2,0.00738,4,0.261121,0.271271,0
明日(1946),明日,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
最后(1946),最后,notion,0,6,6,0,10,10,0.090503,4,0.398146,0.436613,15387.891026
有序(1946),有序,notion,0,1,1,0,2,2,0.007457,4,0.262679,0.27411,0
朝鲜(1946),朝鲜,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
未完待续(1946),未完待续,notion,0,2,2,0,5,5,0.021286,4,0.282347,0.307377,690.857886
机关(1946),机关,notion,0,3,3,0,4,4,0.05533,4,0.337356,0.379685,3718.598855
李卓吾(1946),李卓吾,notion,0,1,1,0,2,2,0.00738,4,0.261121,0.271271,0
武器(1946),武器,notion,0,2,2,0,4,4,0.047951,4,0.326716,0.3675,1513.970214
民主化(1946),民主化,notion,0,3,3,0,5,5,0.018193,4,0.275932,0.297203,1598.125519
民意(1946),民意,notion,0,3,3,0,8,8,0.054918,4,0.336197,0.378407,3192.569615
民权(1946),民权,notion,0,3,3,0,4,4,0.064265,4,0.35454,0.397643,4529.085152
法国(1946),法国,notion,0,4,4,0,6,6,0.058445,4,0.34604,0.389102,7526.681838
法西斯(1946),法西斯,notion,0,5,5,0,8,8,0.061303,4,0.340027,0.382832,7299.733647
海上(1946),海上,notion,0,1,1,0,2,2,0.00738,4,0.261121,0.271271,0
渔村(1946),渔村,notion,0,1,1,0,2,2,0.008866,4,0.265851,0.279789,0
温州(1946),温州,notion,0,1,1,0,2,2,0.007293,4,0.261005,0.271058,0
游心影(1946),游心影,notion,0,1,1,0,2,2,0.008866,4,0.265851,0.279789,0
游记(1946),游记,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
烦恼(1946),烦恼,notion,0,2,2,0,3,3,0.01475,4,0.273193,0.292542,970.409628
烽火(1946),烽火,notion,0,2,2,0,3,3,0.016246,4,0.276756,0.298434,1308.324383
特写(1946),特写,notion,0,1,1,0,2,2,0.016314,4,0.276235,0.297464,0
特务(1946),特务,notion,0,5,5,0,7,7,0.057929,4,0.338524,0.381199,8150.472994
特港(1946),特港,notion,0,1,1,0,2,2,0.016314,4,0.276235,0.297464,0
猎书(1946),猎书,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
献言(1946),献言,notion,0,1,1,0,2,2,0.005842,4,0.259123,0.26758,0
生日(1946),生日,notion,0,1,1,0,2,2,0.007457,4,0.262679,0.27411,0
知行(1946),知行,notion,0,1,1,0,2,2,0.007457,4,0.262679,0.27411,0
立场(1946),立场,notion,0,6,6,0,9,9,0.070592,4,0.35213,0.395585,10243.720781
立法权(1946),立法权,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
第六(1946),第六,notion,0,1,1,0,2,2,0.023553,4,0.28798,0.315919,0
等待(1946),等待,notion,0,1,1,0,2,2,0.016314,4,0.276235,0.297464,0
素描(1946),素描,notion,0,2,2,0,3,3,0.033264,4,0.307545,0.343649,2548.338915
絮语(1946),絮语,notion,0,1,1,0,2,2,0.00738,4,0.261121,0.271271,0
纪念(1946),纪念,notion,0,7,7,0,17,17,0.090566,4,0.389343,0.429633,16779.246288
纽约(1946),纽约,notion,0,3,3,0,6,6,0.0429,4,0.318157,0.357325,4031.517026
