Source,Target,Type,Id,Label,timeset,Weight,year,place,journal
潮声(1947),战局 (n),Directed,209892,,"<[1947.0, 1947.0]>",36,1947,上海,《国讯》
王亚南(1947),官僚政治 (n),Directed,209893,,"<[1947.0, 1947.0]>",26,1947,上海,《时与文》
王亚南(1947),中国 (n),Directed,209894,,"<[1947.0, 1947.0]>",24,1947,上海,《时与文》
M.H.(1947),学生 (n),Directed,209895,,"<[1947.0, 1947.0]>",22,1947,上海,《国讯》
黄炎培(1947),亮话 (n),Directed,209896,,"<[1947.0, 1947.0]>",20,1947,上海,《国讯》
M.H.(1947),中国 (n),Directed,209897,,"<[1947.0, 1947.0]>",19,1947,上海,《国讯》
M.H.(1947),华莱士 (n),Directed,209898,,"<[1947.0, 1947.0]>",17,1947,上海,《国讯》
M.H.(1947),民主 (n),Directed,209899,,"<[1947.0, 1947.0]>",17,1947,上海,《国讯》
M.H.(1947),抗议 (n),Directed,209900,,"<[1947.0, 1947.0]>",16,1947,上海,《国讯》
M.H.(1947),民盟 (n),Directed,209901,,"<[1947.0, 1947.0]>",15,1947,上海,《国讯》
M.H.(1947),学联 (n),Directed,209902,,"<[1947.0, 1947.0]>",14,1947,上海,《国讯》
M.H.(1947),要求 (n),Directed,209903,,"<[1947.0, 1947.0]>",14,1947,上海,《国讯》
M.H.(1947),反对 (n),Directed,209904,,"<[1947.0, 1947.0]>",13,1947,上海,《国讯》
M.H.(1947),和平 (n),Directed,209905,,"<[1947.0, 1947.0]>",13,1947,上海,《国讯》
金大均(1947),陌上 (n),Directed,209906,,"<[1947.0, 1947.0]>",13,1947,上海,《中建》
余园(1947),宪政 (n),Directed,209907,,"<[1947.0, 1947.0]>",12,1947,上海,《再生》
王亚南(1947),经济 (n),Directed,209908,,"<[1947.0, 1947.0]>",12,1947,上海,《时与文》
王亚南(1947),研究 (n),Directed,209909,,"<[1947.0, 1947.0]>",11,1947,上海,《时与文》
M.H.(1947),呼吁 (n),Directed,209910,,"<[1947.0, 1947.0]>",10,1947,上海,《国讯》
M.H.(1947),教授 (n),Directed,209911,,"<[1947.0, 1947.0]>",10,1947,上海,《国讯》
卫玉(1947),亮话 (n),Directed,209912,,"<[1947.0, 1947.0]>",10,1947,上海,《国讯》
张君劢(1947),民主 (n),Directed,209913,,"<[1947.0, 1947.0]>",10,1947,上海,《再生》
方成(1947),观察 (n),Directed,209914,,"<[1947.0, 1947.0]>",10,1947,上海,《观察》
王亚南(1947),历史 (n),Directed,209915,,"<[1947.0, 1947.0]>",10,1947,上海,《时与文》
王艮仲(1947),工作 (n),Directed,209916,,"<[1947.0, 1947.0]>",10,1947,上海,《中建》
费孝通(1947),美国 (n),Directed,209917,,"<[1947.0, 1947.0]>",12,1947,上海,《现代文摘(上海)》
M.H.(1947),华侨 (n),Directed,209918,,"<[1947.0, 1947.0]>",9,1947,上海,《国讯》
M.H.(1947),意见 (n),Directed,209919,,"<[1947.0, 1947.0]>",9,1947,上海,《国讯》
M.H.(1947),美国 (n),Directed,209920,,"<[1947.0, 1947.0]>",9,1947,上海,《国讯》
M.H.(1947),青年 (n),Directed,209921,,"<[1947.0, 1947.0]>",9,1947,上海,《国讯》
张君劢(1947),民主社会党 (n),Directed,209922,,"<[1947.0, 1947.0]>",9,1947,上海,《再生》
王亚南(1947),解释 (n),Directed,209923,,"<[1947.0, 1947.0]>",9,1947,上海,《时与文》
王厚生(1947),制度 (n),Directed,209924,,"<[1947.0, 1947.0]>",9,1947,上海,《再生》
王厚生(1947),政治 (n),Directed,209925,,"<[1947.0, 1947.0]>",9,1947,上海,《再生》
王厚生(1947),问答 (n),Directed,209926,,"<[1947.0, 1947.0]>",9,1947,上海,《再生》
M.H.(1947),宣言 (n),Directed,209927,,"<[1947.0, 1947.0]>",8,1947,上海,《国讯》
M.H.(1947),谈话 (n),Directed,209928,,"<[1947.0, 1947.0]>",8,1947,上海,《国讯》
余园(1947),后果 (n),Directed,209929,,"<[1947.0, 1947.0]>",8,1947,上海,《再生》
余园(1947),德国 (n),Directed,209930,,"<[1947.0, 1947.0]>",8,1947,上海,《再生》
张君劢(1947),任务 (n),Directed,209931,,"<[1947.0, 1947.0]>",8,1947,上海,《再生》
张君劢(1947),宪法 (n),Directed,209932,,"<[1947.0, 1947.0]>",8,1947,上海,《再生》
朱哈娜(1947),中建 (n),Directed,209933,,"<[1947.0, 1947.0]>",8,1947,上海,《中建》
朱哈娜(1947),学校 (n),Directed,209934,,"<[1947.0, 1947.0]>",8,1947,上海,《中建》
朱哈娜(1947),日记 (n),Directed,209935,,"<[1947.0, 1947.0]>",8,1947,上海,《中建》
朱哈娜(1947),片断 (n),Directed,209936,,"<[1947.0, 1947.0]>",8,1947,上海,《中建》
朱哈娜(1947),生活 (n),Directed,209937,,"<[1947.0, 1947.0]>",8,1947,上海,《中建》
朱哈娜(1947),自助 (n),Directed,209938,,"<[1947.0, 1947.0]>",8,1947,上海,《中建》
王厚生(1947),各国 (n),Directed,209939,,"<[1947.0, 1947.0]>",8,1947,上海,《再生》
费孝通(1947),性格 (n),Directed,209940,,"<[1947.0, 1947.0]>",8,1947,上海,《观察》
M.H.(1947),孙科 (n),Directed,209941,,"<[1947.0, 1947.0]>",7,1947,上海,《国讯》
M.H.(1947),政策 (n),Directed,209942,,"<[1947.0, 1947.0]>",7,1947,上海,《国讯》
M.H.(1947),时局 (n),Directed,209943,,"<[1947.0, 1947.0]>",7,1947,上海,《国讯》
悲华(1947),悲华经舍 (n),Directed,209944,,"<[1947.0, 1947.0]>",7,1947,上海,《再生》
悲华(1947),杂记 (n),Directed,209945,,"<[1947.0, 1947.0]>",7,1947,上海,《再生》
扬庶威(1947),今日 (n),Directed,209946,,"<[1947.0, 1947.0]>",7,1947,上海,《国讯》
申铭(1947),江南 (n),Directed,209947,,"<[1947.0, 1947.0]>",7,1947,上海,《再生》
补斋(1947),新话 (n),Directed,209948,,"<[1947.0, 1947.0]>",7,1947,上海,《国讯》
M.H.(1947),世界 (n),Directed,209949,,"<[1947.0, 1947.0]>",6,1947,上海,《国讯》
M.H.(1947),保障 (n),Directed,209950,,"<[1947.0, 1947.0]>",6,1947,上海,《国讯》
M.H.(1947),印尼 (n),Directed,209951,,"<[1947.0, 1947.0]>",6,1947,上海,《国讯》
M.H.(1947),大学生 (n),Directed,209952,,"<[1947.0, 1947.0]>",6,1947,上海,《国讯》
M.H.(1947),建议 (n),Directed,209953,,"<[1947.0, 1947.0]>",6,1947,上海,《国讯》
M.H.(1947),纪念 (n),Directed,209954,,"<[1947.0, 1947.0]>",6,1947,上海,《国讯》
M.H.(1947),美报 (n),Directed,209955,,"<[1947.0, 1947.0]>",6,1947,上海,《国讯》
余园(1947),英国 (n),Directed,209956,,"<[1947.0, 1947.0]>",6,1947,上海,《再生》
曾昭抡(1947),今日 (n),Directed,209957,,"<[1947.0, 1947.0]>",6,1947,上海,《时与文》
曾昭抡(1947),美国 (n),Directed,209958,,"<[1947.0, 1947.0]>",6,1947,上海,《时与文》
浦熙修(1947),观察 (n),Directed,209959,,"<[1947.0, 1947.0]>",6,1947,上海,《观察》
王民(1947),昆明 (n),Directed,209960,,"<[1947.0, 1947.0]>",6,1947,上海,《国讯》
王艮仲(1947),团体 (n),Directed,209961,,"<[1947.0, 1947.0]>",6,1947,上海,《中建》
程梯云(1947),外海 (n),Directed,209962,,"<[1947.0, 1947.0]>",6,1947,上海,《中建》
补斋(1947),旧诗 (n),Directed,209963,,"<[1947.0, 1947.0]>",6,1947,上海,《国讯》
顾秉之(1947),服务 (n),Directed,209964,,"<[1947.0, 1947.0]>",6,1947,上海,《中建》
黄撼石(1947),问题 (n),Directed,209965,,"<[1947.0, 1947.0]>",6,1947,上海,《再生》
M.H.(1947),侨胞 (n),Directed,209966,,"<[1947.0, 1947.0]>",5,1947,上海,《国讯》
M.H.(1947),发表 (n),Directed,209967,,"<[1947.0, 1947.0]>",5,1947,上海,《国讯》
M.H.(1947),大公报 (n),Directed,209968,,"<[1947.0, 1947.0]>",5,1947,上海,《国讯》
M.H.(1947),学运 (n),Directed,209969,,"<[1947.0, 1947.0]>",5,1947,上海,《国讯》
M.H.(1947),成立 (n),Directed,209970,,"<[1947.0, 1947.0]>",5,1947,上海,《国讯》
M.H.(1947),职工 (n),Directed,209971,,"<[1947.0, 1947.0]>",5,1947,上海,《国讯》
M.H.(1947),被捕 (n),Directed,209972,,"<[1947.0, 1947.0]>",5,1947,上海,《国讯》
M.H.(1947),马来亚 (n),Directed,209973,,"<[1947.0, 1947.0]>",5,1947,上海,《国讯》
M.H.(1947),魏德迈 (n),Directed,209974,,"<[1947.0, 1947.0]>",5,1947,上海,《国讯》
余园(1947),下篇 (n),Directed,209975,,"<[1947.0, 1947.0]>",5,1947,上海,《再生》
余园(1947),共和国 (n),Directed,209976,,"<[1947.0, 1947.0]>",5,1947,上海,《再生》
余园(1947),德意志 (n),Directed,209977,,"<[1947.0, 1947.0]>",5,1947,上海,《再生》
史超礼(1947),美国 (n),Directed,209978,,"<[1947.0, 1947.0]>",5,1947,上海,《观察》
吴荷景(1947),合工 (n),Directed,209979,,"<[1947.0, 1947.0]>",5,1947,上海,《中建》
小鱼(1947),华莱士 (n),Directed,209980,,"<[1947.0, 1947.0]>",5,1947,上海,《国讯》
张东荪(1947),狱中 (n),Directed,209981,,"<[1947.0, 1947.0]>",5,1947,上海,《观察》
张东荪(1947),生活 (n),Directed,209982,,"<[1947.0, 1947.0]>",5,1947,上海,《观察》
张东荪(1947),简记 (n),Directed,209983,,"<[1947.0, 1947.0]>",5,1947,上海,《观察》
张君劢(1947),信念 (n),Directed,209984,,"<[1947.0, 1947.0]>",5,1947,上海,《再生》
张君劢(1947),基本 (n),Directed,209985,,"<[1947.0, 1947.0]>",5,1947,上海,《再生》
张君劢(1947),社会主义 (n),Directed,209986,,"<[1947.0, 1947.0]>",5,1947,上海,《再生》
扬义旗(1947),今日 (n),Directed,209987,,"<[1947.0, 1947.0]>",5,1947,上海,《国讯》
文骊(1947),经济 (n),Directed,209988,,"<[1947.0, 1947.0]>",5,1947,上海,《国讯》
斐多菲(1947),而歌 (n),Directed,209989,,"<[1947.0, 1947.0]>",5,1947,上海,《观察》
斐多菲(1947),自由 (n),Directed,209990,,"<[1947.0, 1947.0]>",5,1947,上海,《观察》
斐多菲(1947),诗选 (n),Directed,209991,,"<[1947.0, 1947.0]>",5,1947,上海,《观察》
方__(1947),观察 (n),Directed,209992,,"<[1947.0, 1947.0]>",5,1947,上海,《观察》
李慕白(1947),海外 (n),Directed,209993,,"<[1947.0, 1947.0]>",5,1947,上海,《观察》
杨刚(1947),纽约 (n),Directed,209994,,"<[1947.0, 1947.0]>",5,1947,上海,《观察》
王艮仲(1947),中建 (n),Directed,209995,,"<[1947.0, 1947.0]>",5,1947,上海,《中建》
程梯云(1947),采风 (n),Directed,209996,,"<[1947.0, 1947.0]>",5,1947,上海,《中建》
蔡尚思(1947),教育 (n),Directed,209997,,"<[1947.0, 1947.0]>",7,1947,上海,《现代文摘(上海)》
赵志华(1947),太平洋 (n),Directed,209998,,"<[1947.0, 1947.0]>",5,1947,上海,《中建》
金大均(1947),工作 (n),Directed,209999,,"<[1947.0, 1947.0]>",5,1947,上海,《中建》
Kingdom，F.(1947),华莱士 (n),Directed,210000,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),中国政府 (n),Directed,210001,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),人民 (n),Directed,210002,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),内战 (n),Directed,210003,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),声援 (n),Directed,210004,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),张东荪 (n),Directed,210005,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),战争 (n),Directed,210006,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),政治 (n),Directed,210007,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),李济琛 (n),Directed,210008,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),民社党 (n),Directed,210009,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),活动 (n),Directed,210010,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),港九 (n),Directed,210011,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),演说 (n),Directed,210012,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),致函 (n),Directed,210013,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),蒋主席 (n),Directed,210014,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),计划 (n),Directed,210015,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
M.H.(1947),记者 (n),Directed,210016,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
Shih，H.P.F.(1947),昆明 (n),Directed,210017,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
余园(1947),发展 (n),Directed,210018,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
余园(1947),诞生 (n),Directed,210019,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
华罗庚(1947),访苏 (n),Directed,210020,,"<[1947.0, 1947.0]>",4,1947,上海,《时与文》
吴荷景(1947),前线 (n),Directed,210021,,"<[1947.0, 1947.0]>",4,1947,上海,《中建》
周公南(1947),工作 (n),Directed,210022,,"<[1947.0, 1947.0]>",4,1947,上海,《中建》
土人(1947),湖南 (n),Directed,210023,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
夏史(1947),昏话 (n),Directed,210024,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
孙亚夫(1947),主张 (n),Directed,210025,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
孙亚夫(1947),教育 (n),Directed,210026,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
张君劢(1947),十讲 (n),Directed,210027,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
张君劢(1947),张君劢 (n),Directed,210028,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
张君劢(1947),摘要 (n),Directed,210029,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
张君劢(1947),说老实话 (n),Directed,210030,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
张君劢(1947),贝尔纳斯 (n),Directed,210031,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
张文元(1947),农村 (n),Directed,210032,,"<[1947.0, 1947.0]>",4,1947,上海,《时与文》
张文元(1947),四季 (n),Directed,210033,,"<[1947.0, 1947.0]>",4,1947,上海,《时与文》
张霞飞(1947),上饶 (n),Directed,210034,,"<[1947.0, 1947.0]>",4,1947,上海,《中建》
抱一(1947),自箴语 (n),Directed,210035,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
方登朋(1947),一位 (n),Directed,210036,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
方登朋(1947),参政员 (n),Directed,210037,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
方登朋(1947),私人 (n),Directed,210038,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
方登朋(1947),笔记 (n),Directed,210039,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
旧风(1947),战局 (n),Directed,210040,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
晦庵(1947),书话 (n),Directed,210041,,"<[1947.0, 1947.0]>",4,1947,上海,《时与文》
林海(1947),作者 (n),Directed,210042,,"<[1947.0, 1947.0]>",4,1947,上海,《时与文》
梁漱溟(1947),中国 (n),Directed,210043,,"<[1947.0, 1947.0]>",4,1947,上海,《观察》
毛以亨(1947),会议 (n),Directed,210044,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
毛以亨(1947),泛亚 (n),Directed,210045,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
江流(1947),重庆 (n),Directed,210046,,"<[1947.0, 1947.0]>",4,1947,上海,《时与文》
江问渔(1947),亮话 (n),Directed,210047,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
沈定一(1947),事业 (n),Directed,210048,,"<[1947.0, 1947.0]>",4,1947,上海,《中建》
沈定一(1947),工作 (n),Directed,210049,,"<[1947.0, 1947.0]>",4,1947,上海,《中建》
潮声(1947),东北 (n),Directed,210050,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
潮声(1947),紧张 (n),Directed,210051,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
王亚南(1947),官僚 (n),Directed,210052,,"<[1947.0, 1947.0]>",4,1947,上海,《时与文》
王民(1947),中国 (n),Directed,210053,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
王艮仲(1947),病态 (n),Directed,210054,,"<[1947.0, 1947.0]>",4,1947,上海,《中建》
王艮仲(1947),认识 (n),Directed,210055,,"<[1947.0, 1947.0]>",4,1947,上海,《中建》
王艮仲(1947),进步 (n),Directed,210056,,"<[1947.0, 1947.0]>",4,1947,上海,《中建》
王艮仲(1947),革命 (n),Directed,210057,,"<[1947.0, 1947.0]>",4,1947,上海,《中建》
申铭(1947),田赋 (n),Directed,210058,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
盾戈(1947),尊严 (n),Directed,210059,,"<[1947.0, 1947.0]>",4,1947,上海,《时与文》
盾戈(1947),蜡烛 (n),Directed,210060,,"<[1947.0, 1947.0]>",4,1947,上海,《时与文》
石啸冲(1947),中国 (n),Directed,210061,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
石啸冲(1947),阴谋 (n),Directed,210062,,"<[1947.0, 1947.0]>",4,1947,上海,《国讯》
胡先驌(1947),改造 (n),Directed,210063,,"<[1947.0, 1947.0]>",4,1947,上海,《观察》
胡先驌(1947),经济 (n),Directed,210064,,"<[1947.0, 1947.0]>",4,1947,上海,《观察》
金大均(1947),纵横 (n),Directed,210065,,"<[1947.0, 1947.0]>",4,1947,上海,《中建》
陈振汉(1947),经济 (n),Directed,210066,,"<[1947.0, 1947.0]>",4,1947,上海,《观察》
陈涛(1947),工作 (n),Directed,210067,,"<[1947.0, 1947.0]>",4,1947,上海,《中建》
黄撼石(1947),中国 (n),Directed,210068,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
黄撼石(1947),外交政策 (n),Directed,210069,,"<[1947.0, 1947.0]>",4,1947,上海,《再生》
M.H.(1947),不满 (n),Directed,210070,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),举行 (n),Directed,210071,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),书面 (n),Directed,210072,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),事件 (n),Directed,210073,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),人权 (n),Directed,210074,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),人民团体 (n),Directed,210075,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),代表 (n),Directed,210076,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),侨报 (n),Directed,210077,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),冯玉祥 (n),Directed,210078,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),决议 (n),Directed,210079,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),参会 (n),Directed,210080,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),号召 (n),Directed,210081,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),吁请 (n),Directed,210082,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),否认 (n),Directed,210083,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),团体 (n),Directed,210084,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),声明 (n),Directed,210085,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),宣布 (n),Directed,210086,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),家属 (n),Directed,210087,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),局势 (n),Directed,210088,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),总动员 (n),Directed,210089,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),提案 (n),Directed,210090,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),援助 (n),Directed,210091,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),新闻自由 (n),Directed,210092,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),旅法 (n),Directed,210093,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),昆明 (n),Directed,210094,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),暴行 (n),Directed,210095,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),歧视 (n),Directed,210096,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),民意测验 (n),Directed,210097,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),浙大 (n),Directed,210098,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),答覆 (n),Directed,210099,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),英美 (n),Directed,210100,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),警告 (n),Directed,210101,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),评论 (n),Directed,210102,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
M.H.(1947),重要 (n),Directed,210103,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
MH(1947),中国 (n),Directed,210104,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
MH(1947),列传 (n),Directed,210105,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
MH(1947),报导 (n),Directed,210106,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
MH(1947),明哲 (n),Directed,210107,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
MH(1947),蒲立特 (n),Directed,210108,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
W._B._Yeats(1947),五首 (n),Directed,210109,,"<[1947.0, 1947.0]>",3,1947,上海,《观察》
W._B._Yeats(1947),译诗 (n),Directed,210110,,"<[1947.0, 1947.0]>",3,1947,上海,《观察》
丕谷(1947),土地 (n),Directed,210111,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
丕谷(1947),地主 (n),Directed,210112,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
丕谷(1947),问题 (n),Directed,210113,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
云彬(1947),读史 (n),Directed,210114,,"<[1947.0, 1947.0]>",3,1947,香港,《光明报》
云彬(1947),随笔 (n),Directed,210115,,"<[1947.0, 1947.0]>",3,1947,香港,《光明报》
伍藻池(1947),商榷 (n),Directed,210116,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
伍藻池(1947),改造 (n),Directed,210117,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
伍藻池(1947),社会 (n),Directed,210118,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
伍藻池(1947),问题 (n),Directed,210119,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
何肫林(1947),事业 (n),Directed,210120,,"<[1947.0, 1947.0]>",3,1947,上海,《中建》
余园(1947),倾覆 (n),Directed,210121,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
余园(1947),制度 (n),Directed,210122,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
傅亮(1947),工作 (n),Directed,210123,,"<[1947.0, 1947.0]>",3,1947,上海,《中建》
光祖(1947),宣言 (n),Directed,210124,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
凌华(1947),北平 (n),Directed,210125,,"<[1947.0, 1947.0]>",3,1947,上海,《时与文》
史特朗(1947),大连 (n),Directed,210126,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
吴世昌(1947),美国 (n),Directed,210127,,"<[1947.0, 1947.0]>",4,1947,上海,《现代文摘(上海)》
周东郊(1947),新疆 (n),Directed,210128,,"<[1947.0, 1947.0]>",3,1947,上海,《观察》
姚志英(1947),事业 (n),Directed,210129,,"<[1947.0, 1947.0]>",3,1947,上海,《中建》
姚志英(1947),问题 (n),Directed,210130,,"<[1947.0, 1947.0]>",3,1947,上海,《中建》
子敬(1947),美国 (n),Directed,210131,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
宋宝尊(1947),建设 (n),Directed,210132,,"<[1947.0, 1947.0]>",3,1947,上海,《中建》
宋宝山(1947),电流 (n),Directed,210133,,"<[1947.0, 1947.0]>",3,1947,上海,《中建》
宦乡(1947),美国 (n),Directed,210134,,"<[1947.0, 1947.0]>",4,1947,上海,《现代文摘(上海)》
容方(1947),观后 (n),Directed,210135,,"<[1947.0, 1947.0]>",3,1947,上海,《时与文》
小鱼(1947),美国 (n),Directed,210136,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
张君劢(1947),三篇 (n),Directed,210137,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
张君劢(1947),中国 (n),Directed,210138,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
张君劢(1947),关键 (n),Directed,210139,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
张君劢(1947),培植 (n),Directed,210140,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
张君劢(1947),抗战 (n),Directed,210141,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
张君劢(1947),政党 (n),Directed,210142,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
张君劢(1947),施行 (n),Directed,210143,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
张君劢(1947),言论 (n),Directed,210144,,"<[1947.0, 1947.0]>",3,1947,上海,《再生》
张国懋(1947),农村 (n),Directed,210145,,"<[1947.0, 1947.0]>",3,1947,上海,《中建》
张帆(1947),杂文 (n),Directed,210146,,"<[1947.0, 1947.0]>",3,1947,上海,《时与文》
张演(1947),印尼 (n),Directed,210147,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
张霞飞(1947),巡礼 (n),Directed,210148,,"<[1947.0, 1947.0]>",3,1947,上海,《中建》
张霞飞(1947),徐海 (n),Directed,210149,,"<[1947.0, 1947.0]>",3,1947,上海,《中建》
文骊(1947),中国 (n),Directed,210150,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
文骊(1947),建设 (n),Directed,210151,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
文骊(1947),改革 (n),Directed,210152,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
文骊(1947),故事 (n),Directed,210153,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
文骊(1947),欧洲 (n),Directed,210154,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
文骊(1947),生活 (n),Directed,210155,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
文骊(1947),美国 (n),Directed,210156,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
文骊(1947),魏德迈 (n),Directed,210157,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
方芳(1947),偶拾 (n),Directed,210158,,"<[1947.0, 1947.0]>",3,1947,上海,《国讯》
