Id,Label,timeset,type,indegree,outdegree,Degree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
诚实 (n),诚实,,notion,1,0,14,30,0.030837,5,0.400359,0.423526,0
殖民地 (n),殖民地,,notion,2,0,14,25,0.024095,4,0.376952,0.399123,81.416288
对华政策 (n),对华政策,,notion,9,0,89,116,0.168754,4,0.45353,0.483623,5285.510153
努力 (n),努力,,notion,9,0,119,250,0.277903,4,0.456544,0.492161,4197.504788
参政会 (n),参政会,,notion,3,0,94,207,0.21048,4,0.450441,0.482689,2346.814727
国民大会 (n),国民大会,,notion,2,0,97,193,0.238406,4,0.446165,0.47989,645.951861
应否 (n),应否,,notion,1,0,71,162,0.184069,4,0.43255,0.463513,0
青年 (n),青年,,notion,20,0,230,446,0.457945,4,0.496663,0.541293,43781.599381
一些 (n),一些,,notion,3,0,82,110,0.227791,4,0.455264,0.483529,13498.312177
文学 (n),文学,,notion,2,0,14,28,0.003949,5,0.317681,0.329433,1784.186293
架沙 (n),架沙,,notion,1,0,6,20,0.002822,5,0.313608,0.3236,0
特务 (n),特务,,notion,1,0,6,20,0.002822,5,0.313608,0.3236,0
褫下 (n),褫下,,notion,1,0,6,20,0.002822,5,0.313608,0.3236,0
政治协商会议 (n),政治协商会议,,notion,23,0,245,369,0.454707,4,0.507098,0.550719,35420.624903
历史 (n),历史,,notion,9,0,85,128,0.116729,4,0.451809,0.481196,18742.505523
推进 (n),推进,,notion,2,0,10,22,0.038746,4,0.404164,0.426185,8.708429
外长 (n),外长,,notion,4,0,17,45,0.040396,4,0.404713,0.428098,175.679834
杂志 (n),杂志,,notion,3,0,28,48,0.039471,5,0.393132,0.418496,4284.133194
读史 (n),读史,,notion,2,0,22,42,0.034441,5,0.389701,0.413736,1770.492405
成都 (n),成都,,notion,4,0,17,25,0.007803,5,0.335399,0.351568,4143.938806
八年 (n),八年,,notion,5,0,116,194,0.23229,4,0.447731,0.484742,5300.462453
无表情 (n),无表情,,notion,1,0,45,92,0.054837,5,0.382441,0.411301,0
失业 (n),失业,,notion,3,0,32,80,0.074262,4,0.418757,0.444289,142.890109
民生 (n),民生,,notion,4,0,110,178,0.279968,4,0.468643,0.499253,4808.282434
社会 (n),社会,,notion,5,0,48,93,0.078446,4,0.422322,0.450448,7704.206222
福斯 (n),福斯,,notion,1,0,28,72,0.06864,4,0.415929,0.441163,0
萧条 (n),萧条,,notion,2,0,34,79,0.08449,4,0.42943,0.453807,290.398617
贫困 (n),贫困,,notion,1,0,28,72,0.06864,4,0.415929,0.441163,0
清理 (n),清理,,notion,11,0,29,72,0.035101,5,0.387755,0.414259,3462.472233
逻辑 (n),逻辑,,notion,1,0,6,14,0.015611,5,0.366359,0.385508,0
战局 (n),战局,,notion,5,0,143,279,0.359964,4,0.472362,0.508305,5667.724124
独立运动 (n),独立运动,,notion,2,0,7,15,0.011378,5,0.354717,0.373115,0
越南 (n),越南,,notion,2,0,7,15,0.011378,5,0.354717,0.373115,0
提议 (n),提议,,notion,1,0,5,10,0.010239,5,0.353874,0.370493,0
欧洲 (n),欧洲,,notion,7,0,146,307,0.304356,4,0.462574,0.50168,15085.893831
旅途 (n),旅途,,notion,1,0,3,8,0.000315,1,1,1,0
杂记 (n),杂记,,notion,1,0,3,8,0.000315,1,1,1,0
原子弹 (n),原子弹,,notion,3,0,57,78,0.136375,5,0.427682,0.456112,634.081439
教育 (n),教育,,notion,12,0,171,342,0.455172,4,0.475506,0.515677,7863.699126
华沙 (n),华沙,,notion,1,0,59,156,0.158762,5,0.421823,0.452734,0
恢复 (n),恢复,,notion,2,0,61,159,0.158989,5,0.422122,0.453387,3873.195023
欧战 (n),欧战,,notion,3,0,61,160,0.15957,5,0.423122,0.454321,1193.093488
几个 (n),几个,,notion,9,0,209,316,0.516906,4,0.482833,0.528089,8603.677231
文学遗产 (n),文学遗产,,notion,1,0,23,64,0.063366,5,0.407205,0.432223,0
研究 (n),研究,,notion,2,0,24,66,0.063484,5,0.407298,0.432503,433.955559
鲁迅 (n),鲁迅,,notion,12,0,107,237,0.172552,4,0.455264,0.489035,11524.273688
苏联 (n),苏联,,notion,18,0,197,330,0.41364,4,0.489986,0.530468,32087.667073
待续 (n),待续,,notion,2,0,90,136,0.31491,4,0.447059,0.478863,2797.760436
一次 (n),一次,,notion,2,0,130,250,0.329944,4,0.455845,0.493701,1123.030814
三十一日 (n),三十一日,,notion,1,0,63,168,0.179298,4,0.43255,0.462113,0
不要 (n),不要,,notion,7,0,158,303,0.362916,4,0.463535,0.504619,5327.000239
协调 (n),协调,,notion,1,0,63,168,0.179298,4,0.43255,0.462113,0
国内 (n),国内,,notion,4,0,95,226,0.236936,4,0.448631,0.481243,922.339323
阶段 (n),阶段,,notion,4,0,118,256,0.287422,4,0.454106,0.490062,1442.236551
保障 (n),保障,,notion,4,0,67,101,0.147407,4,0.441533,0.470418,1566.47493
平底 (n),平底,,notion,1,0,19,44,0.045909,4,0.395921,0.419746,0
有感 (n),有感,,notion,2,0,53,138,0.103993,5,0.41333,0.442758,525.328821
读报 (n),读报,,notion,1,0,4,10,0.008089,5,0.347403,0.362243,0
管见 (n),管见,,notion,1,0,1,4,0.000858,6,0.291782,0.300868,0
高等教育 (n),高等教育,,notion,3,0,32,35,0.083297,5,0.4119,0.438186,1785
地理 (n),地理,,notion,1,0,10,26,0.008398,5,0.335967,0.349935,0
检讨 (n),检讨,,notion,8,0,42,61,0.061652,5,0.406741,0.435125,8067.690853
香港 (n),香港,,notion,1,0,10,26,0.008398,5,0.335967,0.349935,0
农村 (n),农村,,notion,5,0,34,53,0.047932,4,0.39522,0.422079,9902.209301
湘西 (n),湘西,,notion,4,0,9,10,0.002929,5,0.315938,0.326941,2000.310386
运动史 (n),运动史,,notion,2,0,40,100,0.114453,4,0.433495,0.457773,332.125716
青年运动 (n),青年运动,,notion,1,0,35,94,0.107276,4,0.430051,0.454134,0
十月革命 (n),十月革命,,notion,2,0,45,65,0.080912,5,0.398128,0.427837,206.075486
不怕 (n),不怕,,notion,1,0,6,12,0.004553,5,0.326807,0.339352,0
各界 (n),各界,,notion,6,0,48,117,0.059923,5,0.40189,0.432139,1596.667859
陪都 (n),陪都,,notion,7,0,48,117,0.067561,5,0.41171,0.440985,4417.13842
清末 (n),清末,,notion,1,0,5,14,0.001158,6,0.277071,0.288223,0
昆明 (n),昆明,,notion,20,0,230,394,0.383502,4,0.487312,0.535041,45554.380174
思想 (n),思想,,notion,3,0,16,29,0.026269,5,0.371851,0.392973,3634.152162
准备 (n),准备,,notion,1,0,4,18,0.017739,5,0.369237,0.389642,0
谈判 (n),谈判,,notion,2,0,22,44,0.030619,5,0.385995,0.41104,329.88433
杂感 (n),杂感,,notion,7,0,34,49,0.045395,5,0.396624,0.423386,13066.76786
贵阳 (n),贵阳,,notion,2,0,4,6,0.001903,6,0.297369,0.308567,382.067234
人为 (n),人为,,notion,2,0,79,157,0.190543,4,0.443837,0.474384,1222.443563
最后 (n),最后,,notion,3,0,123,256,0.26014,4,0.454453,0.491228,3041.576741
日本 (n),日本,,notion,14,0,172,212,0.311366,4,0.482572,0.520857,31854.817602
名辩 (n),名辩,,notion,1,0,5,14,0.000559,1,1,1,0
思潮 (n),思潮,,notion,1,0,5,14,0.000559,1,1,1,0
批判 (n),批判,,notion,1,0,5,14,0.000559,1,1,1,0
危机 (n),危机,,notion,10,0,113,161,0.276588,4,0.471489,0.501866,12305.481207
对策 (n),对策,,notion,2,0,20,31,0.043902,4,0.403433,0.427445,149.10772
动态 (n),动态,,notion,1,0,10,24,0.025232,5,0.37847,0.400103,0
五千万 (n),五千万,,notion,1,0,50,128,0.103488,5,0.413043,0.441919,0
四万 (n),四万,,notion,1,0,50,128,0.103488,5,0.413043,0.441919,0
武训 (n),武训,,notion,2,0,54,134,0.106768,5,0.414866,0.444438,352.310005
范先生 (n),范先生,,notion,1,0,50,128,0.103488,5,0.413043,0.441919,0
原子能 (n),原子能,,notion,2,0,10,23,0.015306,5,0.360444,0.380105,262.188609
展望 (n),展望,,notion,6,0,43,60,0.077777,5,0.412281,0.440006,3054.507713
开发 (n),开发,,notion,1,0,7,20,0.003562,5,0.313829,0.324347,0
未来 (n),未来,,notion,3,0,17,30,0.021652,5,0.379032,0.401558,5737.634478
信条 (n),信条,,notion,2,0,85,214,0.312625,4,0.446165,0.477184,0
新闻记者 (n),新闻记者,,notion,2,0,85,214,0.312625,4,0.446165,0.477184,0
莫斯科 (n),莫斯科,,notion,4,0,60,103,0.135969,4,0.44572,0.472331,1454.752157
伦敦 (n),伦敦,,notion,3,0,20,27,0.035834,5,0.385495,0.410153,3575.940447
方式 (n),方式,,notion,2,0,6,24,0.022956,5,0.37847,0.399403,0
介绍 (n),介绍,,notion,2,0,87,208,0.317335,4,0.447507,0.478677,46.612909
寿言 (n),寿言,,notion,3,0,138,290,0.446607,4,0.472737,0.507419,1217.328719
职业 (n),职业,,notion,2,0,90,317,0.319013,4,0.447283,0.47905,166.652564
第四根 (n),第四根,,notion,2,0,1,2,0.000099,1,1,1,0
铁钉 (n),铁钉,,notion,2,0,1,2,0.000099,1,1,1,0
地下军 (n),地下军,,notion,2,0,2,4,0.000211,7,0.211511,0.216009,0
法国 (n),法国,,notion,4,0,4,8,0.000543,6,0.268168,0.276922,3568
秘密 (n),秘密,,notion,2,0,2,4,0.000211,7,0.211511,0.216009,0
不列颠 (n),不列颠,,notion,2,0,9,12,0.012123,5,0.366735,0.387635,0
地中海 (n),地中海,,notion,2,0,9,12,0.012123,5,0.366735,0.387635,0
帝国 (n),帝国,,notion,2,0,9,12,0.012123,5,0.366735,0.387635,0
解放 (n),解放,,notion,2,0,9,12,0.012123,5,0.366735,0.387635,0
英国议会 (n),英国议会,,notion,3,0,6,15,0.022956,5,0.37847,0.399403,0
与其 (n),与其,,notion,2,0,5,10,0.000703,6,0.262802,0.271137,0
兴起 (n),兴起,,notion,2,0,5,10,0.000703,6,0.262802,0.271137,0
实质 (n),实质,,notion,2,0,5,10,0.000703,6,0.262802,0.271137,0
德国 (n),德国,,notion,4,0,13,18,0.008328,5,0.338386,0.354115,5195.390475
民族 (n),民族,,notion,3,0,10,15,0.00602,5,0.336093,0.350112,3125.811557
社会主义 (n),社会主义,,notion,2,0,5,10,0.000703,6,0.262802,0.271137,0
也要 (n),也要,,notion,1,0,2,2,0.000204,1,1,1,0
学生会 (n),学生会,,notion,1,0,2,2,0.000204,1,1,1,0
接收 (n),接收,,notion,1,0,2,2,0.000204,1,1,1,0
庆祝 (n),庆祝,,notion,4,0,130,167,0.309963,4,0.465347,0.50042,4016.392412
应有 (n),应有,,notion,10,0,64,101,0.128789,5,0.434973,0.464436,4898.536433
当心 (n),当心,,notion,1,0,8,8,0.016019,5,0.365984,0.385778,0
把戏 (n),把戏,,notion,1,0,8,8,0.016019,5,0.365984,0.385778,0
汉奸 (n),汉奸,,notion,7,0,99,112,0.206751,5,0.452152,0.484546,7850.988709
游街 (n),游街,,notion,1,0,8,8,0.016019,5,0.365984,0.385778,0
节目 (n),节目,,notion,1,0,8,8,0.016019,5,0.365984,0.385778,0
髑髅 (n),髑髅,,notion,1,0,8,8,0.016019,5,0.365984,0.385778,0
上海市 (n),上海市,,notion,2,0,12,15,0.005356,5,0.327827,0.339007,16.403315
大中学生 (n),大中学生,,notion,2,0,12,15,0.005356,5,0.327827,0.339007,16.403315
始末 (n),始末,,notion,1,0,5,5,0.00332,5,0.320819,0.330067,0
欢迎 (n),欢迎,,notion,5,0,108,132,0.285105,4,0.471738,0.500887,13733.48833
特使 (n),特使,,notion,2,0,6,6,0.005723,5,0.32402,0.334406,18.42227
马歇 (n),马歇,,notion,2,0,12,15,0.005356,5,0.327827,0.339007,16.403315
人心 (n),人心,,notion,2,0,24,26,0.038885,5,0.392441,0.416723,442.714656
征文 (n),征文,,notion,16,0,78,138,0.157823,4,0.4445,0.474664,6568.553476
新年 (n),新年,,notion,14,0,140,265,0.277441,4,0.473489,0.508632,10275.719275
有关 (n),有关,,notion,1,0,6,6,0.005633,5,0.327166,0.338494,0
民间 (n),民间,,notion,2,0,18,19,0.030032,5,0.385745,0.409444,301.675904
疾苦 (n),疾苦,,notion,1,0,6,6,0.005633,5,0.327166,0.338494,0
解除 (n),解除,,notion,2,0,13,13,0.025564,5,0.378149,0.399832,194.972191
杂谈 (n),杂谈,,notion,1,0,2,2,0.000967,5,0.297023,0.306598,0
清客 (n),清客,,notion,1,0,2,2,0.000967,5,0.297023,0.306598,0
开会 (n),开会,,notion,1,0,1,1,0.001772,5,0.312894,0.322956,0
之道 (n),之道,,notion,4,0,42,49,0.095404,4,0.429533,0.455021,5898.91557
反对 (n),反对,,notion,8,0,168,347,0.419398,4,0.482051,0.519644,10342.580701
塑像 (n),塑像,,notion,1,0,5,5,0.02133,5,0.384665,0.405842,0
良民 (n),良民,,notion,1,0,5,5,0.02133,5,0.384665,0.405842,0
上海 (n),上海,,notion,11,0,136,166,0.252591,4,0.451923,0.491741,13515.372772
健全 (n),健全,,notion,1,0,5,5,0.006449,5,0.335336,0.348106,0
创设 (n),创设,,notion,1,0,5,5,0.006449,5,0.335336,0.348106,0
即刻 (n),即刻,,notion,1,0,5,5,0.006449,5,0.335336,0.348106,0
大学 (n),大学,,notion,4,0,28,30,0.035652,5,0.389107,0.415566,2118.145625
应该 (n),应该,,notion,6,0,133,166,0.342914,4,0.481661,0.512831,7026.952283
代表 (n),代表,,notion,11,0,247,339,0.574673,4,0.491199,0.541293,15727.407677
参议会 (n),参议会,,notion,1,0,7,8,0.012489,5,0.354647,0.373768,0
怒吼 (n),怒吼,,notion,1,0,7,8,0.012489,5,0.354647,0.373768,0
第三次 (n),第三次,,notion,1,0,7,8,0.012489,5,0.354647,0.373768,0
第二届 (n),第二届,,notion,1,0,7,8,0.012489,5,0.354647,0.373768,0
见闻 (n),见闻,,notion,4,0,21,24,0.022715,5,0.370693,0.395698,2126.132287
声音 (n),声音,,notion,3,0,15,22,0.033371,5,0.379274,0.402221,108.590302
这是 (n),这是,,notion,2,0,10,10,0.014147,5,0.375763,0.396967,90.979189
人大 (n),人大,,notion,1,0,3,3,0.004219,5,0.330129,0.343169,0
游行 (n),游行,,notion,4,0,20,21,0.01979,5,0.355706,0.376866,5993.64149
追记 (n),追记,,notion,1,0,3,3,0.004219,5,0.330129,0.343169,0
无锡 (n),无锡,,notion,2,0,4,4,0.000414,1,1,1,3
日军 (n),日军,,notion,1,0,1,1,0.000108,2,0.571429,0.625,0
前因后果 (n),前因后果,,notion,1,0,4,4,0.007347,5,0.329095,0.34218,0
宣言 (n),宣言,,notion,5,0,161,192,0.378861,4,0.474874,0.513251,5794.401809
对华 (n),对华,,notion,1,0,4,4,0.007347,5,0.329095,0.34218,0
时局 (n),时局,,notion,4,0,21,23,0.046083,5,0.402252,0.425383,988.914073
杜鲁门 (n),杜鲁门,,notion,5,0,137,173,0.328963,5,0.462215,0.499571,4282.456064
一大 (n),一大,,notion,1,0,2,2,0.001454,6,0.311313,0.320222,0
贪污案 (n),贪污案,,notion,1,0,2,2,0.001454,6,0.311313,0.320222,0
保证 (n),保证,,notion,1,0,2,2,0.009076,5,0.354084,0.371286,0
永久 (n),永久,,notion,2,0,10,12,0.023844,5,0.370693,0.392852,33.595581
晓歌 (n),晓歌,,notion,1,0,0,0,0,0,0,0,0
东京 (n),东京,,notion,1,0,2,2,0.000204,1,1,1,0
签订 (n),签订,,notion,1,0,2,2,0.000204,1,1,1,0
降书 (n),降书,,notion,1,0,2,2,0.000204,1,1,1,0
中苏 (n),中苏,,notion,3,0,79,95,0.188755,4,0.434339,0.466592,549.056106
匈两国 (n),匈两国,,notion,1,0,11,11,0.023444,5,0.375684,0.398227,0
增进 (n),增进,,notion,2,0,11,13,0.023444,5,0.375684,0.398227,0
大选 (n),大选,,notion,3,0,39,43,0.07052,4,0.417095,0.444616,888.888227
悲观 (n),悲观,,notion,1,0,11,11,0.023444,5,0.375684,0.398227,0
成立 (n),成立,,notion,5,0,98,139,0.207761,5,0.442408,0.47724,3290.408649
政权 (n),政权,,notion,2,0,15,15,0.024356,5,0.377191,0.4007,1258.850868
认识 (n),认识,,notion,2,0,14,14,0.025788,5,0.376714,0.399907,412.902328
邦交 (n),邦交,,notion,2,0,11,13,0.023444,5,0.375684,0.398227,0
开展 (n),开展,,notion,1,0,6,11,0.016185,5,0.376555,0.39735,0
形式 (n),形式,,notion,1,0,6,11,0.016185,5,0.376555,0.39735,0
欧美 (n),欧美,,notion,1,0,6,11,0.016185,5,0.376555,0.39735,0
澈底 (n),澈底,,notion,5,0,56,69,0.129203,5,0.440227,0.467143,2625.725751
全国 (n),全国,,notion,4,0,37,40,0.068256,4,0.412471,0.438783,904.371363
帮助 (n),帮助,,notion,2,0,6,8,0.022161,5,0.382032,0.403434,3.460406
之四 (n),之四,,notion,1,0,11,12,0.033177,5,0.392269,0.414324,0
修身 (n),修身,,notion,1,0,11,12,0.033177,5,0.392269,0.414324,0
实施 (n),实施,,notion,2,0,94,114,0.325188,4,0.451124,0.482923,561.136821
成效 (n),成效,,notion,1,0,11,12,0.033177,5,0.392269,0.414324,0
民主运动 (n),民主运动,,notion,11,0,102,179,0.196488,4,0.461141,0.491928,5736.561238
经验 (n),经验,,notion,1,0,11,12,0.033177,5,0.392269,0.414324,0
齐家治国平天下 (n),齐家治国平天下,,notion,1,0,11,12,0.033177,5,0.392269,0.414324,0
现实 (n),现实,,notion,2,0,10,13,0.024488,5,0.382769,0.405207,37.805182
理想 (n),理想,,notion,7,0,27,43,0.081557,4,0.416706,0.441723,652.608291
丑剧 (n),丑剧,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
中庭 (n),中庭,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
之音 (n),之音,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
人世 (n),人世,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
今天天气 (n),今天天气,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
从头 (n),从头,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
傀儡戏 (n),傀儡戏,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
先画 (n),先画,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
凯归 (n),凯归,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
半是 (n),半是,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
回天 (n),回天,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
姓名 (n),姓名,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
婢子 (n),婢子,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
山河 (n),山河,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
岳王 (n),岳王,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
年麟阁 (n),年麟阁,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
弓刀 (n),弓刀,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
战争 (n),战争,,notion,5,0,156,191,0.288386,4,0.465468,0.505412,26608.576878
摧残 (n),摧残,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
整顿 (n),整顿,,notion,2,0,59,60,0.041293,5,0.386246,0.417908,3479.204404
文化 (n),文化,,notion,10,0,205,245,0.434229,4,0.480883,0.525896,49281.297188
斗柄 (n),斗柄,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
春到 (n),春到,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
枫叶 (n),枫叶,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
树老 (n),树老,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
灶间 (n),灶间,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
炮弹 (n),炮弹,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
留得 (n),留得,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
祠立壁 (n),祠立壁,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
红于 (n),红于,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
美人图 (n),美人图,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
自写 (n),自写,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
花瓶 (n),花瓶,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
英雄 (n),英雄,,notion,3,0,53,56,0.039065,5,0.387251,0.418253,4039.779611
荒山 (n),荒山,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
血泪 (n),血泪,,notion,2,0,47,48,0.023384,5,0.345054,0.370054,3115.808905
都市 (n),都市,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
阅人 (n),阅人,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
阶下 (n),阶下,,notion,1,0,39,40,0.022147,5,0.343462,0.366695,0
两种 (n),两种,,notion,2,0,5,5,0.003353,5,0.316723,0.328901,5349
势力范围 (n),势力范围,,notion,1,0,2,2,0.003046,5,0.316554,0.328061,0
时期 (n),时期,,notion,1,0,3,3,0.017215,5,0.359501,0.377865,0
原它 (n),原它,,notion,1,0,6,6,0.001049,6,0.281393,0.291508,0
后悔 (n),后悔,,notion,1,0,6,6,0.001049,6,0.281393,0.291508,0
如此 (n),如此,,notion,3,0,10,10,0.001484,6,0.282282,0.293682,3845.098044
民意 (n),民意,,notion,2,0,18,18,0.037132,5,0.390297,0.414399,14068.280476
永为 (n),永为,,notion,1,0,6,6,0.001049,6,0.281393,0.291508,0
赖伐尔 (n),赖伐尔,,notion,1,0,6,6,0.001049,6,0.281393,0.291508,0
陈迹 (n),陈迹,,notion,1,0,6,6,0.001049,6,0.281393,0.291508,0
愿望 (n),愿望,,notion,2,0,2,2,0.006125,5,0.344987,0.360536,1785
医院 (n),医院,,notion,1,0,2,2,0.000204,1,1,1,0
战地 (n),战地,,notion,1,0,2,2,0.000204,1,1,1,0
记某 (n),记某,,notion,1,0,2,2,0.000204,1,1,1,0
呼吁 (n),呼吁,,notion,7,0,82,94,0.223224,4,0.448406,0.478397,19627.046317
宁波人 (n),宁波人,,notion,1,0,1,1,0.002091,5,0.309639,0.318841,0
军事 (n),军事,,notion,2,0,64,74,0.217511,4,0.444168,0.471491,37.103423
情势 (n),情势,,notion,2,0,37,51,0.110299,4,0.430569,0.454974,20.527741
日寇 (n),日寇,,notion,4,0,50,55,0.101712,4,0.416997,0.445035,943.055639
中国国民党 (n),中国国民党,,notion,1,0,0,0,0,0,0,0,0
