Source,Target,Type,Id,Label,timeset,Weight,year,place
东方晦之(1946),《周报(上海1945)》,Directed,798,,"<[1946.0, 1946.0]>",4,1946,上海
东衣(1946),《民主(上海)》,Directed,799,,"<[1946.0, 1946.0]>",4,1946,上海
任钧(1946),《民主(上海)》,Directed,800,,"<[1946.0, 1946.0]>",4,1946,上海
伊人(1946),《民主:桂林版》,Directed,801,,"<[1946.0, 1946.0]>",4,1946,桂林
伍啓元(1946),《观察》,Directed,802,,"<[1946.0, 1946.0]>",4,1946,上海
伍宪子(1946),《再生》,Directed,803,,"<[1946.0, 1946.0]>",4,1946,上海
何陋之(1946),《民主:桂林版》,Directed,804,,"<[1946.0, 1946.0]>",4,1946,桂林
信民(1946),《中华论坛》,Directed,805,,"<[1946.0, 1946.0]>",4,1946,重庆
克士(1946),《民主(上海)》,Directed,806,,"<[1946.0, 1946.0]>",4,1946,上海
刘健(1946),《民主:桂林版》,Directed,807,,"<[1946.0, 1946.0]>",4,1946,桂林
刘清扬(1946),《民主周刊(北平)》,Directed,808,,"<[1946.0, 1946.0]>",4,1946,北平
卢淑(1946),《再生》,Directed,809,,"<[1946.0, 1946.0]>",4,1946,上海
吴耀宗(1946),《民主(上海)》,Directed,810,,"<[1946.0, 1946.0]>",4,1946,上海
吴靓云(1946),《中建》,Directed,811,,"<[1946.0, 1946.0]>",4,1946,上海
子敬(1946),《再生》,Directed,812,,"<[1946.0, 1946.0]>",4,1946,上海
宋宝山(1946),《中建》,Directed,813,,"<[1946.0, 1946.0]>",4,1946,上海
小民(1946),《周报(上海1945)》,Directed,814,,"<[1946.0, 1946.0]>",4,1946,上海
张霞飞(1946),《中建》,Directed,815,,"<[1946.0, 1946.0]>",4,1946,上海
思慕(1946),《光明报》,Directed,816,,"<[1946.0, 1946.0]>",4,1946,香港
戴文赛(1946),《观察》,Directed,817,,"<[1946.0, 1946.0]>",4,1946,上海
新武(1946),《民主(上海)》,Directed,818,,"<[1946.0, 1946.0]>",4,1946,上海
木耳(1946),《周报(上海1945)》,Directed,819,,"<[1946.0, 1946.0]>",4,1946,上海
李战林(1946),《民主(重庆)》,Directed,820,,"<[1946.0, 1946.0]>",4,1946,重庆
李普曼(1946),《再生》,Directed,821,,"<[1946.0, 1946.0]>",4,1946,上海
欧阳倩(1946),《民主周刊(昆明)》,Directed,822,,"<[1946.0, 1946.0]>",4,1946,昆明
永生(1946),《民主(上海)》,Directed,823,,"<[1946.0, 1946.0]>",4,1946,上海
沈同衡(1946),《周报(上海1945)》,Directed,824,,"<[1946.0, 1946.0]>",4,1946,上海
沈志远(1946),《民主(上海)》,Directed,825,,"<[1946.0, 1946.0]>",4,1946,上海
王之德(1946),《再生》,Directed,826,,"<[1946.0, 1946.0]>",4,1946,上海
王时颖(1946),《民主:桂林版》,Directed,827,,"<[1946.0, 1946.0]>",4,1946,桂林
王昆生(1946),《中建》,Directed,828,,"<[1946.0, 1946.0]>",4,1946,上海
田汉(1946),《周报(上海1945)》,Directed,829,,"<[1946.0, 1946.0]>",4,1946,上海
稽古(1946),《民主(上海)》,Directed,830,,"<[1946.0, 1946.0]>",4,1946,上海
章伯钧(1946),《中华论坛》,Directed,831,,"<[1946.0, 1946.0]>",4,1946,重庆
若愚(1946),《民主(重庆)》,Directed,832,,"<[1946.0, 1946.0]>",4,1946,重庆
萧公权(1946),《观察》,Directed,833,,"<[1946.0, 1946.0]>",4,1946,上海
蔡壬侯(1946),《观察》,Directed,834,,"<[1946.0, 1946.0]>",4,1946,上海
西谛(1946),《民主(上海)》,Directed,835,,"<[1946.0, 1946.0]>",4,1946,上海
费孝通(1946),《周报(上海1945)》,Directed,836,,"<[1946.0, 1946.0]>",4,1946,上海
赵心梅(1946),《中建》,Directed,837,,"<[1946.0, 1946.0]>",4,1946,上海
适夷(1946),《周报(上海1945)》,Directed,838,,"<[1946.0, 1946.0]>",4,1946,上海
郭沫若(1946),《周报(上海1945)》,Directed,839,,"<[1946.0, 1946.0]>",4,1946,上海
陈烟桥(1946),《周报(上海1945)》,Directed,840,,"<[1946.0, 1946.0]>",4,1946,上海
陈烟桥(1946),《民主(上海)》,Directed,841,,"<[1946.0, 1946.0]>",4,1946,上海
陶行知(1946),《民主(重庆)》,Directed,842,,"<[1946.0, 1946.0]>",4,1946,重庆
马寅初(1946),《周报(上海1945)》,Directed,843,,"<[1946.0, 1946.0]>",4,1946,上海
黎卿(1946),《民主周刊(昆明)》,Directed,844,,"<[1946.0, 1946.0]>",4,1946,昆明
一之(1946),《光明报》,Directed,845,,"<[1946.0, 1946.0]>",3,1946,香港
万武(1946),《再生》,Directed,846,,"<[1946.0, 1946.0]>",3,1946,上海
云涛(1946),《中建》,Directed,847,,"<[1946.0, 1946.0]>",3,1946,上海
以平(1946),《民主:桂林版》,Directed,848,,"<[1946.0, 1946.0]>",3,1946,桂林
任鸿隽(1946),《观察》,Directed,849,,"<[1946.0, 1946.0]>",3,1946,上海
何兆坤(1946),《民主:桂林版》,Directed,850,,"<[1946.0, 1946.0]>",3,1946,桂林
何恕(1946),《周报(上海1945)》,Directed,851,,"<[1946.0, 1946.0]>",3,1946,上海
储安平(1946),《观察》,Directed,852,,"<[1946.0, 1946.0]>",3,1946,上海
司徒尚德(1946),《周报(上海1945)》,Directed,853,,"<[1946.0, 1946.0]>",3,1946,上海
向凡(1946),《民主(重庆)》,Directed,854,,"<[1946.0, 1946.0]>",3,1946,重庆
吴晗(1946),《民主周刊(昆明)》,Directed,855,,"<[1946.0, 1946.0]>",3,1946,昆明
吴祖光(1946),《周报(上海1945)》,Directed,856,,"<[1946.0, 1946.0]>",3,1946,上海
周而复(1946),《周报(上海1945)》,Directed,857,,"<[1946.0, 1946.0]>",3,1946,上海
唐旻(1946),《民主周刊(昆明)》,Directed,858,,"<[1946.0, 1946.0]>",3,1946,昆明
夏孟辉(1946),《国讯》,Directed,859,,"<[1946.0, 1946.0]>",3,1946,上海
夏康农(1946),《民主周刊(昆明)》,Directed,860,,"<[1946.0, 1946.0]>",3,1946,昆明
子午(1946),《民主(上海)》,Directed,861,,"<[1946.0, 1946.0]>",3,1946,上海
孙起孟(1946),《国讯》,Directed,862,,"<[1946.0, 1946.0]>",3,1946,上海
客尔纳(1946),《再生》,Directed,863,,"<[1946.0, 1946.0]>",3,1946,上海
尊闻(1946),《民主(上海)》,Directed,864,,"<[1946.0, 1946.0]>",3,1946,上海
尚铖(1946),《民主周刊(昆明)》,Directed,865,,"<[1946.0, 1946.0]>",3,1946,昆明
张云川(1946),《中华论坛》,Directed,866,,"<[1946.0, 1946.0]>",3,1946,重庆
张志和(1946),《民主:桂林版》,Directed,867,,"<[1946.0, 1946.0]>",3,1946,桂林
慧年(1946),《民主(上海)》,Directed,868,,"<[1946.0, 1946.0]>",3,1946,上海
文琴(1946),《民主(上海)》,Directed,869,,"<[1946.0, 1946.0]>",3,1946,上海
方治平(1946),《民主(重庆)》,Directed,870,,"<[1946.0, 1946.0]>",3,1946,重庆
晨曦(1946),《光明报》,Directed,871,,"<[1946.0, 1946.0]>",3,1946,香港
曾昭抡(1946),《民主周刊(北平)》,Directed,872,,"<[1946.0, 1946.0]>",3,1946,北平
李健吾(1946),《周报(上海1945)》,Directed,873,,"<[1946.0, 1946.0]>",3,1946,上海
林汉达(1946),《周报(上海1945)》,Directed,874,,"<[1946.0, 1946.0]>",3,1946,上海
梁秋水(1946),《再生》,Directed,875,,"<[1946.0, 1946.0]>",3,1946,上海
毅夫(1946),《周报(上海1945)》,Directed,876,,"<[1946.0, 1946.0]>",3,1946,上海
沈定一(1946),《中建》,Directed,877,,"<[1946.0, 1946.0]>",3,1946,上海
沈志远(1946),《光明报》,Directed,878,,"<[1946.0, 1946.0]>",3,1946,香港
洪涛(1946),《民主:桂林版》,Directed,879,,"<[1946.0, 1946.0]>",3,1946,桂林
潘光旦(1946),《民主周刊(昆明)》,Directed,880,,"<[1946.0, 1946.0]>",3,1946,昆明
王之枚(1946),《民主:桂林版》,Directed,881,,"<[1946.0, 1946.0]>",3,1946,桂林
王向凡(1946),《民主:桂林版》,Directed,882,,"<[1946.0, 1946.0]>",3,1946,桂林
罗稷南(1946),《民主(上海)》,Directed,883,,"<[1946.0, 1946.0]>",3,1946,上海
耶戈(1946),《周报(上海1945)》,Directed,884,,"<[1946.0, 1946.0]>",3,1946,上海
胡冈(1946),《民主周刊(北平)》,Directed,885,,"<[1946.0, 1946.0]>",3,1946,北平
胡冈(1946),《民主周刊(昆明)》,Directed,886,,"<[1946.0, 1946.0]>",3,1946,昆明
范登堡(1946),《再生》,Directed,887,,"<[1946.0, 1946.0]>",3,1946,上海
茅盾(1946),《周报(上海1945)》,Directed,888,,"<[1946.0, 1946.0]>",3,1946,上海
萧扬(1946),《民主(上海)》,Directed,889,,"<[1946.0, 1946.0]>",3,1946,上海
萧明(1946),《民主(重庆)》,Directed,890,,"<[1946.0, 1946.0]>",3,1946,重庆
萧曙(1946),《民主周刊(昆明)》,Directed,891,,"<[1946.0, 1946.0]>",3,1946,昆明
萧秋(1946),《周报(上海1945)》,Directed,892,,"<[1946.0, 1946.0]>",3,1946,上海
蒋匀田(1946),《再生》,Directed,893,,"<[1946.0, 1946.0]>",3,1946,上海
蔡尚思(1946),《周报(上海1945)》,Directed,894,,"<[1946.0, 1946.0]>",3,1946,上海
裴仁(1946),《周报(上海1945)》,Directed,895,,"<[1946.0, 1946.0]>",3,1946,上海
许寿裳(1946),《周报(上海1945)》,Directed,896,,"<[1946.0, 1946.0]>",3,1946,上海
费青(1946),《再生》,Directed,897,,"<[1946.0, 1946.0]>",3,1946,上海
赤峰(1946),《国讯》,Directed,898,,"<[1946.0, 1946.0]>",3,1946,上海
邹云涛(1946),《中建》,Directed,899,,"<[1946.0, 1946.0]>",3,1946,上海
郭冠杰(1946),《中华论坛》,Directed,900,,"<[1946.0, 1946.0]>",3,1946,重庆
郭沫若(1946),《民主(上海)》,Directed,901,,"<[1946.0, 1946.0]>",3,1946,上海
野笋(1946),《民主:桂林版》,Directed,902,,"<[1946.0, 1946.0]>",3,1946,桂林
金华(1946),《民主:桂林版》,Directed,903,,"<[1946.0, 1946.0]>",3,1946,桂林
陈原(1946),《中华论坛》,Directed,904,,"<[1946.0, 1946.0]>",3,1946,重庆
陈瘦竹(1946),《观察》,Directed,905,,"<[1946.0, 1946.0]>",3,1946,上海
雾城(1946),《民主(上海)》,Directed,906,,"<[1946.0, 1946.0]>",3,1946,上海
黄炎培(1946),《国讯》,Directed,907,,"<[1946.0, 1946.0]>",3,1946,上海
丁易(1946),《中华论坛》,Directed,908,,"<[1946.0, 1946.0]>",2,1946,重庆
严景耀(1946),《周报(上海1945)》,Directed,909,,"<[1946.0, 1946.0]>",2,1946,上海
乔峯(1946),《民主(上海)》,Directed,910,,"<[1946.0, 1946.0]>",2,1946,上海
于仲(1946),《民主周刊(昆明)》,Directed,911,,"<[1946.0, 1946.0]>",2,1946,昆明
于潮(1946),《民主(上海)》,Directed,912,,"<[1946.0, 1946.0]>",2,1946,上海
以中(1946),《民主(上海)》,Directed,913,,"<[1946.0, 1946.0]>",2,1946,上海
伯涛(1946),《民主周刊(昆明)》,Directed,914,,"<[1946.0, 1946.0]>",2,1946,昆明
何为(1946),《周报(上海1945)》,Directed,915,,"<[1946.0, 1946.0]>",2,1946,上海
何家槐(1946),《民主(上海)》,Directed,916,,"<[1946.0, 1946.0]>",2,1946,上海
作周(1946),《民主:桂林版》,Directed,917,,"<[1946.0, 1946.0]>",2,1946,桂林
兆均(1946),《民主(上海)》,Directed,918,,"<[1946.0, 1946.0]>",2,1946,上海
光未然(1946),《民主周刊(北平)》,Directed,919,,"<[1946.0, 1946.0]>",2,1946,北平
冯友兰(1946),《观察》,Directed,920,,"<[1946.0, 1946.0]>",2,1946,上海
刘文茵(1946),《民主(重庆)》,Directed,921,,"<[1946.0, 1946.0]>",2,1946,重庆
刘西渭(1946),《周报(上海1945)》,Directed,922,,"<[1946.0, 1946.0]>",2,1946,上海
力扬(1946),《周报(上海1945)》,Directed,923,,"<[1946.0, 1946.0]>",2,1946,上海
勾适生(1946),《中华论坛》,Directed,924,,"<[1946.0, 1946.0]>",2,1946,重庆
卞之琳(1946),《观察》,Directed,925,,"<[1946.0, 1946.0]>",2,1946,上海
史国衡(1946),《周报(上海1945)》,Directed,926,,"<[1946.0, 1946.0]>",2,1946,上海
叶圣陶(1946),《周报(上海1945)》,Directed,927,,"<[1946.0, 1946.0]>",2,1946,上海
叶圣陶(1946),《民主(上海)》,Directed,928,,"<[1946.0, 1946.0]>",2,1946,上海
叶笃义(1946),《再生》,Directed,929,,"<[1946.0, 1946.0]>",2,1946,上海
周哲(1946),《民主(重庆)》,Directed,930,,"<[1946.0, 1946.0]>",2,1946,重庆
唐弢(1946),《周报(上海1945)》,Directed,931,,"<[1946.0, 1946.0]>",2,1946,上海
夏康农(1946),《中华论坛》,Directed,932,,"<[1946.0, 1946.0]>",2,1946,重庆
夏衍(1946),《周报(上海1945)》,Directed,933,,"<[1946.0, 1946.0]>",2,1946,上海
子午(1946),《周报(上海1945)》,Directed,934,,"<[1946.0, 1946.0]>",2,1946,上海
孙起孟(1946),《民主(上海)》,Directed,935,,"<[1946.0, 1946.0]>",2,1946,上海
孟浪(1946),《民主:桂林版》,Directed,936,,"<[1946.0, 1946.0]>",2,1946,桂林
安娥(1946),《周报(上海1945)》,Directed,937,,"<[1946.0, 1946.0]>",2,1946,上海
少之(1946),《国讯》,Directed,938,,"<[1946.0, 1946.0]>",2,1946,上海
尚钺(1946),《民主周刊(昆明)》,Directed,939,,"<[1946.0, 1946.0]>",2,1946,昆明
巴金(1946),《周报(上海1945)》,Directed,940,,"<[1946.0, 1946.0]>",2,1946,上海
希苓(1946),《民主(上海)》,Directed,941,,"<[1946.0, 1946.0]>",2,1946,上海
平心(1946),《周报(上海1945)》,Directed,942,,"<[1946.0, 1946.0]>",2,1946,上海
平心(1946),《民主(上海)》,Directed,943,,"<[1946.0, 1946.0]>",2,1946,上海
建人(1946),《民主(上海)》,Directed,944,,"<[1946.0, 1946.0]>",2,1946,上海
张东荪(1946),《再生》,Directed,945,,"<[1946.0, 1946.0]>",2,1946,上海
张中府(1946),《民主(上海)》,Directed,946,,"<[1946.0, 1946.0]>",2,1946,上海
张印堂(1946),《观察》,Directed,947,,"<[1946.0, 1946.0]>",2,1946,上海
张君劢(1946),《民主(上海)》,Directed,948,,"<[1946.0, 1946.0]>",2,1946,上海
张大雷(1946),《民主(上海)》,Directed,949,,"<[1946.0, 1946.0]>",2,1946,上海
张学良(1946),《周报(上海1945)》,Directed,950,,"<[1946.0, 1946.0]>",2,1946,上海
张文元(1946),《中华论坛》,Directed,951,,"<[1946.0, 1946.0]>",2,1946,重庆
张文元(1946),《周报(上海1945)》,Directed,952,,"<[1946.0, 1946.0]>",2,1946,上海
张絅伯(1946),《民主(上海)》,Directed,953,,"<[1946.0, 1946.0]>",2,1946,上海
张若达(1946),《周报(上海1945)》,Directed,954,,"<[1946.0, 1946.0]>",2,1946,上海
张西超(1946),《民主:桂林版》,Directed,955,,"<[1946.0, 1946.0]>",2,1946,桂林
张铁生(1946),《光明报》,Directed,956,,"<[1946.0, 1946.0]>",2,1946,香港
张锡昌(1946),《民主:桂林版》,Directed,957,,"<[1946.0, 1946.0]>",2,1946,桂林
彭泽民(1946),《中华论坛》,Directed,958,,"<[1946.0, 1946.0]>",2,1946,重庆
徐寅初(1946),《民主:桂林版》,Directed,959,,"<[1946.0, 1946.0]>",2,1946,桂林
徐调孚(1946),《周报(上海1945)》,Directed,960,,"<[1946.0, 1946.0]>",2,1946,上海
怀瑾(1946),《民主周刊(昆明)》,Directed,961,,"<[1946.0, 1946.0]>",2,1946,昆明
思粤(1946),《观察》,Directed,962,,"<[1946.0, 1946.0]>",2,1946,上海
戴镏龄(1946),《观察》,Directed,963,,"<[1946.0, 1946.0]>",2,1946,上海
拉斯基(1946),《再生》,Directed,964,,"<[1946.0, 1946.0]>",2,1946,上海
拾风(1946),《周报(上海1945)》,Directed,965,,"<[1946.0, 1946.0]>",2,1946,上海
方治平(1946),《民主(上海)》,Directed,966,,"<[1946.0, 1946.0]>",2,1946,上海
普森(1946),《民主(上海)》,Directed,967,,"<[1946.0, 1946.0]>",2,1946,上海
木天(1946),《民主:桂林版》,Directed,968,,"<[1946.0, 1946.0]>",2,1946,桂林
李俞(1946),《周报(上海1945)》,Directed,969,,"<[1946.0, 1946.0]>",2,1946,上海
李广田(1946),《观察》,Directed,970,,"<[1946.0, 1946.0]>",2,1946,上海
李普(1946),《中华论坛》,Directed,971,,"<[1946.0, 1946.0]>",2,1946,重庆
李浩培(1946),《观察》,Directed,972,,"<[1946.0, 1946.0]>",2,1946,上海
杜守素(1946),《中华论坛》,Directed,973,,"<[1946.0, 1946.0]>",2,1946,重庆
杜律斯(1946),《再生》,Directed,974,,"<[1946.0, 1946.0]>",2,1946,上海
杨增福(1946),《民主周刊(昆明)》,Directed,975,,"<[1946.0, 1946.0]>",2,1946,昆明
杨宁(1946),《民主周刊(昆明)》,Directed,976,,"<[1946.0, 1946.0]>",2,1946,昆明
杨弘(1946),《民主:桂林版》,Directed,977,,"<[1946.0, 1946.0]>",2,1946,桂林
杨毓滋(1946),《再生》,Directed,978,,"<[1946.0, 1946.0]>",2,1946,上海
林慧(1946),《民主周刊(北平)》,Directed,979,,"<[1946.0, 1946.0]>",2,1946,北平
林焕平(1946),《中华论坛》,Directed,980,,"<[1946.0, 1946.0]>",2,1946,重庆
林砺儒(1946),《民主:桂林版》,Directed,981,,"<[1946.0, 1946.0]>",2,1946,桂林
林莽(1946),《周报(上海1945)》,Directed,982,,"<[1946.0, 1946.0]>",2,1946,上海
林萼(1946),《中华论坛》,Directed,983,,"<[1946.0, 1946.0]>",2,1946,重庆
柯灵(1946),《周报(上海1945)》,Directed,984,,"<[1946.0, 1946.0]>",2,1946,上海
梅湜(1946),《民主(上海)》,Directed,985,,"<[1946.0, 1946.0]>",2,1946,上海
武子(1946),《民主:桂林版》,Directed,986,,"<[1946.0, 1946.0]>",2,1946,桂林
毛以亨(1946),《再生》,Directed,987,,"<[1946.0, 1946.0]>",2,1946,上海
求思诀(1946),《民主(上海)》,Directed,988,,"<[1946.0, 1946.0]>",2,1946,上海
江峰(1946),《中建》,Directed,989,,"<[1946.0, 1946.0]>",2,1946,上海
沈燕谋(1946),《民主(上海)》,Directed,990,,"<[1946.0, 1946.0]>",2,1946,上海
波浪(1946),《民主:桂林版》,Directed,991,,"<[1946.0, 1946.0]>",2,1946,桂林
