Id,Label,timeset,type,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
村彬(1949),村彬,,author,"#B4B4B4",0,1,1,0,1,1,0.099409,4,0.358242,0.402863,0
杜渐(1949),杜渐,,author,"#B4B4B4",0,1,1,0,1,1,0.099409,4,0.358242,0.402863,0
杨卫玉(1949),杨卫玉,,author,"#B4B4B4",0,2,2,0,2,2,0.128198,4,0.41688,0.454499,355.367424
杨戎(1949),杨戎,,author,"#B4B4B4",0,1,1,0,1,1,0.004437,2,0.529412,0.555556,0
杨琛(1949),杨琛,,author,"#B4B4B4",0,1,1,0,1,1,0.099409,4,0.358242,0.402863,0
杨诚(1949),杨诚,,author,"#B4B4B4",0,1,1,0,1,1,0.099409,4,0.358242,0.402863,0
林焕平(1949),林焕平,,author,"#B4B4B4",0,1,1,0,1,1,0.044026,2,0.504065,0.508065,0
林穆光(1949),林穆光,,author,"#B4B4B4",0,1,1,0,1,1,0.099409,4,0.358242,0.402863,0
梁敬錞(1949),梁敬錞,,author,"#B4B4B4",0,1,1,0,1,1,0.006221,2,0.52,0.538462,0
梁漱溟(1949),梁漱溟,,author,"#B4B4B4",0,1,1,0,1,1,0.006221,2,0.52,0.538462,0
梁若尘(1949),梁若尘,,author,"#B4B4B4",0,1,1,0,1,1,0.044026,2,0.504065,0.508065,0
楼邦彦(1949),楼邦彦,,author,"#B4B4B4",0,1,1,0,1,1,0.023344,4,0.283478,0.310838,0
欧阳澄(1949),欧阳澄,,author,"#B4B4B4",0,1,1,0,1,1,0.004437,2,0.529412,0.555556,0
欧阳澄节(1949),欧阳澄节,,author,"#B4B4B4",0,1,1,0,1,1,0.004437,2,0.529412,0.555556,0
武石(1949),武石,,author,"#B4B4B4",0,1,1,0,1,1,0.099409,4,0.358242,0.402863,0
求是(1949),求是,,author,"#B4B4B4",0,1,1,0,1,1,0.099409,4,0.358242,0.402863,0
汤德明(1949),汤德明,,author,"#B4B4B4",0,1,1,0,1,1,0.02879,4,0.285464,0.313906,0
汪超伦(1949),汪超伦,,author,"#B4B4B4",0,1,1,0,1,1,0.004016,2,0.533333,0.5625,0
汪铭德(1949),汪铭德,,author,"#B4B4B4",0,1,1,0,1,1,0.004016,2,0.533333,0.5625,0
沈伯任(1949),沈伯任,,author,"#B4B4B4",0,1,1,0,1,1,0.006221,2,0.52,0.538462,0
沈叔平(1949),沈叔平,,author,"#B4B4B4",0,1,1,0,1,1,0.023344,4,0.283478,0.310838,0
洛羊(1949),洛羊,,author,"#B4B4B4",0,1,1,0,1,1,0.099409,4,0.358242,0.402863,0
流金(1949),流金,,author,"#B4B4B4",0,2,2,0,2,2,0.128198,4,0.41688,0.454499,355.367424
湘女(1949),湘女,,author,"#B4B4B4",0,1,1,0,1,1,0.044026,2,0.504065,0.508065,0
焦敏之(1949),焦敏之,,author,"#B4B4B4",0,1,1,0,1,1,0.02879,4,0.285464,0.313906,0
