Id,Label,timeset,type,indegree,outdegree,Degree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
谎言 (n),谎言,,notion,2,0,7,9,0.005344,6,0.300127,0.318308,8.638925
戏法 (n),戏法,,notion,1,0,5,5,0.009748,6,0.329777,0.35354,0
五天 (n),五天,,notion,1,0,6,6,0.003761,6,0.292472,0.310525,0
亚澳 (n),亚澳,,notion,1,0,6,6,0.003761,6,0.292472,0.310525,0
工人阶级 (n),工人阶级,,notion,1,0,6,6,0.003761,6,0.292472,0.310525,0
两篇 (n),两篇,,notion,1,0,5,5,0.014237,6,0.305938,0.327754,0
后而作 (n),后而作,,notion,1,0,5,5,0.014237,6,0.305938,0.327754,0
梁氏 (n),梁氏,,notion,1,0,5,5,0.014237,6,0.305938,0.327754,0
幢幢 (n),幢幢,,notion,1,0,3,3,0.000864,7,0.237316,0.248215,0
鬼影 (n),鬼影,,notion,1,0,3,3,0.000864,7,0.237316,0.248215,0
临危 (n),临危,,notion,1,0,4,4,0.000901,2,0.75,0.833333,0
周鸿经 (n),周鸿经,,notion,1,0,4,4,0.000901,2,0.75,0.833333,0
校长 (n),校长,,notion,1,0,4,4,0.000901,2,0.75,0.833333,0
脱逃 (n),脱逃,,notion,1,0,4,4,0.000901,2,0.75,0.833333,0
李白 (n),李白,,notion,1,0,2,2,0.00355,6,0.298739,0.313455,0
之门开 (n),之门开,,notion,1,0,3,3,0.018059,6,0.356749,0.38263,0
引退 (n),引退,,notion,1,0,3,3,0.018059,6,0.356749,0.38263,0
无畏 (n),无畏,,notion,1,0,6,6,0.003453,6,0.301911,0.318214,0
止境 (n),止境,,notion,1,0,6,6,0.003453,6,0.301911,0.318214,0
撞狱 (n),撞狱,,notion,1,0,0,0,0,0,0,0,0
魔掌 (n),魔掌,,notion,1,0,1,1,0.000903,6,0.273251,0.285162,0
全代会 (n),全代会,,notion,1,0,7,7,0.00336,6,0.301016,0.317745,0
工农 (n),工农,,notion,1,0,7,7,0.00336,6,0.301016,0.317745,0
贺新 (n),贺新,,notion,1,0,7,7,0.00336,6,0.301016,0.317745,0
青团 (n),青团,,notion,1,0,7,7,0.00336,6,0.301016,0.317745,0
受难 (n),受难,,notion,1,0,7,7,0.022513,5,0.374605,0.401805,0
成舍 (n),成舍,,notion,1,0,1,1,0.000182,1,1,1,0
仿行 (n),仿行,,notion,1,0,8,17,0.002242,1,1,1,0
创制 (n),创制,,notion,1,0,8,17,0.002242,1,1,1,0
接应 (n),接应,,notion,1,0,8,17,0.002242,1,1,1,0
轮船 (n),轮船,,notion,1,0,8,17,0.002242,1,1,1,0
银圆 (n),银圆,,notion,1,0,8,17,0.002242,1,1,1,0
各级 (n),各级,,notion,1,0,10,11,0.003431,7,0.24341,0.259514,0
相互 (n),相互,,notion,1,0,10,11,0.003431,7,0.24341,0.259514,0
职权 (n),职权,,notion,1,0,10,11,0.003431,7,0.24341,0.259514,0
爲了 (n),爲了,,notion,1,0,4,4,0.020829,6,0.375793,0.402461,0
