Id,Label,timeset,type,indegree,outdegree,Degree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
英国 (n),英国,,notion,12,0,141,202,0.160088,5,0.465877,0.491651,23009.69047
延安 (n),延安,,notion,4,0,81,148,0.111606,5,0.438577,0.463157,1247.748682
日记 (n),日记,,notion,4,0,159,193,0.405646,5,0.463859,0.492053,4884.936522
云南 (n),云南,,notion,1,0,20,34,0.026436,5,0.390005,0.410947,0
讲话 (n),讲话,,notion,3,0,32,167,0.0601,5,0.421153,0.442633,326.84869
政治 (n),政治,,notion,40,0,636,1636,0.768416,4,0.527334,0.58615,100727.907876
人间 (n),人间,,notion,2,0,25,26,0.039322,5,0.410087,0.431149,532.618704
工作 (n),工作,,notion,32,0,322,1883,0.174681,5,0.463859,0.509412,82728.428222
内战 (n),内战,,notion,42,0,673,1830,0.786278,4,0.53386,0.593797,152120.661941
和平 (n),和平,,notion,40,0,665,1461,0.771953,5,0.534044,0.593255,135061.898685
物价 (n),物价,,notion,1,0,16,16,0.010638,5,0.354404,0.372081,0
第八 (n),第八,,notion,1,0,52,66,0.076549,5,0.420753,0.444484,0
人民 (n),人民,,notion,49,0,653,2041,0.716917,5,0.532396,0.590867,164810.92982
提高 (n),提高,,notion,3,0,67,78,0.079563,5,0.424085,0.449066,1908.754544
改造 (n),改造,,notion,5,0,61,99,0.061459,5,0.431209,0.454518,3259.708687
诚实 (n),诚实,,notion,1,0,38,57,0.057862,5,0.416521,0.439606,0
对华政策 (n),对华政策,,notion,13,0,177,280,0.194544,5,0.462478,0.492831,12115.89855
努力 (n),努力,,notion,6,0,39,74,0.042462,5,0.418091,0.440266,4638.686185
参政会 (n),参政会,,notion,2,0,77,90,0.132909,5,0.442387,0.46613,250.037022
国民大会 (n),国民大会,,notion,9,0,364,525,0.615839,5,0.493329,0.53541,20972.998206
青年 (n),青年,,notion,8,0,108,132,0.13353,5,0.449428,0.475043,12456.170409
文学 (n),文学,,notion,9,0,43,194,0.009516,5,0.352955,0.372033,10509.599954
特务 (n),特务,,notion,4,0,15,22,0.002338,5,0.319942,0.330124,1399.566211
政治协商会议 (n),政治协商会议,,notion,21,0,461,1178,0.698749,4,0.504794,0.553311,46837.617057
历史 (n),历史,,notion,17,0,316,712,0.32308,4,0.489983,0.527554,40427.811174
推进 (n),推进,,notion,1,0,4,4,0.004804,6,0.343091,0.35674,0
外长 (n),外长,,notion,4,0,139,541,0.149498,5,0.450602,0.479545,2912.085008
杂志 (n),杂志,,notion,1,0,8,16,0.012662,5,0.365842,0.382679,0
成都 (n),成都,,notion,1,0,2,2,0.000137,7,0.238263,0.242585,0
八年 (n),八年,,notion,5,0,92,263,0.079235,5,0.417417,0.445766,1285.262768
失业 (n),失业,,notion,1,0,3,3,0.008828,5,0.373902,0.392182,0
民生 (n),民生,,notion,2,0,35,42,0.029826,5,0.391776,0.415175,1905.078412
社会 (n),社会,,notion,8,0,137,247,0.148797,5,0.46008,0.486687,10687.227497
福斯 (n),福斯,,notion,4,0,135,171,0.151861,5,0.459332,0.485802,6954.523635
贫困 (n),贫困,,notion,3,0,11,20,0.020006,5,0.394663,0.415132,249.682452
逻辑 (n),逻辑,,notion,2,0,7,13,0.00655,5,0.368577,0.386156,14.522947
战局 (n),战局,,notion,2,0,34,38,0.037087,5,0.396275,0.419119,1024.287929
提议 (n),提议,,notion,2,0,41,127,0.049271,5,0.414852,0.438061,286.998406
欧洲 (n),欧洲,,notion,7,0,127,233,0.139748,5,0.447035,0.475601,5866.685341
旅途 (n),旅途,,notion,2,0,7,15,0.006888,5,0.348128,0.361381,40.486357
杂记 (n),杂记,,notion,4,0,36,157,0.035103,5,0.406225,0.42889,3971.59362
原子弹 (n),原子弹,,notion,9,0,88,125,0.117041,5,0.450929,0.474158,10378.923497
教育 (n),教育,,notion,26,0,353,627,0.346009,5,0.488672,0.53101,93004.080883
恢复 (n),恢复,,notion,1,0,70,79,0.122296,5,0.434588,0.459095,0
几个 (n),几个,,notion,2,0,8,17,0.014175,5,0.380871,0.400542,134.104438
研究 (n),研究,,notion,3,0,27,27,0.013695,5,0.381385,0.402082,1920.974406
鲁迅 (n),鲁迅,,notion,2,0,14,176,0.007973,5,0.362808,0.380044,60.003189
苏联 (n),苏联,,notion,14,0,212,540,0.237732,5,0.469468,0.502136,10018.519793
待续 (n),待续,,notion,1,0,48,880,0.053112,5,0.403272,0.427731,0
一次 (n),一次,,notion,13,0,186,485,0.14273,5,0.452111,0.485614,18548.866012
不要 (n),不要,,notion,12,0,391,561,0.630036,5,0.499598,0.542413,35706.676356
国内 (n),国内,,notion,9,0,139,1112,0.146306,5,0.45277,0.481133,18754.208682
阶段 (n),阶段,,notion,2,0,51,55,0.066415,5,0.422758,0.446115,477.658257
保障 (n),保障,,notion,7,0,186,437,0.280524,5,0.471249,0.500397,6300.738381
有感 (n),有感,,notion,4,0,47,51,0.072326,5,0.428887,0.451138,1014.849756
读报 (n),读报,,notion,2,0,1,5,0.000743,6,0.303973,0.313104,0
管见 (n),管见,,notion,1,0,2,2,0.002307,6,0.328573,0.33995,0
高等教育 (n),高等教育,,notion,1,0,2,2,0.002307,6,0.328573,0.33995,0
检讨 (n),检讨,,notion,8,0,146,212,0.153411,5,0.455358,0.484299,10467.498703
农村 (n),农村,,notion,11,0,70,87,0.0727,5,0.433496,0.457469,26051.368855
湘西 (n),湘西,,notion,1,0,1,1,0.000959,6,0.315138,0.323074,0
运动史 (n),运动史,,notion,1,0,11,26,0.018608,5,0.387475,0.407459,0
各界 (n),各界,,notion,1,0,15,17,0.021727,5,0.390938,0.411016,0
陪都 (n),陪都,,notion,8,0,57,68,0.059992,5,0.426005,0.449651,8769.008604
清末 (n),清末,,notion,1,0,11,14,0.018608,5,0.387475,0.407459,0
昆明 (n),昆明,,notion,14,0,155,400,0.164764,4,0.458789,0.487417,27117.361072
思想 (n),思想,,notion,10,0,83,170,0.085943,5,0.441381,0.465915,19936.529076
准备 (n),准备,,notion,4,0,22,26,0.023105,5,0.399075,0.420273,436.558738
谈判 (n),谈判,,notion,4,0,55,57,0.031335,5,0.395871,0.420112,1511.24565
杂感 (n),杂感,,notion,9,0,119,250,0.113431,5,0.436665,0.465889,14629.373909
贵阳 (n),贵阳,,notion,1,0,1,1,0.000061,1,1,1,0
最后 (n),最后,,notion,10,0,247,529,0.455474,5,0.479099,0.512766,13449.381267
日本 (n),日本,,notion,12,0,214,341,0.299128,5,0.473548,0.505146,17153.928433
批判 (n),批判,,notion,3,0,89,114,0.103677,4,0.438453,0.463968,2906.57543
危机 (n),危机,,notion,4,0,103,131,0.148946,5,0.448585,0.474238,1036.670711
对策 (n),对策,,notion,3,0,82,184,0.084452,5,0.421896,0.44861,1725.291614
动态 (n),动态,,notion,2,0,16,19,0.023295,5,0.388833,0.409664,24.096242
原子能 (n),原子能,,notion,2,0,21,23,0.025342,5,0.403167,0.424297,2222.302585
展望 (n),展望,,notion,6,0,88,161,0.081061,5,0.416577,0.44443,12947.040701
未来 (n),未来,,notion,2,0,112,1098,0.166137,5,0.436911,0.465331,794.304665
莫斯科 (n),莫斯科,,notion,2,0,98,134,0.111075,5,0.43253,0.459669,568.756769
伦敦 (n),伦敦,,notion,2,0,39,78,0.059128,5,0.416633,0.439821,2.563689
方式 (n),方式,,notion,3,0,162,255,0.227957,5,0.452374,0.483307,2585.288046
介绍 (n),介绍,,notion,7,0,115,144,0.119721,5,0.442324,0.470047,4448.590986
职业 (n),职业,,notion,2,0,13,16,0.022746,5,0.405483,0.425934,325.469746
法国 (n),法国,,notion,5,0,81,150,0.106636,5,0.43728,0.461977,1950.377132
秘密 (n),秘密,,notion,2,0,15,48,0.010244,5,0.359283,0.377882,118.715848
地中海 (n),地中海,,notion,4,0,100,129,0.113819,5,0.436727,0.463689,1585.0659
解放 (n),解放,,notion,1,0,155,187,0.405211,5,0.463305,0.491194,0
与其 (n),与其,,notion,1,0,15,15,0.022301,5,0.376348,0.395686,0
德国 (n),德国,,notion,4,0,73,169,0.085825,5,0.426707,0.452103,5084.243352
民族 (n),民族,,notion,4,0,51,57,0.059023,5,0.420184,0.443969,1271.465411
社会主义 (n),社会主义,,notion,2,0,78,95,0.129299,5,0.43642,0.461564,198.29004
学生会 (n),学生会,,notion,1,0,24,27,0.026055,6,0.392172,0.414016,0
接收 (n),接收,,notion,1,0,104,122,0.199717,5,0.446072,0.471823,0
庆祝 (n),庆祝,,notion,2,0,19,22,0.022077,5,0.391282,0.411821,1596.160219
应有 (n),应有,,notion,2,0,102,158,0.138473,5,0.444858,0.470697,1240.572942
当心 (n),当心,,notion,6,0,125,133,0.081101,4,0.430552,0.460721,12940.053027
把戏 (n),把戏,,notion,1,0,1,1,0.002088,6,0.326363,0.335238,0
汉奸 (n),汉奸,,notion,4,0,165,200,0.263056,5,0.461378,0.490738,11972.176936
上海市 (n),上海市,,notion,1,0,155,372,0.405211,5,0.463305,0.491194,0
始末 (n),始末,,notion,1,0,2,2,0.000741,6,0.306735,0.314703,0
欢迎 (n),欢迎,,notion,2,0,20,20,0.01125,5,0.354728,0.371636,215.430096
特使 (n),特使,,notion,5,0,284,409,0.505633,5,0.482523,0.519258,7581.83087
马歇 (n),马歇,,notion,1,0,25,32,0.023558,5,0.38223,0.403279,0
新年 (n),新年,,notion,2,0,20,23,0.012629,5,0.362131,0.380404,193.136787
民间 (n),民间,,notion,1,0,25,31,0.008414,6,0.34192,0.357362,0
解除 (n),解除,,notion,1,0,12,13,0.006084,5,0.345265,0.360351,0
杂谈 (n),杂谈,,notion,2,0,51,57,0.067308,5,0.419446,0.442981,41.508331
反对 (n),反对,,notion,14,0,352,506,0.547049,4,0.494114,0.534369,35285.013726
塑像 (n),塑像,,notion,1,0,47,49,0.028712,5,0.392073,0.415309,0
上海 (n),上海,,notion,12,0,139,238,0.112494,4,0.451979,0.48028,32951.866578
健全 (n),健全,,notion,1,0,47,71,0.036412,5,0.387185,0.410963,0
创设 (n),创设,,notion,1,0,6,6,0.00283,6,0.330215,0.342021,0
即刻 (n),即刻,,notion,1,0,29,37,0.052856,5,0.417866,0.439891,0
大学 (n),大学,,notion,9,0,236,340,0.346639,5,0.471606,0.506139,16849.07268
应该 (n),应该,,notion,4,0,220,272,0.432242,5,0.472324,0.504958,14828.876959
代表 (n),代表,,notion,12,0,261,485,0.278119,5,0.481327,0.515905,29854.18931
参议会 (n),参议会,,notion,2,0,206,444,0.450959,5,0.472827,0.503885,1186.351399
见闻 (n),见闻,,notion,3,0,4,4,0.000713,6,0.294687,0.303772,525.9243
声音 (n),声音,,notion,2,0,15,19,0.019955,5,0.382371,0.402704,0
这是 (n),这是,,notion,3,0,29,33,0.043172,5,0.407291,0.429561,2112.691723
游行 (n),游行,,notion,3,0,8,9,0.008573,5,0.358951,0.375215,120.61634
追记 (n),追记,,notion,2,0,9,9,0.009459,5,0.370379,0.388689,463.631276
无锡 (n),无锡,,notion,3,0,55,59,0.046471,5,0.395115,0.420503,238.986884
对华 (n),对华,,notion,1,0,38,57,0.057862,5,0.416521,0.439606,0
时局 (n),时局,,notion,26,0,586,1290,0.739972,5,0.527603,0.580967,81474.39621
杜鲁门 (n),杜鲁门,,notion,4,0,259,448,0.325608,5,0.471965,0.508848,6014.699066
一大 (n),一大,,notion,1,0,28,49,0.028365,5,0.399588,0.421593,0
贪污案 (n),贪污案,,notion,1,0,28,49,0.028365,5,0.399588,0.421593,0
保证 (n),保证,,notion,2,0,11,13,0.014352,5,0.382937,0.403171,131.31821
永久 (n),永久,,notion,2,0,10,12,0.013409,5,0.35485,0.371416,317.730611
东京 (n),东京,,notion,3,0,18,18,0.014047,5,0.366187,0.385329,3135.540666
中苏 (n),中苏,,notion,2,0,14,14,0.01432,5,0.362639,0.381047,1027.954472
大选 (n),大选,,notion,2,0,37,50,0.059095,5,0.419276,0.442037,452.583828
悲观 (n),悲观,,notion,2,0,7,7,0.005761,5,0.348011,0.362326,145.665695
成立 (n),成立,,notion,1,0,18,26,0.021492,5,0.388104,0.409111,0
政权 (n),政权,,notion,1,0,23,23,0.023657,5,0.398409,0.420246,0
认识 (n),认识,,notion,9,0,199,362,0.210879,5,0.469255,0.50029,25782.960553
形式 (n),形式,,notion,1,0,18,21,0.009181,6,0.352634,0.369414,0
澈底 (n),澈底,,notion,3,0,94,106,0.093563,5,0.436972,0.463136,2592.749096
全国 (n),全国,,notion,3,0,72,176,0.109963,5,0.445241,0.467772,1789.071595
之四 (n),之四,,notion,2,0,11,13,0.012304,5,0.366619,0.38504,235.384366
实施 (n),实施,,notion,13,0,216,570,0.152318,4,0.451322,0.488114,20615.236633
民主运动 (n),民主运动,,notion,9,0,58,69,0.062439,5,0.432952,0.455833,7069.740957
经验 (n),经验,,notion,10,0,113,168,0.076064,5,0.409331,0.440272,13836.073291
现实 (n),现实,,notion,2,0,39,44,0.038543,5,0.397034,0.420595,389.646666
理想 (n),理想,,notion,5,0,210,259,0.310137,5,0.476161,0.506568,12021.991971
傀儡戏 (n),傀儡戏,,notion,1,0,14,14,0.007706,6,0.340123,0.354041,0
战争 (n),战争,,notion,8,0,142,214,0.156698,5,0.457303,0.485211,17668.897009
文化 (n),文化,,notion,15,0,409,668,0.490311,5,0.501696,0.545766,38650.570042
英雄 (n),英雄,,notion,4,0,42,117,0.028464,5,0.399383,0.422993,5206.740503
两种 (n),两种,,notion,1,0,57,82,0.053266,5,0.402279,0.428225,0
时期 (n),时期,,notion,3,0,230,345,0.34149,5,0.470392,0.504583,4478.235469
如此 (n),如此,,notion,6,0,66,68,0.03715,5,0.397644,0.423224,10632.81227
民意 (n),民意,,notion,6,0,309,469,0.525289,5,0.489596,0.526878,14683.115015
愿望 (n),愿望,,notion,1,0,4,4,0.006344,6,0.337315,0.35007,0
呼吁 (n),呼吁,,notion,5,0,133,165,0.219679,4,0.454559,0.481675,8988.160919
军事 (n),军事,,notion,3,0,62,102,0.1036,5,0.442513,0.464472,634.101658
情势 (n),情势,,notion,1,0,13,15,0.026196,5,0.401707,0.422215,0
应付 (n),应付,,notion,3,0,145,186,0.225393,5,0.46008,0.487572,5900.198814
当前 (n),当前,,notion,28,0,502,827,0.609876,5,0.513813,0.563528,76059.478663
经济恐慌 (n),经济恐慌,,notion,1,0,2,2,0.000774,6,0.309209,0.317321,0
国共两党 (n),国共两党,,notion,2,0,29,33,0.03491,5,0.393763,0.415658,22.115175
重开 (n),重开,,notion,1,0,41,46,0.048353,5,0.395971,0.419693,0
一种 (n),一种,,notion,2,0,31,32,0.029714,5,0.393912,0.415964,605.70111
作家 (n),作家,,notion,2,0,16,20,0.015975,5,0.394463,0.415137,31.334719
态度 (n),态度,,notion,7,0,193,253,0.299957,5,0.469255,0.499726,4612.280117
看法 (n),看法,,notion,7,0,178,210,0.223766,4,0.46961,0.498149,6577.125116
制度 (n),制度,,notion,10,0,270,356,0.473819,5,0.484555,0.519178,22688.531418
复兴 (n),复兴,,notion,4,0,97,116,0.108621,5,0.439943,0.46576,4826.038038
重建 (n),重建,,notion,1,0,15,16,0.031999,5,0.412155,0.432781,0
眼中 (n),眼中,,notion,2,0,6,6,0.016451,5,0.390103,0.410029,6208
解放区 (n),解放区,,notion,1,0,2,2,0.006623,6,0.370777,0.389558,0
罗斯福 (n),罗斯福,,notion,2,0,79,89,0.127447,5,0.435869,0.461188,1594.755511
时代 (n),时代,,notion,7,0,122,250,0.113822,5,0.448326,0.475687,14575.987488
行进 (n),行进,,notion,1,0,9,11,0.013932,5,0.375393,0.3945,0
广州 (n),广州,,notion,7,0,33,49,0.030568,5,0.386655,0.409541,16224.014391
方法 (n),方法,,notion,3,0,153,235,0.196103,5,0.454692,0.484192,9375.497902
生产 (n),生产,,notion,3,0,88,117,0.068339,5,0.423161,0.450649,5400.366523
前途 (n),前途,,notion,11,0,238,342,0.334035,5,0.480062,0.51247,19699.014613
感言 (n),感言,,notion,4,0,11,11,0.011391,6,0.354485,0.370122,1217.159664
国家 (n),国家,,notion,9,0,283,591,0.540066,5,0.48155,0.518454,14822.687869
科学 (n),科学,,notion,8,0,86,102,0.098331,5,0.436543,0.461891,2657.263303
今后 (n),今后,,notion,3,0,131,160,0.18424,5,0.453762,0.481133,4983.802685
几点 (n),几点,,notion,3,0,43,45,0.060599,5,0.429183,0.451293,912.346093
制止 (n),制止,,notion,1,0,13,13,0.032378,5,0.403167,0.423396,0
前夕 (n),前夕,,notion,1,0,3,4,0.000349,6,0.277693,0.285748,0
反苏 (n),反苏,,notion,3,0,168,203,0.411838,5,0.466017,0.494629,5927.203163
发展 (n),发展,,notion,9,0,184,274,0.223975,5,0.465179,0.495514,23654.320203
合作 (n),合作,,notion,7,0,217,364,0.294451,5,0.473981,0.50579,9423.748888
国庆日 (n),国庆日,,notion,1,0,37,41,0.043766,5,0.404111,0.426798,0
尊重 (n),尊重,,notion,1,0,37,41,0.043766,5,0.404111,0.426798,0
希望 (n),希望,,notion,12,0,310,747,0.500502,5,0.488442,0.526181,24422.0438
建国 (n),建国,,notion,10,0,141,254,0.128537,4,0.455358,0.483205,22999.721696
意见 (n),意见,,notion,6,0,112,159,0.115241,5,0.441005,0.468759,6102.609659
旧金山 (n),旧金山,,notion,1,0,4,4,0.006867,5,0.370644,0.388195,0
机会 (n),机会,,notion,5,0,98,113,0.096088,5,0.431929,0.459449,6278.988534
来华 (n),来华,,notion,1,0,14,14,0.01144,5,0.371753,0.390245,0
民国 (n),民国,,notion,4,0,69,77,0.065077,5,0.423565,0.448852,8878.512687
瞻望 (n),瞻望,,notion,1,0,28,32,0.032939,5,0.391036,0.412921,0
重要 (n),重要,,notion,5,0,130,148,0.121268,4,0.450602,0.478161,8128.50445
革命 (n),革命,,notion,4,0,147,180,0.182469,5,0.450995,0.480725,27935.761313
马歇尔 (n),马歇尔,,notion,7,0,245,352,0.268817,5,0.477112,0.511129,14994.908843
出版业 (n),出版业,,notion,1,0,19,20,0.013488,5,0.357217,0.37493,0
周年纪念 (n),周年纪念,,notion,1,0,12,13,0.01831,5,0.373407,0.391983,0
我国 (n),我国,,notion,4,0,79,113,0.100702,5,0.43091,0.456611,3046.035891
抗战 (n),抗战,,notion,5,0,78,95,0.087136,4,0.442198,0.465846,8225.818741
还是 (n),还是,,notion,7,0,307,407,0.562671,5,0.485616,0.523927,33220.870699
第一 (n),第一,,notion,4,0,61,66,0.042627,5,0.407291,0.432748,4257.28853
决定 (n),决定,,notion,6,0,131,174,0.177122,5,0.460489,0.486338,3737.120826
力量 (n),力量,,notion,7,0,133,188,0.167543,5,0.464344,0.489504,9085.540302
无敌 (n),无敌,,notion,1,0,20,27,0.010827,5,0.344155,0.359718,0
结合 (n),结合,,notion,1,0,19,24,0.023107,5,0.392816,0.413436,0
起来 (n),起来,,notion,7,0,91,172,0.127049,5,0.45764,0.47976,3573.729111
团结 (n),团结,,notion,1,0,2,2,0.004259,6,0.339342,0.350901,0
大后方 (n),大后方,,notion,1,0,3,3,0.001004,5,0.315106,0.32273,0
导演 (n),导演,,notion,1,0,7,7,0.008113,5,0.374307,0.392702,0
戏剧 (n),戏剧,,notion,7,0,44,118,0.018386,5,0.381385,0.404395,28431.769967
旅行 (n),旅行,,notion,2,0,36,131,0.015517,6,0.36814,0.389703,2471.255607
演出 (n),演出,,notion,2,0,10,11,0.002616,5,0.327879,0.337986,99.278059
而歌 (n),而歌,,notion,3,0,54,78,0.04701,5,0.403063,0.427871,469.001013
运动 (n),运动,,notion,16,0,409,704,0.595996,4,0.507765,0.549501,51337.156494
第三党 (n),第三党,,notion,1,0,2,2,0.001389,6,0.319449,0.328386,0
一党 (n),一党,,notion,2,0,73,89,0.104554,4,0.433194,0.457877,438.751729
兵士 (n),兵士,,notion,1,0,1,1,0.000061,1,1,1,0
性格 (n),性格,,notion,1,0,4,4,0.006361,6,0.367444,0.385829,0
抗日 (n),抗日,,notion,1,0,3,3,0.00369,5,0.333083,0.345417,0
方向 (n),方向,,notion,4,0,80,99,0.121837,5,0.447615,0.471018,4240.157941
有些 (n),有些,,notion,1,0,70,79,0.122296,5,0.434588,0.459095,0
说起 (n),说起,,notion,11,0,326,470,0.420273,5,0.492781,0.530822,39183.30195
外交政策 (n),外交政策,,notion,8,0,140,257,0.16157,5,0.452638,0.481106,10267.33503
华北 (n),华北,,notion,1,0,7,16,0.006596,5,0.35096,0.366763,0
东北 (n),东北,,notion,25,0,434,751,0.629104,4,0.499196,0.546603,65658.755968
成就 (n),成就,,notion,2,0,6,7,0.008464,5,0.349775,0.365422,83.89446
本质 (n),本质,,notion,1,0,8,8,0.018304,5,0.374172,0.392751,0
事件 (n),事件,,notion,9,0,195,294,0.2308,5,0.468759,0.499619,12024.724879
实现 (n),实现,,notion,3,0,57,74,0.07227,5,0.418373,0.442734,610.625528
屠杀 (n),屠杀,,notion,1,0,23,30,0.029232,5,0.394613,0.415749,0
联合政府 (n),联合政府,,notion,6,0,168,216,0.26227,5,0.465458,0.494146,7686.660474
七七 (n),七七,,notion,9,0,170,199,0.247125,5,0.466086,0.494629,12810.472621
晚会 (n),晚会,,notion,1,0,5,5,0.002452,6,0.316939,0.325751,0
联合 (n),联合,,notion,1,0,34,61,0.033946,5,0.397543,0.420122,0
兵诗 (n),兵诗,,notion,1,0,5,5,0.001134,6,0.306978,0.315996,0
题词 (n),题词,,notion,1,0,22,23,0.020625,5,0.375166,0.394688,0
之间 (n),之间,,notion,2,0,15,18,0.019955,5,0.382371,0.402704,0
军人 (n),军人,,notion,4,0,45,52,0.077417,5,0.430671,0.452506,16425.730528
所说 (n),所说,,notion,1,0,70,79,0.122296,5,0.434588,0.459095,0
的话 (n),的话,,notion,3,0,68,75,0.0997,5,0.428887,0.45366,6628.410593
局势 (n),局势,,notion,9,0,160,216,0.173429,4,0.464275,0.492273,10814.903458
献言 (n),献言,,notion,1,0,1,2,0.000061,1,1,1,0
呼声 (n),呼声,,notion,8,0,269,370,0.544685,5,0.482298,0.517514,7102.70383
大众 (n),大众,,notion,2,0,9,10,0.015249,5,0.365326,0.382367,9.989428
之后 (n),之后,,notion,4,0,90,130,0.128407,5,0.453629,0.476545,7180.301065
联合国 (n),联合国,,notion,8,0,172,275,0.207214,5,0.462547,0.492214,8653.234689
做起 (n),做起,,notion,1,0,21,23,0.025627,5,0.394263,0.416264,0
民众 (n),民众,,notion,4,0,50,72,0.07075,5,0.420127,0.443856,1511.226192
要求 (n),要求,,notion,8,0,230,291,0.268492,4,0.472539,0.505983,27494.43296
中日 (n),中日,,notion,1,0,3,3,0.007966,5,0.367357,0.385072,0
政党 (n),政党,,notion,2,0,109,165,0.164995,5,0.436788,0.464901,809.613068
近代 (n),近代,,notion,2,0,25,38,0.031267,5,0.405007,0.426637,183.665456
北方 (n),北方,,notion,3,0,25,25,0.038689,5,0.407237,0.428923,966.842169
逝世 (n),逝世,,notion,4,0,34,63,0.028916,5,0.399897,0.42251,498.618907
三个 (n),三个,,notion,2,0,17,21,0.013516,5,0.383599,0.403488,9031.391078
主张 (n),主张,,notion,6,0,169,209,0.265929,5,0.471606,0.498921,4518.935631
决议 (n),决议,,notion,2,0,44,45,0.063877,4,0.423565,0.445965,684.787862
制宪 (n),制宪,,notion,2,0,103,136,0.159073,5,0.4462,0.472011,620.195953
发表 (n),发表,,notion,1,0,18,21,0.009181,6,0.352634,0.369414,0
召开 (n),召开,,notion,7,0,123,171,0.176718,4,0.458857,0.48409,2933.670162
名单 (n),名单,,notion,1,0,4,4,0.001655,6,0.315458,0.324281,0
国事 (n),国事,,notion,1,0,3,3,0.005002,5,0.348714,0.363367,0
国大代表 (n),国大代表,,notion,6,0,101,116,0.153118,5,0.448844,0.474147,9244.471456
失踪 (n),失踪,,notion,1,0,23,99,0.019138,5,0.378273,0.398594,0
学生 (n),学生,,notion,12,0,328,456,0.557513,5,0.486681,0.526905,37962.020421
惨案 (n),惨案,,notion,7,0,128,259,0.164538,4,0.451585,0.4791,7808.571943
感想 (n),感想,,notion,10,0,279,368,0.479649,5,0.487216,0.521834,26028.334878
改组 (n),改组,,notion,13,0,361,567,0.551737,5,0.493878,0.535356,35515.251204
政府 (n),政府,,notion,25,0,451,779,0.423419,5,0.505287,0.552608,74425.992109
教授 (n),教授,,notion,6,0,89,109,0.092945,5,0.423738,0.451288,3988.533607
期望 (n),期望,,notion,2,0,11,11,0.016849,5,0.350842,0.367332,10.538046
演词 (n),演词,,notion,1,0,3,3,0.007051,5,0.355093,0.369312,0
纳粹 (n),纳粹,,notion,1,0,31,33,0.056952,5,0.416298,0.43841,0
蒋主席 (n),蒋主席,,notion,9,0,354,680,0.558173,5,0.492235,0.533532,23895.007522
过去 (n),过去,,notion,4,0,70,379,0.07388,5,0.429896,0.454642,4690.667647
那里 (n),那里,,notion,11,0,277,372,0.484432,4,0.480359,0.516849,14899.372121
外交 (n),外交,,notion,13,0,244,358,0.262257,4,0.469326,0.505259,19560.240519
需要 (n),需要,,notion,10,0,39,70,0.061106,5,0.431389,0.45301,1641.376445
