Id,Label,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
师师长(1949),师师长,notion,0,1,1,0,2,2,0.03484,4,0.307972,0.344143,0
座谈(1949),座谈,notion,0,1,1,0,29,29,0.007058,6,0.261124,0.272278,0
建议(1949),建议,notion,0,1,1,0,3,3,0.022766,4,0.288976,0.317463,0
待续(1949),待续,notion,0,2,2,0,3,3,0.038171,4,0.315535,0.354118,2460.951753
德国(1949),德国,notion,0,1,1,0,2,2,0.022766,4,0.288976,0.317463,0
总结(1949),总结,notion,0,2,2,0,3,3,0.057605,4,0.355035,0.398192,1947.893165
意见(1949),意见,notion,0,2,2,0,3,3,0.008847,4,0.26438,0.277467,482.091607
战争(1949),战争,notion,0,5,5,0,11,11,0.096602,4,0.455302,0.476464,14549.642063
战绩(1949),战绩,notion,0,1,1,0,2,2,0.03484,4,0.307972,0.344143,0
报导(1949),报导,notion,0,2,2,0,3,3,0.055012,4,0.350486,0.393622,2042.351821
撤退(1949),撤退,notion,0,1,1,0,3,3,0.020172,4,0.284803,0.311124,0
政治(1949),政治,notion,0,4,4,0,23,23,0.036078,4,0.313436,0.351956,5770.671045
教育(1949),教育,notion,0,2,2,0,4,4,0.034532,4,0.308644,0.345273,1124.072852
文艺(1949),文艺,notion,0,1,1,0,2,2,0.020172,4,0.284803,0.311124,0
斗争(1949),斗争,notion,0,3,3,0,7,7,0.054704,4,0.35194,0.395342,4776.242636
新奇(1949),新奇,notion,0,1,1,0,2,2,0.020172,4,0.284803,0.311124,0
新闻(1949),新闻,notion,0,3,3,0,8,8,0.069372,4,0.37597,0.418042,3910.843531
日本(1949),日本,notion,0,4,4,0,11,11,0.073836,4,0.38695,0.427722,6944.835813
杂谈(1949),杂谈,notion,0,1,1,0,2,2,0.020172,4,0.284803,0.311124,0
条件(1949),条件,notion,0,1,1,0,2,2,0.03484,4,0.307972,0.344143,0
正确(1949),正确,notion,0,2,2,0,3,3,0.046606,4,0.325841,0.366647,838.877513
武力(1949),武力,notion,0,1,1,0,4,4,0.022766,4,0.288976,0.317463,0
武汉(1949),武汉,notion,0,1,1,0,3,3,0.020172,4,0.284803,0.311124,0
民主(1949),民主,notion,0,6,6,0,25,25,0.103585,4,0.478151,0.489829,20327.277245
民主运动(1949),民主运动,notion,0,1,1,0,2,2,0.011766,4,0.268482,0.284444,0
波兰(1949),波兰,notion,0,1,1,0,6,6,0.022766,4,0.288976,0.317463,0
海里(1949),海里,notion,0,1,1,0,2,2,0.03484,4,0.307972,0.344143,0
消灭(1949),消灭,notion,0,2,2,0,4,4,0.041898,4,0.32103,0.360898,1327.832732
渡江(1949),渡江,notion,0,3,3,0,7,7,0.066778,4,0.37071,0.413325,3773.508842
热忱(1949),热忱,notion,0,1,1,0,2,2,0.006983,4,0.26185,0.272651,0
琼崖(1949),琼崖,notion,0,1,1,0,2,2,0.03484,4,0.307972,0.344143,0
生活(1949),生活,notion,0,3,3,0,21,21,0.064664,4,0.371685,0.41421,5048.675853
社会主义(1949),社会主义,notion,0,5,5,0,9,9,0.069859,4,0.385367,0.426641,13863.108317
社论(1949),社论,notion,0,3,3,0,8,8,0.064588,4,0.371035,0.41362,4545.349996
科学(1949),科学,notion,0,4,4,0,5,5,0.071647,4,0.388902,0.429344,8659.518828
简单(1949),简单,notion,0,1,1,0,3,3,0.022766,4,0.288976,0.317463,0
简明(1949),简明,notion,0,1,1,0,2,2,0.03484,4,0.307972,0.344143,0
纯洁(1949),纯洁,notion,0,1,1,0,2,2,0.03484,4,0.307972,0.344143,0
纽约(1949),纽约,notion,0,2,2,0,4,4,0.046606,4,0.325841,0.366647,838.877513
罗马尼亚(1949),罗马尼亚,notion,0,2,2,0,5,5,0.034532,4,0.308644,0.345273,1124.072852
美帝(1949),美帝,notion,0,3,3,0,8,8,0.069372,4,0.37597,0.418042,3910.843531
联共(1949),联共,notion,0,1,1,0,2,2,0.03484,4,0.307972,0.344143,0
胜利(1949),胜利,notion,0,3,3,0,17,17,0.069372,4,0.37597,0.418042,3910.843531
英国(1949),英国,notion,0,1,1,0,6,6,0.022766,4,0.288976,0.317463,0
蒋介石(1949),蒋介石,notion,0,2,2,0,6,6,0.046606,4,0.325841,0.366647,838.877513
行政(1949),行政,notion,0,2,2,0,3,3,0.057605,4,0.355035,0.398192,1947.893165
西部(1949),西部,notion,0,1,1,0,2,2,0.022766,4,0.288976,0.317463,0
解放(1949),解放,notion,0,3,3,0,15,15,0.066778,4,0.37071,0.413325,3773.508842
解放区(1949),解放区,notion,0,2,2,0,9,9,0.046606,4,0.325841,0.366647,838.877513
边区(1949),边区,notion,0,1,1,0,3,3,0.03484,4,0.307972,0.344143,0
部长(1949),部长,notion,0,1,1,0,5,5,0.022766,4,0.288976,0.317463,0
阴谋(1949),阴谋,notion,0,4,4,0,9,9,0.076355,4,0.392502,0.432292,7219.449446
青年(1949),青年,notion,0,3,3,0,5,5,0.058626,4,0.356827,0.400206,4694.60381
香港(1949),香港,notion,0,2,2,0,3,3,0.055012,4,0.350486,0.393622,2042.351821
Affaivss(1949),Affaivss,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
Political(1949),Political,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
一代(1949),一代,notion,0,1,1,0,1,1,0.001021,6,0.24498,0.248595,0
一件(1949),一件,notion,0,1,1,0,1,1,0.006983,4,0.26185,0.272651,0
一八(1949),一八,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
一切(1949),一切,notion,0,1,1,0,1,1,0.007058,6,0.261124,0.272278,0
一只(1949),一只,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
一天(1949),一天,notion,0,1,1,0,1,1,0.003331,4,0.256077,0.261891,0
一定(1949),一定,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
一幅(1949),一幅,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
一所(1949),一所,notion,0,1,1,0,1,1,0.007058,6,0.261124,0.272278,0
一改(1949),一改,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
一文(1949),一文,notion,0,1,1,0,1,1,0.006983,4,0.26185,0.272651,0
一时(1949),一时,notion,0,1,1,0,1,1,0.007058,6,0.261124,0.272278,0
一期(1949),一期,notion,0,1,1,0,1,1,0.006983,4,0.26185,0.272651,0
一条(1949),一条,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
一点(1949),一点,notion,0,2,2,0,3,3,0.02723,4,0.296763,0.329059,1054.521949
一群(1949),一群,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
一股(1949),一股,notion,0,1,1,0,1,1,0.006983,4,0.26185,0.272651,0
一致(1949),一致,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
一行(1949),一行,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
一蹶不振(1949),一蹶不振,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
一边(1949),一边,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
一边倒(1949),一边倒,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
一颗(1949),一颗,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
七十九(1949),七十九,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
万变不离其宗(1949),万变不离其宗,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
万岁(1949),万岁,notion,0,1,1,0,2,2,0.006983,4,0.26185,0.272651,0
万方(1949),万方,notion,0,1,1,0,1,1,0.001864,4,0.252946,0.255847,0
三个(1949),三个,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
三五(1949),三五,notion,0,1,1,0,1,1,0.003331,4,0.256077,0.261891,0
三人(1949),三人,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
三位(1949),三位,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
三八(1949),三八,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
三八节(1949),三八节,notion,0,1,1,0,1,1,0.011766,4,0.268482,0.284444,0
三六(1949),三六,notion,0,1,1,0,1,1,0.003331,4,0.256077,0.261891,0
三十八年(1949),三十八年,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
三十週年(1949),三十週年,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
三四(1949),三四,notion,0,1,1,0,1,1,0.003331,4,0.256077,0.261891,0
三年(1949),三年,notion,0,1,1,0,2,2,0.03484,4,0.307972,0.344143,0
三流(1949),三流,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
上关(1949),上关,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
上刑(1949),上刑,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
上改(1949),上改,notion,0,1,1,0,1,1,0.006983,4,0.26185,0.272651,0
上海(1949),上海,notion,0,2,2,0,4,4,0.055012,4,0.350486,0.393622,2042.351821
上演(1949),上演,notion,0,1,1,0,3,3,0.022766,4,0.288976,0.317463,0
下去(1949),下去,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
下台(1949),下台,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
下旬(1949),下旬,notion,0,1,1,0,1,1,0.006983,4,0.26185,0.272651,0
下面(1949),下面,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
不了(1949),不了,notion,0,2,2,0,2,2,0.031938,4,0.303128,0.337903,892.279508
不会(1949),不会,notion,0,2,2,0,2,2,0.034532,4,0.308644,0.345273,1124.072852
不可分割(1949),不可分割,notion,0,1,1,0,1,1,0.007058,6,0.261124,0.272278,0
不可动摇(1949),不可动摇,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
不好惹(1949),不好惹,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
不尽(1949),不尽,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
不得要领(1949),不得要领,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
不怀(1949),不怀,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
不打自招(1949),不打自招,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
不放(1949),不放,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
不是(1949),不是,notion,0,1,1,0,1,1,0.007058,6,0.261124,0.272278,0
不能(1949),不能,notion,0,1,1,0,1,1,0.006983,4,0.26185,0.272651,0
不要(1949),不要,notion,0,2,2,0,2,2,0.041823,4,0.321883,0.36193,1606.958021
专家(1949),专家,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
专科学校(1949),专科学校,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
世界(1949),世界,notion,0,6,6,0,18,18,0.098391,4,0.460244,0.479658,19314.934376
世界大战(1949),世界大战,notion,0,1,1,0,1,1,0.003331,4,0.256077,0.261891,0
世界形势(1949),世界形势,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
世纪(1949),世纪,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
东亚(1949),东亚,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
东德(1949),东德,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
东方(1949),东方,notion,0,1,1,0,1,1,0.006983,4,0.26185,0.272651,0
东欧(1949),东欧,notion,0,2,2,0,2,2,0.029749,4,0.300656,0.334513,990.49881
东欧各国(1949),东欧各国,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
东西(1949),东西,notion,0,2,2,0,2,2,0.026097,4,0.295625,0.327437,1772.909288
东部(1949),东部,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
丢掉(1949),丢掉,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
两个(1949),两个,notion,0,3,3,0,5,5,0.054704,4,0.35194,0.395342,4776.242636
两代(1949),两代,notion,0,1,1,0,6,6,0.022766,4,0.288976,0.317463,0
两利(1949),两利,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
两周(1949),两周,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
两周年(1949),两周年,notion,0,1,1,0,1,1,0.011766,4,0.268482,0.284444,0
两国(1949),两国,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
两幅(1949),两幅,notion,0,1,1,0,1,1,0.006983,4,0.26185,0.272651,0
两座(1949),两座,notion,0,1,1,0,1,1,0.011766,4,0.268482,0.284444,0
两条路线(1949),两条路线,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
两种(1949),两种,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
两篇(1949),两篇,notion,0,1,1,0,1,1,0.007058,6,0.261124,0.272278,0
严重(1949),严重,notion,0,2,2,0,2,2,0.046606,4,0.325841,0.366647,838.877513
个人主义(1949),个人主义,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
中产阶级(1949),中产阶级,notion,0,1,1,0,1,1,0.007058,6,0.261124,0.272278,0
中共(1949),中共,notion,0,2,2,0,3,3,0.055012,4,0.350486,0.393622,2042.351821
中共中央(1949),中共中央,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
中华全国(1949),中华全国,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
中华民国(1949),中华民国,notion,0,2,2,0,2,2,0.038171,4,0.315535,0.354118,2460.951753
中原(1949),中原,notion,0,1,1,0,1,1,0.007058,6,0.261124,0.272278,0
中大(1949),中大,notion,0,2,2,0,2,2,0.031938,4,0.303128,0.337903,892.279508
中央人民政府(1949),中央人民政府,notion,0,1,1,0,1,1,0.006983,4,0.26185,0.272651,0
中庸(1949),中庸,notion,0,1,1,0,1,1,0.007058,6,0.261124,0.272278,0
中心(1949),中心,notion,0,1,1,0,1,1,0.011766,4,0.268482,0.284444,0
中日(1949),中日,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
中来(1949),中来,notion,0,1,1,0,1,1,0.011766,4,0.268482,0.284444,0
中的(1949),中的,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
中苏(1949),中苏,notion,0,1,1,0,1,1,0.006983,4,0.26185,0.272651,0
中间路线(1949),中间路线,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
丰年(1949),丰年,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
临危(1949),临危,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
临危受命(1949),临危受命,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
为了(1949),为了,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
为例(1949),为例,notion,0,1,1,0,1,1,0.007058,6,0.261124,0.272278,0
为止(1949),为止,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
为界(1949),为界,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
主人(1949),主人,notion,0,2,2,0,2,2,0.029749,4,0.300656,0.334513,990.49881
主任委员(1949),主任委员,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
主子(1949),主子,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
主席(1949),主席,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
主席团(1949),主席团,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
主张(1949),主张,notion,0,1,1,0,1,1,0.001864,4,0.252946,0.255847,0
主流(1949),主流,notion,0,1,1,0,1,1,0.001864,4,0.252946,0.255847,0
主潮(1949),主潮,notion,0,1,1,0,1,1,0.001864,4,0.252946,0.255847,0
义大利(1949),义大利,notion,0,1,1,0,2,2,0.022766,4,0.288976,0.317463,0
之下(1949),之下,notion,0,1,1,0,1,1,0.007058,6,0.261124,0.272278,0
之亲(1949),之亲,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
之四(1949),之四,notion,0,1,1,0,1,1,0.003331,4,0.256077,0.261891,0
之外(1949),之外,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
之战(1949),之战,notion,0,2,2,0,3,3,0.055012,4,0.350486,0.393622,2042.351821
之捷(1949),之捷,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
之新(1949),之新,notion,0,1,1,0,1,1,0.001864,4,0.252946,0.255847,0
之门开(1949),之门开,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
乌耳(1949),乌耳,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
乐观(1949),乐观,notion,0,2,2,0,2,2,0.029824,4,0.302479,0.337018,1772.949956
九十三(1949),九十三,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
九连山(1949),九连山,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
乡村(1949),乡村,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
书城(1949),书城,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
书面报告(1949),书面报告,notion,0,1,1,0,1,1,0.011766,4,0.268482,0.284444,0
买书(1949),买书,notion,0,1,1,0,1,1,0.001021,6,0.24498,0.248595,0
了解(1949),了解,notion,0,1,1,0,1,1,0.020172,4,0.284803,0.311124,0
争取(1949),争取,notion,0,3,3,0,5,5,0.064664,4,0.371685,0.41421,5048.675853
争取和平(1949),争取和平,notion,0,3,3,0,3,3,0.038997,4,0.316123,0.3551,2735.773747
争夺(1949),争夺,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
事业(1949),事业,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
事件(1949),事件,notion,0,1,1,0,1,1,0.03484,4,0.307972,0.344143,0
事前(1949),事前,notion,0,1,1,0,1,1,0.022766,4,0.288976,0.317463,0
