Id,Label,timeset,type,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
李慕白(1947),李慕白,,author,"#B4B4B4",0,1,1,0,11,11,0.047272,6,0.283003,0.320707,0
毅生(1947),毅生,,author,"#B4B4B4",0,1,1,0,11,11,0.010644,6,0.249037,0.267023,0
紫云(1947),紫云,,author,"#B4B4B4",0,1,1,0,11,11,0.010644,6,0.249037,0.267023,0
黄撼石(1947),黄撼石,,author,"#B4B4B4",0,1,1,0,11,11,0.010644,6,0.249037,0.267023,0
周公南(1947),周公南,,author,"#B4B4B4",0,1,1,0,10,10,0.007339,8,0.189182,0.210741,0
方芳(1947),方芳,,author,"#B4B4B4",0,1,1,0,10,10,0.017503,6,0.265714,0.285335,0
林焕平(1947),林焕平,,author,"#B4B4B4",0,3,3,0,17,17,0.066359,6,0.320576,0.366458,12378.249375
梁漱溟(1947),梁漱溟,,author,"#B4B4B4",0,3,3,0,12,12,0.063546,4,0.316834,0.356116,23976.680493
程桯(1947),程桯,,author,"#B4B4B4",0,1,1,0,10,10,0.036398,6,0.269942,0.305072,0
米谷(1947),米谷,,author,"#B4B4B4",0,3,3,0,14,14,0.066359,6,0.320576,0.366458,12378.249375
丕谷(1947),丕谷,,author,"#B4B4B4",0,1,1,0,9,9,0.010644,6,0.249037,0.267023,0
中南(1947),中南,,author,"#B4B4B4",0,1,1,0,9,9,0.010644,6,0.249037,0.267023,0
容方(1947),容方,,author,"#B4B4B4",0,1,1,0,9,9,0.036398,6,0.269942,0.305072,0
张文元(1947),张文元,,author,"#B4B4B4",0,2,2,0,12,12,0.048857,6,0.294296,0.331331,2048.12626
李桦(1947),李桦,,author,"#B4B4B4",0,2,2,0,11,11,0.083671,6,0.328333,0.381995,9911.366894
毛以亨(1947),毛以亨,,author,"#B4B4B4",0,1,1,0,9,9,0.010644,6,0.249037,0.267023,0
穆企(1947),穆企,,author,"#B4B4B4",0,2,2,0,12,12,0.048857,6,0.294296,0.331331,2048.12626
罗梦册(1947),罗梦册,,author,"#B4B4B4",0,1,1,0,9,9,0.003365,8,0.185357,0.201063,0
《主流》,《主流》,,journal,"#00EB00",47,0,47,76,0,76,0.033443,7,0.227494,0.264396,61341
赵志华(1947),赵志华,,author,"#B4B4B4",0,1,1,0,9,9,0.007339,8,0.189182,0.210741,0
张东荪(1947),张东荪,,author,"#B4B4B4",0,5,5,0,18,18,0.114888,4,0.403989,0.441845,62831.939818
扬庶威(1947),扬庶威,,author,"#B4B4B4",0,1,1,0,8,8,0.017503,6,0.265714,0.285335,0
朱哈娜(1947),朱哈娜,,author,"#B4B4B4",0,1,1,0,8,8,0.007339,8,0.189182,0.210741,0
楼邦彦(1947),楼邦彦,,author,"#B4B4B4",0,2,2,0,9,9,0.059731,4,0.310455,0.347703,3890.821593
补斋(1947),补斋,,author,"#B4B4B4",0,1,1,0,8,8,0.017503,6,0.265714,0.285335,0
陆诒(1947),陆诒,,author,"#B4B4B4",0,1,1,0,8,8,0.003815,6,0.240987,0.250258,0
陈涛(1947),陈涛,,author,"#B4B4B4",0,1,1,0,8,8,0.007339,8,0.189182,0.210741,0
陈衡哲(1947),陈衡哲,,author,"#B4B4B4",0,1,1,0,8,8,0.047272,6,0.283003,0.320707,0
张霞飞(1947),张霞飞,,author,"#B4B4B4",0,1,1,0,7,7,0.007339,8,0.189182,0.210741,0
悲华(1947),悲华,,author,"#B4B4B4",0,1,1,0,7,7,0.010644,6,0.249037,0.267023,0
梁子奇(1947),梁子奇,,author,"#B4B4B4",0,1,1,0,7,7,0.047272,6,0.283003,0.320707,0
沈定一(1947),沈定一,,author,"#B4B4B4",0,1,1,0,7,7,0.007339,8,0.189182,0.210741,0
顾佩之(1947),顾佩之,,author,"#B4B4B4",0,1,1,0,7,7,0.007339,8,0.189182,0.210741,0
吴荷景(1947),吴荷景,,author,"#B4B4B4",0,1,1,0,6,6,0.007339,8,0.189182,0.210741,0
宋宝山(1947),宋宝山,,author,"#B4B4B4",0,1,1,0,6,6,0.007339,8,0.189182,0.210741,0
小鱼(1947),小鱼,,author,"#B4B4B4",0,1,1,0,6,6,0.017503,6,0.265714,0.285335,0
尼龙(1947),尼龙,,author,"#B4B4B4",0,1,1,0,6,6,0.036398,6,0.269942,0.305072,0
方__(1947),方__,,author,"#B4B4B4",0,1,1,0,6,6,0.047272,6,0.283003,0.320707,0
曾昭抡(1947),曾昭抡,,author,"#B4B4B4",0,1,1,0,6,6,0.036398,6,0.269942,0.305072,0
朱树锦(1947),朱树锦,,author,"#B4B4B4",0,1,1,0,6,6,0.007339,8,0.189182,0.210741,0
浦熙修(1947),浦熙修,,author,"#B4B4B4",0,1,1,0,6,6,0.047272,6,0.283003,0.320707,0
石东(1947),石东,,author,"#B4B4B4",0,1,1,0,6,6,0.036398,6,0.269942,0.305072,0
石仲子(1947),石仲子,,author,"#B4B4B4",0,1,1,0,6,6,0.017503,6,0.265714,0.285335,0
胡先驌(1947),胡先驌,,author,"#B4B4B4",0,1,1,0,6,6,0.047272,6,0.283003,0.320707,0
胡笛(1947),胡笛,,author,"#B4B4B4",0,1,1,0,6,6,0.036398,6,0.269942,0.305072,0
费正(1947),费正,,author,"#B4B4B4",0,1,1,0,6,6,0.036398,6,0.269942,0.305072,0
陈明(1947),陈明,,author,"#B4B4B4",0,1,1,0,6,6,0.010644,6,0.249037,0.267023,0
何肫林(1947),何肫林,,author,"#B4B4B4",0,1,1,0,5,5,0.007339,8,0.189182,0.210741,0
司马天籁(1947),司马天籁,,author,"#B4B4B4",0,1,1,0,5,5,0.017503,6,0.265714,0.285335,0
吴恩裕(1947),吴恩裕,,author,"#B4B4B4",0,1,1,0,5,5,0.047272,6,0.283003,0.320707,0
宦乡(1947),宦乡,,author,"#B4B4B4",0,2,2,0,8,8,0.048857,6,0.294296,0.331331,2048.12626
戴文赛(1947),戴文赛,,author,"#B4B4B4",0,1,1,0,5,5,0.047272,6,0.283003,0.320707,0
扬义旗(1947),扬义旗,,author,"#B4B4B4",0,1,1,0,5,5,0.017503,6,0.265714,0.285335,0
斐多菲(1947),斐多菲,,author,"#B4B4B4",0,1,1,0,5,5,0.047272,6,0.283003,0.320707,0
施复亮(1947),施复亮,,author,"#B4B4B4",0,3,3,0,7,7,0.084927,6,0.329609,0.383775,12849.399722
日辰(1947),日辰,,author,"#B4B4B4",0,1,1,0,5,5,0.010644,6,0.249037,0.267023,0
杨刚(1947),杨刚,,author,"#B4B4B4",0,2,2,0,6,6,0.059731,4,0.310455,0.347703,3890.821593
杨戎(1947),杨戎,,author,"#B4B4B4",0,1,1,0,5,5,0.003365,8,0.185357,0.201063,0
林海(1947),林海,,author,"#B4B4B4",0,1,1,0,5,5,0.036398,6,0.269942,0.305072,0
樊弘(1947),樊弘,,author,"#B4B4B4",0,2,2,0,8,8,0.083671,6,0.328333,0.381995,9911.366894
潘光旦(1947),潘光旦,,author,"#B4B4B4",0,2,2,0,6,6,0.059731,4,0.310455,0.347703,3890.821593
潘光祖(1947),潘光祖,,author,"#B4B4B4",0,1,1,0,5,5,0.017503,6,0.265714,0.285335,0
蔡尚思(1947),蔡尚思,,author,"#B4B4B4",0,2,2,0,8,8,0.048857,6,0.294296,0.331331,2048.12626
《现代文摘(上海)》,《现代文摘(上海)》,,journal,"#00EB00",130,0,130,190,0,190,0.218534,5,0.348217,0.393478,199452.71584
赵心梅(1947),赵心梅,,author,"#B4B4B4",0,1,1,0,5,5,0.007339,8,0.189182,0.210741,0
逸之(1947),逸之,,author,"#B4B4B4",0,1,1,0,5,5,0.036398,6,0.269942,0.305072,0
鑑空(1947),鑑空,,author,"#B4B4B4",0,1,1,0,5,5,0.010644,6,0.249037,0.267023,0
陆养浩(1947),陆养浩,,author,"#B4B4B4",0,1,1,0,5,5,0.007339,8,0.189182,0.210741,0
陈梅卿(1947),陈梅卿,,author,"#B4B4B4",0,1,1,0,5,5,0.007339,8,0.189182,0.210741,0
静观(1947),静观,,author,"#B4B4B4",0,1,1,0,5,5,0.010644,6,0.249037,0.267023,0
鹤如(1947),鹤如,,author,"#B4B4B4",0,1,1,0,5,5,0.017503,6,0.265714,0.285335,0
黄药眠(1947),黄药眠,,author,"#B4B4B4",0,1,1,0,5,5,0.003815,6,0.240987,0.250258,0
云彬(1947),云彬,,author,"#B4B4B4",0,1,1,0,4,4,0.003815,6,0.240987,0.250258,0
人之初(1947),人之初,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
伍丹戈(1947),伍丹戈,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
凌华(1947),凌华,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
华罗庚(1947),华罗庚,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
华莱士(1947),华莱士,,author,"#B4B4B4",0,4,4,0,10,10,0.04442,6,0.301355,0.341894,52933.859483
叶苗(1947),叶苗,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
商翼(1947),商翼,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
土人(1947),土人,,author,"#B4B4B4",0,1,1,0,4,4,0.010644,6,0.249037,0.267023,0
夏史(1947),夏史,,author,"#B4B4B4",0,1,1,0,4,4,0.010644,6,0.249037,0.267023,0
姚志英(1947),姚志英,,author,"#B4B4B4",0,1,1,0,4,4,0.007339,8,0.189182,0.210741,0
子敬(1947),子敬,,author,"#B4B4B4",0,1,1,0,4,4,0.010644,6,0.249037,0.267023,0
孙亚夫(1947),孙亚夫,,author,"#B4B4B4",0,1,1,0,4,4,0.010644,6,0.249037,0.267023,0
季羡林(1947),季羡林,,author,"#B4B4B4",0,1,1,0,4,4,0.047272,6,0.283003,0.320707,0
平凡(1947),平凡,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
张演(1947),张演,,author,"#B4B4B4",0,1,1,0,4,4,0.017503,6,0.265714,0.285335,0
戴镏龄(1947),戴镏龄,,author,"#B4B4B4",0,1,1,0,4,4,0.047272,6,0.283003,0.320707,0
文琪(1947),文琪,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
方显廷(1947),方显廷,,author,"#B4B4B4",0,1,1,0,4,4,0.012459,6,0.258329,0.271887,0
方登朋(1947),方登朋,,author,"#B4B4B4",0,1,1,0,4,4,0.017503,6,0.265714,0.285335,0
晓笛(1947),晓笛,,author,"#B4B4B4",0,1,1,0,4,4,0.017503,6,0.265714,0.285335,0
晦庵(1947),晦庵,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
杨西孟(1947),杨西孟,,author,"#B4B4B4",0,2,2,0,5,5,0.059731,4,0.310455,0.347703,3890.821593
林维仁(1947),林维仁,,author,"#B4B4B4",0,1,1,0,4,4,0.017503,6,0.265714,0.285335,0
欧阳长虹(1947),欧阳长虹,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
江流(1947),江流,,author,"#B4B4B4",0,3,3,0,6,6,0.057716,6,0.312457,0.356325,18809.355797
洪荒(1947),洪荒,,author,"#B4B4B4",0,2,2,0,5,5,0.048857,6,0.294296,0.331331,2048.12626
王任重(1947),王任重,,author,"#B4B4B4",0,1,1,0,4,4,0.003365,8,0.185357,0.201063,0
盾戈(1947),盾戈,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
碧遥(1947),碧遥,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
老马(1947),老马,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
苏新(1947),苏新,,author,"#B4B4B4",0,1,1,0,4,4,0.017503,6,0.265714,0.285335,0
萧遥(1947),萧遥,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
辛扬火(1947),辛扬火,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
邓初民(1947),邓初民,,author,"#B4B4B4",0,3,3,0,6,6,0.033776,6,0.283951,0.316163,6800.177023
金颖(1947),金颖,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
鉴空(1947),鉴空,,author,"#B4B4B4",0,1,1,0,4,4,0.010644,6,0.249037,0.267023,0
钱端升(1947),钱端升,,author,"#B4B4B4",0,1,1,0,4,4,0.047272,6,0.283003,0.320707,0
陈汉(1947),陈汉,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
陈行健(1947),陈行健,,author,"#B4B4B4",0,1,1,0,4,4,0.017503,6,0.265714,0.285335,0
霍然(1947),霍然,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
韩德培(1947),韩德培,,author,"#B4B4B4",0,1,1,0,4,4,0.047272,6,0.283003,0.320707,0
顾秉之(1947),顾秉之,,author,"#B4B4B4",0,1,1,0,4,4,0.007339,8,0.189182,0.210741,0
黄非(1947),黄非,,author,"#B4B4B4",0,1,1,0,4,4,0.036398,6,0.269942,0.305072,0
Kingdom，F.(1947),Kingdom，F.,,author,"#B4B4B4",0,1,1,0,3,3,0.017503,6,0.265714,0.285335,0
MH(1947),MH,,author,"#B4B4B4",0,1,1,0,3,3,0.017503,6,0.265714,0.285335,0
Shih，H.P.F.(1947),Shih，H.P.F.,,author,"#B4B4B4",0,1,1,0,3,3,0.017503,6,0.265714,0.285335,0
W._B._Yeats(1947),W._B._Yeats,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
丁洪範(1947),丁洪範,,author,"#B4B4B4",0,1,1,0,3,3,0.003365,8,0.185357,0.201063,0
万武(1947),万武,,author,"#B4B4B4",0,1,1,0,3,3,0.010644,6,0.249037,0.267023,0
严仁赓(1947),严仁赓,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
乔木(1947),乔木,,author,"#B4B4B4",0,1,1,0,3,3,0.012459,6,0.258329,0.271887,0
于人(1947),于人,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
于冰(1947),于冰,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
任鸿隽(1947),任鸿隽,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
伍藻池(1947),伍藻池,,author,"#B4B4B4",0,1,1,0,3,3,0.010644,6,0.249037,0.267023,0
何永佶(1947),何永佶,,author,"#B4B4B4",0,2,2,0,5,5,0.059731,4,0.310455,0.347703,3890.821593
佚名(1947),佚名,,author,"#B4B4B4",0,2,2,0,4,4,0.023103,6,0.272654,0.297617,8135.584741
凤子(1947),凤子,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
刘迺诚(1947),刘迺诚,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
华山(1947),华山,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
史超礼(1947),史超礼,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
司马怀冰(1947),司马怀冰,,author,"#B4B4B4",0,1,1,0,3,3,0.003365,8,0.185357,0.201063,0
吴清友(1947),吴清友,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
周东郊(1947),周东郊,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
周伯棣(1947),周伯棣,,author,"#B4B4B4",0,2,2,0,4,4,0.048857,6,0.294296,0.331331,2048.12626
周绶章(1947),周绶章,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
唐思礼(1947),唐思礼,,author,"#B4B4B4",0,1,1,0,3,3,0.007339,8,0.189182,0.210741,0
夏奈蒂(1947),夏奈蒂,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
孔瑞明(1947),孔瑞明,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
安平(1947),安平,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
尹其文(1947),尹其文,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
廖树涵(1947),廖树涵,,author,"#B4B4B4",0,1,1,0,3,3,0.007339,8,0.189182,0.210741,0
张帆(1947),张帆,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
张述祖(1947),张述祖,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
晨曦(1947),晨曦,,author,"#B4B4B4",0,1,1,0,3,3,0.003815,6,0.240987,0.250258,0
朱亦松(1947),朱亦松,,author,"#B4B4B4",0,1,1,0,3,3,0.010644,6,0.249037,0.267023,0
朱自清(1947),朱自清,,author,"#B4B4B4",0,2,2,0,4,4,0.059731,4,0.310455,0.347703,3890.821593
李伯球(1947),李伯球,,author,"#B4B4B4",0,1,1,0,3,3,0.003815,6,0.240987,0.250258,0
李白凤(1947),李白凤,,author,"#B4B4B4",0,1,1,0,3,3,0.017503,6,0.265714,0.285335,0
李继耳(1947),李继耳,,author,"#B4B4B4",0,1,1,0,3,3,0.003365,8,0.185357,0.201063,0
李维林(1947),李维林,,author,"#B4B4B4",0,1,1,0,3,3,0.003365,8,0.185357,0.201063,0
杜渐(1947),杜渐,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
杨人楩(1947),杨人楩,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
杨震羽(1947),杨震羽,,author,"#B4B4B4",0,1,1,0,3,3,0.003365,8,0.185357,0.201063,0
林其民(1947),林其民,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
林如稷(1947),林如稷,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
林木(1947),林木,,author,"#B4B4B4",0,1,1,0,3,3,0.017503,6,0.265714,0.285335,0
林沧白(1947),林沧白,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
林郁(1947),林郁,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
柏舟(1947),柏舟,,author,"#B4B4B4",0,1,1,0,3,3,0.017503,6,0.265714,0.285335,0
汤德明(1947),汤德明,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
沈志远(1947),沈志远,,author,"#B4B4B4",0,3,3,0,5,5,0.052672,6,0.29989,0.33956,10204.571791
沈正仑(1947),沈正仑,,author,"#B4B4B4",0,1,1,0,3,3,0.010644,6,0.249037,0.267023,0
流水(1947),流水,,author,"#B4B4B4",0,1,1,0,3,3,0.017503,6,0.265714,0.285335,0
潘孑农(1947),潘孑农,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
王迅雷(1947),王迅雷,,author,"#B4B4B4",0,1,1,0,3,3,0.003365,8,0.185357,0.201063,0
王遵明(1947),王遵明,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
田汝康(1947),田汝康,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
白薇(1947),白薇,,author,"#B4B4B4",0,1,1,0,3,3,0.017503,6,0.265714,0.285335,0
笪移今(1947),笪移今,,author,"#B4B4B4",0,2,2,0,4,4,0.059731,4,0.310455,0.347703,3890.821593
筠友(1947),筠友,,author,"#B4B4B4",0,1,1,0,3,3,0.017503,6,0.265714,0.285335,0
老百姓(1947),老百姓,,author,"#B4B4B4",0,1,1,0,3,3,0.017503,6,0.265714,0.285335,0
胡先骕(1947),胡先骕,,author,"#B4B4B4",0,1,1,0,3,3,0.012459,6,0.258329,0.271887,0
胡适(1947),胡适,,author,"#B4B4B4",0,1,1,0,3,3,0.012459,6,0.258329,0.271887,0
臧克家(1947),臧克家,,author,"#B4B4B4",0,3,3,0,6,6,0.066359,6,0.320576,0.366458,12378.249375
茅盾(1947),茅盾,,author,"#B4B4B4",0,2,2,0,4,4,0.053901,6,0.305975,0.347544,8304.577313
蔡壬侯(1947),蔡壬侯,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
觉天(1947),觉天,,author,"#B4B4B4",0,1,1,0,3,3,0.010644,6,0.249037,0.267023,0
赵镇乾(1947),赵镇乾,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
辛莘(1947),辛莘,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
郑道传(1947),郑道传,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
金克木(1947),金克木,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
钱光宙(1947),钱光宙,,author,"#B4B4B4",0,1,1,0,3,3,0.007339,8,0.189182,0.210741,0
钱锺书(1947),钱锺书,,author,"#B4B4B4",0,1,1,0,3,3,0.047272,6,0.283003,0.320707,0
问渔(1947),问渔,,author,"#B4B4B4",0,1,1,0,3,3,0.017503,6,0.265714,0.285335,0
闵军(1947),闵军,,author,"#B4B4B4",0,1,1,0,3,3,0.017503,6,0.265714,0.285335,0
阿明(1947),阿明,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
阿礼(1947),阿礼,,author,"#B4B4B4",0,1,1,0,3,3,0.012459,6,0.258329,0.271887,0
陈士华(1947),陈士华,,author,"#B4B4B4",0,1,1,0,3,3,0.007339,8,0.189182,0.210741,0
陶孟和(1947),陶孟和,,author,"#B4B4B4",0,1,1,0,3,3,0.012459,6,0.258329,0.271887,0
马叙伦(1947),马叙伦,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
马寅初(1947),马寅初,,author,"#B4B4B4",0,2,2,0,6,6,0.029961,6,0.278931,0.307934,2025.545802
高潮(1947),高潮,,author,"#B4B4B4",0,1,1,0,3,3,0.036398,6,0.269942,0.305072,0
Briggs，W.(1947),Briggs，W.,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
Kaim，J.R.(1947),Kaim，J.R.,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
Lewis，A.(1947),Lewis，A.,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
Martin，R.P.(1947),Martin，R.P.,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
Nathaniel_Peffer(1947),Nathaniel_Peffer,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
Tsao，F.L.(1947),Tsao，F.L.,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
Zee，W.S.(1947),Zee，W.S.,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
丁果(1947),丁果,,author,"#B4B4B4",0,1,1,0,2,2,0.017503,6,0.265714,0.285335,0
丁芸(1947),丁芸,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
与稷(1947),与稷,,author,"#B4B4B4",0,1,1,0,2,2,0.036398,6,0.269942,0.305072,0
任俶傥(1947),任俶傥,,author,"#B4B4B4",0,1,1,0,2,2,0.047272,6,0.283003,0.320707,0
伊里斯(1947),伊里斯,,author,"#B4B4B4",0,1,1,0,2,2,0.012459,6,0.258329,0.271887,0
