Id,Label,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
南北(1949),南北,notion,0,1,1,0,2,2,0.046099,4,0.322366,0.362378,0
台湾(1949),台湾,notion,0,2,2,0,8,8,0.068561,4,0.368843,0.41169,1235.781665
《中建:综合版》,《中建:综合版》,journal,150,0,150,314,0,314,0.238766,5,0.371221,0.441133,100113.77043
城乡(1949),城乡,notion,0,1,1,0,2,2,0.022462,4,0.286114,0.313246,0
天津(1949),天津,notion,0,1,1,0,2,2,0.046099,4,0.322366,0.362378,0
座谈(1949),座谈,notion,0,1,1,0,29,29,0.01351,6,0.270803,0.290662,0
待续(1949),待续,notion,0,1,1,0,2,2,0.00616,4,0.261277,0.271716,0
意见(1949),意见,notion,0,2,2,0,3,3,0.016125,4,0.277661,0.300398,701.768531
战争(1949),战争,notion,0,3,3,0,4,4,0.082071,4,0.406264,0.443359,3824.945501
撤退(1949),撤退,notion,0,1,1,0,3,3,0.046099,4,0.322366,0.362378,0
政治(1949),政治,notion,0,4,4,0,23,23,0.075735,4,0.398184,0.437568,7916.011165
教育(1949),教育,notion,0,1,1,0,3,3,0.022462,4,0.286114,0.313246,0
文艺(1949),文艺,notion,0,1,1,0,2,2,0.046099,4,0.322366,0.362378,0
斗争(1949),斗争,notion,0,2,2,0,4,4,0.068561,4,0.368843,0.41169,1235.781665
新奇(1949),新奇,notion,0,1,1,0,2,2,0.046099,4,0.322366,0.362378,0
杂谈(1949),杂谈,notion,0,1,1,0,2,2,0.046099,4,0.322366,0.362378,0
武汉(1949),武汉,notion,0,1,1,0,3,3,0.046099,4,0.322366,0.362378,0
民主(1949),民主,notion,0,4,4,0,14,14,0.095034,4,0.453918,0.476113,8467.735553
民主运动(1949),民主运动,notion,0,1,1,0,2,2,0.022462,4,0.286114,0.313246,0
渡江(1949),渡江,notion,0,2,2,0,6,6,0.068561,4,0.368843,0.41169,1235.781665
热忱(1949),热忱,notion,0,1,1,0,2,2,0.012962,4,0.272566,0.291531,0
生活(1949),生活,notion,0,1,1,0,13,13,0.01351,6,0.270803,0.290662,0
社会主义(1949),社会主义,notion,0,3,3,0,6,6,0.022833,4,0.290262,0.320394,2743.168211
胜利(1949),胜利,notion,0,1,1,0,10,10,0.022462,4,0.286114,0.313246,0
解放(1949),解放,notion,0,2,2,0,8,8,0.068561,4,0.368843,0.41169,1235.781665
香港(1949),香港,notion,0,1,1,0,2,2,0.046099,4,0.322366,0.362378,0
一代(1949),一代,notion,0,1,1,0,1,1,0.001647,6,0.238292,0.245422,0
一件(1949),一件,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
一切(1949),一切,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
一天(1949),一天,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
一所(1949),一所,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
一改(1949),一改,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
一文(1949),一文,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
一时(1949),一时,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
一期(1949),一期,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
一点(1949),一点,notion,0,2,2,0,3,3,0.05961,4,0.35193,0.395404,1365.756329
一股(1949),一股,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
一致(1949),一致,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
万变不离其宗(1949),万变不离其宗,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
万岁(1949),万岁,notion,0,1,1,0,2,2,0.012962,4,0.272566,0.291531,0
万方(1949),万方,notion,0,1,1,0,1,1,0.003163,4,0.255337,0.260586,0
三五(1949),三五,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
三八节(1949),三八节,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
三六(1949),三六,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
三十八年(1949),三十八年,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
三四(1949),三四,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
上刑(1949),上刑,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
上改(1949),上改,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
上海(1949),上海,notion,0,1,1,0,2,2,0.046099,4,0.322366,0.362378,0
下去(1949),下去,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
下旬(1949),下旬,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
不了(1949),不了,notion,0,2,2,0,2,2,0.068561,4,0.368843,0.41169,1235.781665
不会(1949),不会,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
不可分割(1949),不可分割,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
不好惹(1949),不好惹,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
不放(1949),不放,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
不是(1949),不是,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
不能(1949),不能,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
不要(1949),不要,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
世界(1949),世界,notion,0,4,4,0,8,8,0.084686,4,0.419208,0.453312,7781.501745
世界大战(1949),世界大战,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
东亚(1949),东亚,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
东北(1949),东北,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
东南亚(1949),东南亚,notion,0,2,2,0,2,2,0.05961,4,0.35193,0.395404,1365.756329
东方(1949),东方,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
东欧(1949),东欧,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
东西(1949),东西,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
两个(1949),两个,notion,0,2,2,0,2,2,0.068561,4,0.368843,0.41169,1235.781665
两利(1949),两利,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
两周(1949),两周,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
两周年(1949),两周年,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
两国(1949),两国,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
两幅(1949),两幅,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
两座(1949),两座,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
两种(1949),两种,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
两篇(1949),两篇,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
严重(1949),严重,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
中产阶级(1949),中产阶级,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
中共(1949),中共,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
中华民国(1949),中华民国,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
中原(1949),中原,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
中国(1949),中国,notion,0,4,4,0,8,8,0.077884,4,0.397154,0.436754,7927.071214
中大(1949),中大,notion,0,2,2,0,2,2,0.068561,4,0.368843,0.41169,1235.781665
中央人民政府(1949),中央人民政府,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
中庸(1949),中庸,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
中心(1949),中心,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
中日(1949),中日,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
中来(1949),中来,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
中的(1949),中的,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
中苏(1949),中苏,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
中间路线(1949),中间路线,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
丰年(1949),丰年,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
临危(1949),临危,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
临危受命(1949),临危受命,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
为例(1949),为例,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
为止(1949),为止,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
主人(1949),主人,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
主张(1949),主张,notion,0,1,1,0,1,1,0.003163,4,0.255337,0.260586,0
主流(1949),主流,notion,0,1,1,0,1,1,0.003163,4,0.255337,0.260586,0
主潮(1949),主潮,notion,0,1,1,0,1,1,0.003163,4,0.255337,0.260586,0
之下(1949),之下,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
之亲(1949),之亲,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
之四(1949),之四,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
之外(1949),之外,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
之战(1949),之战,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
之新(1949),之新,notion,0,1,1,0,1,1,0.003163,4,0.255337,0.260586,0
之门开(1949),之门开,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
之间(1949),之间,notion,0,3,3,0,15,15,0.06577,4,0.370028,0.413228,4833.692012
乐观(1949),乐观,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
书城(1949),书城,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
书面报告(1949),书面报告,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
买书(1949),买书,notion,0,1,1,0,1,1,0.001647,6,0.238292,0.245422,0
了解(1949),了解,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
争取(1949),争取,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
争取和平(1949),争取和平,notion,0,3,3,0,3,3,0.082071,4,0.406264,0.443359,3824.945501
事实(1949),事实,notion,0,3,3,0,3,3,0.081524,4,0.408788,0.445259,4392.025204
事情(1949),事情,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
二三(1949),二三,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
二八(1949),二八,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
云南(1949),云南,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
五天(1949),五天,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
亚洲(1949),亚洲,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
亚澳(1949),亚澳,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
交椅(1949),交椅,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
产生(1949),产生,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
京沪(1949),京沪,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
京穗(1949),京穗,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
京郊(1949),京郊,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
人们(1949),人们,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
人口(1949),人口,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
人才(1949),人才,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
人权(1949),人权,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
人民币(1949),人民币,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
人民政权(1949),人民政权,notion,0,1,1,0,2,2,0.012962,4,0.272566,0.291531,0
人民解放军(1949),人民解放军,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
今日(1949),今日,notion,0,1,1,0,1,1,0.003163,4,0.255337,0.260586,0
仍旧(1949),仍旧,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
从公(1949),从公,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
代总统(1949),代总统,notion,0,1,1,0,3,3,0.046099,4,0.322366,0.362378,0
代表(1949),代表,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
以后(1949),以后,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
以德(1949),以德,notion,0,2,2,0,2,2,0.05961,4,0.35193,0.395404,1365.756329
任何(1949),任何,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
任务(1949),任务,notion,0,3,3,0,3,3,0.041584,4,0.326249,0.367897,4436.242916
仿行(1949),仿行,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
休养(1949),休养,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
会上(1949),会上,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
会议(1949),会议,notion,0,4,4,0,4,4,0.095034,4,0.453918,0.476113,8467.735553
传说(1949),传说,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
伪装(1949),伪装,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
似弛(1949),似弛,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
何处(1949),何处,notion,0,2,2,0,2,2,0.068561,4,0.368843,0.41169,1235.781665
何应钦(1949),何应钦,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
何时(1949),何时,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
作风(1949),作风,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
侧闻(1949),侧闻,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
侨胞(1949),侨胞,notion,0,1,1,0,2,2,0.022462,4,0.286114,0.313246,0
侵华(1949),侵华,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
侵占(1949),侵占,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
侵略(1949),侵略,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
保守(1949),保守,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
信心(1949),信心,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
信阳(1949),信阳,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
倒楣(1949),倒楣,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
偏安(1949),偏安,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
偏差(1949),偏差,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
做出(1949),做出,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
健全(1949),健全,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
傅作义(1949),傅作义,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
催生(1949),催生,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
元年(1949),元年,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
元旦(1949),元旦,notion,0,2,2,0,2,2,0.052259,4,0.337982,0.380746,2005.708087
光荣(1949),光荣,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
兑现(1949),兑现,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
全代会(1949),全代会,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
全国(1949),全国,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
全面(1949),全面,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
公约(1949),公约,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
公营(1949),公营,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
共党(1949),共党,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
共区(1949),共区,notion,0,2,2,0,2,2,0.05961,4,0.35193,0.395404,1365.756329
共同纲领(1949),共同纲领,notion,0,1,1,0,4,4,0.012962,4,0.272566,0.291531,0
关系(1949),关系,notion,0,1,1,0,2,2,0.022462,4,0.286114,0.313246,0
关键(1949),关键,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
其人(1949),其人,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
具体(1949),具体,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
具备(1949),具备,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
内容(1949),内容,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
内幕(1949),内幕,notion,0,2,2,0,2,2,0.068561,4,0.368843,0.41169,1235.781665
内战(1949),内战,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
内政(1949),内政,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
内部(1949),内部,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
内阁(1949),内阁,notion,0,3,3,0,3,3,0.081524,4,0.408788,0.445259,4392.025204
冈村(1949),冈村,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
再战(1949),再战,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
军事(1949),军事,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
农村(1949),农村,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
冬天(1949),冬天,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
冯裕(1949),冯裕,notion,0,1,1,0,2,2,0.022462,4,0.286114,0.313246,0
冯裕芳(1949),冯裕芳,notion,0,1,1,0,4,4,0.022462,4,0.286114,0.313246,0
冲突(1949),冲突,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
决定(1949),决定,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
准备(1949),准备,notion,0,2,2,0,3,3,0.068561,4,0.368843,0.41169,1235.781665
减号(1949),减号,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
几个(1949),几个,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
几种(1949),几种,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
出不起(1949),出不起,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
出发(1949),出发,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
出现(1949),出现,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
出逃(1949),出逃,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
刊物(1949),刊物,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
刑罚(1949),刑罚,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
刘项(1949),刘项,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
创制(1949),创制,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
创建(1949),创建,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
利弊(1949),利弊,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
制造(1949),制造,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
前前后后(1949),前前后后,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
前后(1949),前后,notion,0,1,1,0,2,2,0.046099,4,0.322366,0.362378,0
前夕(1949),前夕,notion,0,1,1,0,2,2,0.022462,4,0.286114,0.313246,0
前夜(1949),前夜,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
前进(1949),前进,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
前途(1949),前途,notion,0,3,3,0,3,3,0.039135,4,0.318135,0.358125,2949.981624
剧戏(1949),剧戏,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
力争(1949),力争,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
力量(1949),力量,notion,0,1,1,0,2,2,0.012962,4,0.272566,0.291531,0
加号(1949),加号,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
加紧(1949),加紧,notion,0,2,2,0,2,2,0.035424,4,0.311254,0.348987,1146.378704
动乱(1949),动乱,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
动向(1949),动向,notion,0,1,1,0,2,2,0.046099,4,0.322366,0.362378,0
劳动(1949),劳动,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
劳资(1949),劳资,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
勾当(1949),勾当,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
北京(1949),北京,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
北京大学(1949),北京大学,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
匪字(1949),匪字,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
十讲(1949),十讲,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
华中(1949),华中,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
华侨(1949),华侨,notion,0,1,1,0,2,2,0.022462,4,0.286114,0.313246,0
华北(1949),华北,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
华尔街(1949),华尔街,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
协定(1949),协定,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
南下(1949),南下,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
南京(1949),南京,notion,0,3,3,0,4,4,0.082071,4,0.406264,0.443359,3824.945501
南宋(1949),南宋,notion,0,1,1,0,1,1,0.00616,4,0.261277,0.271716,0
南方(1949),南方,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
南迁(1949),南迁,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
南进(1949),南进,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
南飞(1949),南飞,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
印尼(1949),印尼,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
危城(1949),危城,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
即墨(1949),即墨,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
历史(1949),历史,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
压轴戏(1949),压轴戏,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
原则(1949),原则,notion,0,2,2,0,2,2,0.059062,4,0.354095,0.397575,2009.864835
去年(1949),去年,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
友好(1949),友好,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
友谊(1949),友谊,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
反动派(1949),反动派,notion,0,1,1,0,2,2,0.022462,4,0.286114,0.313246,0
反对(1949),反对,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
发展(1949),发展,notion,0,2,2,0,3,3,0.068561,4,0.368843,0.41169,1235.781665
发掘(1949),发掘,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
发现(1949),发现,notion,0,1,1,0,1,1,0.003163,4,0.255337,0.260586,0
发表(1949),发表,notion,0,1,1,0,1,1,0.012962,4,0.272566,0.291531,0
发表声明(1949),发表声明,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
取消(1949),取消,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
受难(1949),受难,notion,0,1,1,0,1,1,0.022462,4,0.286114,0.313246,0
古城(1949),古城,notion,0,1,1,0,1,1,0.01351,6,0.270803,0.290662,0
句践(1949),句践,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
只有(1949),只有,notion,0,1,1,0,1,1,0.046099,4,0.322366,0.362378,0
