Source,Target,Type,Id,Label,timeset,Weight,year,place
吴思毅(1948),《再生》,Directed,3513,,"<[1948.0, 1948.0]>",3,1948,上海
吴恩裕(1948),《观察》,Directed,3514,,"<[1948.0, 1948.0]>",3,1948,上海
吴晗(1948),《时与文》,Directed,3515,,"<[1948.0, 1948.0]>",3,1948,上海
吴晗(1948),《观察》,Directed,3516,,"<[1948.0, 1948.0]>",3,1948,上海
周伯棣(1948),《时与文》,Directed,3517,,"<[1948.0, 1948.0]>",3,1948,上海
周行健(1948),《时与文》,Directed,3518,,"<[1948.0, 1948.0]>",3,1948,上海
商翼(1948),《时与文》,Directed,3519,,"<[1948.0, 1948.0]>",3,1948,上海
喻淦邨(1948),《再生》,Directed,3520,,"<[1948.0, 1948.0]>",3,1948,上海
夏骏骑(1948),《中建》,Directed,3521,,"<[1948.0, 1948.0]>",3,1948,上海
孟宪章(1948),《展望》,Directed,3522,,"<[1948.0, 1948.0]>",3,1948,南京
封淑(1948),《中建》,Directed,3523,,"<[1948.0, 1948.0]>",3,1948,上海
尤思纯(1948),《光明报》,Directed,3524,,"<[1948.0, 1948.0]>",3,1948,香港
巩韦(1948),《再生》,Directed,3525,,"<[1948.0, 1948.0]>",3,1948,上海
平伯(1948),《中建:北平版》,Directed,3526,,"<[1948.0, 1948.0]>",3,1948,上海
张东荪(1948),《中建:北平版》,Directed,3527,,"<[1948.0, 1948.0]>",3,1948,上海
张敏(1948),《展望》,Directed,3528,,"<[1948.0, 1948.0]>",3,1948,南京
彭定颐(1948),《主流》,Directed,3529,,"<[1948.0, 1948.0]>",3,1948,南京
徐中玉(1948),《国讯》,Directed,3530,,"<[1948.0, 1948.0]>",3,1948,上海
徐中玉(1948),《观察》,Directed,3531,,"<[1948.0, 1948.0]>",3,1948,上海
徐博陵(1948),《再生》,Directed,3532,,"<[1948.0, 1948.0]>",3,1948,上海
徐毓枬(1948),《观察》,Directed,3533,,"<[1948.0, 1948.0]>",3,1948,上海
曹孟白(1948),《时与文》,Directed,3534,,"<[1948.0, 1948.0]>",3,1948,上海
曾国屏(1948),《时与文》,Directed,3535,,"<[1948.0, 1948.0]>",3,1948,上海
朱绍文(1948),《国讯》,Directed,3536,,"<[1948.0, 1948.0]>",3,1948,上海
朱若华(1948),《观察》,Directed,3537,,"<[1948.0, 1948.0]>",3,1948,上海
李乡朴(1948),《中建》,Directed,3538,,"<[1948.0, 1948.0]>",3,1948,上海
李兆琏(1948),《再生》,Directed,3539,,"<[1948.0, 1948.0]>",3,1948,上海
李桦(1948),《中建:北平版》,Directed,3540,,"<[1948.0, 1948.0]>",3,1948,上海
李正文(1948),《国讯》,Directed,3541,,"<[1948.0, 1948.0]>",3,1948,上海
杨丑(1948),《时与文》,Directed,3542,,"<[1948.0, 1948.0]>",3,1948,上海
杨戎(1948),《主流》,Directed,3543,,"<[1948.0, 1948.0]>",3,1948,南京
杨泽中(1948),《再生》,Directed,3544,,"<[1948.0, 1948.0]>",3,1948,上海
杨祖之(1948),《时与文》,Directed,3545,,"<[1948.0, 1948.0]>",3,1948,上海
林其民(1948),《展望》,Directed,3546,,"<[1948.0, 1948.0]>",3,1948,南京
梁梦觉(1948),《再生》,Directed,3547,,"<[1948.0, 1948.0]>",3,1948,上海
梦觉(1948),《再生》,Directed,3548,,"<[1948.0, 1948.0]>",3,1948,上海
欧阳革辛(1948),《再生》,Directed,3549,,"<[1948.0, 1948.0]>",3,1948,上海
正翁(1948),《时与文》,Directed,3550,,"<[1948.0, 1948.0]>",3,1948,上海
段连城(1948),《观察》,Directed,3551,,"<[1948.0, 1948.0]>",3,1948,上海
汤德明(1948),《时与文》,Directed,3552,,"<[1948.0, 1948.0]>",3,1948,上海
滕茂桐(1948),《新路周刊》,Directed,3553,,"<[1948.0, 1948.0]>",3,1948,北平
王一冰(1948),《再生》,Directed,3554,,"<[1948.0, 1948.0]>",3,1948,上海
王冀民(1948),《展望》,Directed,3555,,"<[1948.0, 1948.0]>",3,1948,南京
王岑(1948),《光明报》,Directed,3556,,"<[1948.0, 1948.0]>",3,1948,香港
王思曙(1948),《国讯》,Directed,3557,,"<[1948.0, 1948.0]>",3,1948,上海
王昆生(1948),《中建》,Directed,3558,,"<[1948.0, 1948.0]>",3,1948,上海
王由(1948),《光明报》,Directed,3559,,"<[1948.0, 1948.0]>",3,1948,香港
白坚石(1948),《主流》,Directed,3560,,"<[1948.0, 1948.0]>",3,1948,南京
石仲子(1948),《展望》,Directed,3561,,"<[1948.0, 1948.0]>",3,1948,南京
石华(1948),《展望》,Directed,3562,,"<[1948.0, 1948.0]>",3,1948,南京
稼汉(1948),《时与文》,Directed,3563,,"<[1948.0, 1948.0]>",3,1948,上海
筠友(1948),《展望》,Directed,3564,,"<[1948.0, 1948.0]>",3,1948,南京
米谷(1948),《光明报》,Directed,3565,,"<[1948.0, 1948.0]>",3,1948,香港
红柳(1948),《国讯》,Directed,3566,,"<[1948.0, 1948.0]>",3,1948,上海
范承祥(1948),《时与文》,Directed,3567,,"<[1948.0, 1948.0]>",3,1948,上海
董冰如(1948),《时与文》,Directed,3568,,"<[1948.0, 1948.0]>",3,1948,上海
蒋匀田(1948),《再生》,Directed,3569,,"<[1948.0, 1948.0]>",3,1948,上海
补斋(1948),《国讯》,Directed,3570,,"<[1948.0, 1948.0]>",3,1948,上海
袁翰青(1948),《中建:北平版》,Directed,3571,,"<[1948.0, 1948.0]>",3,1948,上海
褚光明(1948),《观察》,Directed,3572,,"<[1948.0, 1948.0]>",3,1948,上海
许德珩(1948),《中建:北平版》,Directed,3573,,"<[1948.0, 1948.0]>",3,1948,上海
谢定(1948),《再生》,Directed,3574,,"<[1948.0, 1948.0]>",3,1948,上海
负生(1948),《新路周刊》,Directed,3575,,"<[1948.0, 1948.0]>",3,1948,北平
赵德洁(1948),《新路周刊》,Directed,3576,,"<[1948.0, 1948.0]>",3,1948,北平
郑诚章(1948),《中建》,Directed,3577,,"<[1948.0, 1948.0]>",3,1948,上海
金苗(1948),《展望》,Directed,3578,,"<[1948.0, 1948.0]>",3,1948,南京
闻家驷(1948),《中建:北平版》,Directed,3579,,"<[1948.0, 1948.0]>",3,1948,上海
闻家驷(1948),《中建:华北航空版》,Directed,3580,,"<[1948.0, 1948.0]>",3,1948,上海
陈士华(1948),《中建》,Directed,3581,,"<[1948.0, 1948.0]>",3,1948,上海
颜衡余(1948),《中建》,Directed,3582,,"<[1948.0, 1948.0]>",3,1948,上海
马叙伦(1948),《光明报》,Directed,3583,,"<[1948.0, 1948.0]>",3,1948,香港
黄一裳(1948),《再生》,Directed,3584,,"<[1948.0, 1948.0]>",3,1948,上海
黄康(1948),《光明报》,Directed,3585,,"<[1948.0, 1948.0]>",3,1948,香港
黄炎培(1948),《展望》,Directed,3586,,"<[1948.0, 1948.0]>",3,1948,南京
Kingsley_Martin(1948),《观察》,Directed,3587,,"<[1948.0, 1948.0]>",2,1948,上海
Lanne，D.Y.(1948),《国讯》,Directed,3588,,"<[1948.0, 1948.0]>",2,1948,上海
丁忱(1948),《新路周刊》,Directed,3589,,"<[1948.0, 1948.0]>",2,1948,北平
丁汀(1948),《新路周刊》,Directed,3590,,"<[1948.0, 1948.0]>",2,1948,北平
丁洪範(1948),《主流》,Directed,3591,,"<[1948.0, 1948.0]>",2,1948,南京
东方明(1948),《展望》,Directed,3592,,"<[1948.0, 1948.0]>",2,1948,南京
严信民(1948),《光明报》,Directed,3593,,"<[1948.0, 1948.0]>",2,1948,香港
严涵温(1948),《中建》,Directed,3594,,"<[1948.0, 1948.0]>",2,1948,上海
严钟杰(1948),《中建》,Directed,3595,,"<[1948.0, 1948.0]>",2,1948,上海
之谷(1948),《展望》,Directed,3596,,"<[1948.0, 1948.0]>",2,1948,南京
伟夫(1948),《国讯》,Directed,3597,,"<[1948.0, 1948.0]>",2,1948,上海
何其丰(1948),《光明报》,Directed,3598,,"<[1948.0, 1948.0]>",2,1948,香港
何慢(1948),《展望》,Directed,3599,,"<[1948.0, 1948.0]>",2,1948,南京
何经(1948),《时与文》,Directed,3600,,"<[1948.0, 1948.0]>",2,1948,上海
余才友(1948),《观察》,Directed,3601,,"<[1948.0, 1948.0]>",2,1948,上海
俞寰澄(1948),《展望》,Directed,3602,,"<[1948.0, 1948.0]>",2,1948,南京
俞铭传(1948),《中建:北平版》,Directed,3603,,"<[1948.0, 1948.0]>",2,1948,上海
全慰天(1948),《观察》,Directed,3604,,"<[1948.0, 1948.0]>",2,1948,上海
公盾(1948),《新路周刊》,Directed,3605,,"<[1948.0, 1948.0]>",2,1948,北平
冯至(1948),《新路周刊》,Directed,3606,,"<[1948.0, 1948.0]>",2,1948,北平
冰若(1948),《观察》,Directed,3607,,"<[1948.0, 1948.0]>",2,1948,上海
刘大杰(1948),《观察》,Directed,3608,,"<[1948.0, 1948.0]>",2,1948,上海
刘尊棋(1948),《展望》,Directed,3609,,"<[1948.0, 1948.0]>",2,1948,南京
刘尊棋(1948),《时与文》,Directed,3610,,"<[1948.0, 1948.0]>",2,1948,上海
刘思慕(1948),《光明报》,Directed,3611,,"<[1948.0, 1948.0]>",2,1948,香港
千家驹(1948),《光明报》,Directed,3612,,"<[1948.0, 1948.0]>",2,1948,香港
华农(1948),《展望》,Directed,3613,,"<[1948.0, 1948.0]>",2,1948,南京
华莱士(1948),《光明报》,Directed,3614,,"<[1948.0, 1948.0]>",2,1948,香港
卓仁(1948),《新路周刊》,Directed,3615,,"<[1948.0, 1948.0]>",2,1948,北平
南星(1948),《国讯》,Directed,3616,,"<[1948.0, 1948.0]>",2,1948,上海
南极(1948),《时与文》,Directed,3617,,"<[1948.0, 1948.0]>",2,1948,上海
南郭一鸣(1948),《时与文》,Directed,3618,,"<[1948.0, 1948.0]>",2,1948,上海
却斯探·鲍尔斯(1948),《再生》,Directed,3619,,"<[1948.0, 1948.0]>",2,1948,上海
史班(1948),《新路周刊》,Directed,3620,,"<[1948.0, 1948.0]>",2,1948,北平
叶景莘(1948),《新路周刊》,Directed,3621,,"<[1948.0, 1948.0]>",2,1948,北平
吴世昌(1948),《观察》,Directed,3622,,"<[1948.0, 1948.0]>",2,1948,上海
吴兰(1948),《展望》,Directed,3623,,"<[1948.0, 1948.0]>",2,1948,南京
吴恩裕(1948),《新路周刊》,Directed,3624,,"<[1948.0, 1948.0]>",2,1948,北平
吴晗(1948),《中建:北平版》,Directed,3625,,"<[1948.0, 1948.0]>",2,1948,上海
