Id,Label,timeset,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
符唐祖(1946),符唐祖,,author,0,3,3,0,4,4,0.010622,12,0.195946,0.206285,1524.864502
一件 (n),一件,,notion,13,0,13,14,0,14,0.088343,11,0.215785,0.23451,16580.416889
纪玄冰(1946),纪玄冰,,author,0,7,7,0,8,8,0.04406,10,0.229433,0.247287,25218.446949
罗稷南(1946),罗稷南,,author,0,6,6,0,7,7,0.018345,10,0.206669,0.218849,8765.075881
耶戈(1946),耶戈,,author,0,9,9,0,10,10,0.055688,10,0.228525,0.247424,54050.871468
文艺界 (n),文艺界,,notion,1,0,1,2,0,2,0.005913,11,0.191526,0.201755,0
艾森(1946),艾森,,author,0,3,3,0,4,4,0.037539,10,0.224139,0.241361,4442.399281
未完待续 (n),未完待续,,notion,5,0,5,6,0,6,0.046185,11,0.224015,0.240116,5654.283047
特港 (n),特港,,notion,1,0,1,2,0,2,0.013447,11,0.203587,0.216305,0
若愚(1946),若愚,,author,0,17,17,0,20,20,0.168346,10,0.253497,0.278093,35309.562177
萧冰(1946),萧冰,,author,0,13,13,0,15,15,0.016764,12,0.199664,0.211477,33098.48142
游心影 (n),游心影,,notion,1,0,1,2,0,2,0.002215,13,0.16644,0.172666,0
萧思明(1946),萧思明,,author,0,4,4,0,5,5,0.013827,10,0.205471,0.216617,4334.404079
萧明(1946),萧明,,author,0,18,18,0,19,19,0.195228,10,0.261266,0.287236,50963.736621
游记 (n),游记,,notion,1,0,1,2,0,2,0.007848,11,0.2,0.21135,0
蒋天佐(1946),蒋天佐,,author,0,7,7,0,11,11,0.044589,10,0.227342,0.245328,16161.897207
乌鸦 (n),乌鸦,,notion,1,0,1,2,0,2,0.00309,11,0.18524,0.194369,0
偶记 (n),偶记,,notion,1,0,1,2,0,2,0.00309,11,0.18524,0.194369,0
猎书 (n),猎书,,notion,1,0,1,2,0,2,0.00309,11,0.18524,0.194369,0
鸽子 (n),鸽子,,notion,2,0,2,3,0,3,0.008549,11,0.196767,0.207989,243.081363
蒲岗(1946),蒲岗,,author,0,32,32,0,35,35,0.076362,10,0.232522,0.253424,107232.33959
风度 (n),风度,,notion,1,0,1,2,0,2,0.006226,11,0.188664,0.19853,0
袁尘影(1946),袁尘影,,author,0,3,3,0,4,4,0.005295,12,0.192054,0.200765,4129.475908
兰州 (n),兰州,,notion,1,0,1,2,0,2,0.000983,13,0.161118,0.166134,0
许虚(1946),许虚,,author,0,23,23,0,24,24,0.100274,10,0.244568,0.267393,79993.662669
诺斯(1946),诺斯,,author,0,3,3,0,5,5,0.049542,10,0.233732,0.252127,5795.098755
干些 (n),干些,,notion,1,0,1,2,0,2,0.003076,11,0.18946,0.198771,0
赛珍珠(1946),赛珍珠,,author,0,9,9,0,10,10,0.087952,10,0.246779,0.268646,41443.089091
赵心梅(1946),赵心梅,,author,0,24,24,0,25,25,0.083375,10,0.224987,0.244857,46179.330286
迈之(1946),迈之,,author,0,8,8,0,10,10,0.061348,10,0.231007,0.250245,18530.678639
公平 (n),公平,,notion,1,0,1,2,0,2,0.003885,11,0.187665,0.197363,0
重要性 (n),重要性,,notion,1,0,1,2,0,2,0.013443,11,0.206902,0.21948,0
邱去耳(1946),邱去耳,,author,0,4,4,0,5,5,0.012251,10,0.202892,0.213328,4402.733168
邵云涛(1946),邵云涛,,author,0,4,4,0,5,5,0.019232,12,0.194027,0.206881,4647.772773
停战 (n),停战,,notion,12,0,12,13,0,13,0.084315,11,0.23995,0.257612,34357.440409
诸君 (n),诸君,,notion,2,0,2,3,0,3,0.040528,11,0.228189,0.243119,290.658423
金华(1946),金华,,author,0,8,8,0,9,9,0.099087,10,0.242717,0.264212,15503.00411
记录 (n),记录,,notion,4,0,4,5,0,5,0.038308,11,0.2172,0.231572,1357.670841
钱能欣(1946),钱能欣,,author,0,4,4,0,5,5,0.015905,12,0.205325,0.2175,6199.466712
陆怀(1946),陆怀,,author,0,7,7,0,8,8,0.098248,12,0.237944,0.259053,7570.973699
三人 (n),三人,,notion,2,0,2,3,0,3,0.007913,11,0.193692,0.204772,648.820393
主角 (n),主角,,notion,1,0,1,2,0,2,0.006435,11,0.193285,0.204,0
袁世凯 (n),袁世凯,,notion,2,0,2,3,0,3,0.012349,11,0.203854,0.216388,393.371162
陈原(1946),陈原,,author,0,21,21,0,22,22,0.076599,10,0.230034,0.249744,50958.651691
陈友松(1946),陈友松,,author,0,3,3,0,4,4,0.004716,12,0.185956,0.194448,4434.694154
陈烟桥(1946),陈烟桥,,author,0,16,16,0,18,18,0.047322,12,0.22305,0.241046,57044.749316
陈衡哲(1946),陈衡哲,,author,0,9,9,0,11,11,0.012266,10,0.200955,0.211667,26618.45103
客座 (n),客座,,notion,1,0,1,2,0,2,0.00169,11,0.167336,0.173121,0
记言 (n),记言,,notion,1,0,1,2,0,2,0.00169,11,0.167336,0.173121,0
陶行知(1946),陶行知,,author,0,15,15,0,16,16,0.093859,10,0.244716,0.266841,50871.876216
非昔(1946),非昔,,author,0,2,2,0,4,4,0.003311,12,0.180458,0.188066,4040
不得了 (n),不得了,,notion,1,0,1,2,0,2,0.000844,13,0.152877,0.157426,0
警员 (n),警员,,notion,2,0,2,3,0,3,0.055951,11,0.236413,0.252426,1764.72783
退出 (n),退出,,notion,1,0,1,2,0,2,0.054931,11,0.236385,0.252261,0
文化教育 (n),文化教育,,notion,2,0,2,3,0,3,0.008932,11,0.200576,0.212007,346.309212
高名凯(1946),高名凯,,author,0,5,5,0,6,6,0.045058,10,0.229355,0.246896,12312.299868
语言 (n),语言,,notion,1,0,1,2,0,2,0.002971,11,0.186574,0.195475,0
高祖文(1946),高祖文,,author,0,22,22,0,24,24,0.137819,10,0.248295,0.272519,61175.243095
高觉敷(1946),高觉敷,,author,0,3,3,0,4,4,0.006986,12,0.194569,0.203722,8079
魏明(1946),魏明,,author,0,12,12,0,13,13,0.037392,10,0.220038,0.235215,30591.296927
鲁风(1946),鲁风,,author,0,3,3,0,4,4,0.023838,10,0.214343,0.228961,4179.556412
雅斯 (n),雅斯,,notion,1,0,1,2,0,2,0.014046,11,0.211493,0.22413,0
文灏 (n),文灏,,notion,1,0,1,2,0,2,0.008566,11,0.202141,0.213789,0
部长 (n),部长,,notion,2,0,2,3,0,3,0.018627,11,0.214183,0.227245,493.059871
黄雨秋(1946),黄雨秋,,author,0,5,5,0,6,6,0.005125,12,0.173471,0.181925,12427.450338
上海滩 (n),上海滩,,notion,1,0,1,2,0,2,0.001138,13,0.147832,0.152798,0
黎洪(1946),黎洪,,author,0,11,11,0,12,12,0.032015,10,0.215623,0.230398,23692.761144
黎纬北(1946),黎纬北,,author,0,16,16,0,19,19,0.096992,10,0.24015,0.261924,46871.477329
A.K.(1946),A.K.,,author,0,1,1,0,1,1,0.00236,12,0.179099,0.186531,0
C.L.(1946),C.L.,,author,0,3,3,0,3,3,0.002478,12,0.165161,0.171916,8079
怪现象 (n),怪现象,,notion,1,0,1,1,0,1,0.000862,13,0.141755,0.145916,0
惟我独尊 (n),惟我独尊,,notion,1,0,1,1,0,1,0.000862,13,0.141755,0.145916,0
Grary，W.(1946),Grary，W.,,author,0,1,1,0,1,1,0.012358,12,0.205555,0.21724,0
L·柏罗特(1946),L·柏罗特,,author,0,3,3,0,3,3,0.03725,10,0.225314,0.24239,2458.814435
大兵 (n),大兵,,notion,2,0,2,2,0,2,0.005003,11,0.183908,0.192857,0.333333
MK(1946),MK,,author,0,1,1,0,1,1,0.000911,12,0.142938,0.146993,0
恐怖 (n),恐怖,,notion,3,0,3,3,0,3,0.003284,11,0.16677,0.173466,4286.34346
Stein，G.(1946),Stein，G.,,author,0,4,4,0,4,4,0.037722,10,0.224612,0.241789,4978.523168
一项 (n),一项,,notion,2,0,2,2,0,2,0.005194,11,0.18344,0.19242,0.25
大奖 (n),大奖,,notion,2,0,2,2,0,2,0.005194,11,0.18344,0.19242,0.25
Woodward，E.L.(1946),Woodward，E.L.,,author,0,4,4,0,4,4,0.011178,12,0.201375,0.211494,499.284797
__波(1946),__波,,author,0,2,2,0,2,2,0.006018,12,0.189603,0.198924,136.382762
一之(1946),一之,,author,0,8,8,0,8,8,0.007887,10,0.187248,0.196029,24385.954018
二十一条 (n),二十一条,,notion,1,0,1,1,0,1,0.001447,11,0.157722,0.162662,0
何不 (n),何不,,notion,1,0,1,1,0,1,0.001447,11,0.157722,0.162662,0
国币 (n),国币,,notion,1,0,1,1,0,1,0.001447,11,0.157722,0.162662,0
惨跌 (n),惨跌,,notion,1,0,1,1,0,1,0.001447,11,0.157722,0.162662,0
新的 (n),新的,,notion,1,0,1,1,0,1,0.001447,11,0.157722,0.162662,0
甚么 (n),甚么,,notion,4,0,4,5,0,5,0.030393,11,0.224463,0.238904,23103.564165
用处 (n),用处,,notion,1,0,1,1,0,1,0.001447,11,0.157722,0.162662,0
请愿 (n),请愿,,notion,4,0,4,4,0,4,0.011253,11,0.19839,0.210415,10713.50446
一孔(1946),一孔,,author,0,2,2,0,2,2,0.020549,12,0.214798,0.228546,4040
绝望 (n),绝望,,notion,1,0,1,1,0,1,0.00164,13,0.176826,0.184154,0
公务员 (n),公务员,,notion,1,0,1,1,0,1,0.002393,13,0.170312,0.177377,0
决战 (n),决战,,notion,1,0,1,1,0,1,0.002393,13,0.170312,0.177377,0
分配 (n),分配,,notion,3,0,3,3,0,3,0.029984,11,0.226882,0.241082,10000.053077
吉普 (n),吉普,,notion,1,0,1,1,0,1,0.002393,13,0.170312,0.177377,0
和平谈判 (n),和平谈判,,notion,1,0,1,1,0,1,0.002393,13,0.170312,0.177377,0
日侨 (n),日侨,,notion,1,0,1,1,0,1,0.002393,13,0.170312,0.177377,0
电流 (n),电流,,notion,1,0,1,1,0,1,0.002393,13,0.170312,0.177377,0
薪俸 (n),薪俸,,notion,1,0,1,1,0,1,0.002393,13,0.170312,0.177377,0
一瞥 (n),一瞥,,notion,1,0,1,1,0,1,0.00197,13,0.167392,0.173312,0
下关 (n),下关,,notion,5,0,5,5,0,5,0.027076,11,0.226857,0.2407,14402.011977
因何 (n),因何,,notion,1,0,1,1,0,1,0.00197,13,0.167392,0.173312,0
女士 (n),女士,,notion,2,0,2,2,0,2,0.004421,11,0.185973,0.195567,536.128126
挨打 (n),挨打,,notion,2,0,2,2,0,2,0.004893,11,0.183908,0.193291,901.48185
新闻 (n),新闻,,notion,5,0,5,5,0,5,0.02315,11,0.214981,0.229366,18989.676642
漏网 (n),漏网,,notion,1,0,1,1,0,1,0.00197,13,0.167392,0.173312,0
盛世才 (n),盛世才,,notion,1,0,1,1,0,1,0.00197,13,0.167392,0.173312,0
记者 (n),记者,,notion,8,0,8,8,0,8,0.060779,11,0.23422,0.252226,47559.445481
高集 (n),高集,,notion,1,0,1,1,0,1,0.00197,13,0.167392,0.173312,0
一行(1946),一行,,author,0,1,1,0,1,1,0.000757,16,0.098872,0.10067,0
顾问 (n),顾问,,notion,2,0,2,2,0,2,0.00153,15,0.109717,0.112273,4040
丁丙(1946),丁丙,,author,0,1,1,0,1,1,0.000645,1,1,1,0
一手包办 (n),一手包办,,notion,1,0,1,1,0,1,0.000645,1,1,1,0
丁丙莉(1946),丁丙莉,,author,0,2,2,0,2,2,0.002321,12,0.168354,0.175602,244.903633
小景 (n),小景,,notion,2,0,2,2,0,2,0.002443,11,0.171541,0.178881,572.371592
丁志进(1946),丁志进,,author,0,7,7,0,7,7,0.0223,12,0.210787,0.22512,20436.588456
高考 (n),高考,,notion,1,0,1,1,0,1,0.00209,13,0.174098,0.181632,0
一只 (n),一只,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
一天 (n),一天,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
不问 (n),不问,,notion,2,0,2,2,0,2,0.019452,9,0.214981,0.228908,1994.080725
为了 (n),为了,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
义舞 (n),义舞,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
保姆 (n),保姆,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
保护 (n),保护,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
光明面 (n),光明面,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
只收 (n),只收,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
听不清 (n),听不清,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
多救 (n),多救,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
大帽子 (n),大帽子,,notion,3,0,3,3,0,3,0.026063,11,0.218728,0.233353,2660.494805
子女 (n),子女,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
官僚资本 (n),官僚资本,,notion,4,0,4,4,0,4,0.050933,9,0.233058,0.250086,11458.064567
工潮 (n),工潮,,notion,3,0,3,3,0,3,0.02149,11,0.21887,0.232723,5882.454144
平了 (n),平了,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
忽然 (n),忽然,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
悲剧 (n),悲剧,,notion,6,0,6,6,0,6,0.019331,10,0.210064,0.224241,22024.2303
救火 (n),救火,,notion,2,0,2,2,0,2,0.012181,11,0.203485,0.21612,1437.424006
救灾 (n),救灾,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
新欢 (n),新欢,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
时装 (n),时装,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
枪炮 (n),枪炮,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
病情 (n),病情,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
管制 (n),管制,,notion,5,0,5,5,0,5,0.03103,9,0.226045,0.240848,5919.435049
诊费 (n),诊费,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
转移 (n),转移,,notion,2,0,2,2,0,2,0.01431,11,0.204081,0.216582,654.658311
这个 (n),这个,,notion,3,0,3,3,0,3,0.06576,9,0.239808,0.257211,16602.331598
连天 (n),连天,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
逆我者亡 (n),逆我者亡,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
顾影自怜 (n),顾影自怜,,notion,1,0,1,1,0,1,0.009447,11,0.198215,0.209905,0
保卫 (n),保卫,,notion,3,0,3,3,0,3,0.053885,11,0.236081,0.25172,1815.268713
出版 (n),出版,,notion,5,0,5,5,0,5,0.027719,11,0.218918,0.233104,9055.94503
司徒雷登 (n),司徒雷登,,notion,1,0,1,1,0,1,0.010061,11,0.206542,0.218141,0
年间 (n),年间,,notion,2,0,2,2,0,2,0.012222,11,0.21125,0.223305,1186.57693
彭学沛 (n),彭学沛,,notion,1,0,1,1,0,1,0.010061,11,0.206542,0.218141,0
怎么样 (n),怎么样,,notion,2,0,2,2,0,2,0.012333,11,0.207156,0.219123,303.88817
援华 (n),援华,,notion,2,0,2,2,0,2,0.020829,11,0.218303,0.23117,162.374751
生路 (n),生路,,notion,1,0,1,1,0,1,0.010061,11,0.206542,0.218141,0
谈话 (n),谈话,,notion,4,0,4,4,0,4,0.040492,11,0.226045,0.240794,8196.011519
万力(1946),万力,,author,0,3,3,0,3,3,0.002507,14,0.123228,0.126848,12116
传奇人物 (n),传奇人物,,notion,1,0,1,1,0,1,0.000877,15,0.109711,0.112108,0
万守义(1946),万守义,,author,0,1,1,0,1,1,0.000645,1,1,1,0
西山 (n),西山,,notion,1,0,1,1,0,1,0.000645,1,1,1,0
万来(1946),万来,,author,0,1,1,0,1,1,0.012358,12,0.205555,0.21724,0
不如 (n),不如,,notion,1,0,1,1,0,1,0.002923,11,0.178845,0.186975,0
两则 (n),两则,,notion,4,0,4,4,0,4,0.042154,11,0.224463,0.240085,4205.969446
战败 (n),战败,,notion,3,0,3,3,0,3,0.008684,11,0.201657,0.212997,670.030353
第三者 (n),第三者,,notion,1,0,1,1,0,1,0.002923,11,0.178845,0.186975,0
中国政府 (n),中国政府,,notion,1,0,1,1,0,1,0.004211,13,0.182183,0.19142,0
体之四 (n),体之四,,notion,1,0,1,1,0,1,0.004211,13,0.182183,0.19142,0
冯将军 (n),冯将军,,notion,1,0,1,1,0,1,0.004211,13,0.182183,0.19142,0
原题 (n),原题,,notion,1,0,1,1,0,1,0.004211,13,0.182183,0.19142,0
各政党 (n),各政党,,notion,1,0,1,1,0,1,0.004211,13,0.182183,0.19142,0
各自 (n),各自,,notion,1,0,1,1,0,1,0.004211,13,0.182183,0.19142,0
抱负 (n),抱负,,notion,1,0,1,1,0,1,0.004211,13,0.182183,0.19142,0
时候 (n),时候,,notion,2,0,2,2,0,2,0.03047,11,0.225565,0.240024,2368.402031
格雷 (n),格雷,,notion,1,0,1,1,0,1,0.004211,13,0.182183,0.19142,0
表显 (n),表显,,notion,1,0,1,1,0,1,0.004211,13,0.182183,0.19142,0
不耳(1946),不耳,,author,0,5,5,0,5,5,0.016151,12,0.2061,0.217937,1690.684862
受审 (n),受审,,notion,2,0,2,2,0,2,0.01012,11,0.199152,0.210746,123.336943
听审 (n),听审,,notion,2,0,2,2,0,2,0.01012,11,0.199152,0.210746,123.336943
纪详 (n),纪详,,notion,2,0,2,2,0,2,0.01012,11,0.199152,0.210746,123.336943
陈公博 (n),陈公博,,notion,2,0,2,2,0,2,0.01012,11,0.199152,0.210746,123.336943
中层阶级 (n),中层阶级,,notion,1,0,1,1,0,1,0.019115,11,0.218823,0.231496,0
便是 (n),便是,,notion,1,0,1,1,0,1,0.019115,11,0.218823,0.231496,0
十字路口 (n),十字路口,,notion,1,0,1,1,0,1,0.019115,11,0.218823,0.231496,0
国民党二中全会 (n),国民党二中全会,,notion,2,0,2,3,0,3,0.074046,11,0.238252,0.254987,601.406606
国际局势 (n),国际局势,,notion,1,0,1,1,0,1,0.019115,11,0.218823,0.231496,0
封建 (n),封建,,notion,4,0,4,4,0,4,0.032955,9,0.224812,0.238989,13207.299293
放下 (n),放下,,notion,3,0,3,3,0,3,0.026312,11,0.220518,0.234218,2198.121499
暴行 (n),暴行,,notion,8,0,8,8,0,8,0.054725,9,0.232255,0.247645,18123.591708
末路 (n),末路,,notion,1,0,1,1,0,1,0.019115,11,0.218823,0.231496,0
毁灭 (n),毁灭,,notion,1,0,1,1,0,1,0.019115,11,0.218823,0.231496,0
现局 (n),现局,,notion,1,0,1,1,0,1,0.019115,11,0.218823,0.231496,0
纵横 (n),纵横,,notion,2,0,2,2,0,2,0.032558,11,0.226602,0.240558,592.838938
闻一多 (n),闻一多,,notion,11,0,11,12,0,12,0.09327,9,0.243155,0.261168,37440.737929
丘一中(1946),丘一中,,author,0,2,2,0,2,2,0.010019,10,0.202101,0.212246,364.654803
十五 (n),十五,,notion,3,0,3,3,0,3,0.011403,10,0.19231,0.202839,123.420931
国民会议 (n),国民会议,,notion,2,0,2,3,0,3,0.005275,10,0.189638,0.199343,2818.635813
想到 (n),想到,,notion,1,0,1,2,0,2,0.003989,10,0.187179,0.196257,0
殉难 (n),殉难,,notion,2,0,2,2,0,2,0.008943,10,0.1922,0.202434,41.187147
邓演达 (n),邓演达,,notion,4,0,4,5,0,5,0.016713,10,0.200675,0.21267,308.847154
东山头人(1946),东山头人,,author,0,2,2,0,2,2,0.001426,14,0.12316,0.126316,4040
台北 (n),台北,,notion,1,0,1,1,0,1,0.00075,15,0.109658,0.111838,0
抗着 (n),抗着,,notion,1,0,1,1,0,1,0.004435,11,0.190174,0.200077,0
挣扎 (n),挣扎,,notion,2,0,2,2,0,2,0.006038,11,0.192511,0.202898,931.090562
症结所在 (n),症结所在,,notion,1,0,1,1,0,1,0.004435,11,0.190174,0.200077,0
苦闷 (n),苦闷,,notion,2,0,2,3,0,3,0.006094,11,0.195567,0.206264,462.180048
公道话 (n),公道话,,notion,1,0,1,1,0,1,0.003896,11,0.187665,0.197607,0
纪实 (n),纪实,,notion,2,0,2,2,0,2,0.009108,11,0.19771,0.209084,227.637815
西北 (n),西北,,notion,3,0,3,3,0,3,0.008656,11,0.197943,0.209344,1113.311022
东郭迪吉(1946),东郭迪吉,,author,0,6,6,0,6,6,0.040696,10,0.224139,0.240253,13990.837419
从王 (n),从王,,notion,1,0,1,1,0,1,0.002865,11,0.183108,0.191301,0
候选人 (n),候选人,,notion,1,0,1,1,0,1,0.002865,11,0.183108,0.191301,0
卓然 (n),卓然,,notion,1,0,1,1,0,1,0.002865,11,0.183108,0.191301,0
东风(1946),东风,,author,0,2,2,0,2,2,0.007312,12,0.188225,0.197679,117.979751
严信民(1946),严信民,,author,0,24,24,0,24,24,0.124889,10,0.251948,0.276668,80938.972517
一步 (n),一步,,notion,1,0,1,1,0,1,0.007954,11,0.201255,0.212865,0
主流 (n),主流,,notion,1,0,1,1,0,1,0.007954,11,0.201255,0.212865,0
去职 (n),去职,,notion,1,0,1,1,0,1,0.007954,11,0.201255,0.212865,0
放松 (n),放松,,notion,1,0,1,1,0,1,0.007954,11,0.201255,0.212865,0
核心 (n),核心,,notion,1,0,1,1,0,1,0.007954,11,0.201255,0.212865,0
解决不了 (n),解决不了,,notion,1,0,1,1,0,1,0.007954,11,0.201255,0.212865,0
说明 (n),说明,,notion,3,0,3,3,0,3,0.020449,11,0.211537,0.225656,1241.264846
迈进 (n),迈进,,notion,2,0,2,2,0,2,0.01449,10,0.21156,0.224597,671.585178
逆波 (n),逆波,,notion,1,0,1,1,0,1,0.007954,11,0.201255,0.212865,0
严奇(1946),严奇,,author,0,4,4,0,4,4,0.016529,10,0.206331,0.218528,5021.844001
窒息 (n),窒息,,notion,3,0,3,3,0,3,0.003906,11,0.172331,0.179585,947.732124
中国民主促进会 (n),中国民主促进会,,notion,3,0,3,3,0,3,0.099353,11,0.245162,0.26361,2153.72203
之七 (n),之七,,notion,1,0,1,1,0,1,0.008472,11,0.198604,0.20999,0
之五 (n),之五,,notion,1,0,1,1,0,1,0.008472,11,0.198604,0.20999,0
之八 (n),之八,,notion,1,0,1,1,0,1,0.008472,11,0.198604,0.20999,0
之六 (n),之六,,notion,1,0,1,1,0,1,0.008472,11,0.198604,0.20999,0
五种 (n),五种,,notion,3,0,3,3,0,3,0.099353,11,0.245162,0.26361,2153.72203
建议书 (n),建议书,,notion,4,0,4,4,0,4,0.117364,11,0.250077,0.269833,8216.95091
民主自由 (n),民主自由,,notion,3,0,3,3,0,3,0.099353,11,0.245162,0.26361,2153.72203
法治 (n),法治,,notion,2,0,2,2,0,2,0.009354,11,0.1988,0.210443,733.588618
严艺英(1946),严艺英,,author,0,12,12,0,12,12,0.053083,10,0.226222,0.243976,26408.303529
四项 (n),四项,,notion,2,0,2,2,0,2,0.013162,11,0.205075,0.217461,464.014744
天下太平 (n),天下太平,,notion,1,0,1,1,0,1,0.003777,11,0.184495,0.193397,0
实行 (n),实行,,notion,6,0,6,6,0,6,0.067336,9,0.23422,0.252253,25896.14573
早已 (n),早已,,notion,1,0,1,1,0,1,0.003777,11,0.184495,0.193397,0
诺言 (n),诺言,,notion,4,0,4,4,0,4,0.037621,11,0.22342,0.237971,1901.772148
丰子恺(1946),丰子恺,,author,0,1,1,0,1,1,0.000645,1,1,1,0
胜境 (n),胜境,,notion,1,0,1,1,0,1,0.000645,1,1,1,0
乃__(1946),乃__,,author,0,3,3,0,3,3,0.007161,12,0.195453,0.204946,8079
一幕 (n),一幕,,notion,1,0,1,1,0,1,0.001079,13,0.163504,0.168876,0
乃鹤(1946),乃鹤,,author,0,5,5,0,5,5,0.021967,12,0.212987,0.226752,4914.987692
事实 (n),事实,,notion,3,0,3,3,0,3,0.017504,11,0.212561,0.225469,650.020212
协商 (n),协商,,notion,2,0,2,2,0,2,0.037831,11,0.228395,0.24328,1132.755696
看看 (n),看看,,notion,1,0,1,1,0,1,0.001881,13,0.175596,0.182896,0
之的(1946),之的,,author,0,2,2,0,2,2,0.003353,12,0.165364,0.173066,1195.947924
幻想 (n),幻想,,notion,3,0,3,3,0,3,0.007893,11,0.189941,0.200427,5343.852423
乐水(1946),乐水,,author,0,1,1,0,1,1,0.002194,12,0.174098,0.181508,0
权利 (n),权利,,notion,6,0,6,6,0,6,0.027243,11,0.210787,0.22453,4572.329107
应即 (n),应即,,notion,1,0,1,1,0,1,0.003953,11,0.19012,0.199541,0
乡下人(1946),乡下人,,author,0,2,2,0,2,2,0.001304,1,1,1,1
分赃 (n),分赃,,notion,1,0,1,1,0,1,0.000741,2,0.666667,0.75,0
掉包 (n),掉包,,notion,1,0,1,1,0,1,0.000741,2,0.666667,0.75,0
于仲(1946),于仲,,author,0,4,4,0,4,4,0.056624,10,0.229589,0.248274,8572.809462
搏斗 (n),搏斗,,notion,1,0,1,1,0,1,0.003411,11,0.186729,0.196269,0
爱国主义者 (n),爱国主义者,,notion,1,0,1,1,0,1,0.003411,11,0.186729,0.196269,0
于明(1946),于明,,author,0,4,4,0,4,4,0.0034,12,0.16324,0.170279,8310.802773
东江 (n),东江,,notion,1,0,1,1,0,1,0.00098,13,0.140337,0.144624,0
小鬼 (n),小鬼,,notion,1,0,1,1,0,1,0.00098,13,0.140337,0.144624,0
广东 (n),广东,,notion,3,0,3,3,0,3,0.005503,11,0.186436,0.196445,14991.169725
故事 (n),故事,,notion,3,0,3,3,0,3,0.005557,13,0.182859,0.192355,14545.96976
于潮(1946),于潮,,author,0,3,3,0,3,3,0.003885,12,0.183824,0.191774,4127.908717
剩余物资 (n),剩余物资,,notion,2,0,2,2,0,2,0.008806,11,0.197923,0.209713,2072.128694
于陵(1946),于陵,,author,0,4,4,0,4,4,0.007588,12,0.195472,0.204907,28637.489354
事变 (n),事变,,notion,1,0,1,1,0,1,0.001184,13,0.163517,0.168814,0
伊宁 (n),伊宁,,notion,2,0,2,2,0,2,0.002286,11,0.168368,0.174534,346.690296
新疆 (n),新疆,,notion,6,0,6,6,0,6,0.005387,13,0.166619,0.173256,24814.901872
于鹤年(1946),于鹤年,,author,0,4,4,0,4,4,0.011965,12,0.200815,0.211564,4643.74342
再来 (n),再来,,notion,1,0,1,1,0,1,0.001387,13,0.167239,0.173149,0
发行 (n),发行,,notion,1,0,1,1,0,1,0.005019,11,0.1813,0.190428,0
困难 (n),困难,,notion,1,0,1,1,0,1,0.005019,11,0.1813,0.190428,0
奇迹 (n),奇迹,,notion,1,0,1,1,0,1,0.005019,11,0.1813,0.190428,0
推广 (n),推广,,notion,1,0,1,1,0,1,0.005019,11,0.1813,0.190428,0
这么 (n),这么,,notion,1,0,1,1,0,1,0.005019,11,0.1813,0.190428,0
云野(1946),云野,,author,0,1,1,0,1,1,0.00087,14,0.129424,0.132754,0
仁柳(1946),仁柳,,author,0,1,1,0,1,1,0.000645,1,1,1,0
令狐畏(1946),令狐畏,,author,0,3,3,0,3,3,0.001979,1,1,1,3
复去 (n),复去,,notion,1,0,1,1,0,1,0.000838,2,0.6,0.666667,0
机来 (n),机来,,notion,1,0,1,1,0,1,0.000838,2,0.6,0.666667,0
美灵 (n),美灵,,notion,1,0,1,1,0,1,0.000838,2,0.6,0.666667,0
以中(1946),以中,,author,0,5,5,0,5,5,0.009044,10,0.196022,0.206242,8323.065054
忆费巩 (n),忆费巩,,notion,1,0,1,1,0,1,0.001301,11,0.163902,0.169592,0
以平(1946),以平,,author,0,10,10,0,10,10,0.013766,12,0.197517,0.20878,32279.08125
代劳 (n),代劳,,notion,1,0,1,1,0,1,0.001843,13,0.164946,0.171031,0
何独 (n),何独,,notion,1,0,1,1,0,1,0.001843,13,0.164946,0.171031,0
