Id,Label,timeset,type,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
胡笛(1947),胡笛,,author,"#B4B4B4",0,1,343,0,6,3804,0.325947,3,0.539416,0.609174,0
费正(1947),费正,,author,"#B4B4B4",0,1,343,0,6,3804,0.325947,3,0.539416,0.609174,0
陈明(1947),陈明,,author,"#B4B4B4",0,1,139,0,6,2460,0.018981,3,0.497601,0.532765,0
何肫林(1947),何肫林,,author,"#B4B4B4",0,1,101,0,5,1305,0.007999,4,0.377909,0.420129,0
司马天籁(1947),司马天籁,,author,"#B4B4B4",0,1,202,0,5,4245,0.062856,3,0.530709,0.569238,0
吴恩裕(1947),吴恩裕,,author,"#B4B4B4",0,1,412,0,5,3170,0.637366,3,0.565436,0.640455,0
宦乡(1947),宦乡,,author,"#B4B4B4",0,2,449,0,8,3736,0.375783,3,0.587876,0.660856,2129.173406
戴文赛(1947),戴文赛,,author,"#B4B4B4",0,1,412,0,5,3170,0.637366,3,0.565436,0.640455,0
扬义旗(1947),扬义旗,,author,"#B4B4B4",0,1,202,0,5,4245,0.062856,3,0.530709,0.569238,0
斐多菲(1947),斐多菲,,author,"#B4B4B4",0,1,412,0,5,3170,0.637366,3,0.565436,0.640455,0
施复亮(1947),施复亮,,author,"#B4B4B4",0,3,749,0,7,3821,0.931365,3,0.658525,0.765455,12459.092795
日辰(1947),日辰,,author,"#B4B4B4",0,1,139,0,5,2055,0.018981,3,0.497601,0.532765,0
杨刚(1947),杨刚,,author,"#B4B4B4",0,2,522,0,6,3359,0.681592,2,0.620055,0.69362,4025.97563
杨戎(1947),杨戎,,author,"#B4B4B4",0,1,46,0,5,355,0.003518,4,0.37033,0.400841,0
林海(1947),林海,,author,"#B4B4B4",0,1,343,0,5,3175,0.325947,3,0.539416,0.609174,0
樊弘(1947),樊弘,,author,"#B4B4B4",0,2,742,0,8,5083,0.930879,3,0.65628,0.762859,9894.859641
潘光旦(1947),潘光旦,,author,"#B4B4B4",0,2,522,0,6,3359,0.681592,2,0.620055,0.69362,4025.97563
潘光祖(1947),潘光祖,,author,"#B4B4B4",0,1,202,0,5,4245,0.062856,3,0.530709,0.569238,0
蔡尚思(1947),蔡尚思,,author,"#B4B4B4",0,2,449,0,8,3736,0.375783,3,0.587876,0.660856,2129.173406
赵心梅(1947),赵心梅,,author,"#B4B4B4",0,1,101,0,5,1305,0.007999,4,0.377909,0.420129,0
逸之(1947),逸之,,author,"#B4B4B4",0,1,343,0,5,3175,0.325947,3,0.539416,0.609174,0
鑑空(1947),鑑空,,author,"#B4B4B4",0,1,139,0,5,2055,0.018981,3,0.497601,0.532765,0
陆养浩(1947),陆养浩,,author,"#B4B4B4",0,1,101,0,5,1305,0.007999,4,0.377909,0.420129,0
陈梅卿(1947),陈梅卿,,author,"#B4B4B4",0,1,101,0,5,1305,0.007999,4,0.377909,0.420129,0
静观(1947),静观,,author,"#B4B4B4",0,1,139,0,5,2055,0.018981,3,0.497601,0.532765,0
鹤如(1947),鹤如,,author,"#B4B4B4",0,1,202,0,5,4245,0.062856,3,0.530709,0.569238,0
黄药眠(1947),黄药眠,,author,"#B4B4B4",0,1,48,0,5,360,0.007565,3,0.481429,0.499011,0
云彬(1947),云彬,,author,"#B4B4B4",0,1,48,0,4,292,0.007565,3,0.481429,0.499011,0
人之初(1947),人之初,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
伍丹戈(1947),伍丹戈,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
凌华(1947),凌华,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
华罗庚(1947),华罗庚,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
华莱士(1947),华莱士,,author,"#B4B4B4",0,4,501,0,10,5313,0.153037,3,0.601517,0.680143,50079.350622
叶苗(1947),叶苗,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
商翼(1947),商翼,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
土人(1947),土人,,author,"#B4B4B4",0,1,139,0,4,1648,0.018981,3,0.497601,0.532765,0
夏史(1947),夏史,,author,"#B4B4B4",0,1,139,0,4,1648,0.018981,3,0.497601,0.532765,0
姚志英(1947),姚志英,,author,"#B4B4B4",0,1,101,0,4,1048,0.007999,4,0.377909,0.420129,0
子敬(1947),子敬,,author,"#B4B4B4",0,1,139,0,4,1648,0.018981,3,0.497601,0.532765,0
孙亚夫(1947),孙亚夫,,author,"#B4B4B4",0,1,139,0,4,1648,0.018981,3,0.497601,0.532765,0
季羡林(1947),季羡林,,author,"#B4B4B4",0,1,412,0,4,2540,0.637366,3,0.565436,0.640455,0
平凡(1947),平凡,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
张演(1947),张演,,author,"#B4B4B4",0,1,202,0,4,3400,0.062856,3,0.530709,0.569238,0
戴镏龄(1947),戴镏龄,,author,"#B4B4B4",0,1,412,0,4,2540,0.637366,3,0.565436,0.640455,0
文琪(1947),文琪,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
方显廷(1947),方显廷,,author,"#B4B4B4",0,1,129,0,4,744,0.080319,3,0.515882,0.542161,0
方登朋(1947),方登朋,,author,"#B4B4B4",0,1,202,0,4,3400,0.062856,3,0.530709,0.569238,0
晓笛(1947),晓笛,,author,"#B4B4B4",0,1,202,0,4,3400,0.062856,3,0.530709,0.569238,0
晦庵(1947),晦庵,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
杨西孟(1947),杨西孟,,author,"#B4B4B4",0,2,522,0,5,1382,0.681592,2,0.620055,0.69362,4025.97563
林维仁(1947),林维仁,,author,"#B4B4B4",0,1,202,0,4,3400,0.062856,3,0.530709,0.569238,0
欧阳长虹(1947),欧阳长虹,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
江流(1947),江流,,author,"#B4B4B4",0,3,582,0,6,3473,0.381861,3,0.624074,0.710188,18792.862751
洪荒(1947),洪荒,,author,"#B4B4B4",0,2,449,0,5,2733,0.375783,3,0.587876,0.660856,2129.173406
王任重(1947),王任重,,author,"#B4B4B4",0,1,46,0,4,288,0.003518,4,0.37033,0.400841,0
盾戈(1947),盾戈,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
碧遥(1947),碧遥,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
老马(1947),老马,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
苏新(1947),苏新,,author,"#B4B4B4",0,1,202,0,4,3400,0.062856,3,0.530709,0.569238,0
萧遥(1947),萧遥,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
辛扬火(1947),辛扬火,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
邓初民(1947),邓初民,,author,"#B4B4B4",0,3,364,0,6,1334,0.135223,3,0.566863,0.629327,6488.707651
金颖(1947),金颖,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
鉴空(1947),鉴空,,author,"#B4B4B4",0,1,139,0,4,1648,0.018981,3,0.497601,0.532765,0
钱端升(1947),钱端升,,author,"#B4B4B4",0,1,412,0,4,2540,0.637366,3,0.565436,0.640455,0
陈汉(1947),陈汉,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
陈行健(1947),陈行健,,author,"#B4B4B4",0,1,202,0,4,3400,0.062856,3,0.530709,0.569238,0
霍然(1947),霍然,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
韩德培(1947),韩德培,,author,"#B4B4B4",0,1,412,0,4,2540,0.637366,3,0.565436,0.640455,0
顾秉之(1947),顾秉之,,author,"#B4B4B4",0,1,101,0,4,1048,0.007999,4,0.377909,0.420129,0
黄非(1947),黄非,,author,"#B4B4B4",0,1,343,0,4,2544,0.325947,3,0.539416,0.609174,0
Kingdom，F.(1947),Kingdom，F.,,author,"#B4B4B4",0,1,202,0,3,2553,0.062856,3,0.530709,0.569238,0
MH(1947),MH,,author,"#B4B4B4",0,1,202,0,3,2553,0.062856,3,0.530709,0.569238,0
Shih，H.P.F.(1947),Shih，H.P.F.,,author,"#B4B4B4",0,1,202,0,3,2553,0.062856,3,0.530709,0.569238,0
W._B._Yeats(1947),W._B._Yeats,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
丁洪範(1947),丁洪範,,author,"#B4B4B4",0,1,46,0,3,219,0.003518,4,0.37033,0.400841,0
万武(1947),万武,,author,"#B4B4B4",0,1,139,0,3,1239,0.018981,3,0.497601,0.532765,0
严仁赓(1947),严仁赓,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
乔木(1947),乔木,,author,"#B4B4B4",0,1,129,0,3,561,0.080319,3,0.515882,0.542161,0
于人(1947),于人,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
于冰(1947),于冰,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
任鸿隽(1947),任鸿隽,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
伍藻池(1947),伍藻池,,author,"#B4B4B4",0,1,139,0,3,1239,0.018981,3,0.497601,0.532765,0
何永佶(1947),何永佶,,author,"#B4B4B4",0,2,522,0,5,2284,0.681592,2,0.620055,0.69362,4025.97563
佚名(1947),佚名,,author,"#B4B4B4",0,2,266,0,4,976,0.098133,3,0.544426,0.592977,8788.92407
凤子(1947),凤子,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
刘迺诚(1947),刘迺诚,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
华山(1947),华山,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
史超礼(1947),史超礼,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
司马怀冰(1947),司马怀冰,,author,"#B4B4B4",0,1,46,0,3,219,0.003518,4,0.37033,0.400841,0
吴清友(1947),吴清友,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
周东郊(1947),周东郊,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
周伯棣(1947),周伯棣,,author,"#B4B4B4",0,2,449,0,4,2100,0.375783,3,0.587876,0.660856,2129.173406
周绶章(1947),周绶章,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
唐思礼(1947),唐思礼,,author,"#B4B4B4",0,1,101,0,3,789,0.007999,4,0.377909,0.420129,0
夏奈蒂(1947),夏奈蒂,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
孔瑞明(1947),孔瑞明,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
安平(1947),安平,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
尹其文(1947),尹其文,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
廖树涵(1947),廖树涵,,author,"#B4B4B4",0,1,101,0,3,789,0.007999,4,0.377909,0.420129,0
张帆(1947),张帆,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
张述祖(1947),张述祖,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
晨曦(1947),晨曦,,author,"#B4B4B4",0,1,48,0,3,222,0.007565,3,0.481429,0.499011,0
朱亦松(1947),朱亦松,,author,"#B4B4B4",0,1,139,0,3,1239,0.018981,3,0.497601,0.532765,0
朱自清(1947),朱自清,,author,"#B4B4B4",0,2,522,0,4,2097,0.681592,2,0.620055,0.69362,4025.97563
李伯球(1947),李伯球,,author,"#B4B4B4",0,1,48,0,3,222,0.007565,3,0.481429,0.499011,0
李白凤(1947),李白凤,,author,"#B4B4B4",0,1,202,0,3,2553,0.062856,3,0.530709,0.569238,0
李继耳(1947),李继耳,,author,"#B4B4B4",0,1,46,0,3,219,0.003518,4,0.37033,0.400841,0
李维林(1947),李维林,,author,"#B4B4B4",0,1,46,0,3,219,0.003518,4,0.37033,0.400841,0
杜渐(1947),杜渐,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
杨人楩(1947),杨人楩,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
杨震羽(1947),杨震羽,,author,"#B4B4B4",0,1,46,0,3,219,0.003518,4,0.37033,0.400841,0
林其民(1947),林其民,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
林如稷(1947),林如稷,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
林木(1947),林木,,author,"#B4B4B4",0,1,202,0,3,2553,0.062856,3,0.530709,0.569238,0
林沧白(1947),林沧白,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
林郁(1947),林郁,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
柏舟(1947),柏舟,,author,"#B4B4B4",0,1,202,0,3,2553,0.062856,3,0.530709,0.569238,0
汤德明(1947),汤德明,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
沈志远(1947),沈志远,,author,"#B4B4B4",0,3,491,0,5,1050,0.378085,3,0.598845,0.676434,10017.423406
沈正仑(1947),沈正仑,,author,"#B4B4B4",0,1,139,0,3,1239,0.018981,3,0.497601,0.532765,0
流水(1947),流水,,author,"#B4B4B4",0,1,202,0,3,2553,0.062856,3,0.530709,0.569238,0
潘孑农(1947),潘孑农,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
王迅雷(1947),王迅雷,,author,"#B4B4B4",0,1,46,0,3,219,0.003518,4,0.37033,0.400841,0
王遵明(1947),王遵明,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
田汝康(1947),田汝康,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
白薇(1947),白薇,,author,"#B4B4B4",0,1,202,0,3,2553,0.062856,3,0.530709,0.569238,0
笪移今(1947),笪移今,,author,"#B4B4B4",0,2,522,0,4,2097,0.681592,2,0.620055,0.69362,4025.97563
筠友(1947),筠友,,author,"#B4B4B4",0,1,202,0,3,2553,0.062856,3,0.530709,0.569238,0
老百姓(1947),老百姓,,author,"#B4B4B4",0,1,202,0,3,2553,0.062856,3,0.530709,0.569238,0
胡先骕(1947),胡先骕,,author,"#B4B4B4",0,1,129,0,3,561,0.080319,3,0.515882,0.542161,0
胡适(1947),胡适,,author,"#B4B4B4",0,1,129,0,3,561,0.080319,3,0.515882,0.542161,0
臧克家(1947),臧克家,,author,"#B4B4B4",0,3,637,0,6,3140,0.423045,3,0.64038,0.730589,11558.176335
茅盾(1947),茅盾,,author,"#B4B4B4",0,2,537,0,4,3192,0.377373,3,0.611338,0.693497,8467.267722
蔡壬侯(1947),蔡壬侯,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
觉天(1947),觉天,,author,"#B4B4B4",0,1,139,0,3,1239,0.018981,3,0.497601,0.532765,0
赵镇乾(1947),赵镇乾,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
辛莘(1947),辛莘,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
郑道传(1947),郑道传,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
金克木(1947),金克木,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
钱光宙(1947),钱光宙,,author,"#B4B4B4",0,1,101,0,3,789,0.007999,4,0.377909,0.420129,0
钱锺书(1947),钱锺书,,author,"#B4B4B4",0,1,412,0,3,1908,0.637366,3,0.565436,0.640455,0
问渔(1947),问渔,,author,"#B4B4B4",0,1,202,0,3,2553,0.062856,3,0.530709,0.569238,0
闵军(1947),闵军,,author,"#B4B4B4",0,1,202,0,3,2553,0.062856,3,0.530709,0.569238,0
阿明(1947),阿明,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
阿礼(1947),阿礼,,author,"#B4B4B4",0,1,129,0,3,561,0.080319,3,0.515882,0.542161,0
陈士华(1947),陈士华,,author,"#B4B4B4",0,1,101,0,3,789,0.007999,4,0.377909,0.420129,0
陶孟和(1947),陶孟和,,author,"#B4B4B4",0,1,129,0,3,561,0.080319,3,0.515882,0.542161,0
马叙伦(1947),马叙伦,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
马寅初(1947),马寅初,,author,"#B4B4B4",0,2,322,0,6,3114,0.132922,3,0.557025,0.613749,2105.707651
高潮(1947),高潮,,author,"#B4B4B4",0,1,343,0,3,1911,0.325947,3,0.539416,0.609174,0
Briggs，W.(1947),Briggs，W.,,author,"#B4B4B4",0,1,202,0,2,1704,0.062856,3,0.530709,0.569238,0
Kaim，J.R.(1947),Kaim，J.R.,,author,"#B4B4B4",0,1,202,0,2,1704,0.062856,3,0.530709,0.569238,0
Lewis，A.(1947),Lewis，A.,,author,"#B4B4B4",0,1,202,0,2,1704,0.062856,3,0.530709,0.569238,0
Martin，R.P.(1947),Martin，R.P.,,author,"#B4B4B4",0,1,202,0,2,1704,0.062856,3,0.530709,0.569238,0
Nathaniel_Peffer(1947),Nathaniel_Peffer,,author,"#B4B4B4",0,1,412,0,2,1274,0.637366,3,0.565436,0.640455,0
Tsao，F.L.(1947),Tsao，F.L.,,author,"#B4B4B4",0,1,202,0,2,1704,0.062856,3,0.530709,0.569238,0
Zee，W.S.(1947),Zee，W.S.,,author,"#B4B4B4",0,1,202,0,2,1704,0.062856,3,0.530709,0.569238,0
丁果(1947),丁果,,author,"#B4B4B4",0,1,202,0,2,1704,0.062856,3,0.530709,0.569238,0
丁芸(1947),丁芸,,author,"#B4B4B4",0,1,412,0,2,1274,0.637366,3,0.565436,0.640455,0
与稷(1947),与稷,,author,"#B4B4B4",0,1,343,0,2,1276,0.325947,3,0.539416,0.609174,0
任俶傥(1947),任俶傥,,author,"#B4B4B4",0,1,412,0,2,1274,0.637366,3,0.565436,0.640455,0
伊里斯(1947),伊里斯,,author,"#B4B4B4",0,1,129,0,2,376,0.080319,3,0.515882,0.542161,0
伍啓元(1947),伍啓元,,author,"#B4B4B4",0,1,412,0,2,1274,0.637366,3,0.565436,0.640455,0
伍宪子(1947),伍宪子,,author,"#B4B4B4",0,1,139,0,2,828,0.018981,3,0.497601,0.532765,0
伍山(1947),伍山,,author,"#B4B4B4",0,1,343,0,2,1276,0.325947,3,0.539416,0.609174,0
伯奇(1947),伯奇,,author,"#B4B4B4",0,2,482,0,3,1691,0.343992,3,0.571186,0.660732,43054.080447
伯珩(1947),伯珩,,author,"#B4B4B4",0,1,139,0,2,828,0.018981,3,0.497601,0.532765,0
