Id,Label,timeset,type,indegree,outdegree,Degree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
陈涛(1949),陈涛,,author,0,3,2,6,0.000651,1,1,1,0
陈福悲(1949),陈福悲,,author,0,2,6,7,0.022673,5,0.353728,0.383874,0
陈若群(1949),陈若群,,author,0,7,4,6,0.033223,5,0.383023,0.412342,26.144901
陈行健(1949),陈行健,,author,0,6,16,62,0.183867,5,0.435294,0.483514,52.772769
陈途(1949),陈途,,author,0,2,2,2,0.001436,6,0.263533,0.28009,0
陈震亚(1949),陈震亚,,author,0,3,2,2,0.024565,5,0.357143,0.381892,1.416667
陶大镛(1949),陶大镛,,author,0,3,10,11,0.101222,5,0.412946,0.455315,7.61389
静远(1949),静远,,author,0,7,4,4,0.037058,5,0.376782,0.408919,184
非汎(1949),非汎,,author,0,6,0,0,0,0,0,0,0
靳以(1949),靳以,,author,0,6,2,2,0.047625,5,0.376782,0.402432,0
顾新(1949),顾新,,author,0,4,2,2,0.001921,6,0.282012,0.297568,0
马梁(1949),马梁,,author,0,5,1,1,0.00029,1,1,1,0
马霍京(1949),马霍京,,author,0,3,6,6,0.085215,5,0.380658,0.414144,35.303704
驻青(1949),驻青,,author,0,4,33,47,0.693406,5,0.475578,0.545225,0
高天(1949),高天,,author,0,7,9,14,0.054279,5,0.393617,0.433063,16.638662
高朗(1949),高朗,,author,0,1,0,0,0,0,0,0,0
黄一中(1949),黄一中,,author,0,2,6,7,0.022673,5,0.353728,0.383874,0
黄朗(1949),黄朗,,author,0,8,8,11,0.053577,5,0.391121,0.428559,0
黄药眠(1949),黄药眠,,author,0,8,43,57,0.746345,4,0.512465,0.586486,286.669999
黎玄(1949),黎玄,,author,0,3,7,7,0.052694,5,0.375254,0.412523,0
默文(1949),默文,,author,0,2,0,0,0,0,0,0,0
（罗马尼亚）Doru(1949),（罗马尼亚）Doru,,author,0,8,36,61,0.30786,5,0.478036,0.553784,247.306172
（苏）叶菲莫夫(1949),（苏）叶菲莫夫,,author,0,5,50,72,0.784399,5,0.521127,0.606036,581.661931
（苏）库克里尼克希(1949),（苏）库克里尼克希,,author,0,2,17,25,0.11062,5,0.400433,0.458018,0
