Id,Label,timeset,type,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
许若明(1945),许若明,,author,"#B4B4B4",0,1,1,0,4,4,0.068714,4,0.29439,0.325591,0
邵翰齐(1945),邵翰齐,,author,"#B4B4B4",0,1,1,0,4,4,0.068714,4,0.29439,0.325591,0
陈正飞(1945),陈正飞,,author,"#B4B4B4",0,1,1,0,4,4,0.008405,6,0.241905,0.255433,0
陶大镛(1945),陶大镛,,author,"#B4B4B4",0,1,1,0,4,4,0.024023,6,0.252485,0.277087,0
丁聪(1945),丁聪,,author,"#B4B4B4",0,1,1,0,3,3,0.068714,4,0.29439,0.325591,0
严景耀(1945),严景耀,,author,"#B4B4B4",0,1,1,0,3,3,0.030703,6,0.241353,0.272467,0
周新民(1945),周新民,,author,"#B4B4B4",0,1,1,0,3,3,0.039662,4,0.280353,0.304331,0
唐言(1945),唐言,,author,"#B4B4B4",0,1,1,0,3,3,0.008405,6,0.241905,0.255433,0
子冈(1945),子冈,,author,"#B4B4B4",0,1,1,0,3,3,0.039662,4,0.280353,0.304331,0
师陀(1945),师陀,,author,"#B4B4B4",0,2,2,0,4,4,0.099417,4,0.320222,0.360499,1192.667746
张大任(1945),张大任,,author,"#B4B4B4",0,1,1,0,3,3,0.068714,4,0.29439,0.325591,0
愚公(1945),愚公,,author,"#B4B4B4",0,1,1,0,3,3,0.029196,4,0.271716,0.290157,0
晓歌(1945),晓歌,,author,"#B4B4B4",0,1,1,0,3,3,0.068714,4,0.29439,0.325591,0
曾昭抡(1945),曾昭抡,,author,"#B4B4B4",0,2,2,0,4,4,0.068858,4,0.304556,0.34042,1136.764149
李兆安(1945),李兆安,,author,"#B4B4B4",0,1,1,0,3,3,0.030703,6,0.241353,0.272467,0
柳亚子(1945),柳亚子,,author,"#B4B4B4",0,4,4,0,8,8,0.168275,4,0.404201,0.442913,14131.279874
楚图南(1945),楚图南,,author,"#B4B4B4",0,1,1,0,3,3,0.039662,4,0.280353,0.304331,0
毅生(1945),毅生,,author,"#B4B4B4",0,1,1,0,3,3,0.010292,6,0.243202,0.258189,0
求思(1945),求思,,author,"#B4B4B4",0,1,1,0,3,3,0.030703,6,0.241353,0.272467,0
沈志远(1945),沈志远,,author,"#B4B4B4",0,3,3,0,6,6,0.137572,4,0.365152,0.409186,6216.175751
潮声(1945),潮声,,author,"#B4B4B4",0,1,1,0,3,3,0.024023,6,0.252485,0.277087,0
王少燕(1945),王少燕,,author,"#B4B4B4",0,1,1,0,3,3,0.029196,4,0.271716,0.290157,0
祝世康(1945),祝世康,,author,"#B4B4B4",0,2,2,0,4,4,0.032427,6,0.260139,0.29231,1427.810059
秋斯(1945),秋斯,,author,"#B4B4B4",0,1,1,0,3,3,0.030703,6,0.241353,0.272467,0
罗加正(1945),罗加正,,author,"#B4B4B4",0,1,1,0,3,3,0.010292,6,0.243202,0.258189,0
罗涵先(1945),罗涵先,,author,"#B4B4B4",0,1,1,0,3,3,0.029196,4,0.271716,0.290157,0
肥遯(1945),肥遯,,author,"#B4B4B4",0,1,1,0,3,3,0.029196,4,0.271716,0.290157,0
胡毅(1945),胡毅,,author,"#B4B4B4",0,1,1,0,3,3,0.039662,4,0.280353,0.304331,0
若愚(1945),若愚,,author,"#B4B4B4",0,1,1,0,3,3,0.029196,4,0.271716,0.290157,0
范华农(1945),范华农,,author,"#B4B4B4",0,1,1,0,3,3,0.029196,4,0.271716,0.290157,0
迈之(1945),迈之,,author,"#B4B4B4",0,1,1,0,3,3,0.039662,4,0.280353,0.304331,0
邓初民(1945),邓初民,,author,"#B4B4B4",0,5,5,0,11,11,0.111577,4,0.358554,0.404199,19012.389938
郭绍虞(1945),郭绍虞,,author,"#B4B4B4",0,2,2,0,4,4,0.099417,4,0.320222,0.360499,1192.667746
问梁(1945),问梁,,author,"#B4B4B4",0,1,1,0,3,3,0.024023,6,0.252485,0.277087,0
静远(1945),静远,,author,"#B4B4B4",0,1,1,0,3,3,0.068714,4,0.29439,0.325591,0
顾均正(1945),顾均正,,author,"#B4B4B4",0,1,1,0,3,3,0.068714,4,0.29439,0.325591,0
马丁(1945),马丁,,author,"#B4B4B4",0,1,1,0,3,3,0.068714,4,0.29439,0.325591,0
高克奇(1945),高克奇,,author,"#B4B4B4",0,1,1,0,3,3,0.029196,4,0.271716,0.290157,0
黄巨兴(1945),黄巨兴,,author,"#B4B4B4",0,1,1,0,3,3,0.039662,4,0.280353,0.304331,0
黄裳(1945),黄裳,,author,"#B4B4B4",0,1,1,0,3,3,0.068714,4,0.29439,0.325591,0
一民(1945),一民,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
严景曜(1945),严景曜,,author,"#B4B4B4",0,1,1,0,2,2,0.030703,6,0.241353,0.272467,0
亚槐(1945),亚槐,,author,"#B4B4B4",0,1,1,0,2,2,0.030703,6,0.241353,0.272467,0
光年(1945),光年,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
其良(1945),其良,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
农慕之(1945),农慕之,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
冬予里(1945),冬予里,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
冯玉祥(1945),冯玉祥,,author,"#B4B4B4",0,2,2,0,3,3,0.09791,4,0.319577,0.359711,996.496007
凤子(1945),凤子,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
刘逸(1945),刘逸,,author,"#B4B4B4",0,1,1,0,2,2,0.010292,6,0.243202,0.258189,0
刘铁华(1945),刘铁华,,author,"#B4B4B4",0,2,2,0,4,4,0.099417,4,0.320222,0.360499,1192.667746
力扬(1945),力扬,,author,"#B4B4B4",0,2,2,0,3,3,0.09791,4,0.319577,0.359711,996.496007
千里(1945),千里,,author,"#B4B4B4",0,1,1,0,2,2,0.024023,6,0.252485,0.277087,0
华心(1945),华心,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
华阳(1945),华阳,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
卢蕻(1945),卢蕻,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
叶圣陶(1945),叶圣陶,,author,"#B4B4B4",0,3,3,0,4,4,0.128613,4,0.350248,0.394619,5623.642629
吴斐丹(1945),吴斐丹,,author,"#B4B4B4",0,1,1,0,2,2,0.024023,6,0.252485,0.277087,0
吴清友(1945),吴清友,,author,"#B4B4B4",0,2,2,0,3,3,0.053218,4,0.293845,0.325459,1346.285287
周予同(1945),周予同,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
周伯棣(1945),周伯棣,,author,"#B4B4B4",0,1,1,0,2,2,0.024023,6,0.252485,0.277087,0
周谷城(1945),周谷城,,author,"#B4B4B4",0,1,1,0,2,2,0.008405,6,0.241905,0.255433,0
夏衍(1945),夏衍,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
外卢(1945),外卢,,author,"#B4B4B4",0,1,1,0,2,2,0.008405,6,0.241905,0.255433,0
夷初(1945),夷初,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
奴齐(1945),奴齐,,author,"#B4B4B4",0,1,1,0,2,2,0.030703,6,0.241353,0.272467,0
娄立齐(1945),娄立齐,,author,"#B4B4B4",0,1,1,0,2,2,0.030703,6,0.241353,0.272467,0
子敬(1945),子敬,,author,"#B4B4B4",0,1,1,0,2,2,0.010292,6,0.243202,0.258189,0
孟心坚(1945),孟心坚,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
宾符(1945),宾符,,author,"#B4B4B4",0,1,1,0,2,2,0.030703,6,0.241353,0.272467,0
尚丁(1945),尚丁,,author,"#B4B4B4",0,1,1,0,2,2,0.024023,6,0.252485,0.277087,0
屠西(1945),屠西,,author,"#B4B4B4",0,2,2,0,3,3,0.09791,4,0.319577,0.359711,996.496007
巴金(1945),巴金,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
张子毅(1945),张子毅,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
张澜(1945),张澜,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
张申府(1945),张申府,,author,"#B4B4B4",0,3,3,0,4,4,0.06351,4,0.305142,0.341864,3106.850562
张若达(1945),张若达,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
徐植(1945),徐植,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
拾风(1945),拾风,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
曹刚(1945),曹刚,,author,"#B4B4B4",0,2,2,0,3,3,0.108377,4,0.334739,0.377428,4082.915595
曹萝阳(1945),曹萝阳,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
李公樸(1945),李公樸,,author,"#B4B4B4",0,1,1,0,2,2,0.029196,4,0.271716,0.290157,0
李凌飞(1945),李凌飞,,author,"#B4B4B4",0,1,1,0,2,2,0.024023,6,0.252485,0.277087,0
李及(1945),李及,,author,"#B4B4B4",0,1,1,0,2,2,0.029196,4,0.271716,0.290157,0
李战林(1945),李战林,,author,"#B4B4B4",0,1,1,0,2,2,0.010292,6,0.243202,0.258189,0
李玄伯(1945),李玄伯,,author,"#B4B4B4",0,2,2,0,3,3,0.099417,4,0.320222,0.360499,1192.667746
杨刚(1945),杨刚,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
柏寒(1945),柏寒,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
柳诒(1945),柳诒,,author,"#B4B4B4",0,1,1,0,2,2,0.010292,6,0.243202,0.258189,0
梁漱溟(1945),梁漱溟,,author,"#B4B4B4",0,1,1,0,2,2,0.029196,4,0.271716,0.290157,0
沈涛(1945),沈涛,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
洛扬(1945),洛扬,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
燕士(1945),燕士,,author,"#B4B4B4",0,1,1,0,2,2,0.029196,4,0.271716,0.290157,0
王以中(1945),王以中,,author,"#B4B4B4",0,1,1,0,2,2,0.030703,6,0.241353,0.272467,0
王伯祥(1945),王伯祥,,author,"#B4B4B4",0,2,2,0,3,3,0.099417,4,0.320222,0.360499,1192.667746
王沿津(1945),王沿津,,author,"#B4B4B4",0,1,1,0,2,2,0.024023,6,0.252485,0.277087,0
王铁华(1945),王铁华,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
端木泉(1945),端木泉,,author,"#B4B4B4",0,1,1,0,2,2,0.030703,6,0.241353,0.272467,0
胡剑(1945),胡剑,,author,"#B4B4B4",0,2,2,0,3,3,0.070365,4,0.308103,0.345144,3287.957502
艾秋飙(1945),艾秋飙,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
苏尔齐伯格(1945),苏尔齐伯格,,author,"#B4B4B4",0,1,1,0,2,2,0.010292,6,0.243202,0.258189,0
范蕙(1945),范蕙,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
萧明(1945),萧明,,author,"#B4B4B4",0,1,1,0,2,2,0.029196,4,0.271716,0.290157,0
葭水(1945),葭水,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
袁西华(1945),袁西华,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
许傑(1945),许傑,,author,"#B4B4B4",0,1,1,0,2,2,0.030703,6,0.241353,0.272467,0
许杰(1945),许杰,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
费稳(1945),费稳,,author,"#B4B4B4",0,1,1,0,2,2,0.010292,6,0.243202,0.258189,0
贺依(1945),贺依,,author,"#B4B4B4",0,1,1,0,2,2,0.030703,6,0.241353,0.272467,0
郑森禹(1945),郑森禹,,author,"#B4B4B4",0,1,1,0,2,2,0.030703,6,0.241353,0.272467,0
郭沫若(1945),郭沫若,,author,"#B4B4B4",0,2,2,0,4,4,0.077119,4,0.305142,0.341207,6997.671396
金枫(1945),金枫,,author,"#B4B4B4",0,2,2,0,3,3,0.099417,4,0.320222,0.360499,1192.667746
镜民(1945),镜民,,author,"#B4B4B4",0,1,1,0,2,2,0.024023,6,0.252485,0.277087,0
陆钦墀(1945),陆钦墀,,author,"#B4B4B4",0,2,2,0,3,3,0.108377,4,0.334739,0.377428,4082.915595
陈康成(1945),陈康成,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
陈志中(1945),陈志中,,author,"#B4B4B4",0,1,1,0,2,2,0.029196,4,0.271716,0.290157,0
陈曦(1945),陈曦,,author,"#B4B4B4",0,1,1,0,2,2,0.024023,6,0.252485,0.277087,0
陈鼎龢(1945),陈鼎龢,,author,"#B4B4B4",0,1,1,0,2,2,0.010292,6,0.243202,0.258189,0
项黎(1945),项黎,,author,"#B4B4B4",0,1,1,0,2,2,0.029196,4,0.271716,0.290157,0
马哲民(1945),马哲民,,author,"#B4B4B4",0,1,1,0,2,2,0.029196,4,0.271716,0.290157,0
骆闻(1945),骆闻,,author,"#B4B4B4",0,1,1,0,2,2,0.029196,4,0.271716,0.290157,0
高扬(1945),高扬,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
魏矢(1945),魏矢,,author,"#B4B4B4",0,1,1,0,2,2,0.010292,6,0.243202,0.258189,0
鲁小詹(1945),鲁小詹,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
鲍乐蒂(1945),鲍乐蒂,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
黄药眠(1945),黄药眠,,author,"#B4B4B4",0,1,1,0,2,2,0.039662,4,0.280353,0.304331,0
黎舫(1945),黎舫,,author,"#B4B4B4",0,1,1,0,2,2,0.068714,4,0.29439,0.325591,0
Bercovici，K.(1945),Bercovici，K.,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
Clark，B.(1945),Clark，B.,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
F._Geyrasi(1945),F._Geyrasi,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
Hogg，P.(1945),Hogg，P.,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
Milner，I.(1945),Milner，I.,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
一学生(1945),一学生,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
一生(1945),一生,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
丁一(1945),丁一,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
丁易(1945),丁易,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
丁玲(1945),丁玲,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
丁西林(1945),丁西林,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
万影(1945),万影,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
万英(1945),万英,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
不耳(1945),不耳,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
丘八大(1945),丘八大,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
东方晦之(1945),东方晦之,,author,"#B4B4B4",0,2,2,0,2,2,0.099417,4,0.320222,0.360499,1192.667746
严亚明(1945),严亚明,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
严信民(1945),严信民,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
严克(1945),严克,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
严奇(1945),严奇,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
严景矅(1945),严景矅,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
严问天(1945),严问天,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
丹尼尔(1945),丹尼尔,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
于蒪(1945),于蒪,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
以君(1945),以君,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
任华(1945),任华,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
任四维(1945),任四维,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
伊利奥特(1945),伊利奥特,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
伍同伐(1945),伍同伐,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
伍启元(1945),伍启元,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
伯伟(1945),伯伟,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
伯华(1945),伯华,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
伯韩(1945),伯韩,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
但维斯(1945),但维斯,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
何其芳(1945),何其芳,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
何惧(1945),何惧,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
何方(1945),何方,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
何达(1945),何达,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
余伯约(1945),余伯约,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
余剡溪(1945),余剡溪,,author,"#B4B4B4",0,2,2,0,2,2,0.09791,4,0.319577,0.359711,996.496007
侯外卢(1945),侯外卢,,author,"#B4B4B4",0,1,1,0,1,1,0.008405,6,0.241905,0.255433,0
侯外庐(1945),侯外庐,,author,"#B4B4B4",0,2,2,0,2,2,0.053218,4,0.293845,0.325459,1346.285287
俊生(1945),俊生,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
俞焕文(1945),俞焕文,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
傅彬然(1945),傅彬然,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
傅雷(1945),傅雷,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
光军(1945),光军,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
光涛(1945),光涛,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
全杨(1945),全杨,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
公健(1945),公健,,author,"#B4B4B4",0,1,1,0,1,1,0.010292,6,0.243202,0.258189,0
公孙未央(1945),公孙未央,,author,"#B4B4B4",0,1,1,0,1,1,0.039662,4,0.280353,0.304331,0
再生侯北人(1945),再生侯北人,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
冯乃超(1945),冯乃超,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
冯克(1945),冯克,,author,"#B4B4B4",0,3,3,0,3,3,0.137572,4,0.365152,0.409186,6216.175751
冯少山(1945),冯少山,,author,"#B4B4B4",0,1,1,0,1,1,0.068714,4,0.29439,0.325591,0
冶人(1945),冶人,,author,"#B4B4B4",0,1,1,0,1,1,0.029196,4,0.271716,0.290157,0
冷红(1945),冷红,,author,"#B4B4B4",0,1,1,0,1,1,0.030703,6,0.241353,0.272467,0
冷遹(1945),冷遹,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
冷风(1945),冷风,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
刘尊棋(1945),刘尊棋,,author,"#B4B4B4",0,1,1,0,1,1,0.024023,6,0.252485,0.277087,0
