Id,Label,timeset,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
时事 (n),时事,,notion,3,0,3,6,0,6,0.046037,8,0.260295,0.286312,11368.911815
解剖 (n),解剖,,notion,1,0,1,2,0,2,0.001512,11,0.190304,0.199914,0
流亡 (n),流亡,,notion,2,0,2,2,0,2,0.000791,1,1,1,1
生活 (n),生活,,notion,41,0,41,60,0,60,0.060455,9,0.252458,0.278519,324400.871356
韬奋 (n),韬奋,,notion,5,0,5,5,0,5,0.010334,9,0.226397,0.241747,7652.77711
民主 (n),民主,,notion,53,0,53,87,0,87,0.117868,9,0.286659,0.32362,561669.236424
南行 (n),南行,,notion,1,0,1,1,0,1,0.001451,11,0.189333,0.198992,0
经济 (n),经济,,notion,67,0,67,105,0,105,0.129021,9,0.286144,0.323046,547100.468617
自己 (n),自己,,notion,5,0,5,5,0,5,0.008149,9,0.218401,0.232994,51364.766879
世界 (n),世界,,notion,41,0,41,57,0,57,0.086436,9,0.277781,0.309422,366664.266474
以后 (n),以后,,notion,11,0,11,12,0,12,0.013408,10,0.230501,0.24685,36383.702067
印度 (n),印度,,notion,12,0,12,15,0,15,0.016724,9,0.229078,0.245581,20874.587425
重庆 (n),重庆,,notion,3,0,3,7,0,7,0.002284,10,0.193845,0.204375,1981.334756
中国 (n),中国,,notion,127,0,127,212,0,212,0.207233,8,0.305338,0.350993,1624551.153811
先生 (n),先生,,notion,48,0,48,57,0,57,0.070625,8,0.269141,0.299122,660981.763546
胜利 (n),胜利,,notion,8,0,8,10,0,10,0.042154,9,0.257327,0.282186,42603.603504
美国 (n),美国,,notion,87,0,87,144,0,144,0.154182,9,0.287878,0.327443,732430.457206
大会 (n),大会,,notion,2,0,2,3,0,3,0.037567,9,0.253522,0.277681,1257.948403
纪念 (n),纪念,,notion,21,0,21,27,0,27,0.071535,8,0.272061,0.301697,198741.998441
会议 (n),会议,,notion,16,0,16,22,0,22,0.026896,9,0.240681,0.259865,44118.426473
战后 (n),战后,,notion,10,0,10,12,0,12,0.015554,9,0.231189,0.246052,30981.479075
柏林 (n),柏林,,notion,3,0,3,3,0,3,0.038621,9,0.254307,0.278666,3260.218942
前后 (n),前后,,notion,7,0,7,7,0,7,0.010505,9,0.223667,0.238938,16950.707423
诗词 (n),诗词,,notion,6,0,6,9,0,9,0.008743,9,0.217786,0.232568,56712.583249
国际 (n),国际,,notion,18,0,18,19,0,19,0.065757,9,0.264955,0.293508,49330.056462
一二 (n),一二,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
航讯 (n),航讯,,notion,9,0,9,11,0,11,0.045946,9,0.256523,0.282367,39549.288038
问题 (n),问题,,notion,88,0,88,113,0,113,0.165814,9,0.299497,0.341642,1263997.875192
英国 (n),英国,,notion,21,0,21,27,0,27,0.038597,8,0.247974,0.269775,90586.037391
延安 (n),延安,,notion,3,0,3,3,0,3,0.00143,11,0.173461,0.180714,11471.874488
日记 (n),日记,,notion,5,0,5,15,0,15,0.004241,10,0.201593,0.213248,14149.967221
云南 (n),云南,,notion,3,0,3,5,0,5,0.005878,10,0.216654,0.23015,1001.385889
政治 (n),政治,,notion,56,0,56,80,0,80,0.123554,9,0.286872,0.323163,496773.979806
人间 (n),人间,,notion,1,0,1,1,0,1,0.001878,10,0.198461,0.209011,0
工作 (n),工作,,notion,40,0,40,72,0,72,0.05809,10,0.244726,0.270384,274639.268826
内战 (n),内战,,notion,24,0,24,28,0,28,0.062927,8,0.266283,0.294499,207579.278086
和平 (n),和平,,notion,37,0,37,56,0,56,0.104108,8,0.286296,0.320618,483342.17439
物价 (n),物价,,notion,10,0,10,14,0,14,0.011741,10,0.219285,0.233539,8989.457168
人民 (n),人民,,notion,24,0,24,27,0,27,0.058203,8,0.265084,0.292026,205749.802346
改造 (n),改造,,notion,6,0,6,11,0,11,0.007866,10,0.221726,0.235501,4787.450925
殖民地 (n),殖民地,,notion,3,0,3,3,0,3,0.003539,9,0.206401,0.218211,2047.88338
对华政策 (n),对华政策,,notion,6,0,6,8,0,8,0.046746,9,0.259771,0.285069,15033.711209
努力 (n),努力,,notion,6,0,6,6,0,6,0.010303,10,0.228961,0.242522,4651.423519
参政会 (n),参政会,,notion,5,0,5,5,0,5,0.046801,9,0.26017,0.286069,15277.005494
青年 (n),青年,,notion,12,0,12,22,0,22,0.049368,9,0.261881,0.288505,135239.415601
文学 (n),文学,,notion,7,0,7,7,0,7,0.005255,10,0.204871,0.216841,17344.137307
历史 (n),历史,,notion,13,0,13,23,0,23,0.058269,8,0.267203,0.295107,95117.095239
外长 (n),外长,,notion,3,0,3,3,0,3,0.044999,9,0.260596,0.286241,11345.198961
杂志 (n),杂志,,notion,3,0,3,3,0,3,0.039978,9,0.255002,0.279384,3334.852866
读史 (n),读史,,notion,2,0,2,4,0,4,0.001126,11,0.161177,0.166739,1843.461167
成都 (n),成都,,notion,3,0,3,4,0,4,0.002197,11,0.193333,0.203742,16171.869538
失业 (n),失业,,notion,2,0,2,2,0,2,0.00731,9,0.221527,0.235919,4851.353031
社会 (n),社会,,notion,22,0,22,30,0,30,0.028638,10,0.242752,0.260918,62804.92416
萧条 (n),萧条,,notion,3,0,3,5,0,5,0.006083,9,0.220697,0.233435,712.476298
贫困 (n),贫困,,notion,3,0,3,3,0,3,0.002363,10,0.191231,0.201323,3435.428923
战局 (n),战局,,notion,5,0,5,44,0,44,0.007076,10,0.209336,0.223723,12024.97915
独立运动 (n),独立运动,,notion,2,0,2,4,0,4,0.003891,9,0.213933,0.226277,84.419362
越南 (n),越南,,notion,8,0,8,10,0,10,0.009811,9,0.225305,0.239259,9082.039487
提议 (n),提议,,notion,1,0,1,1,0,1,0.000728,10,0.182041,0.190337,0
欧洲 (n),欧洲,,notion,13,0,13,20,0,20,0.027517,9,0.242512,0.262012,31663.557652
旅途 (n),旅途,,notion,1,0,1,1,0,1,0.001066,12,0.150719,0.156076,0
杂记 (n),杂记,,notion,4,0,4,10,0,10,0.004962,10,0.205899,0.218952,12866.367835
原子弹 (n),原子弹,,notion,3,0,3,3,0,3,0.001603,11,0.185165,0.194421,10882.814223
教育 (n),教育,,notion,25,0,25,40,0,40,0.071364,9,0.273048,0.30311,215204.207464
恢复 (n),恢复,,notion,4,0,4,4,0,4,0.003055,10,0.198928,0.209982,958.970936
几个 (n),几个,,notion,3,0,3,4,0,4,0.008212,10,0.223023,0.237462,1700.042686
研究 (n),研究,,notion,7,0,7,23,0,23,0.016975,10,0.236685,0.254331,29077.786906
鲁迅 (n),鲁迅,,notion,6,0,6,6,0,6,0.003526,11,0.194193,0.204915,24379.816289
苏联 (n),苏联,,notion,25,0,25,31,0,31,0.068369,9,0.269757,0.298617,220456.404091
待续 (n),待续,,notion,5,0,5,6,0,6,0.005067,10,0.202664,0.215257,4207.279182
一次 (n),一次,,notion,4,0,4,4,0,4,0.007658,10,0.225192,0.239302,7300.587799
不要 (n),不要,,notion,4,0,4,4,0,4,0.004564,10,0.214849,0.227538,19229.639363
国内 (n),国内,,notion,3,0,3,3,0,3,0.040807,9,0.25457,0.279056,3405.417913
阶段 (n),阶段,,notion,8,0,8,9,0,9,0.020614,10,0.242209,0.260202,19596.674642
保障 (n),保障,,notion,5,0,5,10,0,10,0.041513,9,0.256135,0.281173,19009.526105
有感 (n),有感,,notion,2,0,2,2,0,2,0.007815,9,0.2224,0.236964,3569.845055
读报 (n),读报,,notion,1,0,1,1,0,1,0.000434,12,0.154643,0.159387,0
高等教育 (n),高等教育,,notion,2,0,2,2,0,2,0.001211,10,0.180476,0.18879,1710.465923
检讨 (n),检讨,,notion,11,0,11,12,0,12,0.057177,9,0.266887,0.293934,78311.331272
香港 (n),香港,,notion,10,0,10,12,0,12,0.046148,9,0.258309,0.283967,35260.689292
农村 (n),农村,,notion,21,0,21,33,0,33,0.028815,10,0.239807,0.260576,172669.460103
运动史 (n),运动史,,notion,1,0,1,3,0,3,0.000985,10,0.195299,0.205241,0
十月革命 (n),十月革命,,notion,2,0,2,2,0,2,0.007526,9,0.223557,0.23776,784.12978
各界 (n),各界,,notion,1,0,1,2,0,2,0.036462,9,0.253237,0.277146,0
昆明 (n),昆明,,notion,9,0,9,19,0,19,0.045621,9,0.257817,0.283222,40596.851313
思想 (n),思想,,notion,6,0,6,6,0,6,0.004001,10,0.205962,0.217584,11501.860225
杂感 (n),杂感,,notion,6,0,6,6,0,6,0.00551,10,0.204346,0.217109,32140.314319
贵阳 (n),贵阳,,notion,1,0,1,1,0,1,0.000424,2,0.666667,0.75,0
最后 (n),最后,,notion,6,0,6,6,0,6,0.017937,9,0.239765,0.257443,35727.344506
日本 (n),日本,,notion,24,0,24,28,0,28,0.069187,9,0.266677,0.295926,140598.096511
思潮 (n),思潮,,notion,4,0,4,4,0,4,0.008434,9,0.222163,0.236677,8411.070813
批判 (n),批判,,notion,2,0,2,3,0,3,0.001712,10,0.197276,0.207772,1033.882909
危机 (n),危机,,notion,8,0,8,10,0,10,0.017554,9,0.236189,0.25373,30062.488152
对策 (n),对策,,notion,5,0,5,5,0,5,0.004867,10,0.204284,0.216471,601.902038
动态 (n),动态,,notion,6,0,6,6,0,6,0.041685,9,0.256159,0.281123,41094.789166
展望 (n),展望,,notion,5,0,5,7,0,7,0.010399,9,0.227195,0.241492,6758.414675
未来 (n),未来,,notion,2,0,2,3,0,3,0.00673,9,0.221021,0.234884,230.346734
莫斯科 (n),莫斯科,,notion,9,0,9,9,0,9,0.008732,10,0.21721,0.230666,4111.20799
伦敦 (n),伦敦,,notion,2,0,2,4,0,4,0.001985,11,0.200711,0.211918,2471.216427
介绍 (n),介绍,,notion,10,0,10,10,0,10,0.008416,10,0.212157,0.225545,17197.109808
职业 (n),职业,,notion,6,0,6,6,0,6,0.006244,9,0.217786,0.230547,23533.651195
法国 (n),法国,,notion,21,0,21,23,0,23,0.0355,9,0.241561,0.262839,115735.878592
秘密 (n),秘密,,notion,2,0,2,2,0,2,0.00161,10,0.188136,0.197263,16429.669719
帝国 (n),帝国,,notion,4,0,4,4,0,4,0.003628,10,0.201848,0.213456,18311.388189
解放 (n),解放,,notion,3,0,3,4,0,4,0.002486,11,0.193817,0.204212,54255.576955
与其 (n),与其,,notion,1,0,1,1,0,1,0.000671,11,0.174141,0.1814,0
兴起 (n),兴起,,notion,1,0,1,1,0,1,0.000762,10,0.184899,0.193639,0
德国 (n),德国,,notion,6,0,6,14,0,14,0.045206,9,0.258482,0.283574,14852.886405
民族 (n),民族,,notion,14,0,14,16,0,16,0.020244,8,0.236354,0.254016,31336.390237
社会主义 (n),社会主义,,notion,24,0,24,30,0,30,0.027747,8,0.238141,0.257213,73660.949941
接收 (n),接收,,notion,1,0,1,1,0,1,0.000663,11,0.172598,0.179785,0
庆祝 (n),庆祝,,notion,2,0,2,2,0,2,0.037093,9,0.253332,0.277407,3593.003906
应有 (n),应有,,notion,5,0,5,5,0,5,0.039212,9,0.255194,0.279471,17842.554708
当心 (n),当心,,notion,1,0,1,1,0,1,0.001935,10,0.188647,0.19903,0
把戏 (n),把戏,,notion,1,0,1,1,0,1,0.006914,10,0.222218,0.236659,0
汉奸 (n),汉奸,,notion,2,0,2,2,0,2,0.001939,11,0.202588,0.21364,10830
上海市 (n),上海市,,notion,1,0,1,1,0,1,0.005041,10,0.216429,0.229977,0
欢迎 (n),欢迎,,notion,5,0,5,5,0,5,0.003337,10,0.184559,0.194342,16777.481107
特使 (n),特使,,notion,1,0,1,1,0,1,0.000533,11,0.174275,0.181138,0
人心 (n),人心,,notion,3,0,3,3,0,3,0.002439,10,0.203716,0.214822,16469.121014
有关 (n),有关,,notion,1,0,1,1,0,1,0.001523,10,0.202846,0.213666,0
民间 (n),民间,,notion,2,0,2,2,0,2,0.000913,11,0.170287,0.177056,0.5
解除 (n),解除,,notion,3,0,3,3,0,3,0.003015,10,0.200103,0.211278,103.930702
杂谈 (n),杂谈,,notion,1,0,1,1,0,1,0.002363,9,0.204084,0.215693,0
开会 (n),开会,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
之道 (n),之道,,notion,7,0,7,7,0,7,0.014045,10,0.227176,0.243463,10892.087216
反对 (n),反对,,notion,9,0,9,22,0,22,0.049665,8,0.259696,0.285398,30728.472582
上海 (n),上海,,notion,10,0,10,12,0,12,0.045723,8,0.258827,0.283878,44264.645896
健全 (n),健全,,notion,15,0,15,17,0,17,0.034721,10,0.233763,0.253618,19761.271752
大学 (n),大学,,notion,15,0,15,16,0,16,0.016803,9,0.232739,0.249506,47660.224282
应该 (n),应该,,notion,11,0,11,12,0,12,0.017471,10,0.23496,0.251526,50819.240482
代表 (n),代表,,notion,2,0,2,4,0,4,0.037035,9,0.253379,0.277499,21772.756781
参议会 (n),参议会,,notion,1,0,1,1,0,1,0.000462,12,0.154776,0.159498,0
怒吼 (n),怒吼,,notion,2,0,2,2,0,2,0.001244,10,0.179009,0.187138,147.632563
第三次 (n),第三次,,notion,4,0,4,4,0,4,0.008806,9,0.222072,0.236779,9826.103566
见闻 (n),见闻,,notion,4,0,4,4,0,4,0.00313,11,0.195609,0.206768,1226.815574
声音 (n),声音,,notion,2,0,2,2,0,2,0.000937,11,0.168392,0.174988,1386.50708
游行 (n),游行,,notion,1,0,1,1,0,1,0.000847,10,0.177951,0.185587,0
无锡 (n),无锡,,notion,1,0,1,1,0,1,0.000558,12,0.14948,0.154255,0
宣言 (n),宣言,,notion,6,0,6,15,0,15,0.052671,9,0.266598,0.293286,32984.260111
对华 (n),对华,,notion,5,0,5,6,0,6,0.045804,9,0.257842,0.283279,7775.46339
时局 (n),时局,,notion,12,0,12,18,0,18,0.049847,9,0.261501,0.287069,54234.348188
杜鲁门 (n),杜鲁门,,notion,14,0,14,16,0,16,0.022316,10,0.236581,0.254918,40997.775286
保证 (n),保证,,notion,1,0,1,1,0,1,0.002543,10,0.199264,0.210504,0
中苏 (n),中苏,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
大选 (n),大选,,notion,9,0,9,9,0,9,0.007368,10,0.210051,0.223875,35861.417888
成立 (n),成立,,notion,1,0,1,5,0,5,0.036462,9,0.253237,0.277146,0
认识 (n),认识,,notion,12,0,12,15,0,15,0.01697,10,0.227634,0.24484,20776.863968
开展 (n),开展,,notion,3,0,3,3,0,3,0.004367,10,0.208338,0.221512,2327.598765
形式 (n),形式,,notion,1,0,1,1,0,1,0.000469,12,0.149052,0.153578,0
澈底 (n),澈底,,notion,1,0,1,1,0,1,0.002289,10,0.208354,0.220062,0
全国 (n),全国,,notion,10,0,10,18,0,18,0.046643,9,0.257621,0.283725,82586.100827
之四 (n),之四,,notion,4,0,4,4,0,4,0.009562,10,0.228614,0.243638,19186.37589
实施 (n),实施,,notion,3,0,3,3,0,3,0.004084,10,0.209742,0.222263,3500.97903
民主运动 (n),民主运动,,notion,4,0,4,4,0,4,0.004964,10,0.217053,0.22989,5262.716669
经验 (n),经验,,notion,3,0,3,3,0,3,0.008395,10,0.219055,0.234137,5342.687907
现实 (n),现实,,notion,2,0,2,2,0,2,0.002577,10,0.205119,0.216154,391.710092
理想 (n),理想,,notion,4,0,4,4,0,4,0.009337,10,0.221581,0.236519,1789.611731
战争 (n),战争,,notion,14,0,14,19,0,19,0.057589,9,0.265943,0.294389,90333.649642
摧残 (n),摧残,,notion,4,0,4,5,0,5,0.003623,10,0.194569,0.205021,954.989918
文化 (n),文化,,notion,17,0,17,20,0,20,0.028687,9,0.243515,0.262615,67527.449688
花瓶 (n),花瓶,,notion,1,0,1,1,0,1,0.000545,2,0.545455,0.583333,0
英雄 (n),英雄,,notion,5,0,5,5,0,5,0.004815,10,0.204299,0.216789,30714.891581
血泪 (n),血泪,,notion,2,0,2,2,0,2,0.000977,10,0.179841,0.188125,130.570663
都市 (n),都市,,notion,1,0,1,1,0,1,0.002991,10,0.211066,0.223237,0
两种 (n),两种,,notion,8,0,8,11,0,11,0.015386,10,0.23498,0.252029,52415.050629
如此 (n),如此,,notion,8,0,8,8,0,8,0.005295,9,0.199779,0.212466,27213.84947
民意 (n),民意,,notion,5,0,5,6,0,6,0.010087,9,0.227998,0.243018,28453.968502
愿望 (n),愿望,,notion,1,0,1,1,0,1,0.000903,10,0.187381,0.195822,0
呼吁 (n),呼吁,,notion,5,0,5,14,0,14,0.042424,9,0.254618,0.279742,15009.387316
军事 (n),军事,,notion,6,0,6,7,0,7,0.042992,9,0.256329,0.281896,18510.674392
情势 (n),情势,,notion,1,0,1,1,0,1,0.003539,10,0.195708,0.207728,0
当前 (n),当前,,notion,25,0,25,30,0,30,0.074703,9,0.26858,0.29826,110483.489719
经济恐慌 (n),经济恐慌,,notion,2,0,2,2,0,2,0.001499,11,0.189016,0.19855,25.954002
国共两党 (n),国共两党,,notion,1,0,1,1,0,1,0.001389,10,0.198986,0.20945,0
一种 (n),一种,,notion,4,0,4,4,0,4,0.007585,10,0.222766,0.236913,7657.166569
作家 (n),作家,,notion,3,0,3,3,0,3,0.038271,9,0.253783,0.278019,4314.685059
态度 (n),态度,,notion,11,0,11,11,0,11,0.016113,9,0.234127,0.250867,44476.463248
看法 (n),看法,,notion,15,0,15,16,0,16,0.02025,10,0.235286,0.252331,32544.632417
制度 (n),制度,,notion,12,0,12,24,0,24,0.013681,9,0.228536,0.243977,41263.531599
复兴 (n),复兴,,notion,4,0,4,6,0,6,0.039411,9,0.256256,0.280383,14635.038051
重建 (n),重建,,notion,2,0,2,2,0,2,0.001646,11,0.192331,0.202632,269.144562
清明 (n),清明,,notion,1,0,1,1,0,1,0.005041,10,0.216429,0.229977,0
一定 (n),一定,,notion,2,0,2,2,0,2,0.002445,9,0.203455,0.21474,161.716961
眼中 (n),眼中,,notion,1,0,1,1,0,1,0.000859,11,0.183683,0.192639,0
罗斯福 (n),罗斯福,,notion,4,0,4,4,0,4,0.04194,9,0.259001,0.283709,15645.237635
时代 (n),时代,,notion,23,0,23,25,0,25,0.030723,10,0.237244,0.256492,104324.83658
广州 (n),广州,,notion,5,0,5,5,0,5,0.003675,10,0.199338,0.210609,5171.264939
商榷 (n),商榷,,notion,3,0,3,5,0,5,0.003295,11,0.205915,0.217852,21778.845014
方法 (n),方法,,notion,4,0,4,4,0,4,0.007801,10,0.222181,0.236626,23645.020383
生产 (n),生产,,notion,5,0,5,5,0,5,0.006352,10,0.206071,0.218857,1343.382002
前途 (n),前途,,notion,15,0,15,18,0,18,0.02377,9,0.244571,0.262208,47685.651639
感言 (n),感言,,notion,2,0,2,2,0,2,0.006511,10,0.221908,0.235584,1523.269643
国家 (n),国家,,notion,10,0,10,10,0,10,0.011194,10,0.225981,0.240951,38753.546386
科学 (n),科学,,notion,6,0,6,8,0,8,0.041026,9,0.255386,0.279813,17605.397817
营养 (n),营养,,notion,1,0,1,1,0,1,0.000512,12,0.164316,0.170235,0
亚洲 (n),亚洲,,notion,3,0,3,5,0,5,0.002065,10,0.1908,0.200402,261.312497
今后 (n),今后,,notion,7,0,7,7,0,7,0.044008,9,0.255676,0.281147,23737.165207
几点 (n),几点,,notion,5,0,5,5,0,5,0.010513,10,0.221799,0.237045,2683.501364
制止 (n),制止,,notion,2,0,2,2,0,2,0.037138,9,0.253379,0.277426,1781.363718
前夕 (n),前夕,,notion,2,0,2,2,0,2,0.003945,10,0.215396,0.227798,4149.726469
反攻 (n),反攻,,notion,1,0,1,1,0,1,0.001633,10,0.194179,0.204106,0
反苏 (n),反苏,,notion,2,0,2,2,0,2,0.007948,10,0.224427,0.239139,924.865752
发展 (n),发展,,notion,30,0,30,35,0,35,0.086715,9,0.274989,0.306267,223337.688327
合作 (n),合作,,notion,8,0,8,13,0,13,0.017158,10,0.236189,0.253561,45210.917097
尊重 (n),尊重,,notion,1,0,1,1,0,1,0.000555,12,0.155148,0.159994,0
希望 (n),希望,,notion,8,0,8,8,0,8,0.003721,10,0.18402,0.193133,52828.005887
建国 (n),建国,,notion,2,0,2,2,0,2,0.002818,10,0.197218,0.208208,372.831843
意见 (n),意见,,notion,36,0,36,46,0,46,0.088965,9,0.273462,0.305047,269853.862912
机会 (n),机会,,notion,3,0,3,3,0,3,0.004753,10,0.210508,0.223048,767.090883
来华 (n),来华,,notion,9,0,9,9,0,9,0.055578,9,0.266231,0.293103,49149.318841
民国 (n),民国,,notion,1,0,1,1,0,1,0.001339,11,0.198447,0.20894,0
茅盾 (n),茅盾,,notion,1,0,1,1,0,1,0.000547,10,0.175268,0.182287,0
重要 (n),重要,,notion,2,0,2,4,0,4,0.042483,9,0.261754,0.286472,8399.416612
革命 (n),革命,,notion,21,0,21,31,0,31,0.02635,10,0.240702,0.258582,101814.375818
马歇尔 (n),马歇尔,,notion,24,0,24,29,0,29,0.07263,9,0.270755,0.301172,158104.661281
周年纪念 (n),周年纪念,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
我国 (n),我国,,notion,9,0,9,11,0,11,0.012092,9,0.226113,0.240765,12236.984956
抗战 (n),抗战,,notion,12,0,12,14,0,14,0.023178,10,0.232859,0.251455,32338.617279
还是 (n),还是,,notion,1,0,1,1,0,1,0.00049,12,0.140654,0.144757,0
第一 (n),第一,,notion,4,0,4,5,0,5,0.00664,10,0.218683,0.232637,3095.270718
力量 (n),力量,,notion,6,0,6,6,0,6,0.005271,9,0.203425,0.215813,11935.097552
起来 (n),起来,,notion,11,0,11,11,0,11,0.015726,9,0.23216,0.248978,50365.55631
团结 (n),团结,,notion,2,0,2,2,0,2,0.009001,10,0.225981,0.241113,985.869546
市侩 (n),市侩,,notion,1,0,1,2,0,2,0.001819,10,0.201563,0.212523,0
戏剧 (n),戏剧,,notion,1,0,1,1,0,1,0.001091,11,0.164196,0.170214,0
旅行 (n),旅行,,notion,5,0,5,5,0,5,0.007019,11,0.209969,0.223748,10675.041795
演出 (n),演出,,notion,4,0,4,4,0,4,0.002842,11,0.185254,0.195284,19842.685851
而歌 (n),而歌,,notion,4,0,4,8,0,8,0.007457,10,0.204438,0.217788,1993.579458
运动 (n),运动,,notion,45,0,45,49,0,49,0.104086,9,0.282415,0.316556,386458.069082
第三党 (n),第三党,,notion,1,0,1,2,0,2,0.036462,9,0.253237,0.277146,0
一党 (n),一党,,notion,1,0,1,1,0,1,0.000504,12,0.155674,0.160328,0
性格 (n),性格,,notion,4,0,4,11,0,11,0.007755,10,0.223834,0.238123,14034.948757
方向 (n),方向,,notion,3,0,3,3,0,3,0.007249,10,0.221021,0.235319,1908.809671
说起 (n),说起,,notion,10,0,10,12,0,12,0.020757,10,0.240296,0.258102,56658.967427
书店 (n),书店,,notion,1,0,1,1,0,1,0.000681,11,0.182066,0.190278,0
外交政策 (n),外交政策,,notion,8,0,8,12,0,12,0.050171,9,0.259298,0.285738,19257.281595
华北 (n),华北,,notion,4,0,4,4,0,4,0.040468,9,0.255242,0.280047,8144.900016
东北 (n),东北,,notion,12,0,12,17,0,17,0.04935,9,0.260746,0.287763,85232.308145
成就 (n),成就,,notion,1,0,1,1,0,1,0.000522,11,0.175677,0.182985,0
转捩 (n),转捩,,notion,1,0,1,1,0,1,0.006914,10,0.222218,0.236659,0
事件 (n),事件,,notion,11,0,11,14,0,14,0.055207,9,0.262185,0.289887,79037.275542
实现 (n),实现,,notion,4,0,4,4,0,4,0.005366,10,0.218595,0.231754,2810.09046
屠杀 (n),屠杀,,notion,1,0,1,1,0,1,0.000487,13,0.132106,0.135271,0
联合政府 (n),联合政府,,notion,3,0,3,3,0,3,0.004528,10,0.220805,0.233073,7262.343036
选辑 (n),选辑,,notion,6,0,6,6,0,6,0.005366,10,0.189877,0.200676,1106.953418
七七 (n),七七,,notion,1,0,1,1,0,1,0.003331,10,0.215037,0.227301,0
举办 (n),举办,,notion,3,0,3,3,0,3,0.003787,10,0.207048,0.219568,1837.399018
晚会 (n),晚会,,notion,1,0,1,1,0,1,0.001119,10,0.187979,0.196865,0
联合 (n),联合,,notion,5,0,5,7,0,7,0.04753,9,0.263922,0.289861,26792.609219
公开信 (n),公开信,,notion,3,0,3,4,0,4,0.002568,10,0.195553,0.20638,603.638275
题词 (n),题词,,notion,3,0,3,3,0,3,0.00351,10,0.201999,0.213327,71.503973
之间 (n),之间,,notion,3,0,3,4,0,4,0.005867,10,0.218225,0.232142,3358.279098
军人 (n),军人,,notion,2,0,2,2,0,2,0.037186,9,0.253285,0.277315,875.553898
的话 (n),的话,,notion,4,0,4,4,0,4,0.00283,10,0.200015,0.211501,7824.487668
局势 (n),局势,,notion,6,0,6,10,0,10,0.047499,9,0.259696,0.286172,23613.708684
呼声 (n),呼声,,notion,3,0,3,3,0,3,0.037922,9,0.253569,0.277893,9272.727034
大众 (n),大众,,notion,1,0,1,1,0,1,0.00079,11,0.168949,0.175309,0
立法 (n),立法,,notion,3,0,3,3,0,3,0.00888,10,0.219623,0.234437,1503.304126
之后 (n),之后,,notion,2,0,2,2,0,2,0.001251,11,0.179829,0.187971,616.770618
沉默 (n),沉默,,notion,1,0,1,1,0,1,0.000866,10,0.176547,0.183994,0
联合国 (n),联合国,,notion,9,0,9,9,0,9,0.043715,9,0.256596,0.28167,49741.723606
民众 (n),民众,,notion,1,0,1,1,0,1,0.001043,11,0.193181,0.202916,0
真的 (n),真的,,notion,1,0,1,1,0,1,0.000637,11,0.170846,0.177482,0
要求 (n),要求,,notion,4,0,4,18,0,18,0.049853,9,0.267045,0.293414,36732.410707
中日 (n),中日,,notion,2,0,2,2,0,2,0.00437,10,0.214441,0.227545,354.567805
政党 (n),政党,,notion,9,0,9,12,0,12,0.021469,10,0.240232,0.25819,31794.995277
北方 (n),北方,,notion,5,0,5,5,0,5,0.03879,9,0.253427,0.277823,17702.00206
四川 (n),四川,,notion,2,0,2,2,0,2,0.001678,11,0.193223,0.203378,293.673594
风光 (n),风光,,notion,1,0,1,1,0,1,0.000559,12,0.150744,0.155584,0
联合会 (n),联合会,,notion,3,0,3,4,0,4,0.03911,9,0.253807,0.27811,3314.756947
逝世 (n),逝世,,notion,3,0,3,3,0,3,0.037912,9,0.253807,0.278127,19551.317946
三个 (n),三个,,notion,3,0,3,3,0,3,0.004601,10,0.216775,0.22969,2278.739076
主张 (n),主张,,notion,4,0,4,7,0,7,0.008078,9,0.219143,0.233384,2262.721082
决议 (n),决议,,notion,2,0,2,4,0,4,0.037456,9,0.254546,0.278502,4745.18698
制宪 (n),制宪,,notion,1,0,1,2,0,2,0.000424,2,0.666667,0.75,0
参政员 (n),参政员,,notion,2,0,2,5,0,5,0.001643,10,0.191976,0.201724,910.575459
友谊 (n),友谊,,notion,2,0,2,2,0,2,0.002373,10,0.193984,0.205017,667.783527
发表 (n),发表,,notion,6,0,6,10,0,10,0.041631,9,0.25457,0.279435,7214.258231
国事 (n),国事,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
学生 (n),学生,,notion,30,0,30,52,0,52,0.067707,9,0.265578,0.294967,212044.448344
惨案 (n),惨案,,notion,4,0,4,5,0,5,0.003611,10,0.202983,0.214785,2940.818782
感想 (n),感想,,notion,7,0,7,7,0,7,0.043006,9,0.259298,0.283976,44435.151312
改组 (n),改组,,notion,8,0,8,8,0,8,0.013542,10,0.225061,0.239667,2862.972993
政府 (n),政府,,notion,32,0,32,33,0,33,0.078485,9,0.270107,0.301268,241568.057251
教授 (n),教授,,notion,10,0,10,20,0,20,0.046923,9,0.260997,0.286729,68795.29569
期望 (n),期望,,notion,4,0,4,4,0,4,0.003602,10,0.208466,0.220542,6225.84687
演词 (n),演词,,notion,1,0,1,1,0,1,0.005041,10,0.216429,0.229977,0
纳粹 (n),纳粹,,notion,1,0,1,1,0,1,0.036462,9,0.253237,0.277146,0
